search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante,Peso,Conectores de entrada
601, Parlante Bluetooth Jbl Go 2 Portátil Potencia Calidad ® ,1397,NA,0,1000,18 cuotas,77.61,NA,Envío a todo el país,NA,NA,4.8,214,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=OftnqllWjnjTNoYV%2BWPW8EDuhObw7uUbiRJA%2B2kC5gaQmYlkmyoHAryQYeldPSZOuvjl1bnraWhWmfklGB%2FqeKr1BGrz%2FlRUGoAB72SgJ6OpurYjRs1oSdWQE4jGbmq%2B%2Fd82NdIZPKa2qQFKACM9%2Fs0GGc0IQsk5MSz3uJUW0U52%2Bbcf71gKRKm6JmHecBvPKR4940q2w8uNcF%2BGwlo3Tm21IoCRQyPSHiZLSPuhnSfBaNrtZn3rdEqut6faoSr%2BXhCvCKvFC9IXTyTx3UH1VfT2jjhRMYLofp7e8l9%2Bf%2BnPq5Z9gXTx4C5E9KeEpKsq%2FAhgyb%2FFJjVipL2ShJ6w3gmtQooLMxF8YTw5s9rqN1cMDOecX2fd%2FFTVhs2HRasWr76%2FK6UJut26Zs98vQ%2Fm302NQfbx3J1Oh8D8Ol984Yh8JUWH%2BvwHjhDC5%2BYylYCT%2FmTAMIu7B49gmo%2FMJn7ukxun2x9x%2Fx4n8yozCL%2BTWDxUHnwYasLfc6bQjT%2FQxEKiBA6aC6Lbd8uxYdPHJ9wrq13c3P2KoStKX%2BCphwQhh2yTEz1J7rMjxNXPuEpGvrhOHgyRWalU8bxrm8IIXO4Xgl8pz635e%2BkW9rWQJ%2B5xvgllZXsDIlCfkOd5thsvFrD53v1CTZ%2F2f03FfAb4eEoFKwr1KMaAW0ngQMKcAIdvaJeWjr1J1gNkt3q2PaTJ%2Bnzly6xfT8iUPq0ulQQ12tpWVBIfb0piAQ6YMsRSIcwfxosGz5aKrXwJz2051MF7K2vJF886IjVPJ6rt1c1ipmnOw7MAbZCHCyiphffXXqsqXUdYaWfFE1tgIoC3KmLT%2F%2FtoTHkKVTA68D%2B7Q9JYImE5tC%2FHnIvnwo%2FlGcgre1eydzb3T%2By1rn5rhiRSF3YdyaCawY3QSD5zOPjlGzvtnuemH4eS6mMJ0J5quBVV78F4mDPU%2FfksOkGQcdEiTWvAuaY1FBIrZRgbkHAAx9e8u1r4WEz92yASUJ5s99X7GWCGdRSFRYBcvmlv4%2FYkJzl16Pp%2B1l7eb0CXdqpBnBXtfvaqybHkaDu2rnalvW7VcjsSTF1ozHe%2Be9mkUJvikDRkb1aSyHplID2eJATxgl%2F74ikCQ13In1j6Ey%2BCwpkhertOR4JujebmAuWYPHlMVHdp0OosorFFYIxRxgBE52vvteuvJZBzWkzkljNodPsLOLWJXcPrmjTp82iFq%2FmdqXMS8z2St8P9niyanYCJUS%2FmJfEVlCy74EP4eZmQaZ1RupDr3t01Dqxoz2qrhoyteflzft6Tzi1148Jj7o2iyiTjHxWF1WloOyO331K3BGMsgbRkcVb7wo%2BQK0O7JKMAe0o9BLThuX9eP%2BRI6aZF6LbHyQuqcgKddEi78EsCyAXHBzQ0%2BUP%2FqqujwTxgiwBmcFrrl6XtfGCFrNPGsRUomUgNp42%2F2vb0tN2UMKyZ1fWMR42LybeIvtlxkY%2F31mgUG1L87GNnmgO22Uxn1b03%2BzYOYLotissSV2US6aDOi1ELQg4Hh7PQG2vklTKasooLVQN9xYFJEZTCSd4ftS73HRfou9in12dbzsOfxQW5PRb8wiEnb1jcljyQr7TBgQACyzspGlr191ebWFtjS3XZqd1fOj9X1BUoitEkM2dpUH0J6rpP%2FwkRGqk8%2BdIGvn5hT1f22kruawQW37jbhGVnfx%2BD26T6yGEe9bQlNHbshGjDTMciTvSlSA%3D%3D,181,29,2,2,0,#464437883,JBL,GO 2,3 W,Activo,184 g,NA
602, Parlante Equipo De Audio Sony Mhc-v11d Bluetooth N Zonatecno ,355,NA,NA,2,18 cuotas,683.38,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ZONATECNO?brandId=628,https://articulo.mercadolibre.com.uy/MLU-455817560-parlante-equipo-de-audio-sony-mhc-v11d-bluetooth-n-zonatecno-_JM,NA,NA,NA,NA,NA,#455817560,Sony,MHC-V11D,NA,NA,NA,NA
603, Parlante Jbl Charge 4 Bluetooth Antiagua Easybuy Tienda ,310,NA,1,10,18 cuotas,596.75,NA,Envío a todo el país,NA,NA,4.8,44,http://perfil.mercadolibre.com.uy/EASYBUYSHOP,https://articulo.mercadolibre.com.uy/MLU-454651143-parlante-jbl-charge-4-bluetooth-antiagua-easybuy-tienda-_JM,36,7,0,0,1,#454651143,JBL,Charge 4,30 W,Activo,960 g,NA
604, Parlante Inalambrico Sony Xrs-xb30 Bluetooth Bat 24hs Albion ,210,NA,0,20,18 cuotas,404.25,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VENTASALBION,https://articulo.mercadolibre.com.uy/MLU-450737800-parlante-inalambrico-sony-xrs-xb30-bluetooth-bat-24hs-albion-_JM,NA,NA,NA,NA,NA,#450737800,Sony,NA,NA,NA,NA,NA
605, Parlante Activo Xion Xt100 Torre Profesional Bluetooth Dimm ,429,NA,0,5,18 cuotas,825.82,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-452998723-parlante-activo-xion-xt100-torre-profesional-bluetooth-dimm-_JM,NA,NA,NA,NA,NA,#452998723,NA,NA,NA,NA,NA,Entrada para Micrófono
606, Parlante Activo/pasiv Xion 38000w Led Bluetooth Xixt88-2 ,20590,NA,0,15,18 cuotas,1.143.89,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-455461599-parlante-activopasiv-xion-38000w-led-bluetooth-xixt88-2-_JM,NA,NA,NA,NA,NA,#455461599,Xion,NA,NA,NA,NA,NA
607, Parlante Activo 28000w Xion Pantalla Led Usb Sd Fm C/control ,385,NA,3,2,18 cuotas,741.12,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/UNIONELECTRODOMESTICOSLTDAU,https://articulo.mercadolibre.com.uy/MLU-444775579-parlante-activo-28000w-xion-pantalla-led-usb-sd-fm-ccontrol-_JM,NA,NA,NA,NA,NA,#444775579,Xion,NA,NA,NA,NA,Entrada para Micrófono
608, Parlante Sony Srs-xb30 Inalambrico Bluetooth Extra Bass Nnet ,217,NA,0,999,18 cuotas,417.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-451042487-parlante-sony-srs-xb30-inalambrico-bluetooth-extra-bass-nnet-_JM,NA,NA,NA,NA,NA,#451042487,Sony,SRS-XB30,NA,Activo,NA,USB
609, Parlante Jbl Flip 4 Inalambrico Bluetooth Gris Nnet ,119,NA,0,999,18 cuotas,229.07,NA,Envío a todo el país,NA,NA,4.8,205,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463273530-parlante-jbl-flip-4-inalambrico-bluetooth-gris-nnet-_JM,173,26,4,1,1,#463273530,JBL,Flip 4,16 W,Activo,515 g,NA
610, Home Parlantes Klip Xtreme Kws-760 5.1 Bluetooth 150w Sd Usb ,194,NA,1,100,18 cuotas,373.45,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DEACOSRL,https://articulo.mercadolibre.com.uy/MLU-464620689-home-parlantes-klip-xtreme-kws-760-51-bluetooth-150w-sd-usb-_JM,NA,NA,NA,NA,NA,#464620689,NA,NA,NA,NA,NA,NA
611, Parlante Portátil Con Bluetooth Luz Fm Mp3 Batería Clicshop ,890,NA,30,49,18 cuotas,49.44,NA,Entrega a acordar con el vendedor,NA,NA,4,2,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,https://articulo.mercadolibre.com.uy/MLU-453487720-parlante-portatil-con-bluetooth-luz-fm-mp3-bateria-clicshop-_JM,0,2,0,0,0,#453487720,NA,NA,NA,NA,NA,NA
612, Equipo Audio Xion Parlante Activo Xt100 35000w Pcm ,445,NA,0,999,18 cuotas,856.62,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-463968962-equipo-audio-xion-parlante-activo-xt100-35000w-pcm-_JM,NA,NA,NA,NA,NA,#463968962,Xion,NA,NA,NA,NA,NA
613, Echo Dot Amazon Alexa Wifi Bluetooth Parlante Futuro21 ,59,NA,3,10,18 cuotas,113.57,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-455924364-echo-dot-amazon-alexa-wifi-bluetooth-parlante-futuro21-_JM,NA,NA,NA,NA,NA,#455924364,Sony,NA,NA,NA,NA,NA
614, Parlante Bluetooth - Charge2+ Estilo Jbl - Excelente Sonido ,140,NA,1,3,18 cuotas,269.50,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MELOCOMPROYA,https://articulo.mercadolibre.com.uy/MLU-444478622-parlante-bluetooth-charge2-estilo-jbl-excelente-sonido-_JM,NA,NA,NA,NA,NA,#444478622,JBL,Charge 2+,15 W,Activo,NA,NA
615, Lampara Led Rgb 220v Parlante Bluetooth Colores Foco Oferta! ,399,NA,0,39,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SILVERLED,https://articulo.mercadolibre.com.uy/MLU-463100626-lampara-led-rgb-220v-parlante-bluetooth-colores-foco-oferta-_JM,NA,NA,NA,NA,NA,#463100626,NA,NA,NA,NA,NA,NA
616, Parlante Portátil Bluetooth Potente Calidad Usb Bulldog Oy ,2229,NA,1,10,18 cuotas,123.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/OFERTAYA+UY,https://articulo.mercadolibre.com.uy/MLU-458803177-parlante-portatil-bluetooth-potente-calidad-usb-bulldog-oy-_JM,NA,NA,NA,NA,NA,#458803177,AeroBull,BullDog,10 W,NA,NA,USB
617, Parlante Goldtech 10 Ub-ub ,2969,3299,0,4,18 cuotas,164.94,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/UNIVERSO+BINARIO,https://articulo.mercadolibre.com.uy/MLU-458284790-parlante-goldtech-10-ub-ub-_JM,NA,NA,NA,NA,NA,#458284790,NA,NA,NA,NA,NA,NA
618, Parlantes Bluetooth T&v Koloss+parlante Frei Portatil Regalo ,672,NA,4,12,18 cuotas,1.293.60,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=dLiz%2F1lPudJ1W804uivXLNR4BoWNjFL8H0S%2Bi1PpODOqo0P31KjeWzLrHFL0kP59gfmL8a1vHvP617DiCjK6VjmHeXg8sJOM6RunC%2B0kRlyhPzpLiomFehA2szNHzW7qpO%2FPhta1jvldAb1mNnV7rKJm%2FxyAH5O34rYOA8wW%2FJpakJszNvn9nb%2BMQ3%2F%2B3sdU2iRxKHad1UXwknW50o3BOD%2BqNO0cwKA4P37DlIIhCU0tcRVtfri4rwHyXPWvvNpcsbmLG%2F2BXDjK1RAA6uFsA4KRf63LdGoS83kdxGPGcpztiQ%2BjAYGo%2BBwJxDw%2FFlIr%2FVuGKiCFYVdVEfqR3kuHlk3dhnNekvJ1JFzjLPE3zaWaqwYFrEX0epkKcKnXZg6kIS2APAfQkfjcjU8jceoiXNb2TNfWE6tVWlLTu82amnmop%2FkBvYop0DIuhNjY2YC%2B1orMkYGiA4tzw17mHN%2Fjyql%2F8jZVagWuLLhNNeF4pwwRIVWXbJOAgOfXhSl0%2FDqYQulFsf3tsQjlhOIjXfA2cAuCzZyINuTwvVyPdMWQh4ZKZeXNP8iT%2Fm2x5%2Fj98Ut3wL3sF9wjw1%2BDv5szMyAHensL%2FBUd5bKoPWvfO5T1FXE8hXbJIkfImz1ws73p1%2BGimMjNhWOCL3sJcl8rQI9RljGiG2WMDDiYhC1GEET%2BCMcl48DeyTj9%2FImvrQqeejbeTFBZFpwbVo6XcdAuwVhgVxS9%2BCRQKVeWBevpEl7YfntLtsrMTv0HJV7VDqlYnn%2Fwa9jLTvS6Z0zu4whUV76YzrUGz6VmYW%2BYjR2nZXk2vj%2Bobe5qByp0mYHu7T9HXcW9fEyn1nmv6VRrEQ%2FgqlKjzT7%2FbosPf1OmyDp1K%2BCh%2FYMDfM0SEA0gJQ7CGKEl5J%2Bb9a%2BI9sceb0tyjvBQMg26v6sHdrFsyneGWvI1ErU7%2FVDSUcMTGvm9IzG%2B4c%2BWZGnMCwo9tvhfcosNrAUMAfLNbMQTGr2K3BYO5HXl14lgqmk9A3hW8YuZbFE7oXArzrmVKfNYBE%2FONKXO03y0F0CPLx9v94uorqrguzwYiAnFcsEjFuR7luYK9PlZ%2FNCGKLgk6tWmzQ5UFidAMto%2FuXEJLQ6lPnLiYy2A3c2rGU4gbe6GFzFwmo7t824Hkf1zmMfnt1UvuHkLVlbObfwCVkF45txwaVShRQX2GTBB%2FxlwuOHB1M5te58HI8xBtWkx2qBFizojaIy5Li2kj6oBtyGApXHZ6qfdZDQJfIkMhsX27BMkNoMTNBJjgCzZhFj%2Fh6oTYPeGcrRsahgA7Th3JWhUWxsI6HFpXoL1LXy5aB0P68Kc5d7N2W45KvJfO3qxDyZ2wrchKJENaNRjTnCxK9Iz69wW3EblE7VeewKH%2B8jihs55DTE3MyPt4fnDX26jP%2Bg4Hu4WpDaX9E8Jv3rRFzEf1uBMIZ8EL8rCSnbNn01ZPtgb28e5U4pdn3wfj%2BTc46xCnhDzZkbijd%2FT1lFwONJoXuu%2BELvD8N%2FwkI62O3hvMOOEXjXyaGsOBrC9phfsVDXA2CgdzzBDOE0iGwAhob84sTir4DbScrsf5pQ24sRXWd7lISzKh4yCIaKS7bLNxPBMZYcf8P6F8xPlIgs7i%2FCWH7LZBt4BUqP3EGpgiMvZ%2B1jJJvReVrlckHKP%2FkNzn6YVAKxug7XtYjvdx80%2BKq3YNZAZKJ25zhYNqCjZKEyiydbzfGtKEwk%3D,NA,NA,NA,NA,NA,#455769778,NA,NA,NA,NA,NA,NA
619, Micrófono Karaoke Bluetooth Con Parlante Oferta Color Negro ,620,NA,75,25,18 cuotas,34.44,NA,Entrega a acordar con el vendedor,NA,NA,5,5,http://perfil.mercadolibre.com.uy/MERCADOFULL82,https://articulo.mercadolibre.com.uy/MLU-455532194-microfono-karaoke-bluetooth-con-parlante-oferta-color-negro-_JM,5,0,0,0,0,#455532194,NA,NA,NA,NA,NA,NA
620, Parlante Portátil Bluetooth Xion Ma ,24,NA,0,99999,18 cuotas,46.20,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FERRESERVI+MACRO,https://articulo.mercadolibre.com.uy/MLU-461813972-parlante-portatil-bluetooth-xion-ma-_JM,NA,NA,NA,NA,NA,#461813972,Xion,NA,NA,NA,NA,NA
621, Parlante Bluetooth Mini Extreme/ Tipo Jbl/ ,580,NA,0,50,18 cuotas,32.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-463867355-parlante-bluetooth-mini-extreme-tipo-jbl-_JM,NA,NA,NA,NA,NA,#463867355,JBL,NA,NA,NA,NA,NA
622, Parlante Bluetooth Genius Sp-906bt Negro Micro Usb 10mts ,888,NA,2,999,18 cuotas,49.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+TIENDAS?brandId=384,https://articulo.mercadolibre.com.uy/MLU-459089030-parlante-bluetooth-genius-sp-906bt-negro-micro-usb-10mts-_JM,NA,NA,NA,NA,NA,#459089030,Genius,NA,NA,NA,NA,NA
623, Parlante Bluetooth Usb Fm Aiwa + Microfono + Envios Gratis ,68,NA,0,10000,18 cuotas,130.90,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MONTEVIDEOPC1,https://articulo.mercadolibre.com.uy/MLU-461567474-parlante-bluetooth-usb-fm-aiwa-microfono-envios-gratis-_JM,NA,NA,NA,NA,NA,#461567474,Aiwa,NA,NA,NA,NA,NA
624, Parlante Marshall Bluetooth Woburn ,646,NA,1,998,18 cuotas,1.243.55,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URU_WOOFER,https://articulo.mercadolibre.com.uy/MLU-449127514-parlante-marshall-bluetooth-woburn-_JM,NA,NA,NA,NA,NA,#449127514,Marshall,Woburn,90 W,Activo,NA,NA
625, Parlantes Amplificado 8' - Usb/ Bt/ Aux/ Con Control- Sertel ,3490,NA,2,8,18 cuotas,193.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SERTEL_SHOP,https://articulo.mercadolibre.com.uy/MLU-450021459-parlantes-amplificado-8-usb-bt-aux-con-control-sertel-_JM,NA,NA,NA,NA,NA,#450021459,NA,NA,NA,NA,NA,NA
626, Parlante Activo Lexsen 18 Usb Bluetooth Psh18aubr Dimm ,319,NA,6,10,18 cuotas,614.08,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-449928240-parlante-activo-lexsen-18-usb-bluetooth-psh18aubr-dimm-_JM,NA,NA,NA,NA,NA,#449928240,Lexsen,NA,NA,NA,NA,Auxiliar
627, Parlantes Jbl Jembe Bluetooth Aux Calidad ,159,NA,0,500,18 cuotas,306.08,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URU_WOOFER,https://articulo.mercadolibre.com.uy/MLU-446605897-parlantes-jbl-jembe-bluetooth-aux-calidad-_JM,NA,NA,NA,NA,NA,#446605897,NA,NA,NA,NA,NA,NA
628, Parlante Portatil Logitech X50 Bluethoot Colores 5 Horas Usb ,29,NA,3,7,18 cuotas,55.82,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://articulo.mercadolibre.com.uy/MLU-454194009-parlante-portatil-logitech-x50-bluethoot-colores-5-horas-usb-_JM,NA,NA,NA,NA,NA,#454194009,NA,NA,NA,NA,NA,NA
629, Punktal - Parlante Activo - 8 Pulgadas - Pk Mb 777 Bigsale ,209,NA,1,10000,18 cuotas,402.32,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/BIG.SALE,https://articulo.mercadolibre.com.uy/MLU-445421315-punktal-parlante-activo-8-pulgadas-pk-mb-777-bigsale-_JM,NA,NA,NA,NA,NA,#445421315,Punktal,NA,NA,NA,NA,NA
630, Parlante Inalambrico Bluetooth Sony Nfc Extra Bass 16hr Nnet ,73,NA,3,NA,18 cuotas,141.87,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-451042498-parlante-inalambrico-bluetooth-sony-nfc-extra-bass-16hr-nnet-_JM,NA,NA,NA,NA,NA,#451042498,Sony,NA,NA,NA,30 kg,NA
631, Parlante Potenciado Panavox Bluetooth Usb Envío A Todo País! ,4590,NA,0,2,18 cuotas,255.00,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URUSHOPPONLINE,https://articulo.mercadolibre.com.uy/MLU-464466687-parlante-potenciado-panavox-bluetooth-usb-envio-a-todo-pais-_JM,NA,NA,NA,NA,NA,#464466687,PANAVOX,Party,NA,NA,NA,NA
632, Parlante Bluetooth 5 En 1 Kolke Mod. Kpo-016 Geant ,29,NA,NA,8,18 cuotas,57.56,NA,Retiro gratis en tienda de Geant,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ODALERSAODALERSA?brandId=522,https://articulo.mercadolibre.com.uy/MLU-455479477-parlante-bluetooth-5-en-1-kolke-mod-kpo-016-geant-_JM,NA,NA,NA,NA,NA,#455479477,Kolke,NA,NA,NA,NA,NA
633, Parlantes Portátiles Jbl Charge 3 Bluetooth 20w - Techstore ,203,NA,3,50,18 cuotas,390.78,NA,Envío gratis a todo el país,NA,NA,4.7,27,http://perfil.mercadolibre.com.uy/TECHSTORE_VENTAS,https://articulo.mercadolibre.com.uy/MLU-449643997-parlantes-portatiles-jbl-charge-3-bluetooth-20w-techstore-_JM,20,5,2,0,0,#449643997,JBL,Charge 3,20 W,Pasivo,0.8 kg,NA
634, Parlante Portatil Ultimate Ears Ue Megaboom 20hs Bateria Amv ,365,NA,5,10,18 cuotas,702.62,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-448289165-parlante-portatil-ultimate-ears-ue-megaboom-20hs-bateria-amv-_JM,NA,NA,NA,NA,NA,#448289165,Ultimate Ears,MEGABOOM,NA,Activo,877 g,NA
635, Minisitema Equipo Home Parlante Sony M40 Bluetooth Futuro21 ,489,NA,0,10,18 cuotas,941.32,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-447336757-minisitema-equipo-home-parlante-sony-m40-bluetooth-futuro21-_JM,NA,NA,NA,NA,NA,#447336757,Xion,NA,NA,NA,NA,NA
636, Parlante Con Bluetooth Inalambrico. ,485,NA,0,100,18 cuotas,26.94,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TMO+TUMEJOROPCION,https://articulo.mercadolibre.com.uy/MLU-456763962-parlante-con-bluetooth-inalambrico-_JM,NA,NA,NA,NA,NA,#456763962,NA,NA,NA,NA,NA,NA
637, Parlantes Reproductor Portatil Xion Xi-sd70 - Fama ,33,35,1,999,18 cuotas,63.53,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FAMAELECTRODOMESTICOS,https://articulo.mercadolibre.com.uy/MLU-454519143-parlantes-reproductor-portatil-xion-xi-sd70-fama-_JM,NA,NA,NA,NA,NA,#454519143,Xion,NA,NA,NA,NA,Entrada para Micrófono
638, Parlante Portatil Bateria Kolke Bomb Inalambrico Bluetooth ,1399,NA,0,1000,18 cuotas,77.72,NA,Envío a todo el país,NA,NA,4,3,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-459954466-parlante-portatil-bateria-kolke-bomb-inalambrico-bluetooth-_JM,1,1,1,0,0,#459954466,Kolke,Bomb,NA,NA,NA,NA
639, Parlante Bluetoot Reproductor Bt Link10 Blk Tipo Jbl!!! ,1000,NA,0,20,18 cuotas,55.56,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-463370867-parlante-bluetoot-reproductor-bt-link10-blk-tipo-jbl-_JM,NA,NA,NA,NA,NA,#463370867,JBL,Link 10,16 W,Activo,710 g,NA
640, Parlante Jam Hangup Bluetooth Portátil Potencia Calidad Febo ,1275,NA,20,99996,18 cuotas,70.83,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-449241970-parlante-jam-hangup-bluetooth-portatil-potencia-calidad-febo-_JM,1,0,0,0,0,#449241970,NA,NA,NA,NA,NA,NA
641, Parlante 2.1 Energy Sistem Tower 2 Bluetooth Gtía 3 Años Amv ,95,119,19,10,18 cuotas,182.88,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-447580467-parlante-21-energy-sistem-tower-2-bluetooth-gtia-3-anos-amv-_JM,1,0,0,0,0,#447580467,NA,NA,NA,NA,NA,NA
642, Parlante Audio Portatil Panasonic Calidad 3300w Ua3 Sensacio ,418,NA,1,11,18 cuotas,806.48,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LA+SENSACIONLTDA,https://articulo.mercadolibre.com.uy/MLU-450562728-parlante-audio-portatil-panasonic-calidad-3300w-ua3-sensacio-_JM,NA,NA,NA,NA,NA,#450562728,Panasonic,NA,NA,NA,NA,NA
643, Parlante Charge 2+ Splashproof Usb Bluetooth ,1090,NA,0,30,18 cuotas,60.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MI+-COMPRA,https://articulo.mercadolibre.com.uy/MLU-454744742-parlante-charge-2-splashproof-usb-bluetooth-_JM,NA,NA,NA,NA,NA,#454744742,NA,NA,NA,NA,NA,NA
644," Parlante Inalambrico Panavox Party 6,5 X 2 30wx 2 Rms Albion ",4890,NA,0,20,18 cuotas,271.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VENTASALBION,https://articulo.mercadolibre.com.uy/MLU-463240714-parlante-inalambrico-panavox-party-65-x-2-30wx-2-rms-albion-_JM,NA,NA,NA,NA,NA,#463240714,NA,NA,NA,NA,NA,NA
645, Parlante Jbl Xtreme Original | Bluetooth | Nuevo Sin Uso ,275,NA,0,NA,18 cuotas,529.38,NA,Envío a todo el país,NA,NA,4,10,http://perfil.mercadolibre.com.uy/FERMDEO,https://articulo.mercadolibre.com.uy/MLU-463567951-parlante-jbl-xtreme-original-bluetooth-nuevo-sin-uso-_JM,5,3,0,1,1,#463567951,JBL,Xtreme,40 W,Pasivo,2112 g,NA
646, Parlante Bluetooth Usb J2 Xtreme Tipo Jbl Excelente Sonido ,2200,NA,0,30,18 cuotas,122.22,NA,Envío a todo el país,NA,NA,4,10,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-457030846-parlante-bluetooth-usb-j2-xtreme-tipo-jbl-excelente-sonido-_JM,5,3,0,1,1,#457030846,Xtreme,Xtreme,40 W,Pasivo,NA,NA
647, Parlante Kolke Estilo Torre Bluetooth Radio Fm Usb Sonido ® ,1689,NA,0,1000,18 cuotas,93.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-459954445-parlante-kolke-estilo-torre-bluetooth-radio-fm-usb-sonido--_JM,NA,NA,NA,NA,NA,#459954445,Kolke,NA,NA,NA,NA,NA
648, Parlantes Harman Kardon Nova 2.0 Bluetooth ,480,NA,0,500,18 cuotas,924.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URU_WOOFER,https://articulo.mercadolibre.com.uy/MLU-446605890-parlantes-harman-kardon-nova-20-bluetooth-_JM,NA,NA,NA,NA,NA,#446605890,NA,NA,NA,NA,NA,NA
