search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante
68, Amazon Echo Dot 3ra Gen Altavoz Alexa Nuevo Y Sellado ,180,NA,4,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EDISEL.TS,https://articulo.mercadolibre.com.pe/MPE-436628951-amazon-echo-dot-3ra-gen-altavoz-alexa-nuevo-y-sellado-_JM,NA,NA,NA,NA,NA,#436628951,Amazon,NA,NA,NA
69, Parlante Bluetooth 3w + Radio Fm + Usb Con Panel Solar ,39,NA,10,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PRECIO.PE,https://articulo.mercadolibre.com.pe/MPE-426243561-parlante-bluetooth-3w-radio-fm-usb-con-panel-solar-_JM,NA,NA,NA,NA,NA,#426243561,NA,NA,NA,NA
70, Parlante Bluetooth 6000w Microfono Ruedas Klip Xtreme Kws920 ,999,NA,1,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERU_DE_SHOPPING,https://articulo.mercadolibre.com.pe/MPE-431951347-parlante-bluetooth-6000w-microfono-ruedas-klip-xtreme-kws920-_JM,NA,NA,NA,NA,NA,#431951347,NA,NA,NA,NA
71, Bose Parlante Soundtouch 10 Serie Iii Bluetooth Wifi Blanco ,999,NA,1,5,NA,NA,NA,Envío gratis a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.pe/GWYICHANGYCIASATO?brandId=133,https://articulo.mercadolibre.com.pe/MPE-434071329-bose-parlante-soundtouch-10-serie-iii-bluetooth-wifi-blanco-_JM,1,0,0,0,0,#434071329,Bose,SoundTouch,NA,Activo
72, Parlante Portatil Bluetooth Recargable + Microfono Gratis ,90,NA,1,99,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AHORAONUNCA1978,https://articulo.mercadolibre.com.pe/MPE-436128431-parlante-portatil-bluetooth-recargable-microfono-gratis-_JM,NA,NA,NA,NA,NA,#436128431,NA,NA,NA,NA
73, Parlante Jbl Original Modelo Flip 4 Color Negro. ,330,NA,2,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IPLUS_STORE,https://articulo.mercadolibre.com.pe/MPE-436597165-parlante-jbl-original-modelo-flip-4-color-negro-_JM,NA,NA,NA,NA,NA,#436597165,JBL,Flip 4,16 W,NA
74, Bose Parlante Inalambrico Soundlink Revolve Bluetooth Negro ,899,NA,1,167,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GWYICHANGYCIASATO?brandId=133,https://articulo.mercadolibre.com.pe/MPE-434071230-bose-parlante-inalambrico-soundlink-revolve-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#434071230,Bose,Revolve,NA,Activo
75, Parlante Bluetooth Zealot S12 (tambien Power Bank) ,219,NA,1,19,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EZ+TECH,https://articulo.mercadolibre.com.pe/MPE-434999146-parlante-bluetooth-zealot-s12-tambien-power-bank-_JM,NA,NA,NA,NA,NA,#434999146,NA,NA,NA,NA
76, Receptor Usb Aux Bluetooth Auto Equipo Sonido Parlante ,24,NA,118,882,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/GRUPONATIC+TIENDA,https://articulo.mercadolibre.com.pe/MPE-419751157-receptor-usb-aux-bluetooth-auto-equipo-sonido-parlante-_JM,1,0,0,0,0,#419751157,NA,NA,NA,NA
77, Parlante Bluetooth Perrito Snoopy C/bateria Tflash (20w) ,59,NA,3,17,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436243280-parlante-bluetooth-perrito-snoopy-cbateria-tflash-20w-_JM,NA,NA,NA,NA,NA,#436243280,NA,NA,NA,NA
78, Parlante Skullcandy Mini Barricade Bluetooth - Sellado! ,139,NA,1,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BILLYCARRANZA,https://articulo.mercadolibre.com.pe/MPE-437066229-parlante-skullcandy-mini-barricade-bluetooth-sellado-_JM,NA,NA,NA,NA,NA,#437066229,NA,NA,NA,NA
79, Bola Parlante Bluetooth Usb Luces Led Sicodelicas Ritmica ,50,NA,8,92,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4,2,http://perfil.mercadolibre.com.pe/PLAZATECH,https://articulo.mercadolibre.com.pe/MPE-426129584-bola-parlante-bluetooth-usb-luces-led-sicodelicas-ritmica-_JM,0,2,0,0,0,#426129584,NA,NA,NA,NA
80, P Parlante Bluetooth Philips Sb300 Shoqbox Stereo Resiste Ag ,165,NA,5,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/INTECGLOBALPERU,https://articulo.mercadolibre.com.pe/MPE-426007156-p-parlante-bluetooth-philips-sb300-shoqbox-stereo-resiste-ag-_JM,1,0,0,0,0,#426007156,Philips,SB300,4 W,Activo
81, Parlante Bluetooth 15 Pulgadas +2 Microfono + Tripode 400w ,498,NA,6,98,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVA+LEDS,https://articulo.mercadolibre.com.pe/MPE-425147359-parlante-bluetooth-15-pulgadas-2-microfono-tripode-400w-_JM,NA,NA,NA,NA,NA,#425147359,NA,NA,NA,NA
82, Parlante Amplificado Portatil Bluetooth Mpa40bt Pro + Envio ,899,NA,1,100,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SOUNDA+E.I.R.L,https://articulo.mercadolibre.com.pe/MPE-428582326-parlante-amplificado-portatil-bluetooth-mpa40bt-pro-envio-_JM,NA,NA,NA,NA,NA,#428582326,NA,NA,NA,NA
83, Parlante Portatil Bluetooth Maxtron Hertz 60w Led Ritmico ,85,NA,2,48,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REYLU+PRODUCTS,https://articulo.mercadolibre.com.pe/MPE-434666074-parlante-portatil-bluetooth-maxtron-hertz-60w-led-ritmico-_JM,NA,NA,NA,NA,NA,#434666074,NA,NA,NA,NA
84, Parlante Logitech Bluetooth Ue Megaboom Electric 984-000511 ,745,NA,1,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DISTRIBUIDORAMESAJILHNOS?brandId=153,https://articulo.mercadolibre.com.pe/MPE-435552165-parlante-logitech-bluetooth-ue-megaboom-electric-984-000511-_JM,NA,NA,NA,NA,NA,#435552165,Logitech,NA,NA,NA
85, Jbl Pulse 3 Parlante Bluetooth 20w Luces Led Acuatico Tienda ,699,NA,1,999,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMANIA.PERU,https://articulo.mercadolibre.com.pe/MPE-432853236-jbl-pulse-3-parlante-bluetooth-20w-luces-led-acuatico-tienda-_JM,NA,NA,NA,NA,NA,#432853236,NA,NA,NA,NA
86, Xiaomi Mi Parlante Bluetooth Altavoz Metálico Mdz-26-db ,156,NA,2,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LUISENRIQUEHUIZASOSA,https://articulo.mercadolibre.com.pe/MPE-435362540-xiaomi-mi-parlante-bluetooth-altavoz-metalico-mdz-26-db-_JM,NA,NA,NA,NA,NA,#435362540,NA,NA,NA,NA
87, Echo Dot 3ra Generación Alexa 100% Español ,209,NA,7,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KODE_PE,https://articulo.mercadolibre.com.pe/MPE-434638652-echo-dot-3ra-generacion-alexa-100-espanol-_JM,NA,NA,NA,NA,NA,#434638652,NA,NA,NA,NA
88, Parlante Marshall Acton M-accs-10126 50w Bluetooth Negro ,749,NA,2,10,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/UNALUKA,https://articulo.mercadolibre.com.pe/MPE-427454401-parlante-marshall-acton-m-accs-10126-50w-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#427454401,NA,NA,NA,NA
89, Parlante De Madera Con Bluetooth Cafini ,96,NA,1,39,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LA.CAJA.TECNOL%C3%93GICA,https://articulo.mercadolibre.com.pe/MPE-425969062-parlante-de-madera-con-bluetooth-cafini-_JM,NA,NA,NA,NA,NA,#425969062,NA,NA,NA,NA
90, Lg Parlantes Bluetooth Pk7 40w Calidad Sonido Nuevo ,669,NA,2,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DALTHRON+S.A.C.,https://articulo.mercadolibre.com.pe/MPE-433443995-lg-parlantes-bluetooth-pk7-40w-calidad-sonido-nuevo-_JM,NA,NA,NA,NA,NA,#433443995,LG,NA,NA,NA
91, Parlante Google Home Mini Asistente Voz 2018 Sellado Español ,184,NA,2,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MIALIENSTORE,https://articulo.mercadolibre.com.pe/MPE-435231077-parlante-google-home-mini-asistente-voz-2018-sellado-espanol-_JM,NA,NA,NA,NA,NA,#435231077,Google,NA,NA,NA
92, Foco Parlante Bluetooth Con Control ,95,NA,1,29,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OVERPOMIANO,https://articulo.mercadolibre.com.pe/MPE-433220328-foco-parlante-bluetooth-con-control-_JM,NA,NA,NA,NA,NA,#433220328,NA,NA,NA,NA
93, Soundbar Samsung Curvo Ms6500 Wifi Hdmi 450w Nuevo Sellados ,599,NA,2,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ELECTROFERTAS+SELLADAS,https://articulo.mercadolibre.com.pe/MPE-436657284-soundbar-samsung-curvo-ms6500-wifi-hdmi-450w-nuevo-sellados-_JM,NA,NA,NA,NA,NA,#436657284,Samsung,ms6500,450 W,9
94, Bose Parlante Soundlink Color Ii Bluetooth Negro ,599,NA,2,106,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GWYICHANGYCIASATO?brandId=133,https://articulo.mercadolibre.com.pe/MPE-434071199-bose-parlante-soundlink-color-ii-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#434071199,Bose,Color,NA,NA
95, Skullcandy Parlante Bluetooth Acuatico Barricade Mini ,149,NA,20,30,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-435362135-skullcandy-parlante-bluetooth-acuatico-barricade-mini-_JM,1,0,0,0,0,#435362135,NA,NA,NA,NA
96, Bose Parlante Para Computadora Companion 2 Serie Iii ,399,NA,1,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.pe/GWYICHANGYCIASATO?brandId=133,https://articulo.mercadolibre.com.pe/MPE-434071370-bose-parlante-para-computadora-companion-2-serie-iii-_JM,1,0,0,0,0,#434071370,Bose,Companion,NA,Pasivo
97, Pioneer Parlante Monitor De Escritorio Dj Dm-40bt - Negro ,689,749,1,10,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GWYICHANGYCIASATO?brandId=82,https://articulo.mercadolibre.com.pe/MPE-435480798-pioneer-parlante-monitor-de-escritorio-dj-dm-40bt-negro-_JM,NA,NA,NA,NA,NA,#435480798,Pioneer DJ,DM-40BT,NA,NA
98, Ue Wonderboom Bluetooth Lilac ,284,NA,1,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IN5517657?brandId=142,https://articulo.mercadolibre.com.pe/MPE-435024182-ue-wonderboom-bluetooth-lilac-_JM,NA,NA,NA,NA,NA,#435024182,NA,NA,NA,NA
99, Parlante Fiddler Fd-p08 Soundbar Bluetooth ,49,69,2,224,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACROTELSTORE+PERU,https://articulo.mercadolibre.com.pe/MPE-434653611-parlante-fiddler-fd-p08-soundbar-bluetooth-_JM,NA,NA,NA,NA,NA,#434653611,NA,NA,NA,NA
100, Google Home Mini Asistente Smart - Negro ,135,NA,4,13,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMPORTVENTASPERU,https://articulo.mercadolibre.com.pe/MPE-436425802-google-home-mini-asistente-smart-negro-_JM,NA,NA,NA,NA,NA,#436425802,NA,NA,NA,NA
101, Parlante Multi-function Bluetooth Portátil Memoria ,70,NA,2,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LASER+IMPORT,https://articulo.mercadolibre.com.pe/MPE-429214211-parlante-multi-function-bluetooth-portatil-memoria-_JM,NA,NA,NA,NA,NA,#429214211,NA,NA,NA,NA
102, Parlante Portatil Lg Xboom Go Pk5 Negro 20w Bluetooh Origina ,459,541,1,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOW+1,https://articulo.mercadolibre.com.pe/MPE-436450909-parlante-portatil-lg-xboom-go-pk5-negro-20w-bluetooh-origina-_JM,NA,NA,NA,NA,NA,#436450909,LG,NA,NA,NA
103," Parlante Bluetooth Mini Speaker, Precio Al Por Mayor 20.00 ",30,NA,3,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CRISTIANCASTROVELA,https://articulo.mercadolibre.com.pe/MPE-434140969-parlante-bluetooth-mini-speaker-precio-al-por-mayor-2000-_JM,NA,NA,NA,NA,NA,#434140969,NA,NA,NA,NA
104, Parlante Bluetooth Acuatico Para Ducha Portatil + Regalo ,34,NA,15,85,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,3.5,2,http://perfil.mercadolibre.com.pe/SHOPOPERU,https://articulo.mercadolibre.com.pe/MPE-427736137-parlante-bluetooth-acuatico-para-ducha-portatil-regalo-_JM,0,1,1,0,0,#427736137,NA,NA,NA,NA
105, Philips Parlante Bluetooth Inalambrico Portatil Recargable ,89,NA,4,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-434301995-philips-parlante-bluetooth-inalambrico-portatil-recargable-_JM,NA,NA,NA,NA,NA,#434301995,Philips,NA,2 W,NA
106," Parlante Bluetooth Usb Halion 100 Watts Karaoke S/189,00 ",189,NA,1,99,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AHORAONUNCA1978,https://articulo.mercadolibre.com.pe/MPE-432003740-parlante-bluetooth-usb-halion-100-watts-karaoke-s18900-_JM,NA,NA,NA,NA,NA,#432003740,NA,NA,NA,NA
107, Parlante Portátil Jam Alloy Bluetooth ,120,NA,1,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROJASTONDERJOHANANDERSON,https://articulo.mercadolibre.com.pe/MPE-432921022-parlante-portatil-jam-alloy-bluetooth-_JM,NA,NA,NA,NA,NA,#432921022,NA,NA,NA,NA
108, [ ] Parlante Logitech Ue Megaboom 40 Watts Bluetooth Wireles ,699,NA,2,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OFERTAS+DELIVERY,https://articulo.mercadolibre.com.pe/MPE-433923775--parlante-logitech-ue-megaboom-40-watts-bluetooth-wireles-_JM,NA,NA,NA,NA,NA,#433923775,Logitech,NA,NA,NA
109, Mini Parlante Bluetooth Hongo Mushroom. ,55,NA,2,28,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JESUS_OUTLOOK,https://articulo.mercadolibre.com.pe/MPE-430848177-mini-parlante-bluetooth-hongo-mushroom-_JM,NA,NA,NA,NA,NA,#430848177,NA,NA,NA,NA
110, Parlante Bluetooth Jbl Charge 3 20w Sumergible / Sellado ,499,NA,1,49,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/APPLEMALLCENTER,https://articulo.mercadolibre.com.pe/MPE-434551129-parlante-bluetooth-jbl-charge-3-20w-sumergible-sellado-_JM,NA,NA,NA,NA,NA,#434551129,JBL,Charge 3,20 W,Pasivo
111, Equipo De Sonido Bluetooth Parlante + Control Entrada Usb Sd ,289,NA,6,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVA+LEDS,https://articulo.mercadolibre.com.pe/MPE-421923040-equipo-de-sonido-bluetooth-parlante-control-entrada-usb-sd-_JM,NA,NA,NA,NA,NA,#421923040,NA,NA,NA,NA
112, Parlante Portatil Bluetooth Maxtron Zenith ,135,NA,3,7,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSWALDO+VALVERDE,https://articulo.mercadolibre.com.pe/MPE-433420893-parlante-portatil-bluetooth-maxtron-zenith-_JM,NA,NA,NA,NA,NA,#433420893,NA,NA,NA,NA
113, Parlante Bluetooth Portátil Marshall Stockwell Con Case ,769,NA,1,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MIRAFLORES+STORE,https://articulo.mercadolibre.com.pe/MPE-433090838-parlante-bluetooth-portatil-marshall-stockwell-con-case-_JM,NA,NA,NA,NA,NA,#433090838,Marshall,Stockwell,20 W,Activo
114, Silla Gamer Zeus Pro+luces Rgb+ Parlante Bluetooth Lima ,749,NA,1,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WAKAIMPORTACIONES,https://articulo.mercadolibre.com.pe/MPE-436643884-silla-gamer-zeus-proluces-rgb-parlante-bluetooth-lima-_JM,NA,NA,NA,NA,NA,#436643884,NA,NA,NA,NA
115," Parlante Klip Xtreme Kws-611bk Enkore, Bluetooth ",150,NA,1,2,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/RODISTAR.PE,https://articulo.mercadolibre.com.pe/MPE-427912228-parlante-klip-xtreme-kws-611bk-enkore-bluetooth-_JM,NA,NA,NA,NA,NA,#427912228,NA,NA,NA,NA
116," Parlante Bluetoot ,reloj Despertador,bass,radio Fm,sd,aux ",170,NA,12,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHGAMER,https://articulo.mercadolibre.com.pe/MPE-427789649-parlante-bluetoot-reloj-despertadorbassradio-fmsdaux-_JM,NA,NA,NA,NA,NA,#427789649,NA,NA,NA,NA
117," Parlante Micronics Atlantis Pc,laptop,smartphone,dvd Y Tv ",160,NA,3,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LACASADIGITALYAGA,https://articulo.mercadolibre.com.pe/MPE-430606946-parlante-micronics-atlantis-pclaptopsmartphonedvd-y-tv-_JM,NA,NA,NA,NA,NA,#430606946,NA,NA,NA,NA
118, Parlante Bluetooth Recargable De 8 Pulgadas 150 W ,229,NA,16,191,NA,NA,NA,Envío gratis a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.pe/INNOVA+LEDS,https://articulo.mercadolibre.com.pe/MPE-420933465-parlante-bluetooth-recargable-de-8-pulgadas-150-w-_JM,1,0,0,0,0,#420933465,NA,NA,NA,NA
119, Parlante Sony Bluetooth Extra Bass Inalámbrico Xb31 (rojo) ,369,NA,1,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SONYPERUSRL?brandId=25,https://articulo.mercadolibre.com.pe/MPE-431904500-parlante-sony-bluetooth-extra-bass-inalambrico-xb31-rojo-_JM,NA,NA,NA,NA,NA,#431904500,Sony,NA,NA,NA
120, Foco Led Color Con Parlante Bluetooth ,29,NA,2,6,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/QUETALCOMPRA,https://articulo.mercadolibre.com.pe/MPE-437030258-foco-led-color-con-parlante-bluetooth-_JM,NA,NA,NA,NA,NA,#437030258,NA,NA,NA,NA
121, Parlante Bluetooth Soundcore Motion Q ,249,NA,10,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,4,http://perfil.mercadolibre.com.pe/ANKER+PERU?brandId=144,https://articulo.mercadolibre.com.pe/MPE-434540833-parlante-bluetooth-soundcore-motion-q-_JM,3,1,0,0,0,#434540833,NA,NA,NA,NA
122," Parlantes Ambientales Batblack 120w,activo Y Pasivo,bluetoot ",325,NA,8,17,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WITROXPERU,https://articulo.mercadolibre.com.pe/MPE-423727231-parlantes-ambientales-batblack-120wactivo-y-pasivobluetoot-_JM,NA,NA,NA,NA,NA,#423727231,NA,NA,NA,NA
123, Holder Multifuncional 6 En 1 Bluetooth Bicicleta Moto ,249,NA,2,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECH-COOL,https://articulo.mercadolibre.com.pe/MPE-433474973-holder-multifuncional-6-en-1-bluetooth-bicicleta-moto-_JM,NA,NA,NA,NA,NA,#433474973,NA,NA,NA,NA
124," Microfono Parlante Inalambrico , Bluetooth Para Karaoke ",55,NA,15,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERUOUTLETCENTER,https://articulo.mercadolibre.com.pe/MPE-430577316-microfono-parlante-inalambrico-bluetooth-para-karaoke-_JM,NA,NA,NA,NA,NA,#430577316,NA,NA,NA,NA
125, Parlante Micronics Beat S6017bt Pc Laptop Smartphone Dvd Tv ,115,NA,2,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LACASADIGITALYAGA,https://articulo.mercadolibre.com.pe/MPE-429043320-parlante-micronics-beat-s6017bt-pc-laptop-smartphone-dvd-tv-_JM,NA,NA,NA,NA,NA,#429043320,NA,NA,NA,NA
126, Parlante Bluetooth Metalico Portatil Durable Responde Calls ,50,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JPSYSTEMSSAC,https://articulo.mercadolibre.com.pe/MPE-436019562-parlante-bluetooth-metalico-portatil-durable-responde-calls-_JM,NA,NA,NA,NA,NA,#436019562,NA,NA,NA,NA
127, Google Home Mini 2019 ,165,NA,4,7,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EVOLUCI%C3%93N+GEEK,https://articulo.mercadolibre.com.pe/MPE-434076177-google-home-mini-2019-_JM,NA,NA,NA,NA,NA,#434076177,Google,Home Mini,NA,NA
128, Parlante Logitech Bluetooth Mx Sound 2.0 (980-001281/000382) ,311,NA,1,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DISTRIBUIDORAMESAJILHNOS?brandId=153,https://articulo.mercadolibre.com.pe/MPE-435550606-parlante-logitech-bluetooth-mx-sound-20-980-001281000382-_JM,NA,NA,NA,NA,NA,#435550606,Logitech,NA,NA,NA
129, Parlante Bluetooth Jbl Pulse 3 Luces Led Sumergible Sellado ,695,NA,2,28,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/APPLEMALLCENTER,https://articulo.mercadolibre.com.pe/MPE-435011213-parlante-bluetooth-jbl-pulse-3-luces-led-sumergible-sellado-_JM,NA,NA,NA,NA,NA,#435011213,NA,NA,NA,NA
130, Micrófono Bluetooth Con Parlante Integrado. / Entrada Usb ,60,NA,14,7,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.pe/HANNZOTIENDAONLINE,https://articulo.mercadolibre.com.pe/MPE-434148014-microfono-bluetooth-con-parlante-integrado-entrada-usb-_JM,2,0,0,0,0,#434148014,NA,NA,NA,NA
131, P Parlante Logitech Z337 Bluetooth 4.1 Potencia 40 Watts Rms ,259,NA,1,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INTECGLOBALPERU,https://articulo.mercadolibre.com.pe/MPE-432769541-p-parlante-logitech-z337-bluetooth-41-potencia-40-watts-rms-_JM,NA,NA,NA,NA,NA,#432769541,Logitech,NA,40 W,NA
132, Parlante Bluetooth 12 Pulgada + 2 Microfono Inalambrico 350w ,399,NA,13,98,NA,NA,NA,Envío gratis a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.pe/INNOVA+LEDS,https://articulo.mercadolibre.com.pe/MPE-420607454-parlante-bluetooth-12-pulgada-2-microfono-inalambrico-350w-_JM,2,0,0,0,0,#420607454,NA,NA,NA,NA
133, P Parlante Logitech Ue Wonderboom Bluetooth A Prueba De Agua ,256,NA,3,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INTECGLOBALPERU,https://articulo.mercadolibre.com.pe/MPE-426041783-p-parlante-logitech-ue-wonderboom-bluetooth-a-prueba-de-agua-_JM,NA,NA,NA,NA,NA,#426041783,Logitech,NA,NA,NA
134, Coolbox - Parlante Bluetooth Con Subwoofer S-11 Negro ,109,NA,34,90,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,2,NA,https://articulo.mercadolibre.com.pe/MPE-430569726-coolbox-parlante-bluetooth-con-subwoofer-s-11-negro-_JM,2,0,0,0,0,#430569726,NA,NA,NA,NA
135, Parlante Bluetooth Halion + Subwoofer Usb 100 Watts Karaoke ,179,NA,4,96,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CIBERVENTAS4000,https://articulo.mercadolibre.com.pe/MPE-429984251-parlante-bluetooth-halion-subwoofer-usb-100-watts-karaoke-_JM,NA,NA,NA,NA,NA,#429984251,NA,NA,NA,NA
136, Parlante Bluetooth House Of Marley Get Together Mini ,459,NA,2,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IDEATECHD,https://articulo.mercadolibre.com.pe/MPE-430879382-parlante-bluetooth-house-of-marley-get-together-mini-_JM,NA,NA,NA,NA,NA,#430879382,House of Marley,NA,NA,NA
