search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Modelo,Tipo de casco,Línea,Tipo de visor,Materiales del exterior,Edad,Materiales del interior,Género,Modelo alfanumérico,Peso
338, Casco Integral Bld Tapa Protectora Para Motocicleta ,500,NA,2,1,18 meses,27.78,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SESUCONSA.COM,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=nHAfACrssHScBYqMUNT0eJwb4VZRVUeMwsSQu43k3sbGCPdbxpnppj5g59xEjML%2Fl2DjRDKclaRI2AW4FmP9y8PiYimFf7tA4dhDa5%2FLzqEFDDozD6y%2BTj1gUki4P06oqlUdgtdd4CGb96JeAllxEh2p1P9EaGdRw8eMrK8CFytzp78wDiIeMAc9%2BvIS%2Brer2WggdaG7%2BXU0%2BP7wWg1u328ZANg3zpAzGXkiaZlnYV7QwS%2BcuG2%2BVu35l6LTPlRoPa%2BlPoaBVWfzXdjmJJyrPxTCDQUXeF6xFU%2FKuuNUECXtMg1xWBHAYfAJYdRyRpIDP04cdJz%2FkPDFp7ub4NbqxNOqFGUeOxOAGTnlHyeZm8J7K0ljXEuhmz3CM8L%2B9z2CPe9fdNPcRxL9ngoDplGOv16ijeaX7LbEDGvH0W1Lg0gI2lgEJxBMtGMOWiKuDeCxa%2FxX%2F9h76WTAgQQpt%2B68KOz72TdTHsjecIkuAMIhZHrOqIJyLi2kjxAvoyQOfXbOoT1Siv1%2F2%2Faolx6nikEq7S0Rk584BNmYhI4HnvH8sadU1OZN8nyCvcXK4zYwm16jN9i2xreHRWI3OtSsSSip08PhVLQiY0OWvVW1xMEfPabYRuWXOGhKFfWSSPO%2FYkRcCpBfXntBsGMyknmqEZ%2Fh%2FYCdGlq4jFywhtGHZuhim9clVRBJzJI7uN2ljSQoidID4wKjnYZoZaSe5GVodJcHAB30KgLw2Xp27TbrP%2B9pPSk3NyH%2FMhdpCHlBK0KeyLqT4N%2FJeSZsTeeEXJMG40YMJ2mb3tCtertKfPDgLW6Yw%2Bva4%2BNOIj%2FS0Evx%2FDIpAoHK%2Bja1bcXeJ9oLqJ9g02W8KoByS97mfbQC7nPcJQaRoeSrYVNj%2BRbbe1zqXg3DB%2BS15r%2FUopUQdez8HwdFePEssbZo6Cj9sPQeZvTdnIV6sHkD5esvQfq8PskQ3b5cLRbvDKX%2B5uficr%2FLGRsV8DTSBR7T3c1xKJ%2Bk7DXb6nmXvFtReSCO62ZW1vFutQcr%2Fzu8uK7JhJ9J0N2%2BFYtXSTx79q96SFE3k5laCaJ8dTgQfA9kzWe00UJGhQS5EbOFPbXfz34GZM6Z4XaXIXfKZufizCtuxyHqzV7x%2BondVBpOhFXuE8d%2BekEspRvXz8vATf88Hn%2Fwy%2Bd4HYx5jBGFNdOBfI%2BOSx1%2BcOkzlmPh8w77UEnzOJReUolyv6XlYZWFvNyoDJwI5l4HAyqIYNXdhaxXHARCgQHIRt3aDhabuQBfx2uKbSeY3ffQgyHrsQJjEz%2FttbjjbxXbsDWepfAwgM6AFB1C0InFp%2Ba7H19%2F47n6dr%2B2Vve%2FxpFw6L1NTTRd3DB9IMWM8tMablYMlH%2B%2FgYOQMatBG1fYAK4sKkiMSexLqK%2FSWXqYzdbFiDFPsRX5xk4ydnjDscvY97Yt%2Bw%2FcPjiA1bfU12k51bE5uNGJ1%2B0QmCuAzgUqZwRS2WhaSX7nSnBrvzkxpX%2F5HQG03V%2BpZYki2TKS4iQ0UKDLd5McMGB6SJVttVhU6QedsEZZLE9hHDx6ZDBbKIHyl2g%2FuAvPfkdHP4Wihm%2FNma%2F0gxKTEAinhw7mGoSSMonsnGkbnN1HIngUXnQo%2Bt538Ib8%2FbmsPqxwJflrdSg3maCxlD%2ByFdpdITalXYQA1s8%3D,NA,NA,NA,NA,NA,#661506496,Rojo,L,BLD,BLD-829,Integral,NA,NA,NA,NA,NA,NA,NA,NA
339, Casco Niño / Infantil Matte Negro Motocross Enduro Utv Atv ,769,NA,50,50,12 meses,75.97,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/VALERIARIOU,https://articulo.mercadolibre.com.mx/MLM-623927379-casco-nino-infantil-matte-negro-motocross-enduro-utv-atv-_JM?searchVariation=23386263596,1,0,0,0,0,#623927379,Negro mate,S,Alessia,Colores,Cross,CAS-CRO-15,NA,ABS,NA,NA,NA,NA,NA
340, Casco Tipo Cross Sunmoon Dot Negro Verde Neon Tallas ,739,NA,15,25,12 meses,73.01,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MS+HELMETS,https://articulo.mercadolibre.com.mx/MLM-646551968-casco-tipo-cross-sunmoon-dot-negro-verde-neon-tallas-_JM?searchVariation=28451879821,NA,NA,NA,NA,NA,#646551968,NA,"S,M,L,XL",Alessia,Motocross Enduro,Cross,Tipo Cross,NA,Plastico ABS,Adultos,Poliestireno,Unisex,NA,NA
341, Casco Roda Moto Morado/negro Dama Abatible Gafas Dot ,"1,399",NA,9,10,18 meses,77.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,119,https://perfil.mercadolibre.com.mx/SELLATODO,https://articulo.mercadolibre.com.mx/MLM-681739900-casco-roda-moto-moradonegro-dama-abatible-gafas-dot-_JM?searchVariation=36740146057,93,19,4,1,2,#681739900,NA,"chico,mediano",RODA,Revenge,abatible con gafas,NA,NA,NA,NA,NA,NA,NA,NA
342, Casco Abatible Rkt18 Joe Rocket Alter Ego Negro Mate ,"2,799",NA,19,20,18 meses,155.50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,4,https://perfil.mercadolibre.com.mx/MOTO-HELMETS,https://articulo.mercadolibre.com.mx/MLM-630967250-casco-abatible-rkt18-joe-rocket-alter-ego-negro-mate-_JM?searchVariation=24892830394,4,0,0,0,0,#630967250,NA,"S,M,L,XL,XXL",Joe Rocket,Alter Ego,Rebatible,RKT18,Doble,NA,Adultos,NA,Unisex,NA,NA
343, Casco Dama Faseed Fs-701 Abierto Lips Certificado Ece ,950,NA,51,9,18 meses,52.78,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/SKULLGUARD_MOTO,https://articulo.mercadolibre.com.mx/MLM-565444786-casco-dama-faseed-fs-701-abierto-lips-certificado-ece-_JM?searchVariation=32468881747,1,0,0,0,0,#565444786,"L (59 - 60 cm),M (57 - 58 cm)",,Faseed,FS-701,Abierto,FS-701,NA,NA,NA,NA,NA,NA,NA
344, Casco Dama Fasdeed Fs-701 Flor Certificado Ece ,950,NA,114,3,18 meses,52.78,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,5,5,https://perfil.mercadolibre.com.mx/SKULLGUARD_MOTO,https://articulo.mercadolibre.com.mx/MLM-569349573-casco-dama-fasdeed-fs-701-flor-certificado-ece-_JM?searchVariation=18565368580,5,0,0,0,0,#569349573,NA,NA,Faseed,FS-701,Integral,FS-701,NA,NA,NA,NA,NA,NA,NA
345, Casco Shaft Integral Exo Amarillo Sh520 ,"1,799",NA,10,1,18 meses,99.94,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4,1,https://perfil.mercadolibre.com.mx/SHOP+IGARTUA,https://articulo.mercadolibre.com.mx/MLM-660876027-casco-shaft-integral-exo-amarillo-sh520-_JM?searchVariation=31965881720,0,1,0,0,0,#660876027,Amarillo neón,S,Shaft,SH520,Integral,EXO,Simple,ABS,Adultos,Resina termoplástica,Unisex,NA,NA
346, Casco Cross Economico Winmex Lentes Mica Red Y Envío Gratis ,905,NA,117,77,12 meses,89.41,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,7,https://perfil.mercadolibre.com.mx/SCOOTER+REVOLUTION,https://articulo.mercadolibre.com.mx/MLM-551574601-casco-cross-economico-winmex-lentes-mica-red-y-envio-gratis-_JM?searchVariation=30667581434,7,0,0,0,0,#551574601,NA,"L,XL",WINMEX,Cross Economico,Cross,winmex,NA,Plástico,NA,NA,NA,9000,NA
347, Casco Integral Joe Rocket Rkt 7 Rojo / Blanco Con Mica Humo ,"2,230",NA,22,3,12 meses,220.31,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,36,https://perfil.mercadolibre.com.mx/SIGMA,https://articulo.mercadolibre.com.mx/MLM-599685387-casco-integral-joe-rocket-rkt-7-rojo-blanco-con-mica-humo-_JM?searchVariation=22690471980,32,3,1,0,0,#599685387,Negro mate,Rojo / Blanco,Joe Rocket,Reactor,Integral,RKT 7 + MH,Simple,Armazón de A.T.P.A.™ avanzado (Advanced Thermo-Poly Alloy Shell),Adultos,Hipoalergénico,Unisex,RKT7,NA
348, Casco Ls2 Valiant Abatible Moto Calle Prox Blanco Con Rojo ,"5,399",NA,5,1,18 meses,299.94,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/POMISSHOP,https://articulo.mercadolibre.com.mx/MLM-683970227-casco-ls2-valiant-abatible-moto-calle-prox-blanco-con-rojo-_JM?searchVariation=37503953983,NA,NA,NA,NA,NA,#683970227,Blanco/Rojo,L,LS2,Prox,Rebatible,399,Doble,HPTT,Adultos,EPS,Unisex,NA,NA
349, Casco Integral Joe Rocket Rkt 14 Heartbreaker Negro De Mujer ,"2,499",NA,12,15,12 meses,246.88,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,15,https://perfil.mercadolibre.com.mx/SIGMA,https://articulo.mercadolibre.com.mx/MLM-660215945-casco-integral-joe-rocket-rkt-14-heartbreaker-negro-de-mujer-_JM?searchVariation=31793840343,14,1,0,0,0,#660215945,NA,"XS,S,M,L,XL",Joe Rocket,Heartbreaker Black / Silver,Integral,RKT 14,Doble,Armazón de A.T.P.A.™ avanzado (Advanced Thermo-Poly Alloy Shell),Adultos,Hipoalergénico,Femenino,NA,NA
350, Casco Integral Agv K1 Sol E Luna S M L Xl ,"5,599",NA,12,5,12 meses,553.13,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4,1,https://perfil.mercadolibre.com.mx/ASTRO+BIKER,https://articulo.mercadolibre.com.mx/MLM-623156532-casco-integral-agv-k1-sol-e-luna-s-m-l-xl-_JM?searchVariation=33619294563,0,1,0,0,0,#623156532,NA,"L,XL",AGV,Soleluna,Integral,K1,NA,VPA,NA,NA,NA,NA,NA
351, Caja De 3 Cascos Tipo Cross Enduro Bmx Colores Y Diseños ,"1,950",NA,16,4,12 meses,192.64,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MSRYA,https://articulo.mercadolibre.com.mx/MLM-647884790-caja-de-3-cascos-tipo-cross-enduro-bmx-colores-y-disenos-_JM,NA,NA,NA,NA,NA,#647884790,Colores,"S, M, L, XL",Alessia,Diferentes modelos,Cross,"Cross, Motocross, Enduro, Bmx, Downhill",NA,Plastico ABS,Adultos,Resina termoplástica,Unisex,NA,NA
352, Kit 2 Cascos Para Niño Deportivo Seguro ,569,NA,17,83,12 meses,56.21,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/REMATESCENTRO,https://articulo.mercadolibre.com.mx/MLM-581032683-kit-2-cascos-para-nino-deportivo-seguro-_JM,1,0,0,0,0,#581032683,Varios,NIÑO,WINMEX,2000,Integral,WINMEX,NA,Tricomposite,NA,NA,NA,NA,NA
353, Casco Para Moto Hro Motorheart Amarillo Mica Transparente ,"1,150",NA,52,5,18 meses,63.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,10,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-572885005-casco-para-moto-hro-motorheart-amarillo-mica-transparente-_JM?searchVariation=24658096586,6,3,0,0,1,#572885005,Amarillo,"ROJO,S,M,L,XL,XXL",Hro México,510 Motor Heart,Integral,Integral,Simple,Policarbonato,Adultos,EPS,Unisex,NA,NA
354, Casco Abatible Caberg Duke 2 Smart Negro 100% Italiano 2019 ,"3,799",NA,5,1,18 meses,211.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,38,https://perfil.mercadolibre.com.mx/LAMOTO52,https://articulo.mercadolibre.com.mx/MLM-647247017-casco-abatible-caberg-duke-2-smart-negro-100-italiano-2019-_JM?searchVariation=36570633210,32,6,0,0,0,#647247017,Negro,S,Caberg,Duke II,Rebatible,NA,NA,NA,NA,NA,NA,NA,NA
355, Casco Torc T50c Negro Mate 3/4 Rider One ,"1,850",NA,19,1,18 meses,102.78,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,16,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-645528915-casco-torc-t50c-negro-mate-34-rider-one-_JM?searchVariation=40476600065,14,2,0,0,0,#645528915,Negro mate,XL,Torc,T50 NEGRO MATE,Abierto,T-50,NA,Polipropileno,Adultos,Poliestireno,Unisex,NA,NA
356, Casco Abatible Para Moto Nolan N90-2 Euclid Hi Vis ,"6,659",NA,3,4,18 meses,369.94,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,2,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-679142055-casco-abatible-para-moto-nolan-n90-2-euclid-hi-vis-_JM?searchVariation=35924040125,1,1,0,0,0,#679142055,"M,L,XL,XXL",,Nolan,N90-2,Abatible,NA,Doble,Policarbonato,Adultos,EPS,Unisex,NA,NA
357, Casco Gdr Con Mica Burbuja Black Soul Negro Mate Rider One ,"1,780",NA,39,9,18 meses,98.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,19,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-603360035-casco-gdr-con-mica-burbuja-black-soul-negro-mate-rider-one-_JM?searchVariation=39025782863,14,5,0,0,0,#603360035,NA,"L,XL",GDR,FF-638,Abierto,CASCO 3/4,Simple,Policarbonato,Adultos,Poliestireno,Unisex,NA,NA
358, Casco Juvenil Negro Mate Moto Bici Yamaha Italika Honda Niño ,240,NA,139,2,12 meses,23.71,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,13,https://perfil.mercadolibre.com.mx/BEEPMOTO,https://articulo.mercadolibre.com.mx/MLM-570758530-casco-juvenil-negro-mate-moto-bici-yamaha-italika-honda-nino-_JM?searchVariation=35855658388,9,3,1,0,0,#570758530,Negro,58/59 cm,Honda,Cerrado,Integral,NA,NA,NA,NA,NA,NA,NA,NA
359, Casco Cerrado Shaft Cherokee Morado Mate Rider One ,"1,798",NA,35,1,18 meses,99.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,4,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-592556079-casco-cerrado-shaft-cherokee-morado-mate-rider-one-_JM?searchVariation=38707444612,4,0,0,0,0,#592556079,Morado mate,"ROSA,M",Shaft,Cherokee,Integral,Cerrado,Simple,Policarbonato,Adultos,Poliestireno,Unisex,NA,1500 g
360, Respuesto Mica Casco Integral Shiro Sh-821 Transparente ,399,NA,15,20,12 meses,39.42,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTO-HELMETS,https://articulo.mercadolibre.com.mx/MLM-585553280-respuesto-mica-casco-integral-shiro-sh-821-transparente-_JM?searchVariation=34074647464,NA,NA,NA,NA,NA,#585553280,Blanco,n,Shiro,SH-821,Integral,MICA,Simple,NA,NA,NA,NA,NA,NA
361, Casco Integral Ls2 Rapid Deadbolt Ff353 Moto Ece22.05 ,"2,080",NA,19,16,18 meses,115.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTO-HELMETS,https://articulo.mercadolibre.com.mx/MLM-608546319-casco-integral-ls2-rapid-deadbolt-ff353-moto-ece2205-_JM?searchVariation=31283018198,NA,NA,NA,NA,NA,#608546319,NA,"L,M,XL,XXL",LS2,FF353,Integral,DEADBOLT,Doble,NA,Adultos,NA,Unisex,FF324,1250 g
362, Casco Ls2 Ff353 Rapid Solid Negro Mate ,"1,749",NA,31,15,18 meses,97.19,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/SIGMA,https://articulo.mercadolibre.com.mx/MLM-625560275-casco-ls2-ff353-rapid-solid-negro-mate-_JM?searchVariation=39578193121,2,0,0,0,0,#625560275,NA,"S,M,L,XL,XXL",LS2,Solid Matt Black,Integral,FF353 Rapid,Simple,HPTT (High Pressure Thermoplastic Technology),Adultos,Hipoalergénico,Unisex,FF353,NA
363, Casco Fox V1 Motocross Mtb Atv Rzr Downhill Negro Mate 2019 ,"4,109",NA,8,5,18 meses,228.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,5,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-642215522-casco-fox-v1-motocross-mtb-atv-rzr-downhill-negro-mate-2019-_JM?searchVariation=28571375048,5,0,0,0,0,#642215522,Negro,"Mate,XS,S,M,L,XL",Fox,Racing,Cross,V1,NA,NA,Adultos,NA,Unisex,NA,NA
364, Casco Agv K3 Sv Top Misano Vr46 Rossi Lentes Humo Rider One ,"6,600",NA,8,1,18 meses,366.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,87,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-627305296-casco-agv-k3-sv-top-misano-vr46-rossi-lentes-humo-rider-one-_JM?searchVariation=29189140357,80,4,2,1,0,#627305296,Rojo/Verde/Blanco,ML,AGV,K-3 SV,Integral,AGV,NA,ABS,NA,NA,NA,NA,NA
365, Casco Corto Tipo Aleman Cascarita Quitamulta Negro Mate ,450,NA,49,5,18 meses,25.00,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/TONYMOTTONY,https://articulo.mercadolibre.com.mx/MLM-651966295-casco-corto-tipo-aleman-cascarita-quitamulta-negro-mate-_JM,1,0,0,0,0,#651966295,"EXTRA GRANDE XL,MEDIANO M,GRANDE L",,Daytona Helmets,CASCARITA,Abierto,ABIERTO CASCARITA,NA,ABS,Adultos,NA,Unisex,NA,NA
366, Mica Para Casco Caberg Smart Duke ,699,NA,48,1,18 meses,38.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,14,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-624228117-mica-para-casco-caberg-smart-duke-_JM?searchVariation=26729083063,13,0,1,0,0,#624228117,Transparente,"Transparente,UNIVERSAL",Caberg,Smart DUke,Rebatible,ABATIBLE,NA,Plástico,NA,NA,NA,NA,NA
367, Casco Tipo Nazi Piel Negro ,292,NA,35,83,18 meses,16.22,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,8,https://perfil.mercadolibre.com.mx/COMA1712137,https://articulo.mercadolibre.com.mx/MLM-631908363-casco-tipo-nazi-piel-negro-_JM?searchVariation=25106224183,6,0,1,0,1,#631908363,"NEGRO CALAVERA,NEGRO TRIBAL","UNITALLA 3211,UNITALLA 3220",Sayto,Tribal,NAZI,NAZI,Simple,VINI-PIEL,Adultos,Poliestireno,Unisex,NA,NA
368, Casco Torc T53 Negro Mate S Rider One ,"1,240",NA,17,2,18 meses,68.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,2,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-645536222-casco-torc-t53-negro-mate-s-rider-one-_JM?searchVariation=34765498210,1,1,0,0,0,#645536222,Negro mate,S,Torc,T-55,Abierto,CASCO,Simple,Policarbonato,Adultos,Poliestireno,Unisex,NA,NA
369, Casco Integral Hjc Cs-15 Toni Elias Ece 22.05 ,"3,290",NA,5,1,18 meses,182.78,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTO-HELMETS,https://articulo.mercadolibre.com.mx/MLM-657233988-casco-integral-hjc-cs-15-toni-elias-ece-2205-_JM?searchVariation=31122629318,NA,NA,NA,NA,NA,#657233988,Azul,M,HJC,Tony Elias,Integral,CS-15,NA,NA,NA,NA,Unisex,NA,NA
370, Casco Icon Alliance Moto Pista Calle Dos Micas Incluidas ,"3,850","4,250",137,4,18 meses,213.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,17,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-550183349-casco-icon-alliance-moto-pista-calle-dos-micas-incluidas-_JM?searchVariation=26725956056,15,1,1,0,0,#550183349,Negro,"Negro,S,M,L,XL,XXL,S,L,XL,XXL",Icon,Alliance,Integral,Alliance,Simple,Policarbonato,Adultos,EPS,Unisex,NA,NA
371, Casco X Mask Army Tipo Iron Man Abatible Army+regalo ,"1,595",NA,11,5,18 meses,88.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.2,5,https://perfil.mercadolibre.com.mx/MOTO+RIDE,https://articulo.mercadolibre.com.mx/MLM-603251700-casco-x-mask-army-tipo-iron-man-abatible-armyregalo-_JM?searchVariation=29981397008,4,0,0,0,1,#603251700,NA,"M,L,XL",X-Mask,730,Integral,Moto,NA,NA,NA,NA,NA,NA,NA
372, Casco Para Bici Troy Lee Design D3 Fiberlite Mono Black ,"5,199",NA,5,2,18 meses,288.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/COMMERCIAL+STUFF,https://articulo.mercadolibre.com.mx/MLM-619542824-casco-para-bici-troy-lee-design-d3-fiberlite-mono-black-_JM?searchVariation=33215433375,NA,NA,NA,NA,NA,#619542824,NA,"L,XL",Troy Lee Designs,D3,Cross,D3,NA,Fibra de vidrio,NA,NA,NA,NA,NA
373, Casco Integral Joe Rocket Rkt 7 Hardcore Negro Mate / Plata ,"1,699",NA,7,13,18 meses,94.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/WONDERBIKES,https://articulo.mercadolibre.com.mx/MLM-661925314-casco-integral-joe-rocket-rkt-7-hardcore-negro-mate-plata-_JM?searchVariation=32216366064,3,0,0,0,0,#661925314,Negro mate,"Plata,S,M,L,XL,XXL",Joe Rocket,Hardcore Negro Mate / Plata,Integral,RKT 7,Simple,ATPA,Adultos,HIPOALERGENICO,Masculino,NA,NA
374, Repuesto Mica Casco Carcasa Stealth Kov (transparente) ,250,NA,33,15,18 meses,13.89,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,53,https://perfil.mercadolibre.com.mx/LOWEN+GRUPO,https://articulo.mercadolibre.com.mx/MLM-638021857-repuesto-mica-casco-carcasa-stealth-kov-transparente-_JM?searchVariation=26465450983,36,10,6,0,1,#638021857,Transparente,Carcasa repuesto Transparente,Stealth,Stealth,Carcasa repuesto,Stealth,NA,NA,NA,NA,NA,NA,NA
375, Casco Motociclista Match One Azul Kov ,"1,249",NA,6,8,18 meses,69.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOMOPED,https://articulo.mercadolibre.com.mx/MLM-666557714-casco-motociclista-match-one-azul-kov-_JM?searchVariation=33472429345,NA,NA,NA,NA,NA,#666557714,NA,"S,M,L,XL,XXL",KOV,Veneno Match,Completo,NA,Doble,NA,Adultos,NA,Unisex,NA,NA
376, Casco Negro Mate Integral Cerrado Certificado Dot Ece Envio ,999,NA,9,510,12 meses,98.69,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/REMATESCENTRO,https://articulo.mercadolibre.com.mx/MLM-588323388-casco-negro-mate-integral-cerrado-certificado-dot-ece-envio-_JM?searchVariation=28663513664,1,0,0,0,0,#588323388,NA,"M MEDIANO 57-58,GRANDE L 59-60,EXTRA GRANDE XL 61-62,M  MEDIANO 57-58,L GRANDE 59-60,XL EXTRA GRANDE  61-62,XL EXTRA GRANDE 61-62",WINMEX,DP802,Integral,Integral,NA,Tricomposite,NA,NA,NA,802,1.4 kg
377, Auricular Bluetooth 4.2 Para Casco Con Micrófono ,"1,299",NA,33,2964,12 meses,128.33,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/LAS_MEJORESVENTAS,https://articulo.mercadolibre.com.mx/MLM-631667679-casco-abatible-rojo-certificacion-dot-_JM?searchVariation=25148307994,2,0,0,0,0,#631667679,Rojo,"0,M 57-58,L 59-60,XL 61-62",LAS MEJORES VENTAS,DP9982,Rebatible,DP9982,NA,Policarbonato,NA,NA,NA,NA,NA
378, Casco Abatible Rojo Certificacion Dot ,"1,499",NA,19,26,18 meses,83.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/VALERIARIOU,https://articulo.mercadolibre.com.mx/MLM-582815276-casco-risky-cerrado-dama-certificado-blanco-rosa-lili-flower-_JM?searchVariation=30703035776,1,0,0,0,0,#582815276,Rosa claro,"Blanco,S,M,L",Alessia,Integral,Cross,CAS-VC-23,NA,ABS,NA,NA,NA,NA,NA
379, Casco Risky Cerrado Dama Certificado Blanco Rosa Lili Flower ,"6,339",NA,8,1,18 meses,352.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,21,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-623386857-casco-desmontable-para-moto-nolan-n44-viewpoint-amarillo-_JM?searchVariation=23907102640,18,3,0,0,0,#623386857,Amarillo,"NEGRO,M",Nolan,Viewpoint,Rebatible,N44,Doble,Policarbonato,Adultos,Termoplástico inyectado,Unisex,N44,NA
380, Casco Desmontable Para Moto Nolan N44 Viewpoint Amarillo ,"1,679",NA,7,1,12 meses,165.87,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,2,https://perfil.mercadolibre.com.mx/MOTOSAPIENS+SHOP,https://articulo.mercadolibre.com.mx/MLM-667531156-casco-tipo-abatible-mujer-roda-deliver-rosa-mate-regalo-dama-_JM?searchVariation=40024876744,1,1,0,0,0,#667531156,"Rojo,Rosa","M,L",LS2,Deliver,Rebatible,NA,Doble,Policarbonato,Adultos,Forro Lavable,Femenino,NA,NA
