search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Tipo,Color
1870, Casco De Motociclista Bell Rogue De Tamaño Medio (negro Mate ,292.75,NA,0,100,6,48.792,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-481975480-casco-de-motociclista-bell-rogue-de-tamano-medio-negro-mate-_JM#position=24&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#481975480,NA,NA,Bell,NA,Rogue,Integral,NA,Negro
1871, Motocicleta Parabrisas Casco Jet Casco Para Harley Estilo Ca ,15.168,NA,0,4,12,1.264,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AGENTWALKERSCL,https://articulo.mercadolibre.cl/MLC-482061365-motocicleta-parabrisas-casco-jet-casco-para-harley-estilo-ca-_JM#position=25&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#482061365,NA,NA,AGENT-WALKERS,NA,AGENT-WALKERS,Abierto,NA,Negro
1872, Visor De Casco Útil Lente Reemplazo Casco Motocicleta De Ca ,25.501,NA,0,9,12,2.125,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AGENTWALKERSCL,https://articulo.mercadolibre.cl/MLC-482100744-visor-de-casco-util-lente-reemplazo-casco-motocicleta-de-ca-_JM#position=26&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#482100744,NA,NA,AGENT-WALKERS,NA,AGENT-WALKERS,NA,Integral,NA
1873," Casco De Moto Modular Hjc Is-max Ii (blanco, Xx-grande) ",268.64,NA,0,100,6,44.773,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-482106523-casco-de-moto-modular-hjc-is-max-ii-blanco-xx-grande-_JM#position=27&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#482106523,NA,NA,NA,NA,NA,Integral,NA,Blanco
1874, Casco Integral Para Motocicleta Bell Star Mips (brillo Hi-vi ,559.49,NA,0,100,6,93.248,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-482851644-casco-integral-para-motocicleta-bell-star-mips-brillo-hi-vi-_JM#position=28&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#482851644,NA,NA,Bell,NA,Star,Integral,NA,NA
1875, Casco De Moto De Estilo Vally Hi-viz Hi-viz De Ls2 Casco De ,432.568,NA,0,100,6,72.095,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-483006388-casco-de-moto-de-estilo-vally-hi-viz-hi-viz-de-ls2-casco-de-_JM#position=29&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#483006388,NA,NA,LS2,NA,NA,Rebatible,NA,NA
1876, Motocicleta Cascos Electromobile Casco Unisex Protector Sola ,16.693,NA,0,3,12,1.391,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CHUNGARTISANCL,https://articulo.mercadolibre.cl/MLC-483616360-motocicleta-cascos-electromobile-casco-unisex-protector-sola-_JM#position=30&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#483616360,NA,NA,Chung-ZF,NA,Chung-ZF,NA,NA,Brown
1877, Cascos Ls2 328-1633 Stream Axis Blue Graphic Casco De Moto D ,175.661,NA,0,100,6,29.277,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-483696863-cascos-ls2-328-1633-stream-axis-blue-graphic-casco-de-moto-d-_JM#position=31&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#483696863,NA,NA,LS2,NA,NA,NA,NA,Blue
1878, Casco De Moto De Cara Completa Bell Bullitt (blanco Brillant ,516.907,NA,0,100,6,86.151,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-483836337-casco-de-moto-de-cara-completa-bell-bullitt-blanco-brillant-_JM#position=32&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#483836337,NA,NA,Bell,NA,Bullitt,Integral,NA,Blanco brillante
1879, Casco De Cara Abierta De Motocicleta Aprobado Por Dot - Yema ,127.688,NA,0,100,6,21.281,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-483842557-casco-de-cara-abierta-de-motocicleta-aprobado-por-dot-yema-_JM#position=33&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#483842557,NA,NA,Yema,NA,NA,Abierto,NA,Negro
1880, Casco Motocicleta Auriculares Sin Hilos Bluetooth Auricular ,11.545,NA,0,200,12,962,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/XSTECHCL,https://articulo.mercadolibre.cl/MLC-484820088-casco-motocicleta-auriculares-sin-hilos-bluetooth-auricular-_JM#position=34&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#484820088,NA,NA,no brand,NA,no model,NA,Cross,NA
1881, Casco Speed Integral Byb Racing Con Cuello Con Cierre ,15.99,NA,0,999,12,1.332,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CONSOLOUNCLIC_CL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=rdVfK%2F5my9Zht%2Fx%2B5nNuBHVSMQtvs9a5c%2BI8r42JaAp%2BBjC%2B8o8cqYx6ybUrywGnkGQgHE24afoEiaTFhpngSayCGFBUb2D3PgETX%2FSjMa9qzDVaVNbdD0ohYew%2BdP0rpmPVxesKwe0epyXRiSvlEGJosU7sikYrOQJ6bND0AFO13NvK%2Btf86EFBWk1ouYYmBuIxqr8kTFhBMZXD0cWAUiekmxmJwWeZxDQB%2BTHnNklQxkbEsTGzIFOdLcPtd3ojjw5CiaT4DGqpBQcnvvQd%2FfUVkUrp1lztTnKUfCF7wUFmLXGOWp5eejjbG6naH8RXT1R21qMowGa7izYIkpccI0myHdZPpGBkJGHJYTaeZcAJx%2BLG0gP7FZnVX2YHFgLiLDDc%2BisVCcINxM4AazHi6v9eofOx6N6rrSbbHHQnlzgM5BZEJrtJD6%2B8gEhgJEmNWcGpdznU5f9THaCoLfGIv4GVP3DR32WUxzU7eJqzeoQmaCpGKkIs7RGW48xxgvdsTqwyD6P49EAUBikKBcURL8g5s%2BbwDv%2FKkju8hp0em8rMc8yA49kLYXaLPjK9DyA8d7IcgkjJG%2BRY1s5YZJKLC6tWXU3ioL8iIbI%2FLFV%2F%2FmIwC14Dol%2FUvTEzmldkedB1doauU2mf%2FmJ9I8yI8KGpA0teUmZS8hs5gqlZ2%2FBCA0DJski7J%2FdEuh3iWYtf7ExVyA1HSVqN7xJEWtt6mwb5LkMZgR9aw%2FwuWT%2BXm8Y8ksISWXvp5L%2FrVB8JN3UtCFaaBvH8%2B57INS3Qm87SIMiA6W8YT8chkLrB48luXhXqiYW3DVXOq3deCMoA0uHTtaHCh3W6KNzy0NXZS%2FX6xZcEXQw2klUyRTapJMSQ%2FdvyPmZPOb%2FTyqIJuaux2LC23JjpQhXPfHtU7U7cmQ8tC0XImDRxuKFcAgOhPC%2F2IDA7iF4oGbQKXASvWf1kahyJorqI4ogobjwTrRq%2F9n%2BNYwS4A7e1KsIQv787nPo61D0B0aa0eX0vRCVMW5j%2Bf9U4dgWKBmoirXQfSsQQ2TX4mRzgV3035%2Fqzphjp1mMzdZYmbLkw0%2BmU6K0ze1yBBEsxKavelWn8xyZWG69cW9AbS3npfPA8XKKRexWwQ3KffKPMSQJTgKCDnv36Em9VHGZ4pDjgkuyfxGwwb%2BjtRsxSF%2BaIXg%2BEyaiiGfirTQ0hLjdUrCKDKjJKPiiiyaSczTY%2FZ9u4iWrvOhTpOiM%2B%2BQ6VC9CZopu7K7CxuOX2qhKRpy%2BneIO65kFuiyguNA6hbOpaNc3plCfXrL7WM6WRAl%2F2HhS3irk8Bnq5w83GRC8P1Qu9xZI9ny0Om9Kt58X3dPT6cpvo4IaQ74ERNt%2FwBrh2mM9j8MbKzXwcYQgkFuZiwpUzsPWEw1BSqVjT16JRQbyyBMCwvnXl6Qc9%2BKVEqX94lqIBFED52b3zWO4rWBAQizhq4LfBakOyb8sn6UBo6%2BQtAG2%2FfRmg6CqMAQmbCvv7ozedd9zYaRXCLEtr43SuXO1DpfkCxHgSmzG%2BBXHSJS73ipTCK%2BEUlR%2FiXUFFj%2BNtK3rjtOf2VUkdKtZFapi1jKdKyJq7hawKq4objGf%2F9%2BQjzVehSedXVqZnXyJO%2FSA5OXMbzkT6id7Y0eyHBEAiDPbSC5xvJ2KFNGex0PK4cMwFhmNkSj3uhCzJ5pgkyidUUriBCxd%2F0Y%2BeAxzOUCvTXo40Uf0wu9CIav%2F9TsiGAFblEAGNhCa4pvIIb6VSqXryF85uPoYc7Q%2FUcaO6kbBOqXWO7Zum1TqB7jk7oXUuTZBuSWpsU1UE4k45zXUKKMYnBBr0%2BV%2F9c3lSgm8SykBNJ7hAE2Pqz68L80SoC3l9%2FNNivSslHDFLf2WN5tE%2FX%2Br5woGp9AJenRmTX7mE0r9fIZNNNxOUrflOYl1O48TJhZea%2FfGDN6c%3D,NA,NA,NA,NA,NA,#502166088,Negro,M,BYB,NA,Original,Integral,NA,NA
1882, Casco De Moto Bell Face Star Full-face (blanco Brillante / H ,645.527,NA,0,100,6,107.588,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-484983357-casco-de-moto-bell-face-star-full-face-blanco-brillante-h-_JM#position=36&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#484983357,NA,NA,Bell,NA,Star,NA,Rebatible,NA
1883, Casco De Moto Shoei Solid Neotec 2 Modular - Azul Mate Metál ,899.489,NA,0,100,6,149.915,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-485178152-casco-de-moto-shoei-solid-neotec-2-modular-azul-mate-metal-_JM#position=37&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,2,0,0,0,0,#485178152,NA,NA,Shoei,NA,Neotec,Integral,NA,Azul mate
1884, Casco De Motocicleta Modular Shoei Solid Neotec 2 - Rojo Vin ,901.791,NA,0,100,6,150.298,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-485204899-casco-de-motocicleta-modular-shoei-solid-neotec-2-rojo-vin-_JM#position=38&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,2,0,0,0,0,#485204899,NA,NA,Shoei,NA,Neotec,Integral,NA,NA
1885, Cascos Ls2 399-1086 Valiant Solid Casco Para Motocicleta Tip ,485.615,NA,0,100,6,80.936,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-486087612-cascos-ls2-399-1086-valiant-solid-casco-para-motocicleta-tip-_JM#position=39&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#486087612,NA,NA,LS2,NA,Valiant,Abierto,NA,NA
1886," Casco Con Gafas Para Motociclista Scooter, Rojo ",11.344,NA,0,200,12,945,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GLOBALBUYCL,https://articulo.mercadolibre.cl/MLC-486103575-casco-con-gafas-para-motociclista-scooter-rojo-_JM#position=40&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#486103575,NA,NA,No Brand,NA,NA,NA,NA,NA
1887, Moto Adulto Motocross Apagado Carretera Casco Carreras Casco ,27.44,NA,0,200,12,2.287,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GLOBALBUYCL,https://articulo.mercadolibre.cl/MLC-486106681-moto-adulto-motocross-apagado-carretera-casco-carreras-casco-_JM#position=41&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#486106681,NA,NA,No Brand,NA,no model,Cross,NA,NA
1888, Casco Para Motocicleta Casco Abierto Para La Mitad Casco De ,4.165,NA,0,200,12,347,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CASATECNICACL,https://articulo.mercadolibre.cl/MLC-486983693-casco-para-motocicleta-casco-abierto-para-la-mitad-casco-de-_JM#position=42&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#486983693,NA,NA,No Brand,NA,NA,NA,Integral,NA
1889," Máscara De Esquí Pasamontañas, Casco De Motocicleta, Protect ",27.512,NA,0,100,6,4.585,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-487236043-mascara-de-esqui-pasamontanas-casco-de-motocicleta-protect-_JM#position=43&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#487236043,NA,NA,NA,NA,NA,Integral,NA,Negro
1890, Gmax Of-77 Adulto Downey Open-face Casco De La Motocicleta - ,149.088,NA,0,100,6,24.848,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-487291426-gmax-of-77-adulto-downey-open-face-casco-de-la-motocicleta--_JM#position=44&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#487291426,NA,NA,Gmax,NA,OF-77,Abierto,NA,NA
1891, Casco Uv Lucha Contra Raspador De Uv Motocicleta Del Escudo ,17.351,NA,0,200,12,1.446,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SHOPPINGMALLCL,https://articulo.mercadolibre.cl/MLC-487316144-casco-uv-lucha-contra-raspador-de-uv-motocicleta-del-escudo-_JM#position=45&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#487316144,NA,NA,No Brand,NA,No Model,Integral,NA,NA
1892, Casco De Moto Simpson Msb15l2 Street Bandit (mlarge Black) ,404.633,NA,0,100,6,67.439,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-487384687-casco-de-moto-simpson-msb15l2-street-bandit-mlarge-black-_JM#position=46&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#487384687,NA,NA,Simpson,NA,NA,NA,NA,NA
1893," Casco De Moto De Cara Completa Hjc Cl-17 (blanco, 4x-grande) ",208.992,NA,0,100,6,34.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-487474302-casco-de-moto-de-cara-completa-hjc-cl-17-blanco-4x-grande-_JM#position=47&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#487474302,NA,NA,HJC,CL-17,NA,Integral,NA,Blanco
1894, Yescom Full Face Flip Up Casco De Moto Modular Dot Aprobado ,92.645,NA,0,100,6,15.441,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-487556037-yescom-full-face-flip-up-casco-de-moto-modular-dot-aprobado-_JM#position=48&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#487556037,NA,NA,NA,NA,NA,Cross,NA,Azul
1895," Casco De Moto De Tamaño Medio Bell Rogue (negro Mate Sólido, ",285.415,NA,0,100,6,47.569,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-487585258-casco-de-moto-de-tamano-medio-bell-rogue-negro-mate-solido-_JM#position=49&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#487585258,NA,NA,Bell,NA,Rogue,Integral,NA,Negro
1896, Casco Para Motocicleta Fuera De Carretera Bell Mx-9 Adventur ,290.557,NA,0,100,6,48.426,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-487604890-casco-para-motocicleta-fuera-de-carretera-bell-mx-9-adventur-_JM#position=50&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#487604890,NA,NA,Bell,NA,MX-9 Adventure,Integral,NA,Blanco brillante
1897, Casco Integral Para Motocicleta Bell Star Mips (negro Brilla ,564.457,NA,0,100,6,94.076,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-488010205-casco-integral-para-motocicleta-bell-star-mips-negro-brilla-_JM#position=51&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#488010205,NA,NA,Bell,NA,Star,Integral,NA,Rojo brillante
1898, Casco De Moto De Calle Para Adultos Arai Cosair-x Nicky-7 - ,1105.509,NA,0,100,6,184.252,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-488219062-casco-de-moto-de-calle-para-adultos-arai-cosair-x-nicky-7--_JM#position=52&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#488219062,NA,NA,Arai,NA,NA,Integral,NA,Azul
1899, Bluetooth V4.0 + Edr Casco Motocicleta Auriculares Altavoces ,15.679,NA,0,999,12,1.307,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BESTDEALCL,https://articulo.mercadolibre.cl/MLC-490127665-bluetooth-v40-edr-casco-motocicleta-auriculares-altavoces-_JM#position=53&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#490127665,NA,NA,Samsung,NA,Evo,NA,Cross,NA
1900, Motocicleta Cascos Electromobile Casco Unisex Protector Sola ,16.692,NA,0,3,12,1.391,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/NEWCOORDINATESCL,https://articulo.mercadolibre.cl/MLC-490910388-motocicleta-cascos-electromobile-casco-unisex-protector-sola-_JM#position=1&type=item&tracking_id=a43dd8e4-b216-476b-9adb-47da148ad52c,NA,NA,NA,NA,NA,#490910388,NA,NA,New-ZF,NA,New-ZF0525,Abierto,NA,Brown
1901, Casco Moto 4rs 168 Abatible Con Sun Visor Venom Red Dot ,44.99,NA,0,10,6,7.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CLIQUE+TIENDA,https://articulo.mercadolibre.cl/MLC-492274427-casco-moto-4rs-168-abatible-con-sun-visor-venom-red-dot-_JM#position=2&type=item&tracking_id=a43dd8e4-b216-476b-9adb-47da148ad52c,NA,NA,NA,NA,NA,#492274427,NA,NA,NA,NA,NA,NA,NA,NA
1902, Rápido Release Cómodo De La Motocicleta Casco Capirotazo Arr ,4.604,NA,0,6,12,384,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492519820-rapido-release-comodo-de-la-motocicleta-casco-capirotazo-arr-_JM#position=3&type=item&tracking_id=a43dd8e4-b216-476b-9adb-47da148ad52c,NA,NA,NA,NA,NA,#492519820,NA,NA,NA,NA,NA,NA,Abierto,NA
1903, Casco Motocicleta De Seguridad Casque Moto Carreras Ciclismo ,15.515,NA,0,4,12,1.293,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492658337-casco-motocicleta-de-seguridad-casque-moto-carreras-ciclismo-_JM#position=4&type=item&tracking_id=a43dd8e4-b216-476b-9adb-47da148ad52c,NA,NA,NA,NA,NA,#492658337,NA,NA,NA,NA,NA,Rebatible,NA,Roja
1904, Motocicleta Casco Estéreo Altavoces Mp3 Auriculares Motor Bi ,4.45,NA,0,21,12,371,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492665202-motocicleta-casco-estereo-altavoces-mp3-auriculares-motor-bi-_JM#position=5&type=item&tracking_id=a43dd8e4-b216-476b-9adb-47da148ad52c,NA,NA,NA,NA,NA,#492665202,NA,NA,NA,NA,NA,Cross,NA,Negro
1905, Motocicleta Equipaje Ganchos Aluminio Scooter Casco Titular ,1.665,NA,0,NA,12,139,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492755405-motocicleta-equipaje-ganchos-aluminio-scooter-casco-titular-_JM#position=6&type=item&tracking_id=a43dd8e4-b216-476b-9adb-47da148ad52c,NA,NA,NA,NA,NA,#492755405,NA,NA,NA,NA,NA,NA,Integral,NA
1906, Retro Vendimia De La Motocicleta Casco Seguridad Mitad Casco ,7.161,NA,0,5,12,597,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492927020-retro-vendimia-de-la-motocicleta-casco-seguridad-mitad-casco-_JM#position=7&type=item&tracking_id=a43dd8e4-b216-476b-9adb-47da148ad52c,NA,NA,NA,NA,NA,#492927020,NA,NA,NA,NA,NA,NA,Integral,NA
1907, Casco Del Motor Cara Abierta Capacete Racing Motocicleta ,10.603,NA,0,2,12,884,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CASAFELIZCL,https://articulo.mercadolibre.cl/MLC-493622500-casco-del-motor-cara-abierta-capacete-racing-motocicleta-_JM#position=8&type=item&tracking_id=a43dd8e4-b216-476b-9adb-47da148ad52c,NA,NA,NA,NA,NA,#493622500,NA,NA,Jiekai,NA,NA,Abierto,NA,NA
1908, Scooter Motocicleta Cara Abierta Medio Casco Cuero Visera ,8.163,NA,0,200,12,680,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CASAFELIZCL,https://articulo.mercadolibre.cl/MLC-493643523-scooter-motocicleta-cara-abierta-medio-casco-cuero-visera-_JM#position=9&type=item&tracking_id=a43dd8e4-b216-476b-9adb-47da148ad52c,NA,NA,NA,NA,NA,#493643523,NA,NA,No Brand,NA,COLOR AZUL,Abierto,NA,NA
1909, Casco Moto Jiekai Abierto Cara Carreras Equitación Vendimia ,31.329,NA,0,21,12,2.611,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SHOPPINGMALLCL,https://articulo.mercadolibre.cl/MLC-494782809-casco-moto-jiekai-abierto-cara-carreras-equitacion-vendimia-_JM#position=10&type=item&tracking_id=a43dd8e4-b216-476b-9adb-47da148ad52c,NA,NA,NA,NA,NA,#494782809,NA,NA,Jiekai,NA,other,Abierto,NA,NA
1910, Casco Motocicleta Segura Doble Visera Ciclo Motor Motocascos ,18.605,NA,0,3,12,1.550,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FANSLADYCL,https://articulo.mercadolibre.cl/MLC-495333643-casco-motocicleta-segura-doble-visera-ciclo-motor-motocascos-_JM#position=11&type=item&tracking_id=a43dd8e4-b216-476b-9adb-47da148ad52c,NA,NA,NA,NA,NA,#495333643,NA,NA,Jiekai,NA,no model,Integral,NA,NA
1911, Gratis Casco Abatible Deportivo Para Motocicleta Enviómotor ,9.828,NA,0,2,12,819,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FANSLADYCL,https://articulo.mercadolibre.cl/MLC-495335524-gratis-casco-abatible-deportivo-para-motocicleta-enviomotor-_JM#position=12&type=item&tracking_id=a43dd8e4-b216-476b-9adb-47da148ad52c,NA,NA,NA,NA,NA,#495335524,NA,NA,Jiekai,NA,no model,Rebatible,NA,NA
1912, Casco Moto Fly Elite Guild Rojo/blanco/negro Talla M ,116.91,NA,0,1,6,19.485,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DUNLOPCHILE,https://articulo.mercadolibre.cl/MLC-495723898-casco-moto-fly-elite-guild-rojoblanconegro-talla-m-_JM?searchVariation=39893450003#position=13&type=item&tracking_id=a43dd8e4-b216-476b-9adb-47da148ad52c,NA,NA,NA,NA,NA,#495723898,Rojo,NA,Fly,NA,Elite,Integral,NA,NA
