search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Modelo alfanumérico,Tiempo de funcionamiento,Tipo de alimentación,Tipos de cabezales,Peso
1068, Cortabarba Philips Bt7201/15 Con Sistema De Aspiración ,1920,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(95 disponibles),12 cuotas,NA,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/KIEROUNO,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=Q5cO4Q%2FdX2c2skDBvtZZZ52OevEPtSPoTLrLCggbNQq5%2FVqgzO5lUbQ6nOzjfgfWLYF4DcvaSZEE887rGd%2FXEEWuRH6QlRSjA9hvKKbfxZJVb3RvOd5eQ7kCt%2F%2FoA%2B0uMO31HGGpFhsCUPeXSLir%2BgJo4BV7RlfcnBMV7EkOy6WjkYQLOaxcPVo%2BxFD5fjrRyqWRjQuZJioMTETDQ%2FFPbpMRB8lJljyRgwRURljSlypsQlBs8dLVpmSQTli08hDebW52TpQ6y3sR8Fff%2BoGLvcHptGoA0U%2BSQGJtVgtSi6riId8hyEf%2Fxd7G%2FxRuc9E9Nf0xdMt8QTxleHac0VQ4YOSiQG63U%2BiUrTe85V6nMxHWtp0lzILAWhzwYSd9lzKk0ERGNxrHAiQjd4zjP92sFkru3xKmmSHYu7vlYdHcRxQ9f2lJmKFbx5dMeFLaSYdUAiLi19%2FeJi0jYNobhZsKOCuOJjtGVsmexDuXKZa8QgGUmTgdIb5UmeBoY1yEgrEnE8vIq5ymCPybbbG7eBPZ%2F%2Fg72CJBu42BDzj5DHNcXsWTvi43RNatl%2B%2BTkJir3TJnJuzO8AwwT30hVjjMgDia%2ByqTlHShVpU4XgcnESXxDaWGp6l0VvuIsfKaufa%2FRMdwTcoSI7Zsud%2FRVs7nTj0bwl%2FIfd1ebG2YqeLU5eH%2B%2BaUMyC78MXuqXudJhobGLBEuih%2BrzBHKGpqimTBRtoK5ts9SwR%2B77PHhZD8KRuE2QDMSvFTyuaJa42WNu7KWLshanX8%2FbTtXjgHZFJIXObvqjGNKO0c8R5fqD%2BMPeKb4sr7r3YeApyRqbNZID7cD1YWZGmFNVGDuEtce2md1o2J%2BiXCxqvSZIJOvR7Hz9D9oNGGgbaOkti6Hb%2FqlyhboF2MJIH2yfBMI6Q%2B05l6WkJzftqWcDmLxub3QedMDP0wFrJurp5sUwZCKcS5OVjGoMsPZOJ7Lteg9uhFZRgAPlueGX4YDJnVGjEdp7PCgDWmQYZ%2FRwgHhAllLwGtokLuFNOGLZyqYOdoYtI1pj3vC3CDnj2uq%2FGtXGdTS9bAfx7U%2F2uVTMuZGWHYfs6KGEmHsf%2Fz%2FZbvyiND9EHRGXUOMf7keNAJhgHmO1HbrgaxCHuxxs7KGT%2BCuDLyy57rQnN1wSR4oUVfw21LfuJcDw06d7UpAV6VbwXzHz3Oci708jK4nsnb5%2BTfVHkWvM8VsIZe7wJ%2BUyhPI2yMWKvwZVHLlNRE%2FKHLZbQ9WokdodMKsWAdA1PsV3ifcJHV1fqVYzXBdFYeNAjJJrwFUe%2F%2FfgzqFOHzn2PxkW2RF15y0%2ByoldAkfqp%2BT3%2BaPygr%2B15MubvCA8r663V752YfhOVr%2BCVcC82nTC2hXtNoaW8zAuf28I22ZgKi1Ltv6pthXRPAmFN328Agzjoa6S0aZsTPyeofLEpqFTRQQiB%2BSvtIOsVp4bD3Q9Xbt9pPqVGMv%2FQ%2BY%2F10TXBB5HssuAkE3ht04R9NBharfyf1K%2BIVPbGS19oOBGQ5Z3SZKe1Uf1ekieewGcgwRrex1%2BkKBUoHIURvIS3bzx7%2F5RSI6ohwfSCMxYsLj%2BaJunAc2yU67pC2BSV2owIdDNvvBHigduEJy8dIyi2d9Gsb1Apc%2FqZUFHPtnubMqZkilfb%2FH3vka6l4A3pLb7si0Lm6ul74B0VG2fuKpFTUSoOdkAKvteo8483bZBRzoSyWwGNX2uAHL%2FG%2BglBqWD9THdj0nGFyIXy49I68W2sbuhZS9tLVWvz3qkFn10EMqUieMzzuZNxucVlmPLPUZdg%2Fgff6%2B6Tq2rPGZHTKw4osjsjt9plrqlKJ8SyHySZU94n2u,NA,NA,NA,NA,NA,#792431776,Shaker,NA,Depiladora electrica / recargable,NA,NA,NA,NA,NA
1069, Afeitadora Philips Multigroom 13 En 1 Mg7715 Showerproof ,3197,NA,"
			
				Nuevo
			
			
		",(48 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TECNOLIFE+ARG,https://articulo.mercadolibre.com.ar/MLA-791318063-afeitadora-philips-multigroom-13-en-1-mg7715-showerproof-_JM,NA,NA,NA,NA,NA,#791318063,Philips,Multigroom,MG7715/15,MG7715/15,NA,Batería,Pivotantes,NA
1070, Afeitadora Inalambrica A Pilas - Cnais Ns-8012 ,250,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(4 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/CAREMEDICALSOLUTIONSSA,https://articulo.mercadolibre.com.ar/MLA-801063285-afeitadora-inalambrica-a-pilas-cnais-ns-8012-_JM,NA,NA,NA,NA,NA,#801063285,Cnais,Inalambrica,Ns-8012,NA,NA,2 Pilas AAA,NA,NA
1071, Philips Norelco Eléctrico Máquina De Afeitar De 3600 Con El ,5757,NA,"
			
				Nuevo
			
			
		",(100 disponibles),6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/CLUBENVIOSAR,https://articulo.mercadolibre.com.ar/MLA-798924143-philips-norelco-electrico-maquina-de-afeitar-de-3600-con-el-_JM,NA,NA,NA,NA,NA,#798924143,Philips Norelco,NA,S3560/88,NA,NA,NA,NA,NA
1072, Afeitadora Philips Aquatouch At751 Recargable Humedo O Seco ,4459,NA,"
			
				Nuevo
			
			
				
					 - 
				
				33
				vendidos
			
		",(10 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/AZULFASHIONBYMASAROMAS,https://articulo.mercadolibre.com.ar/MLA-621538146-afeitadora-philips-aquatouch-at751-recargable-humedo-o-seco-_JM,NA,NA,NA,NA,NA,#621538146,Philips,AquaTouch,AT751,NA,NA,220,NA,NA
1073, Máquinas De Afeitar Rotativasphilips Norelco Máquina De A.. ,30433,NA,"
			
				Nuevo
			
			
		",(2 disponibles),6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/SPICEIMPORTSAR,https://articulo.mercadolibre.com.ar/MLA-694637445-maquinas-de-afeitar-rotativasphilips-norelco-maquina-de-a-_JM,NA,NA,NA,NA,NA,#694637445,Philips,Serie 9000,9700,NA,NA,NA,NA,NA
1074, Depiladora Y Rasuradora Corporal Piernas Axila Bikini 3 En 1 ,2720,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(8 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,1,https://perfil.mercadolibre.com.ar/INTECOMPRAS+ONLINE,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=UEFDo6MgvA8rSsz0l1ATu6nl30OtE8l%2FbhukRRWZmCT6FHSv5KvvG2OsFrGdNjwlZ1PYybaURq1hzElqyIa7Dbd468SmHzn%2BYzE4OHsCjZDCQ9UMSXAq1VbWBUBvn5bUlHnTkqsfhztnGCmJiIAIge5S5m7wzz0kosczm7xO4d1Gga9s%2BkYSsvS53gajPumbkLAlFyFhX2Hr5N7J6pqL%2BFmO1GD%2BOudkLcuPLUtx2F%2BQiDD%2BWrNJghIbwyBrg6a1rnY0GIMT05xnelJAzZ6v%2By4%2FhavYSSVOhAp4F1Mk4ZrC5%2By7%2Breh2IHwe20KgJ1mG%2F0KHBT278ODyfspTHVFlZSCKXfJ3k3r19nMkTlcS48QM32%2FYFL3CSI522QN81wjELbhl2MyzcCFifAilhToIBRT38RFQWNs5Yg41aqArV7MaYXDetwRG2r0TC0GfW7w8xiCiqkL9l8S1frzq0ChB0F0VFXFVhMiVGn7%2B4cbAhJwpsDdEBBLbcaBAxvv4T7iNMmEyRr1bbZuhkMmZjLqN%2F5nLhxJAl9xry6Iy6JxKzb%2FamJBqtlllPUkXvJFOLzz8Sf6P9CAnzfCRoDhzcmbW7aw51l0f%2FrrYqcHFk3wevr9iUN3gdxZTjIwffqAJQtCDuWDH%2B45J3bYj4m0lpmDcuGHBziAOY4Dqj5pkidrngrB%2B%2BOXqcDWa0kTepYBDzPMzjfb6EOiEbJrS0uiAvAMKmm6RuzL29LK8Im7MTpkyguspaEqQzwgBdtVUFKHgXgHUY4rxhxyMt3BsUUUiFG%2FokuKXwwl4cNkye4ldkZezbPqWW8fw%2F9xYvrPlo2MUhqYnjN2KOzzhO5XIUptffo%2FNxRgpYmqumgSgVQ%2BtJmBpteTDGOgfdw6ohhGJLg1qJ7Baa23yNxLudNpeins8ADRXQ1f9nXxMJScxUuufhFvdwlmoFQaXuB6dxjVzlzxaWh%2FAQDL8LK0LQSHBPTBqM7UbcjUl5%2Bwv7W7WNCUyWRyMzcp6SNgZPA3VK6S3rTlyx7RmtwiZUH%2B3DvYIpFCptIM0vBPYlpzc7DK01NsCLgffPB8cgP8uzztOwY5Cu8Lhz6zH29FjatfPEgdVL9M%2FnD9SIePTc%2FA3ZUDz3dSev%2BrnnfcCNVPBkrt3Pi5MXcmbqoOzXtDhV1PoPPEnh7ZmfZG9ErlpW5hY5JTRjEmy8SnnYlfz0RKrbsSIz3dPKLwdbvDmWz5PGtb8qi%2FlfkG%2FfRWnZtND%2BrpaTx6zQA3CX9DI8WlJBcgEGFNzjv4sYIJKbeKRUU6gkihBpof7uaLaoAiqg8ZGQnikunp2MSmRkV6I7eh5HOanH0qVA815DPNdxbe9FqTNSQLIWj%2F93nnouA6ZCY1G7xcxrC9t2W3TUbSisCqZe1bBXALNCH02liu3niB6gqa%2FXMArzDKcF3H%2FJp%2FOe19VTI2iHfhkhXGmIc%2BWoIHm31x3yQSaKLwLXvrSlgf%2BvD5kL4YbGi08fkSRu2o9MEIViwGgoLG1OKbKydiI8cx2Q4Jk5PIhIY214XE0IyxhcyKofqumvrg53ShiX%2BlvGSjXUOwyycZC6aCQ%2Bb%2Bx57N0zmvm0wxW5VtO3eUgvKJd0r8gy0RJTtf77XVupqDFCVU1CPs%2F9I8xbfknuPYTHh1ybBDrBQfmIdwa0HlNuXr9kV4WFWCO4ZDRA65eemUjU7LNGwHZ7JCPN0GWGdeoZ4VQA757ypt%2BjHqlCTE7PGuV09m2GyIoADTXcknAmCnTAys0v9LZD%2BOqiQHXCPI88sr1mNflk2v8cPVGI%2FrktHwp8drgpZzbWhYvAjV6XIg3eqdn2nVK4M%3D,NA,NA,NA,NA,NA,#766773626,Philips,3000,MG5730,MG5730/15,60,Batería,Fijos,NA
1075, Cortabarba Philips Multigroom 16 En 1 Mg7730/15 Otero Hogar ,4509,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/OTERO+HOGAR,https://articulo.mercadolibre.com.ar/MLA-788998802-cortabarba-philips-multigroom-16-en-1-mg773015-otero-hogar-_JM,NA,NA,NA,NA,NA,#788998802,Philips,Afeitadora,MG7730/15,MG7730/15,NA,Batería,NA,NA
1076, Afeitadora Philips Star Wars Sw6710 Inalambrica ,10900,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/R+27,https://articulo.mercadolibre.com.ar/MLA-783781989-afeitadora-philips-star-wars-sw6710-inalambrica-_JM,NA,NA,NA,NA,NA,#783781989,Philips,Star Wars,SW 6710,NA,NA,Eléctrica,NA,NA
1077, Maquina Afeitar Electrica Remington Xr1430 Humedo Y Seco ,3999,NA,"
			
				Nuevo
			
			
		",(3 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MILESI+HOGAR,https://articulo.mercadolibre.com.ar/MLA-782128209-maquina-afeitar-electrica-remington-xr1430-humedo-y-seco-_JM,NA,NA,NA,NA,NA,#782128209,Remington,HyperFlex,XR1430,NA,NA,Batería,Flexibles,NA
1078, Cortabarba Philips Bt1209/15 2 Peines Guia Recargable ,2150,NA,"
			
				Nuevo
			
			
		",(4 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,62,https://perfil.mercadolibre.com.ar/CONFORTDACARSRL,https://articulo.mercadolibre.com.ar/MLA-787967771-cortabarba-philips-bt120915-2-peines-guia-recargable-_JM,39,19,3,0,1,#787967771,Philips,Cortabarba,Recargable,BT1209/15,Cortabarba,Batería,Planos,NA
1079, Maquina Afeitar Electrica Afeitadora Andis Profoil Lithium ,6999,NA,"
			
				Nuevo
			
			
		",(3 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ALMIRONMAXI,https://articulo.mercadolibre.com.ar/MLA-789314491-maquina-afeitar-electrica-afeitadora-andis-profoil-lithium-_JM,NA,NA,NA,NA,NA,#789314491,Andis,ProFoil,Lithium,NA,80 m,Batería,Giratorios,NA
1080, Cortabarba Multigroom Philips Mg5730/15 Cuerpo Rostro ,2720,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(20 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/INTECOMPRAS,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=sRXGg7L4cbcuGBt%2F8pDAhi%2Foj%2BEBIspwPHrIf7QUDlYCmG8ph5DOvZOWQBLyduVn20LMKRqS9nI4Vc57%2FrM6VNnYZWecexud3TbYvs%2FyESoIDdOgQanpVjXVQuKtfEb2boTc4ibqgNyDqqHt9l%2BPqV1VEaZXZkR%2FSdA2WMi3SgwrL%2FV4ZK2NISSkQBGnvOH850fQrePJOdQYdJLX7vRjyFX0N9PhN5flg4DR4kAjSyGM1h8tV9eOI7ONPmfWKEPxJbtllP6IyXi3HHvLieKMiaXyUvuq%2BMbhECbpA8geUXlKsX2OMNmVsXuvtKyVDtEWRsBjjsS9lxR%2B%2FF0XUPo%2FHgqiz54mHVE6KOIC5uCbee2MBxgFM0U00d%2Fac7%2FoatyTkPOVCF6iR7uZIVZu6%2FtKrSdL8lfD95u%2FCFS%2FZ2LwI3UiI65fbEs4SBSW7vuefwY2vaP22ZLvX04%2Fdx1H4exVPWoV49pt%2BmeHxjsxLtNnNMAN6Q75jmT%2F1PQm%2Feia2IIuKmsVvnp7ltHNRdYWSseLJizzIwzM%2F0UkxRYUPlW86JYv0KbRdxPa65vF9cPvGHXwJjyP3T23yLdjJLI%2Fs6W7iQmuTqpHT2pJ7ziFgv2Pw1VwM9%2FXf0CPv%2Bp3CrPz%2B4qdC9AqxzSl%2BDlTWMYdBtiDtId%2Bq2v8FLuhcdwzhjmQJLgmWCKnTR4caIY%2Fu44RQaXJMhmTSN0Gu30nMpGW%2BU4ZJm4FFbTzhR16Ki24SxbO7W0UtZjE6YCbPELFnP7o62j1DEMlHriaz4JD7oDnAjb8EncaxFNiVKHVv1ILxeLy6O4BOuQyQ0ieq%2Fw3pukSxJbGXHnOugHp9tyjgSkM1U%2B%2F%2ByW11ytaO%2Btbvyj%2BPfIC77Cq7JhvQWl7Jt%2Fe7fReoh3xPaSgn%2FWwH2lSuWsO7esWsXNmhj6BOkBXVBzyHSkD%2BmEsuFcwLcWpeUy9Q8jAc%2FsBXQi3j3QuYVi7R3bnSXMG%2FkQu%2F%2FYnbW7HZXOoMKQauZU%2FwhZB44OuQlBB6kWuJZxokVzbER2HZudwrjDwsTHsYdvrYqok%2FKF75AdHMCVZFdz%2FGEKwg9v9JuWZeLqFXjVKnvAkhbqCJcoBQoLyrORohT5sGsAv0OtCalUtRIv3dThlUdAkRII5HeKl1kkpEztegy3iTqDOYTevyGOk5JopqcyjklgrRqls5AGuuEvtjTH4gA03ZvliuPsxasrRBz%2BDn3JTEleo04r2Gb1GoAR9daYwpV42BbIiDsH6RVDpzxuZPvZ6fhZSFHt8zr%2BacLlAdwFBhGZHhbk39TqRtaiJVQACnRsOnmxXWay%2FbbENUP%2F3xcnKyUOexYbE4a%2BgwHEnSbYwNmr%2FvldrmxgyM1C5HRHUE8l6tJ%2Fc8suQg4UXkl8%2FG5cGSQfogP0qrxpeoQ0GqKJ4jTgo684lGAmyfDWAeYLyxidlt8RTNbs6HElpeMwieNdFCI1clxiYu%2FlFvzCBvylxT8o3WNRpljaRbHmcBLY8mq5XqCM1oy%2FFTSxoFDSD0eU8hCOQlewl5gPC4h6Y2Rmroa158H68lzuzk1d5GLayyC6doAYbaZaalQydQwlFfY4mB3ViARLtwiodTFkeLtlXxEiPKwB84XUWqnHRrxCA%2BxZYclNkcU5wk4TQYd69O1QdlIhwViDz4YRjZMLGj6gEa%2BFhInohjbHLrmySrLpyVlWONv2FCftBJWL7fvCQZC6TYbRK4eWSNuPfq0fZjqGSKkLgEx%2BtCx8maQZqOA7JGEU0OQLQBVIz42lXRaYxGKPr%2BAyWx8xgDxp6%2FJKrC7hGYso8Kk9mvxEMXNSBotp6zkLPL5U%3D,NA,NA,NA,NA,NA,#766770354,Philips,3000,MG5730/15,MG5730/15,60 min,NA,SI,NA
1081, Afeitadora Gama Gsh855 Master Recargable Inalambrica Barba ,1560,NA,"
			
				Nuevo
			
			
				
					 - 
				
				327
				vendidos
			
		",(5 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MULTIRRUBRO,https://articulo.mercadolibre.com.ar/MLA-613316769-afeitadora-gama-gsh855-master-recargable-inalambrica-barba-_JM,NA,NA,NA,NA,NA,#613316769,GA.MA,GSH Master,855 Master,NA,NA,Batería,Giratorios,1 kg
1082, Afeitadora Inalambrica Gama Master + Trimmer Nariz Y Oido ,2999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,36,https://perfil.mercadolibre.com.ar/TIENDARAMONA+BAIRES,https://articulo.mercadolibre.com.ar/MLA-744325587-afeitadora-inalambrica-gama-master-trimmer-nariz-y-oido-_JM,17,12,3,1,3,#744325587,GA.MA Italy,Inalambrica,GSH 855 Master,NA,50 m,Batería,Giratorios,NA
1083, Babyliss Foilfx02 Afeitadora Doble Hoja Uso Con / Sin Cable ,7689,9190,"
			
				Nuevo
			
			
		",(1000 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,2,https://perfil.mercadolibre.com.ar/ODINROXS,https://articulo.mercadolibre.com.ar/MLA-754005603-babyliss-foilfx02-afeitadora-doble-hoja-uso-con-sin-cable-_JM,NA,NA,NA,NA,NA,#754005603,BaBylissPRO,FoilFx02 Afeitadora Doble,FOILFX02,NA,180 minutos,Batería,Removibles,NA
1084, Afeitadora Electrica Remington Xr1430 Humedo Sec Inalambrica ,4239,NA,"
			
				Nuevo
			
			
		",(2 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/OPENFACTORY,https://articulo.mercadolibre.com.ar/MLA-795292963-afeitadora-electrica-remington-xr1430-humedo-sec-inalambrica-_JM,NA,NA,NA,NA,NA,#795292963,Remington,Hyperflex Aqua,XR1430,NA,NA,Batería,Giratorios,NA
1085, Afeitadora Recargable Philips S1310 Closecut Cabezal Flex ,4039,NA,"
			
				Nuevo
			
			
				
					 - 
				
				14
				vendidos
			
		",(888 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,1,https://perfil.mercadolibre.com.ar/TRES+MARES,https://articulo.mercadolibre.com.ar/MLA-670483315-afeitadora-recargable-philips-s1310-closecut-cabezal-flex-_JM,NA,NA,NA,NA,NA,#670483315,Philips,Shaver Serie 1000,S1310,NA,35 min,Batería,NA,NA
1086, Afeitadora Philips Aquatouch S5420/02 Cuotas ,7747,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(7 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,63,https://perfil.mercadolibre.com.ar/TIOMUSA,https://articulo.mercadolibre.com.ar/MLA-712700689-afeitadora-philips-aquatouch-s542002-cuotas-_JM,44,13,2,2,2,#712700689,Philips,AquaTouch,S5420/02,NA,40,220V,Giratorios,NA
1087, Cortabarba Multigroom Philips Mg3730 Recargable 8en1 ,2699,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(888 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TRES+MARES,https://articulo.mercadolibre.com.ar/MLA-686568258-cortabarba-multigroom-philips-mg3730-recargable-8en1-_JM,NA,NA,NA,NA,NA,#686568258,Philips,Series 3000,MG3730,MG3730,60 min,Carga,Removibles,NA
1088, Afeitadora Teknikpro Para Afeitar Rapar Fading & Shaving ,3458,NA,"
			
				Nuevo
			
			
				
					 - 
				
				19
				vendidos
			
		",(199 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,40,https://perfil.mercadolibre.com.ar/TODOPELUQUERIAS,https://articulo.mercadolibre.com.ar/MLA-690615244-afeitadora-teknikpro-para-afeitar-rapar-fading-shaving-_JM,27,12,1,0,0,#690615244,Teknik Pro,Fading & Shaving,Fading & Shaving,NA,20,Batería,Removibles,NA
1089, Afeitadora Philips S7310/12 ,4900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(5 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,129,https://perfil.mercadolibre.com.ar/GTPROSTORE2019.,https://articulo.mercadolibre.com.ar/MLA-758556359-afeitadora-philips-s731012-_JM,84,30,11,2,2,#758556359,Philips,Series 7000,Shaver,S7310/12,45 s,NA,NA,NA
1090, Cortabarba Kit De Corte Remington Tlg100 De Viaje ,1290,NA,"
			
				Nuevo
			
			
		",(18 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/BOSAROND_ONLINE,https://articulo.mercadolibre.com.ar/MLA-774162017-cortabarba-kit-de-corte-remington-tlg100-de-viaje-_JM,NA,NA,NA,NA,NA,#774162017,Remington,Viaje,TLG100,NA,30 minutos,Batería,NA,NA
1091, Corta Barba Philips Bt3206/14 ,1988,NA,"
			
				Nuevo
			
			
		",(10 disponibles),6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/24STORE,https://articulo.mercadolibre.com.ar/MLA-801264336-corta-barba-philips-bt320614-_JM,NA,NA,NA,NA,NA,#801264336,Philips,Series 3000,Beardtrimmer,BT3206/14,NA,NA,NA,NA
1092, Depiladora (afeitadora) Eléctrica Inalambrica By Clio Design ,950,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",12 cuotas,NA,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/DANFIUMARA,https://articulo.mercadolibre.com.ar/MLA-759533756-depiladora-afeitadora-electrica-inalambrica-by-clio-design-_JM,NA,NA,NA,NA,NA,#759533756,Clio Design,NA,Palmperfect,NA,NA,NA,Ergonómico,NA
1093, Afeitadora Babyliss Pro Foil Fx01 Barberia Profesional ,2749,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,3,https://perfil.mercadolibre.com.ar/TUNNEL-DIGITAL,https://articulo.mercadolibre.com.ar/MLA-782768705-afeitadora-babyliss-pro-foil-fx01-barberia-profesional-_JM,1,2,0,0,0,#782768705,BaBylissPRO,PROFESIONAL,FOILFX01,NA,NA,220 V,NA,NA
1094, Afeitadora Electrica Braun 3000bt 3 En 1 Wet & Dry 5 Peines ,5599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				14
				vendidos
			
		",(11 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,82,https://perfil.mercadolibre.com.ar/DOMADORDEPRECIOS,https://articulo.mercadolibre.com.ar/MLA-647390891-afeitadora-electrica-braun-3000bt-3-en-1-wet-dry-5-peines-_JM,51,21,4,5,1,#647390891,Braun,Wet&Dry,3000BT,3000bt,45 minutos,NA,NA,NA
1095, Afeitadora Eléctrica Recargable Philips Shaver S7310/12 ,9099,NA,"
			
				Nuevo
			
			
		",(2 disponibles),6 cuotas sin interés,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.5,129,https://perfil.mercadolibre.com.ar/CORDONAT+TECHNOLOGY,https://articulo.mercadolibre.com.ar/MLA-758200240-afeitadora-electrica-recargable-philips-shaver-s731012-_JM,84,30,11,2,2,#758200240,Philips,Series 7000,S7310/12,S7310/12,45,Eléctrica,NA,NA
1096, Maquina De Afeitar Usb Recargable Yoko 3 In 1. Mar Del Plata ,1138,NA,"
			
				Nuevo
			
			
		",(100 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/AMSTERDAM_IMPORTADOR_DIRECTO,https://articulo.mercadolibre.com.ar/MLA-771376168-maquina-de-afeitar-usb-recargable-yoko-3-in-1-mar-del-plata-_JM,NA,NA,NA,NA,NA,#771376168,Yoko,NA,YK-6558,NA,60min,Batería,NA,NA
1097," Afeitadoras Rotativas,philips Norelco Sensotouch 2d 1150.. ",19021,NA,"
			
				Nuevo
			
			
		",(2 disponibles),6 cuotas sin interés,NA,NA,NA,NA,NA,4.8,8,https://perfil.mercadolibre.com.ar/SPICEIMPORTSAR,https://articulo.mercadolibre.com.ar/MLA-709464012-afeitadoras-rotativasphilips-norelco-sensotouch-2d-1150-_JM,6,2,0,0,0,#709464012,Philips,Norelco,SensoTouch,RQ1145/17,NA,NA,NA,NA
1098, Afeitadora Corporal Philips Bodygroom Bg3005/15 ,2499,NA,"
			
				Nuevo
			
			
		",(35 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TC+SHOP,https://articulo.mercadolibre.com.ar/MLA-769908327-afeitadora-corporal-philips-bodygroom-bg300515-_JM,NA,NA,NA,NA,NA,#769908327,Philips,NA,Bodygroom,BG3005/15,NA,NA,NA,NA
