search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso
585, Viseira + Flip Up Bubble Bolha Vintage Old Café Espelhada ,184,NA,60,1,12x,17.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3.3,3,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-732798885-capacete-moto-ebf-e0x-frost-preto-azul-vermelho-fosco-_JM?searchVariation=29709834992,1,1,0,0,1,#732798885,Preto - Azul,56,EBF,E0X,Frost,Integral,Simple,Resina termoplástica,ABS,Adultos,Unissex,NA
586, Capacete Moto New Liberty Four Pro Tork R8 Fechado ,120,NA,36,1,12x,11.47,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/ELIZCHIUSOLI,https://produto.mercadolivre.com.br/MLB-1106942381-viseira-flip-up-bubble-bolha-vintage-old-cafe-espelhada-_JM,1,0,0,0,0,#1106942381,Espelhada,NA,"Jomel - Moto - cafe racer, brat style, scrambler, custom, bobber, chopper,harley",Custom,Bubble 3 botões  Bolha Retro Custom Harley,Aberto,Simple,NA,NA,Adultos,Unissex,NA
587, Capacete De Moto Mixs Mx2 Storm Fosco Fechado Em Oferta ,119,NA,37,1,12x,11.46,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,145,https://perfil.mercadolivre.com.br/POLOBRISA,https://produto.mercadolivre.com.br/MLB-1150851506-capacete-de-moto-mixs-mx2-storm-fosco-fechado-em-oferta-_JM?searchVariation=33131704100,110,19,11,3,2,#1150851506,"Grafite,Laranja,Rosa,Vermelho","56,58,60",Mixs,Capacete,Storm,Integral,Simple,Poliestireno,ABS,Adultos,Unissex,NA
588, Capacete Moto Ls2 Ff397 Vector Ft2 Krypton Viseira Solar ,1100,NA,3,21,12x,91.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GENERAL+MOTOS-OFICIAL,https://produto.mercadolivre.com.br/MLB-1171352511-capacete-moto-ls2-ff397-vector-ft2-krypton-viseira-solar-_JM,NA,NA,NA,NA,NA,#1171352511,- - -,"54,56,58,60,62,64",LS2,397,FT2 KRYPTON,Integral,NA,NA,NA,NA,NA,NA
589, Capacete De Moto R8 Pro Tork ,120,NA,70,2688,12x,10.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2081,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-970105836-capacete-de-moto-r8-pro-tork-_JM?searchVariation=20151186125,1380,394,178,62,67,#970105836,"Laranja,Amarelo,Azul,Azul-claro,Laranja,Prata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,ABS,NA,NA,1200 g
590, Capacete Aberto X11 Freedom Metric Passeio Original Moto ,279,NA,7,2993,12x,23.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3.9,9,https://perfil.mercadolivre.com.br/EMP%C3%93RIODAPE%C3%87A,https://produto.mercadolivre.com.br/MLB-1178226057-capacete-aberto-x11-freedom-metric-passeio-original-moto-_JM?searchVariation=32923461766,4,2,2,0,1,#1178226057,CINZA/NEON,"58,60,62",X11,NA,Freedom Metric,Aberto,NA,NA,NA,NA,NA,NA
591, Capacete Sm Moto Automatico Pro Tork Motoboy +viseira Brinde ,64,NA,16,201,12x,6.21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,794,https://perfil.mercadolivre.com.br/ROYAL+GOLDSHOP,https://produto.mercadolivre.com.br/MLB-1132266278-capacete-sm-moto-automatico-pro-tork-motoboy-viseira-brinde-_JM?searchVariation=29770652225,479,186,89,21,19,#1132266278,"Amarelo,Azul,Branco,Preto com Branco,Preto com Rosa,Preto com Verde,Preto com Vermelho,Preto-brilhante,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,sm 788,Sport Moto,Integral,Simple,NA,NA,Adultos,Unissex,NA
592, Capacete Moto Aberto Pro Tork Liberty 3 ,59,NA,743,2685,10x,5.90,NA,Envio para todo o país,NA,NA,4.6,763,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-780910087-capacete-moto-aberto-pro-tork-liberty-3-_JM?searchVariation=16029885616,539,153,52,10,9,#780910087,"Preto,Amarelo,Azul,Branco,Prateado,Preto,Rosa,Vermelho","56,58,60",Pro Tork,Capacetes,Liberty 3,Aberto,NA,NA,ABS,NA,NA,NA
593, Capacete Moto Peels Mirage Storm Preto Fosco Óculos Solar ,284,NA,60,50,12x,23.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,586,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-921809814-capacete-moto-peels-mirage-storm-preto-fosco-oculos-solar-_JM?searchVariation=36594382628,454,90,32,5,5,#921809814,Preto-fosco - Verde,"56,58,60",Peels,Mirage,Mirage Storm,Integral,Duplo,Revestimento interno em tecido antialérgico removível e lavável,ABS,Adultos,Unissex,1.2 kg
594, Capacete Infantil Moto Criança Pro Tork New Liberty Amarelo ,57,NA,45,915,10x,6.48,NA,Envio para todo o país,NA,NA,5,3,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-839118051-capacete-infantil-moto-crianca-pro-tork-new-liberty-amarelo-_JM?searchVariation=19921413989,3,0,0,0,0,#839118051,Amarelo,54,Pro Tork,Capacetes,Liberty,Integral,NA,NA,ABS,NA,NA,NA
595, Capacete Moto Feminino Street Sport Moto For Girls Pro Tork ,60,NA,165,11,12x,5.75,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1547,https://perfil.mercadolivre.com.br/KAZZU+COMERCIO,https://produto.mercadolivre.com.br/MLB-943970672-capacete-moto-feminino-street-sport-moto-for-girls-pro-tork-_JM?searchVariation=18829155099,960,334,148,56,49,#943970672,Preto,"58,60",Pro Tork,Capacetes,Sport Moto,Integral,NA,NA,ABS,NA,NA,NA
596, Capacete Moto Pro Tork Evolution 788 G6 Pro Series Tech ,110,NA,29,4,12x,10.51,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,84,https://perfil.mercadolivre.com.br/MOTOLOPES.COM.BR,https://produto.mercadolivre.com.br/MLB-1184291985-capacete-moto-pro-tork-evolution-788-g6-pro-series-tech-_JM?searchVariation=33360600590,59,17,7,0,1,#1184291985,Azul,"58,60",Pro Tork,NA,Evolution G6 Pro Series,Integral,Simple,Poliestireno,ABS,Adultos,Unissex,NA
597, Capacete Para Moto Taxi Sport Moto Pro Tork ,75,NA,69,74,12x,6.32,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,6,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-691925675-capacete-para-moto-taxi-sport-moto-pro-tork-_JM,4,2,0,0,0,#691925675,NA,NA,Pro Tork,Unissex taxi,Sport Moto,Integral,NA,NA,NA,NA,NA,1.04 g
598, Capacete Moto Infantil Protork New Liberty Kids Criança 54 ,139,NA,23,478,12x,11.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1033,https://perfil.mercadolivre.com.br/SABOREAVENTURA,https://produto.mercadolivre.com.br/MLB-1147328251-capacete-moto-infantil-protork-new-liberty-kids-crianca-54-_JM?searchVariation=30662408055,744,196,63,12,18,#1147328251,Marrom,54,Pro Tork,Kids,NEW LIBERTY,Integral,NA,NA,NA,NA,NA,0.925 g
599, Capacete Moto Fechado R8 Viseira Fumê Pro Tork Azul Claro ,134,NA,11,1798,12x,12.81,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,https://produto.mercadolivre.com.br/MLB-1180319855-capacete-moto-fechado-r8-viseira-fum-pro-tork-azul-claro-_JM?searchVariation=33067442857,NA,NA,NA,NA,NA,#1180319855,"Azul-claro,Amarelo,Azul,Azul-claro,Cinza,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,ABS,NA,NA,NA
600, Capacete Moto Ls2 Ff324 Bc Pt Articulado Viseira Solar ,1100,NA,6,2,12x,91.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/GENERAL+MOTOS-OFICIAL,https://produto.mercadolivre.com.br/MLB-995411009-capacete-moto-ls2-ff324-bc-pt-articulado-viseira-solar-_JM,2,0,0,0,0,#995411009,- - -,"58,60",LS2,FF324,Rapid,Modular,NA,NA,KPA,NA,NA,NA
601, Capacete Moto Pro Tork New Liberty 3 Three Aberto Verao ,75,NA,64,97,12x,6.28,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1033,https://perfil.mercadolivre.com.br/PREMIUMSHOP-SP,https://produto.mercadolivre.com.br/MLB-926131454-capacete-moto-pro-tork-new-liberty-3-three-aberto-verao-_JM?searchVariation=29755760802,744,196,63,12,18,#926131454,"Rosa,Azul,Branco,Prata,Preto,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,CAPACETE,New Liberty 3,Integral,NA,NA,NA,NA,NA,NA
602, Capacete De Moto Pro Tork New Liberty Four 4 Preto Fosco ,57,NA,510,88,10x,5.79,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,1572,https://perfil.mercadolivre.com.br/SMART_SHOP_ATACADISTA,https://produto.mercadolivre.com.br/MLB-1002366049-capacete-de-moto-pro-tork-new-liberty-four-4-preto-fosco-_JM?searchVariation=22390249927,1039,335,143,32,23,#1002366049,"Preto-brilhante,Azul,Branco,Prata,Preto-brilhante,Preto-fosco,Rosa,Vermelho","56,58,60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603, Capacete Moto Peels F-21 Us Army Branco Verde Militar ,249,NA,14,96,12x,20.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,31,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-1113894378-capacete-moto-peels-f-21-us-army-branco-verde-militar-_JM?searchVariation=28390559403,24,2,5,0,0,#1113894378,Verde Militar Brilhante - Branco,"58,60",Peels,US Army,F-21,Integral,Duplo,Revestimento interno em tecido antialérgico removível e lavável,ABS,Adultos,Unissex,NA
604, Capacete Moto Integral Barato Pro Tork R8 Fechado + Viseira ,134,NA,18,5994,12x,12.90,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SABOREAVENTURA,https://produto.mercadolivre.com.br/MLB-1162758667-capacete-moto-integral-barato-pro-tork-r8-fechado-viseira-_JM?searchVariation=31714669857,NA,NA,NA,NA,NA,#1162758667,"Azul-claro,Amarelo,Azul-claro,Azul-escuro,Laranja,Prateado,Rosa,Verde,Vermelho","56,58,60,Camaleão,Cromada,Dourada,Iridium",Pro Tork,R8,R8,Integral,NA,NA,NA,NA,NA,1.2 kg
605, Capacete Moto Sm Automatico Pro Tork Motoboy Promoção ,60,NA,14,2798,12x,5.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1547,https://perfil.mercadolivre.com.br/JULLIANADECASTROSOUZACASTRO,https://produto.mercadolivre.com.br/MLB-1179964564-capacete-moto-sm-automatico-pro-tork-motoboy-promoco-_JM?searchVariation=33045199070,960,334,148,56,49,#1179964564,Preto,"56,58,60",Pro Tork,NA,Sport Moto,Integral,Simple,Poliestireno,Policarbonato,Adultos,Unissex,NA
606, Capacete Sm 788 Moto Viseira Automatica Pro Tork Motoboy ,58,NA,264,381,10x,6.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,794,https://perfil.mercadolivre.com.br/EMPORIUM+MINEIRO,https://produto.mercadolivre.com.br/MLB-1006307508-capacete-sm-788-moto-viseira-automatica-pro-tork-motoboy-_JM?searchVariation=30963195054,479,186,89,21,19,#1006307508,Preto/Vermelho,"56,58,60",Pro Tork,Sport Moto Pro Tork,SM Sport Moto 788,Integral, ,NA,ABS,Adultos,Unissex,NA
607, Capacete Moto Off Road Ls2 Mx436 Preto Fosco Viseira Solar ,1000,NA,5,2,12x,83.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,35,https://perfil.mercadolivre.com.br/GENERAL+MOTOS-OFICIAL,https://produto.mercadolivre.com.br/MLB-1054759780-capacete-moto-off-road-ls2-mx436-preto-fosco-viseira-solar-_JM,21,11,3,0,0,#1054759780,Não se aplica - Não se aplica,"54,56",LS2,MX436 PIONNER,ELEMENT FOSCO,Integral,NA,NA,KPA,NA,NA,NA
608, Capacete Moto Fechado Mixs Fokker Storm Preto Azul Fosco ,152,NA,11,12,12x,14.61,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,145,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-882657053-capacete-moto-fechado-mixs-fokker-storm-preto-azul-fosco-_JM?searchVariation=33594196049,110,19,11,3,2,#882657053,Preto/Azul,"56,58,60",Mixs,Fokker,Storm,Integral,Cristal,Resina termoplástica,ABS,Adultos,Unissex,1350 g
609, Capacete Moto Axxis Skull Caveira Azul + Viseira Fume ,478,NA,5,397,12x,39.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-1234887850-capacete-moto-axxis-skull-caveira-azul-viseira-fume-_JM?searchVariation=37499738264,NA,NA,NA,NA,NA,#1234887850,Azul,"54,56,58,60,62",MT,NA,Axxis,Integral,Simple,NA,ABS,Adultos,Unissex,NA
610, Capacete Pro Tork De Moto Evolution G7 Cinza + Viseira Fumê ,189,NA,3026,240,12x,15.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/RACE+ACTION,https://produto.mercadolivre.com.br/MLB-1185495419-capacete-pro-tork-de-moto-evolution-g7-cinza-viseira-fum-_JM?searchVariation=37442581286,2,0,0,0,0,#1185495419,Preto/Cinza,"56,58,60",Pro Tork,R8,R8,Integral,Simple,EPS,ABS,Adultos,Unissex,NA
611, Capacete Moto X11 Impulse Complex Cores Helmet Capacete ,299,NA,10,7,12x,24.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/KINGTIRES,https://produto.mercadolivre.com.br/MLB-1195331729-capacete-moto-x11-impulse-complex-cores-helmet-capacete-_JM?searchVariation=34136096485,NA,NA,NA,NA,NA,#1195331729,,"56,58",X11,NA,Wing Impulse Complex,Cross,NA,NA,NA,NA,NA,NA
612, Capacete Para Moto Peels Urban Sync Cores ,388,NA,8,1194,12x,32.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4,1,https://perfil.mercadolivre.com.br/GRIFE_DO_CAPACETE,https://produto.mercadolivre.com.br/MLB-1190473519-capacete-para-moto-peels-urban-sync-cores-_JM?searchVariation=33802346602,0,1,0,0,0,#1190473519,Verde/Cinza,"56 - P,60 - G,58 - M,62 - GG",Fly,NA,Ultron,Modular,NA,NA,NA,NA,NA,NA
613, Capacete Moto Mixs Mx2 Fokker Storm Carbon Fosco Protork ,125,NA,15,38,12x,10.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,145,https://perfil.mercadolivre.com.br/HELMET.HOUSE,https://produto.mercadolivre.com.br/MLB-1223162166-capacete-moto-mixs-mx2-fokker-storm-carbon-fosco-protork-_JM?searchVariation=36263938610,110,19,11,3,2,#1223162166,"Azul,Grafite,Rosa,Vermelho","56,58,60",Mixs,NA,MX2 STORM FOSCO,Integral,NA,NA,NA,NA,NA,NA
614, Capacete Moto Azul Automático ,98,NA,10,15,12x,9.45,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/AUTO+MONSTER?brandId=998,https://produto.mercadolivre.com.br/MLB-1232123039-capacete-moto-azul-automatico-_JM?searchVariation=37196477072,NA,NA,NA,NA,NA,#1232123039,Azul,"56,58,60",FW3,NA,Automatic,Integral,NA,NA,NA,NA,NA,1.45 kg
615, Capacete De Moto Mixs Mx2 Carbon X Brilhante - Linha 2019 ,149,NA,25,7,12x,12.49,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,5,https://perfil.mercadolivre.com.br/POLOBRISA,https://produto.mercadolivre.com.br/MLB-1150846795-capacete-de-moto-mixs-mx2-carbon-x-brilhante-linha-2019-_JM?searchVariation=30885362688,5,0,0,0,0,#1150846795,Amarelo,"56,58",Mixs,Capacete,Carbon X,Integral,Simple,Poliestireno,ABS,Adultos,Unissex,NA
616, Capacete De Moto Mixs Mx2 Storm Brilhante Fechado ,149,NA,37,5,12x,12.49,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,145,https://perfil.mercadolivre.com.br/POLOBRISA,https://produto.mercadolivre.com.br/MLB-1150796580-capacete-de-moto-mixs-mx2-storm-brilhante-fechado-_JM?searchVariation=30883375192,110,19,11,3,2,#1150796580,Verde,"58,60",Mixs,Capacete,Storm,Integral,NA,NA,NA,NA,NA,NA
617, Capacete Aberto Moto Feminino Thunder Mandala Ebf Cores ,84,NA,23,4,12x,7.08,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.5,2,https://perfil.mercadolivre.com.br/MOTOPAN+DISTRIBUIDORA,https://produto.mercadolivre.com.br/MLB-1086168068-capacete-aberto-moto-feminino-thunder-mandala-ebf-cores-_JM?searchVariation=26599311920,0,1,1,0,0,#1086168068,NA,NA,EBF Capacetes,THUNDER OPEN,Thunder Open Mandala,Aberto,Simple,NA,ABS,Adultos,Feminino,NA
618, Capacete Moto Fechado R8 Viseira Camaleão Pro Tork Vermelho ,98,NA,15,1797,12x,8.24,NA,Envio para todo o país,NA,NA,3,2,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1108339668-capacete-moto-fechado-r8-viseira-camaleo-pro-tork-vermelho-_JM?searchVariation=27951760865,0,0,2,0,0,#1108339668,"Vermelho,Amarelo,Azul,Azul-claro,Laranja,Plata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,NA,NA,NA,NA
619, Capacete Moto Fechado Ebf New Spark Titan Preto ,149,NA,119,15033,12x,12.49,NA,Envio para todo o país,NA,NA,5,1,https://perfil.mercadolivre.com.br/CONNECT+PARTS?brandId=170,https://produto.mercadolivre.com.br/MLB-863266106-capacete-moto-fechado-ebf-new-spark-titan-preto-_JM,1,0,0,0,0,#863266106,"Tamanho 56,Tamanho 58,Tamanho 60",NA,EBF,NA,Flash,Integral,NA,NA,NA,NA,NA,NA
620, Capacete Moto Ebf Thunder Open Classic Cores E Tamanhos ,82,NA,14,5,12x,6.92,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-951745998-capacete-moto-ebf-thunder-open-classic-cores-e-tamanhos-_JM?searchVariation=31784926058,NA,NA,NA,NA,NA,#951745998,Preto-brilho - Rosa,"56,58,60",EBF,Thunder Open,Classic,Integral,Simple,NA,ABS,Adultos,Unissex,NA
621, Capacete Nexx Xr2 Fibra De Carbono Branco ,1990,NA,4,73,12x,165.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA+TOLEMAN,https://produto.mercadolivre.com.br/MLB-1023450901-capacete-nexx-xr2-fibra-de-carbono-branco-_JM,NA,NA,NA,NA,NA,#1023450901,"56 - P,58 - M,60 - L,61/62 - XL",,Nexx,"XR2, Para Todas as Motos",Nexx XR2 Carbon Branco,Integral,NA,NA,Carbono,NA,NA,1400 g
622, Capacete Infantil Moto Criança Pro Tork Liberty Kids Tm54 ,57,NA,20,1,10x,6.48,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1033,https://perfil.mercadolivre.com.br/HEPA8039495,https://produto.mercadolivre.com.br/MLB-1230516515-capacete-infantil-moto-crianca-pro-tork-liberty-kids-tm54-_JM?searchVariation=37047559986,744,196,63,12,18,#1230516515,"Rosa,Azul,Branco,Prateado,Preto For Girls,Preto-brilhante,Rosa,Vermelho",54,Pro Tork,NA,Liberty Kids,Fechado,Simple,"Forro antialérgico, Cinta jugular confeccionado em engate rápido",ABS,Crianças,Unissex,NA
623, Capacete Moto Mixs Fokker Paint Prata Promoçao ,119,NA,89,22,12x,11.45,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,5,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-691452522-capacete-moto-mixs-fokker-paint-prata-promocao-_JM,5,0,0,0,0,#691452522,"56,58,60,62",NA,Mixs,Capacete,Fokker Paint prata,Integral,NA,NA,ABS,NA,NA,1.6 kg
624, Capacete Sport Moto 788 Automatico Marino Pro Tork Motoboy ,60,NA,32,754,12x,5.73,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,794,https://perfil.mercadolivre.com.br/ELO+GOLD,https://produto.mercadolivre.com.br/MLB-1140081659-capacete-sport-moto-788-automatico-marino-pro-tork-motoboy-_JM?searchVariation=30247524800,479,186,89,21,19,#1140081659,Preto-fosco,"56,58,60",Pro Tork,sm 788,Sport Moto 788,Integral,NA,NA,NA,NA,NA,NA
625, Capacete Sport Moto 788 Automatico Azul Modelo San Marino ,69,NA,82,68,12x,5.75,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,794,https://perfil.mercadolivre.com.br/SPEEDMOTOPARTS,https://produto.mercadolivre.com.br/MLB-886805428-capacete-sport-moto-788-automatico-azul-modelo-san-marino-_JM?searchVariation=16480341382,479,186,89,21,19,#886805428,"56,60",,Pro Tork,SM,Sport Moto 788,Integral,NA,NA,ABS,NA,NA,NA
626, Capacete Corinthians Moto Fechado Pro Tork + Copo Térmico ,159,NA,297,2685,12x,13.32,NA,Envio para todo o país,NA,NA,4.5,22,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-870852477-capacete-corinthians-moto-fechado-pro-tork-copo-termico-_JM?searchVariation=27810474057,15,5,1,1,0,#870852477,Preto/Branco,"56,58,60",Pro Tork,Capacetes,Evolution,Integral,NA,NA,ABS,NA,NA,1400 g
627, Capacete Moto Peels F21 Mirage Varias Cores E Oculos Interno ,269,NA,91,1,12x,22.49,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,7,https://perfil.mercadolivre.com.br/OMOTOCICLISTA_PARTS,https://produto.mercadolivre.com.br/MLB-909834862-capacete-moto-peels-f21-mirage-varias-cores-e-oculos-interno-_JM?searchVariation=24571292110,5,2,0,0,0,#909834862,Rosa,"56,60",Peels,PEELS MIRAGE STORM,Peels Mirage,Integral,NA,NA,CASCO INJETADO EM ABS,NA,NA,NA
628, Capacete Motos Ebf Thunder Aberto Tamanhos 56/58/60 + Cores ,120,NA,42,2,12x,10.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2,https://perfil.mercadolivre.com.br/MOTOPAN+DISTRIBUIDORA,https://produto.mercadolivre.com.br/MLB-754167565-capacete-motos-ebf-thunder-aberto-tamanhos-565860-cores-_JM,1,1,0,0,0,#754167565,"Branco / 56,Branco / 56,Branco / 58,Branco / 60,CHUMBO / 56,CHUMBO / 58,CHUMBO / 60,PRATA / 60,PRETO FOSCO / 56,PRETO FOSCO / 58,PRETO FOSCO / 60,Preto / 56,Preto / 58,Preto / 60,Rosa / 56,Rosa / 58,Rosa / 60,Vermelho / 56,Vermelho / 58",NA,EBF,Thunder,Thunder,Aberto,Simple,NA,ABS,Adultos,Unissex,NA
629, Capacete Moto Fechado Norisk Ff391 War Preto E Cinza Fosco ,399,NA,18,1,12x,38.13,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,312,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-870553580-capacete-moto-fechado-norisk-ff391-war-preto-e-cinza-fosco-_JM?searchVariation=28095838233,252,39,17,4,0,#870553580,Preto - Gris,60,NORISK,FF391,War,Integral,NA,NA,ABS,NA,NA,NA
630, Capacete Moto G6 Red Nose Pro Tork Fosco ,139,NA,15,10,12x,11.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/HELMET.HOUSE,https://produto.mercadolivre.com.br/MLB-1223985438-capacete-moto-g6-red-nose-pro-tork-fosco-_JM?searchVariation=38714099897,1,0,0,0,0,#1223985438,Rosa,"56,58,60",Pro Tork,NA,RED NOSE,Integral,NA,NA,NA,NA,NA,NA
631, Capacete Moto Pro Tork Aberto Liberty 3 Preto ,69,NA,47,856,12x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,763,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-828230565-capacete-moto-pro-tork-aberto-liberty-3-preto-_JM?searchVariation=14092926265,539,153,52,10,9,#828230565,"Tamanho 58,Tamanho 60,Tamanho 56",,Pro Tork,Unissex,Liberty 3,Aberto,NA,NA,NA,NA,NA,1100 g
