search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Género,Peso,Tipo
456, Casco Moto Integral Saiko Kotarr Blanco Talla M España ,34.99,NA,1,19,12,2.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOSHOW+CHILE,https://articulo.mercadolibre.cl/MLC-478518684-casco-moto-integral-saiko-kotarr-blanco-talla-m-espana-_JM,NA,NA,NA,NA,NA,#478518684,Blanco,M,Saiko,NA,Kotarr,Integral,NA,NA,NA
457, Bolso Alforja Cuerina Moto Shopper Correas De Cuero 26740 ,29.9,NA,1,6,6,4.983,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-475803930-bolso-alforja-cuerina-moto-shopper-correas-de-cuero-26740-_JM,NA,NA,NA,NA,NA,#475803930,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible
458, Casco Moto Enduro Motocross Juvenil 125 4rs | Gottcar ,34.98,NA,2,8,12,2.915,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ICLO+STORE,https://articulo.mercadolibre.cl/MLC-477727362-casco-moto-enduro-motocross-juvenil-125-4rs-gottcar-_JM,NA,NA,NA,NA,NA,#477727362,Varios,M,4rs,NA,125,Cross,Masculino,980 g,NA
459, Casco Integral Moto Certificado Helmet Hd Casco De Moto ,14.99,NA,6,99996,12,1.249,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MULTISHOPVIRTUAL23,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=5aWqxzcQSzGr5UlXE%2BROQXDe42CyJ6Dp0T9Ld9Q%2FolraJSA3OUfa6%2FAJl3F%2BAwKa2m0FY9BV8h2fT7YBe%2FuYP%2FPc9Cs5XCeOCVrS2Pb04FlTG1CNav68pEAH8z7yARW4RFuEVD%2F%2Bt1doUB10O9c%2Be02jyq2T%2FPLlDUPgkDWKLNt8dqdz6n06MJrniF6Kvy5ly0acTVw9Qi6pW7dfzxaJ3vPVQoO9bs84A4rfk7%2BGzbH%2ByXVUBsPaEFMAakBikqlUjIgK0%2F6jAyaA7BETLq0LHK9rtmb1jOyrCWZcIgbb3eFZ7xB%2BOargrrWdijIGq0PGpBLWWg7HA9K7R3w1oE43R4ONSygCRK6voCnyPdIfjpp8NIzQUnUjE3k8%2BtOhp%2B95wKqcpoWHO07G%2Fo4g2ahPQwTU8OnSd4rdS153YUC6XmbAtbNlVOrhAoMk46ECQunM5zT59bRt9THcAsGBUPHe1x2tCcMlzwpxNmZzVdGNowXY2ApD0D%2BnSdrHTlmH59xuP7wLONTWYlFTqED7PeMY9GX2hQIdEA%2FzdaA5a4elkWXKkqQHYf77CtkvWsow1ba801EmkXqdNq8WLwZfXRUsePyVu2zqvwU%2BHCeeZWRklmjLWvSP%2BP2kuEZ6AKfntxwfzRN84WB0YdobrOGO9qamq9oTwj8scf52s7v8SrWDBn%2BDagPjFX7HeIitRVr4T8U1IRvti%2Fj4JYZjQcZoCC2o3nyyllbojGPV70heWnH%2BC4WsubQj2rEQi1t9hwPAHEMjQHz24Gy1iF5OK7iY2GZBn7FMOiaeSjFw2ToIj%2FZ9Teff3OVt023%2FCRx4Ylqt%2BrBoIiv%2FrKT0PYmHyCTP7Np4y64LAUeBye0TnbjFjHg5c9DX3PHppc4IdSeqOlR2DmwMDpBnXZh%2FUd6cXxBH8LCW%2F%2Bq6GSt3Qlm99TzItORwmPy5ojeDLS1A%2BNYPAyq93FynIbxN7T%2BEnvZp56JOur8bcj50vd4SbVC%2BVpzPeIBQySNWoe2GUdyZTtOdMDCDfYVfrDT%2BHh%2FoLb6bndRmLyiGA5tkNplJxSe3%2BBCqWEmBN9XzXsGdmFz5EsA%2FPJkRmRpuQbd3hDNfjH3aLexXxMQBOZdDKgmZLKqvv51viCPNpKhszAkYqCKCpBUYiLRQB4UCE6wMfk5j6qibJqlsEqlP%2F5DORZyFnY0bna6lf%2F05318Rq6A%2BqFrCvhWTfjVeee4aa6QbvYbW22z7UauoFGO1OEW6e8o3IHUA3WvfsKf1mvX4%2FWdqLzD56zEqgSYY6sH7uSwlGgfN28efadG9W6ei3eiF9XUEvwpIXkMuz%2FUPqOq4sZDbqteGk6NZeYKONMDjrjMRAbq8aBltNF9ioGQrnmcFd2dE1i78gThtUyGeG2e4Py5bfR%2F8NWVDHfIB693%2FIqlWbD01BRheOMnX8mb%2BxWYD4DMQpq5DBDSNv9WjWO6D4oN7sBCVZcYPIjga0GvgImRfeg6Q7ORrDYY%2FhqBEM%2B1osa8Opc4pNtjCeJ31WeB9FNn%2BoYUkh0d5w%2FBdNGMA%2BriLfpt1VPjV0obj7qQ3e%2BnbrTo0yU%2FAH5XwKgg6F%2BeluRCvZCiKvcolcwwIDqNDyTV3j5MAKltkc1SkNJY6Qdi8nmurOA7rjMcWc7r2%2FbYQEyCmJ4cJKX2x5u0sMHzvBCZhTCYlTd%2BaL5aCVieQ2%2FNRqYnGH2xdo4DlezlsBUbWc17TptfxoG62%2BxjO%2BTlG89EKWtzosxL4WDBusQK%2Bb1Go%2F7wuVUz%2FprTMHew1n%2Bouao6Hq8TsBaC1jWrJAR0p0%2FYRQeIRDaG%2FFC0%3D,NA,NA,NA,NA,NA,#481654990,Negro,"s,m",HELMET,NA,NA,Integral,NA,NA,NA
460, Casco Moto Integral Saiko Flecha Blanco L España ,34.99,NA,1,19,12,2.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOSHOW+CHILE,https://articulo.mercadolibre.cl/MLC-480092954-casco-moto-integral-saiko-flecha-blanco-l-espana-_JM,NA,NA,NA,NA,NA,#480092954,Blanco,L,Saiko,NA,Flecha,Integral,NA,NA,NA
461, Casco Moto Agv K1 Integral Rossi Edge 46 ,150,NA,1,6,6,25.000,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-475814873-casco-moto-agv-k1-integral-rossi-edge-46-_JM,NA,NA,NA,NA,NA,#475814873,NA,NA,AGV,K-1,K-1,Rebatible,NA,NA,NA
462, Casco De Cuero De Cara Abierta De Motocicleta Con Anteojos ,6.059,NA,2,197,12,505,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-465382887-casco-de-cuero-de-cara-abierta-de-motocicleta-con-anteojos-_JM,NA,NA,NA,NA,NA,#465382887,NA,NA,No Brand,NA,NA,Abierto,NA,NA,NA
463, Casco Moto 4rs 128 Multiproposito Sp Ne/bco Certificado Dot ,35.99,NA,9,5,6,5.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-441723141-casco-moto-4rs-128-multiproposito-sp-nebco-certificado-dot-_JM,NA,NA,NA,NA,NA,#441723141,NA,XS,4RS,NA,128,Integral,NA,NA,NA
464, Casco Moto Integral Saiko Kotarr Rojo Talla M España ,34.99,NA,1,19,12,2.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOSHOW+CHILE,https://articulo.mercadolibre.cl/MLC-480110685-casco-moto-integral-saiko-kotarr-rojo-talla-m-espana-_JM,NA,NA,NA,NA,NA,#480110685,Rojo,M,Saiko,NA,Kotarr,Integral,NA,NA,NA
465, Casco Moto Integral Agv K3 Sv Five Continents Rossi +pinlock ,200,NA,0,7,6,33.333,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-475805832-casco-moto-integral-agv-k3-sv-five-continents-rossi-pinlock-_JM,2,0,0,0,0,#475805832,NA,NA,AGV,K-3 SV,K-3,Rebatible,NA,NA,NA
466, Motocicleta Mitad Abierto Cara Casco Mate Negro Protección ,5.804,NA,3,68,12,484,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-466948102-motocicleta-mitad-abierto-cara-casco-mate-negro-proteccion-_JM,NA,NA,NA,NA,NA,#466948102,NA,NA,No Brand,NA,NA,Integral,NA,50 g,NA
467," Mica Casco Ahumada, Ghb Modelo M-61 ",11.99,NA,1,4,12,999,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME+STORE,https://articulo.mercadolibre.cl/MLC-470723450-mica-casco-ahumada-ghb-modelo-m-61-_JM,NA,NA,NA,NA,NA,#470723450,NA,NA,GHB,NA,M6.1,NA,NA,NA,NA
468, Casco Moto Integral Saiko Reptile Negro Talla M España ,34.99,NA,1,19,12,2.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOSHOW+CHILE,https://articulo.mercadolibre.cl/MLC-478518290-casco-moto-integral-saiko-reptile-negro-talla-m-espana-_JM,NA,NA,NA,NA,NA,#478518290,Negro,M,Saiko,NA,Reptile,Integral,NA,NA,NA
469, Casco Moto Integral Saiko Kotarr Azul Talla L España ,34.99,NA,2,18,12,2.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOSHOW+CHILE,https://articulo.mercadolibre.cl/MLC-478518563-casco-moto-integral-saiko-kotarr-azul-talla-l-espana-_JM,NA,NA,NA,NA,NA,#478518563,Azul,L,Saiko,NA,Kottar,Integral,NA,NA,NA
470, Casco Moto Integral Saiko Kotarr Rojo Talla L España ,34.99,NA,1,19,12,2.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOSHOW+CHILE,https://articulo.mercadolibre.cl/MLC-478518302-casco-moto-integral-saiko-kotarr-rojo-talla-l-espana-_JM,NA,NA,NA,NA,NA,#478518302,Rojo,L,Saiko,NA,Kotarr,Integral,NA,NA,NA
471, Moto Scooter Cara Abierto Mitad Casco Cuero Con Visera ,6.46,NA,1,199,12,538,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CIMAALEGRIACL,https://articulo.mercadolibre.cl/MLC-471371846-moto-scooter-cara-abierto-mitad-casco-cuero-con-visera-_JM,NA,NA,NA,NA,NA,#471371846,NA,NA,NA,NA,no model,NA,NA,NA,Integral
472, Casco Moto Shoei Gt-air Swayer Tc3 ,369.99,NA,3,11,6,61.665,NA,Envío gratis a todo el país,NA,NA,5,3,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-452087111-casco-moto-shoei-gt-air-swayer-tc3-_JM?searchVariation=38591897261,3,0,0,0,0,#452087111,TC-3,"S,M,L,XL",Shoei,NA,GT-Air,NA,NA,NA,NA
473, Casco Moto 4rs 588 Engine Bobber Con Sun Visor Certificado ,45.99,NA,10,14,6,7.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-441727378-casco-moto-4rs-588-engine-bobber-con-sun-visor-certificado-_JM,NA,NA,NA,NA,NA,#441727378,NA,NA,4RS,NA,588,Integral,NA,1000 g,NA
474, Casco Moto Shoei Gt-air Pendulum Tc6 ,369.99,NA,1,5,6,61.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-452087103-casco-moto-shoei-gt-air-pendulum-tc6-_JM?searchVariation=18362735047,NA,NA,NA,NA,NA,#452087103,TC-6,"TC-6 - L,TC-6 - M,TC-6 - S,S,M,L",Shoei,NA,GT-Air,Integral,NA,NA,NA
475, Casco Moto Niño V1 Czar Gris Fox ,112.49,124.990,1,30,12,9.374,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SPATRAIL?brandId=287,https://articulo.mercadolibre.cl/MLC-471093970-casco-moto-nino-v1-czar-gris-fox-_JM,NA,NA,NA,NA,NA,#471093970,"L - Gris,M - Gris",NA,Fox,V1,Casco Moto Niño V1 Czar Gris Claro Fox.,NA,NA,NA,NA
476, Casco Integral Moto Allen Verde Talla M L Xl ,49.99,NA,2,2,6,8.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MYCBIKE,https://articulo.mercadolibre.cl/MLC-463551235-casco-integral-moto-allen-verde-talla-m-l-xl-_JM,NA,NA,NA,NA,NA,#463551235,NA,NA,NA,NA,NA,NA,NA,950 g,Integral
477, Casco Moto Shiro Sh-821 Code Amarillo ,64.99,NA,1,12,6,10.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-464979726-casco-moto-shiro-sh-821-code-amarillo-_JM?searchVariation=34880940540,NA,NA,NA,NA,NA,#464979726,Amarillo,"M,L,XL",Shiro,NA,SH-821,Integral,NA,NA,NA
478, Casco Moto Airoh Valor Eclipse Naranja Matt (talla M) ,118.9,NA,1,NA,6,19.817,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DUNLOPCHILE,https://articulo.mercadolibre.cl/MLC-471631637-casco-moto-airoh-valor-eclipse-naranja-matt-talla-m-_JM,NA,NA,NA,NA,NA,#471631637,NA,NA,Airoh,Valor,NA,NA,NA,NA,Integral
479, Casco Moto Shoei Rf-1200 Valkyrie Tc1 ,389.99,NA,1,8,6,64.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-452087102-casco-moto-shoei-rf-1200-valkyrie-tc1-_JM?searchVariation=38591881772,NA,NA,NA,NA,NA,#452087102,TC-1,"S,M,L,XL",Shoei,NA,RF-1200,Rebatible,NA,NA,NA
480, Casco Moto Shoei Gt-air Royalty Tc5 ,369.99,NA,1,6,6,61.665,NA,Envío gratis a todo el país,NA,NA,5,3,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-483973949-casco-moto-shoei-gt-air-royalty-tc5-_JM?searchVariation=34934564491,3,0,0,0,0,#483973949,TC-5,"M,L,XL",Shoei,NA,GT-Air,Integral,NA,NA,NA
481, Casco Moto Telepizza Talla M Shiro España ,19.99,NA,1,9,12,1.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOSHOW+CHILE,https://articulo.mercadolibre.cl/MLC-482691937-casco-moto-telepizza-talla-m-shiro-espana-_JM,NA,NA,NA,NA,NA,#482691937,Rojo,M,Shiro,NA,Telepizza,Integral,NA,NA,NA
482, Casco Moto Shoei Gt-air Blanco ,339.99,NA,1,3,6,56.665,NA,Envío gratis a todo el país,NA,NA,5,3,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-465063885-casco-moto-shoei-gt-air-blanco-_JM?searchVariation=27014978260,3,0,0,0,0,#465063885,Blanco,"L,M,M,L",Shoei,NA,GT-Air,NA,NA,NA,NA
483, Casco Moda Retro Estilo Vendimia Motocicleta Gafas De Protec ,7.065,NA,1,8,12,589,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CIMAALEGRIACL,https://articulo.mercadolibre.cl/MLC-474587097-casco-moda-retro-estilo-vendimia-motocicleta-gafas-de-protec-_JM,NA,NA,NA,NA,NA,#474587097,NA,NA,NA,NA,NA,Abierto,NA,100 g,NA
484, Bluetooth Casco Moto Estereo 4.0+edr / Tecnofactory ,29.49,NA,4,99,12,2.458,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECNOFACTORY_CHILE,https://articulo.mercadolibre.cl/MLC-448144540-bluetooth-casco-moto-estereo-40edr-tecnofactory-_JM,NA,NA,NA,NA,NA,#448144540,NA,NA,NA,NA,NA,NA,NA,NA,NA
485, Casco De Mujer Para Moto ,33.5,NA,2,5,12,2.792,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JJYAUTOMOTOS,https://articulo.mercadolibre.cl/MLC-493666180-casco-de-mujer-para-moto-_JM,NA,NA,NA,NA,NA,#493666180,Blanco,NA,Posh,NA,ENDLESS LOVE,Rebatible,NA,NA,NA
486, Casco De Moto Abatible ,29.999,NA,0,NA,12,2.500,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/LUISANDRESDIAZLEAL,https://articulo.mercadolibre.cl/MLC-477206593-casco-de-moto-abatible-_JM,NA,NA,NA,NA,NA,#477206593,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible
487, Casco Nolan N44 Evo ,229,NA,2,2,12,19.083,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DOSRUEDASLIMITADA,https://articulo.mercadolibre.cl/MLC-435191166-casco-nolan-n44-evo-_JM,NA,NA,NA,NA,NA,#435191166,NA,NA,Nolan,N44 Evo,N44 Evo,NA,NA,NA,Integral
488, Casco Moto Shiro Sh-821 Advance 2 Plata Mate ,49.99,62.990,2,2,6,8.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-450612263-casco-moto-shiro-sh-821-advance-2-plata-mate-_JM,NA,NA,NA,NA,NA,#450612263,Gris,"S,L",Shiro,NA,SH-821,Integral,NA,NA,NA
489, Mica Agv Espejada Tornasol Agv K3 Sv K5 K1 Entrega Inmediata ,29.99,NA,4,2,6,4.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SCSALE,https://articulo.mercadolibre.cl/MLC-486030207-mica-agv-espejada-tornasol-agv-k3-sv-k5-k1-entrega-inmediata-_JM?searchVariation=40533218394,NA,NA,NA,NA,NA,#486030207,Negro,NA,AGV,K-3 SV,K-1,NA,NA,NA,NA
490, Off Road Casco Motocicleta Y Moto Dirt Bike Motocross Racing ,13.971,NA,1,2,12,1.164,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AUTOSTARCL,https://articulo.mercadolibre.cl/MLC-493065174-off-road-casco-motocicleta-y-moto-dirt-bike-motocross-racing-_JM,NA,NA,NA,NA,NA,#493065174,NA,NA,NA,NA,NA,NA,NA,NA,Cross
491, Casco Moto Integral Byb 803 Plain Negro Rojo Matte ,28.8,NA,0,300,12,2.400,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JIACHENGLIU,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=g2dn0FENjWUp722GxZQKDqPFVeV0TkEGyKWz4OtqRA2l%2Fc%2Fvg8aPswr0n0CZA0ar2BF2xJu2Ixm4xQcppS7PrczDq3xVGlCHsF13X9mXKsU4QKEpaSKKuwVFf4w8ASZrHxhWSdrPe9qrTJW%2B0LVU0UMzMQ5K2YDLazXF%2F6B3AHCE8Z4gdsld4wnnFslJsBipFwYKIq5xHN8vnGBlmLL9rDQ%2Bc8UnCtPIohSlJ4IuhderD%2B3hZQ9FrZhpVsUEvy1lBjz8uyp1NitgyIzkVtNhQ16b7Lm2Ga5PyEUxPTowcupCVoraFSxFsEk38RzsslMkEbCJ9pFNG2EAAnOGcTYns2jpfj1T6f%2B9J1y3HzHhkiBhisGg7eXUF5n9BgRr2IVNsL8va9oVvcIc4QqniVLryxF%2F4jA%2Bv6GHF2JXoHml8aBcE2je3CItP9WPn%2FhkMP9J5Qg12vf5Xs6NFCLA0ihYvhtoaIfgibBpsEBQrOtq1TlJPGxab7M5UTcxRrZg2pRWkcQF%2B7sfUlEs39Uj82ttjnMQs1nYpB%2Bsj7FI%2F0fo8jmol%2FOoBIMJlZbwa6oQLDjdCFPyr%2FDKkDxJOXrG%2FlcpZSPyFLn75c0WzAXQ4vRKwDkdU4YWDWMxY%2B4F6vKR7EKE%2Fr%2BxiMyLFPe5nIF%2Buke6yIuh6U4oC%2FR7nQwI6ahpfbcLy44sGH84s0Sy8dzOeieTpY%2FMXz4Vc%2F5RkdF83J6FKEdwuvdMUZZjtDUzYUKotuVT52z8Nc68gAKFndgxHKQ2osnPNyFYsBYGSuse7PAWn918%2FkYtXbbSiyp2EqoFVRTWl5KPihsdzCdgEKO%2BEn%2BY2F5R3jqfSj3FDEYSvtXWUEYeGJ%2BQiBLiFR9rd1DsLgkthBsaLmAVt2%2FKvWFKkkJeHWd%2BYZJ1ho0GA9coGiCheDS15UzECyRiGbrMdPy4kFLAghfQXqqlKq7fiPqNguglWgOfDKVjlPqTLV3x0sT9a0rpeS6NNJ4WrbV2leQxbkgNzRr5XBtuolgvTTTWcbhk9lI8YQ6p7Z60BbF4dJ7%2BFJPr0JUiIVJ2dT9uKsECJoGw4q64YRvOu4l%2BYZu4LphHnnOUarTkB32giHTnw0%2FQ1DgxqSrMaHNNEWagqcdwQ7XzaRsIJUYl3vrAwIk8WagefdRK4Qe2Wj42omYH3%2FUOicZQDMAvMnVWZXDWrjFsYc5tmufKNu0FDU8jiouLWJkMNEUKPUbGPv9XrLeDAvp%2BGHjKkZFfJ7u1wcO2n%2BvJZ5di1XfgP0oa25gTYcbYg%2B2wnqKKZFOiMAG70qmBgejw%2BRE2RgQvKQ6FsmT2w8t1hKm9eQ6hVwkOjMk4kXMvabO8M01hdOY%2BC6p94vv9MYIkCLsJXKqtdeNAnFbf3ZzESiOf2nXr4pPGQJO0YuWg%2F2dqkEVhS4KbPNnIx1pHgQ%2BPOlC2ARh4l4FK4OCzk7kxDN0DH2PrDhthNmysESAQyKBcM4MdRqmQZX58k2y7Odk7Ju9XzeggG8F%2BfWiMOLVIEv2km4gRm6tabtHHCsfAbFekLfvUQQv5UMVNgOIAQaBotTI7cioRq4gOAb1C1ZiZFn5vbghEQWzp9IB5X7HdP1OvQs3Uv8KXbISP%2F%2B%2FOy0xgmDVy%2FyMUH1tedOYwlWgpS9UZIxIQZX6C2bHnUzW0mGbnMhzmsddheFXPWTmHQgjwOEOgM32DnB8rti29eWvt1zhvAmPBJB0Ird1d1fd84SfFd%2F%2FfpeCFCAbEoKn6IfezQhx3yaBngxmJU9Mh5JMAyo3OLcN%2FS4jnCyTmcgaTkaUmxxGpk3wlww%3D%3D,NA,NA,NA,NA,NA,#501795927,Negro con rojo,NA,BYB,NA,Original,Integral,Unisex,NA,NA
492, Casco Para Motos Abatible ,58.9,NA,0,NA,6,9.817,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALDSMOTORS,https://articulo.mercadolibre.cl/MLC-457266953-casco-para-motos-abatible-_JM,NA,NA,NA,NA,NA,#457266953,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible
493, Tapa Béisbol Mitad Casco Moto De Verano Cascos Para Hombres ,11.884,15.972,1,20,12,990,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BESTDISCOUNTSTORECL,https://articulo.mercadolibre.cl/MLC-485925333-tapa-beisbol-mitad-casco-moto-de-verano-cascos-para-hombres-_JM,NA,NA,NA,NA,NA,#485925333,NA,NA,No Brand,NA,no model,NA,NA,NA,Rebatible
494, Cod. 123 Casco De Moto Para Bebé Certificado Dot ,12.99,NA,1,1,12,1.082,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FARENASL,https://articulo.mercadolibre.cl/MLC-482153302-cod-123-casco-de-moto-para-bebe-certificado-dot-_JM,NA,NA,NA,NA,NA,#482153302,Negro,XS,NA,NA,NA,Integral,NA,600 g,NA
