search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Potencia de salida (RMS),Marca,Modelo,Tipos de filtros del parlante,Peso,Conectores de entrada,Color
1067, Parlantes Logitech Z337 2.1 80w 40w Rms Subwoofer Bluethoot ,96,NA,6,4,18 cuotas,193.60,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://articulo.mercadolibre.com.uy/MLU-463354792-parlantes-logitech-z337-21-80w-40w-rms-subwoofer-bluethoot-_JM,NA,NA,NA,NA,NA,#463354792,NA,Logitech,NA,NA,NA,RCA,NA
1068, Parlante 1800w Xion Luces Led Bateria Recargable Usb Nnet ,69,NA,1,999,18 cuotas,139.15,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-453697702-parlante-1800w-xion-luces-led-bateria-recargable-usb-nnet-_JM,NA,NA,NA,NA,NA,#453697702,NA,Xion,NA,NA,30 kg,NA,NA
1069, Mini Parlante Portatil Bluetooth Inalambrico Aux Micro Sd ,690,NA,0,20,18 cuotas,38.33,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TWAGROUP,https://articulo.mercadolibre.com.uy/MLU-461812684-mini-parlante-portatil-bluetooth-inalambrico-aux-micro-sd-_JM,NA,NA,NA,NA,NA,#461812684,NA,NA,NA,NA,NA,USB,NA
1070, Parlante Bazookabeats Bluetooth Argom ,64,NA,0,9999,18 cuotas,129.07,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FERRESERVI+PASO,https://articulo.mercadolibre.com.uy/MLU-451036975-parlante-bazookabeats-bluetooth-argom-_JM,NA,NA,NA,NA,NA,#451036975,NA,NA,NA,NA,NA,NA,NA
1071, Parlante Portátil Kolke Drum Kpp-184 Negro ,438,NA,NA,1,18 cuotas,24.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DISTRICOMP+S.A.?brandId=11,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=d0S283r0j7r5e4thm%2B9RNLZtgkl39I8Wrw2Wcj7Fz%2BvgdbEcOsoglGcSQ5DQJkpsnk9S5TpkVuDkolmPjn%2Fx7DhReCERatrmQlbcqBxKca2G%2BysFh2oqXzIoD7iYvH2ZtcDbwVCyqUrOgzNUoeeCs1uQINo%2By2jq2w5qbzhI3XBrONuhs%2BZveTX2vbuXimtXw7yavFWeiZXpNjq7T6ApSaWiUbVwGCUr7FKDsJYfPxk%2FpHsJQbhrlp3BmTJCvz6SmKoHLG0dVAlST6OvNhZVQ364X7J%2B99f2NduyLzStPJZes7bEGK%2BonjHzBOptS7bAdCcVzJSyo%2B9lyZX5%2FpXVTwi6%2FZgW8YvtRNLFEvv5zJuBSe7I4n8PlXPNvw0pSlzjLaxIebDfXR3pPJhShLgBWEGt0XhRw3ABhvekZZ1ERYNho1UA%2BGtMiBPVQDBc%2B11t2qMT8kxSE8I3uWrXdb6w0rHtDRcXeAdTCEASf8p9zpwJX1TY6krJuVHvjXMGuWBOP86wjbDtx5wFQ3YYns%2BAHfgWqNAmv%2BapsONbQl28CZyPkAR8RFePILUXcSCoFsVzgM71VSkfeOzUo%2BJo338lnv6kI%2B46xbn7r7O7FNEXWRjazbUzVrT7GyRBsshfyu8aMQVECCJ%2Bv2nRijMxAyHO10ekTbHJqvBOyBrzyE%2Bcbi8lOPIsLTvnay8d4bqzw07ZUbHqxLqqYaMjNntCsleY%2FuvC%2FlmTAEhLEr0lSK2bkZlqrDpqJ5gZqEs0GjeS0AvHdDrgiLCtMCsttzJwBWaaaieaPCdHlj3ITWCbQXqA0SYFEiQp52HvEv9Fa6CQJr9M73yd47Ried83MUiWCpJx3kSm98Lfn0DLSNnDgUI3FYelaiDaMisjFb%2B3dkgby6ZYg9E8O%2BdNxM1ZPaYljAgHnz0b1vGAc%2FnBYBzhoiPpClcTiSqqXH9%2Bn1boYQYm9QJkoTgwpniR7EQw5Kicy52XOpzImHw5MjAmefDAz5zuUNT%2FreYCgBpvKN5uzJe9jJt88U88zL0XFe5WF4hxelWeIq3wU3ByLYPVmjdoukSEv4dnrHhx2Py2rABVQvE1DZEj4kwe%2FivkU9Iwxeoc%2Btq3n3m2sKVOYP27rNoq7NvZJHsCEokXbSKbp0rh7wqZclPcLTsCQ%2BFnNQKjeLIDWrsbAzwjvZBNcQYEbLjS0tLFKiEpK5A%2FW03I6cXrNjG8wdPZ42h3HLyOmdxPqn9%2F2A0RS%2BT1f7VnxVY%2FDEDVltdORqfz8he82dTgvP2NaILBGCtVEorCexBFmbkeHZNOIOhivl8Or%2BwAnNz0ZlK5WKTc6Bw6blY1%2FYL1fd%2BxmAkKRgFyyl6BIq5euCJyB1an7SQC7tnfss2%2Fo3dd7TzY3Sdo0yoI3LPOAL8%2BR1mzAJu7SvzMsx%2Fy2NK%2FEYwlxNT9vuNUgac7ujILnDgdKNAMRlIt4BHILmQfk6OETm%2FBhfsLQhHonUAvAz2w5Hxa0sJjA%2FphXEfg%2B8QuXvQ6qjVDaxCZQcWyEgfpxj4lXB6Esay9RWNvZfdh9T%2FHPsLWq2VLxuI7eCtUzCMvCUal%2F9CY4L5GhL1ipkhUJdgJmHbBNUUnQ0%2BTYyLR2N5KRd1fJZMchxBf5Kc6b1AOHyspgIKAQn7ZZlc22nLiEAL2K1N7bOPfO2r9iiVXHUTLxSr97HH9pq1n%2FH791uCTjtOv,NA,NA,NA,NA,NA,#464328308,3 W,Kolke,Drum KPP-184,NA,NA,NA,NA
1072, Parlante Portable Bluetooth Jbl Flip 4 Calidad Verde ,151,NA,0,3,18 cuotas,306.33,NA,Envío a todo el país,NA,NA,4.8,216,http://perfil.mercadolibre.com.uy/EXE+SOLUCIONES,https://articulo.mercadolibre.com.uy/MLU-462992396-parlante-portable-bluetooth-jbl-flip-4-calidad-verde-_JM,182,28,4,1,1,#462992396,16 W,JBL,GLIP 4,Activo,515 g,NA,NA
1073, Parlante Vertical Jvc Party 60w Rms Bt Batería Mic Loi ,179,299,NA,9999,18 cuotas,360.98,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-465394284-parlante-vertical-jvc-party-60w-rms-bt-bateria-mic-loi-_JM,NA,NA,NA,NA,NA,#465394284,60 W,NA,NA,NA,NA,NA,NA
1074, Mini Parlante Bluetooth M.tk 3w Usb Tf Fm Minion ,1069,NA,0,99,18 cuotas,59.39,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SIRIOURU,https://articulo.mercadolibre.com.uy/MLU-462844334-mini-parlante-bluetooth-mtk-3w-usb-tf-fm-minion-_JM,NA,NA,NA,NA,NA,#462844334,NA,M-TK,NA,NA,NA,NA,NA
1075, Bose Soundlink Revolve Parlante Gris O Negro. ,559,NA,0,NA,18 cuotas,1.127.32,NA,Envío gratis a todo el país,NA,NA,4.8,8,http://perfil.mercadolibre.com.uy/ALIRICOURDANETA,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=WGy8%2FY5JLiYbKUq7Yz6b7hnTJREReU8AKlm22uoRFV4xdcaDAt8KQ8ju3Hl%2Fd7CVT5HKCBaI2awiuXOXwy6EEWGTCp7UwPb%2BQb8Mx1DM%2FVsWqcHN48Lhnm9bVjiF6%2BaUFbiRTzenefOEYq0EpCIvJsPGtQwThRjW8%2FumJEbaQ3bOJaIuFRF4sjRyKJRorJzq4F9dG4RqH4PyjgZ18OXx4oSs45E4JmiK2pO7R37tvrkEJdKYsxFJBhg9IGGnZmyapd2D5R17nBHR2PIpXQlZkrl16RdFMlIUXQ6t93trNeM3uFLM%2B1mAqaY1VgUSIw0xeGzjIteDfrTuBYwX50c975QFRzbP44Yq2mh1pCDodKQqxl57VPAIZm1%2BfPIqXXHMSUYZP6oBEwdQx9AVTaOQ%2FsCJ3C35egXE1CJr77tP%2BNJw0s0DocGMJg3GIszl%2BROUXrgHbFfsMjnuVOX27lSAHKzjguuNQFQz7%2FVVbBD%2B8mZ58nsXwQB33Wi21xD3pHc4uZbrk49ZgA8zf5eYnIeP9O5gifSV4QFClGOioM2B2QrkE96weVv%2FlaJ8RiJe5gvw42QHq9JH0%2B5sZEo0%2FYTSGiYZJWiwQ05rtKbjvrJyG9GyQme8UHhdUGeMr5Fi468GVoU3z5JCX5WRLXK10y3oxqxsEOAkYnQ%2BqOtszVjQZgiWIQMuPRHn4ZK%2F0KPbGMWkjbgeGMdGSLuukMjXNyqIZUBjpJr4YSzl%2BjyXiQhDJqkyf1L3HtNmvL5vsaHjB6WPYL86Wla9I3dFMC0zyO0X1McjQcSB3Ua%2B7%2F6qdH0cEOQCc%2BgnooZ5QfSfQW28RGi0Pr5X3uz7n7pxeiPWHRQqPnMO6x%2FnDhPehQGSIuH4qc0P30Nap1HEhEuhotKDaLgS4kVgDbeH0x%2FBn%2FTLBc6EENqtN%2FnPMdZ7sEQRf2x7Ff0P4xQDyR8ygmvc6m3vYk5VHwn5ShCBpWJoTnQpolyyYLV3n%2F6M151Ma4vppkOwhRgpDVPtNTSAbu3cH3K%2F0kGoOkF5jACMKZDyO5ipisxKLt9vAeDtu%2FtrqF4Z0uX9yM8w0ffHs%2Fm0kKhs05KqCPM0h9yPSIBTWfX4GorqEI1EW7uDbfX8EanOqhXP2%2BCGN7jSs9V%2FluvJHG%2BhoJghZDLgPNtYc5JIKg5dRPcz3ynxrIfV6%2Bk9rkexm7buzSjIRM3rZblad4DCoMTP7%2BT1QCYWmPt5i2TcKdxwi1j5xPjMfv1Wy%2FhZaDOX6o5KD%2BLOzflXLD5O12whmMR%2F4uHNrz3XUsssn0aSUPlS4hEleWc%2Ff6PdnaSwhq50y7cLCZLbZNqwZSvQq2UlXSxu%2BohOmV2hEOUTyLI4JXtYLeGdeH4iEdEK80Tz8qnlJvLlc%2B7C6mwCFul9RLRA%2B5hPxXK0d7vHWox72I8hmdrXuYkzs%2FGUTAAU61XLCES%2BBgvHklH5Ezb6CnAKUdJxLH81XAxa6xDaF32MWyIEyqsPHOamm3hYBGGaf6PdxHVqOeGI5LKUNI2JFNnYv88pD3TkLPxkh59SBmRkGxB9dfe9R13FP5wYnprDEtHha6UUdsrfgvBntvyPiIo7yfXNtwtjjlexe2%2BzAuFyAAp3TQ9sYPcmIoiCh6RhQNAf7PXnZEyoMwMVk5J3gcRGPIKTtzElpnsfUmBT4nlIW%2Bb0%2BWB78qllDku3U2bvSo4cLyMfVd0%3D,6,2,0,0,0,#451973197,NA,Bose,Revolve,Activo,0.66 kg,Auxiliar,NA
1076, Mini Parlante Cafini 3550 Control Remoto Usb/mini Sd/fm G P ,41,NA,0,4,18 cuotas,83.69,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GP+HOGARYTALLER,https://articulo.mercadolibre.com.uy/MLU-454863531-mini-parlante-cafini-3550-control-remoto-usbmini-sdfm-g-p-_JM,NA,NA,NA,NA,NA,#454863531,NA,Cafini,NA,NA,NA,NA,NA
1077, Parlante Portátil Aiwa Aw-hd200bt Bluetooth Usb Amv ,69,NA,0,10,18 cuotas,139.15,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-461794215-parlante-portatil-aiwa-aw-hd200bt-bluetooth-usb-amv-_JM,NA,NA,NA,NA,NA,#461794215,NA,Aiwa,NA,NA,NA,NA,Negro
1078, Parlante Portatil Jbl Flip 4 Bluetooth Gris ,149,NA,0,6,18 cuotas,300.48,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECSYS+ML,https://articulo.mercadolibre.com.uy/MLU-451745722-parlante-portatil-jbl-flip-4-bluetooth-gris-_JM,NA,NA,NA,NA,NA,#451745722,16 W,JBL,Altavoces,Activo,515 g,NA,NA
1079, Parlante Kpm-142 Portátil Bt Kolke ,1705,NA,NA,2,18 cuotas,94.72,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DISTRICOMP+S.A.?brandId=11,https://articulo.mercadolibre.com.uy/MLU-463447239-parlante-kpm-142-portatil-bt-kolke-_JM,NA,NA,NA,NA,NA,#463447239,NA,Kolke,NA,NA,NA,NA,NA
1080, Parlante Inalámbrico Billboard Bb730 Resistente Al Agua ,20,NA,0,5,18 cuotas,40.33,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ENCONTRALO.SHOP,https://articulo.mercadolibre.com.uy/MLU-463377134-parlante-inalambrico-billboard-bb730-resistente-al-agua-_JM,NA,NA,NA,NA,NA,#463377134,NA,NA,NA,NA,NA,NA,NA
1081, Parlante Portable Sony Mhc V41- Vía Confort ,590,NA,NA,10,18 cuotas,1.189.83,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CANUS+SA?brandId=48,https://articulo.mercadolibre.com.uy/MLU-456339240-parlante-portable-sony-mhc-v41-via-confort-_JM,NA,NA,NA,NA,NA,#456339240,NA,Sony,NA,NA,NA,NA,NA
1082, Microfono Parlante Karaoke Ledstar Q7 Bluetooth Dimm ,499,NA,21,49,18 cuotas,27.72,NA,Envío a todo el país,NA,NA,4.7,3,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-450070795-microfono-parlante-karaoke-ledstar-q7-bluetooth-dimm-_JM,2,1,0,0,0,#450070795,NA,NA,NA,NA,NA,NA,NA
1083, Parlante Inalambrico Charge2+ Plus Bluetooth Microfono ,990,NA,0,5,18 cuotas,55.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PEPEFRANZINI,https://articulo.mercadolibre.com.uy/MLU-464589138-parlante-inalambrico-charge2-plus-bluetooth-microfono-_JM,NA,NA,NA,NA,NA,#464589138,NA,NA,NA,NA,NA,NA,NA
1084," Parlante Portátil Logitech Ultimate Ears Boom 3, Macrotec ",199,NA,0,12,18 cuotas,401.32,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MACROTEC_TIENDA,https://articulo.mercadolibre.com.uy/MLU-459952970-parlante-portatil-logitech-ultimate-ears-boom-3-macrotec-_JM,NA,NA,NA,NA,NA,#459952970,NA,Logitech,BOOM 3,Activo,NA,NA,NA
1085, Ft701 - Parlante Bluetooth M.tk Usb/tf/fm/mic/aux - Negro ,2990,NA,0,20,18 cuotas,166.11,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ROCA+MOBILE,https://articulo.mercadolibre.com.uy/MLU-464451597-ft701-parlante-bluetooth-mtk-usbtffmmicaux-negro-_JM,NA,NA,NA,NA,NA,#464451597,NA,M-TK,NA,NA,NA,NA,NA
1086, Parlante Bluetooth Portable 3w Rms Mic Integrado En Loi ,257,399,NA,999,18 cuotas,14.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-464591248-parlante-bluetooth-portable-3w-rms-mic-integrado-en-loi-_JM,NA,NA,NA,NA,NA,#464591248,3 W,NA,NA,NA,NA,NA,NA
1087, Parlante Portable Jbl Go2 Bluetooth 3w Color Verde ,41,NA,0,100,18 cuotas,82.68,NA,Envío a todo el país,NA,NA,4.8,222,http://perfil.mercadolibre.com.uy/DEACOSRL,https://articulo.mercadolibre.com.uy/MLU-461973152-parlante-portable-jbl-go2-bluetooth-3w-color-verde-_JM,188,30,2,2,0,#461973152,3 W,JBL,GO 2,Activo,184 g,NA,Verde
1088, Parlante Profesional Activo 12 X2 Xion - Nario Hogar ,399,NA,0,6,18 cuotas,804.65,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FATIMA+NARIO,https://articulo.mercadolibre.com.uy/MLU-458070890-parlante-profesional-activo-12-x2-xion-nario-hogar-_JM,NA,NA,NA,NA,NA,#458070890,NA,Xion,NA,NA,NA,NA,NA
1089, Parlante Lg Pk5 20w Bluetooth Portatil Resistente Agua Nnet ,225,NA,0,999,18 cuotas,453.75,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-464594151-parlante-lg-pk5-20w-bluetooth-portatil-resistente-agua-nnet-_JM,NA,NA,NA,NA,NA,#464594151,20 W,LG,NA,NA,30 kg,NA,NA
1090, Parlante Logitech 5.1 Bluetooth Sonido Envolvente Z607 Lt-lt ,155,NA,NA,998,18 cuotas,312.58,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+TIENDAS?brandId=280,https://articulo.mercadolibre.com.uy/MLU-462262127-parlante-logitech-51-bluetooth-sonido-envolvente-z607-lt-lt-_JM,NA,NA,NA,NA,NA,#462262127,NA,Logitech,NA,NA,NA,RCA,NA
1091, Parlante Sharp Gx-bt7 Bluetooth Usb Nfc 20w Rms Aux ,165,NA,2,NA,18 cuotas,332.75,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://articulo.mercadolibre.com.uy/MLU-445752215-parlante-sharp-gx-bt7-bluetooth-usb-nfc-20w-rms-aux-_JM,NA,NA,NA,NA,NA,#445752215,NA,NA,NA,NA,NA,NA,NA
1092, Parlante Edifier R2730db 2.0 Estudio Bluetooth Optica 136w ,299,NA,1,41,18 cuotas,602.98,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=kK3oggSVoSV9ZPeTn4R%2BO%2BKkh4S%2BRj%2Br6T67ZfnCSM4Ra3MrdqD4nn9QqtQoKoBgnKLpT61EUgvDFBhd49EJLy%2FfmywdXvIg6nlgVvzmPysLRZ35D84SEsngHKJoDVDJHT9UBPMHa1EYpMB7C6pQrt173wigelvhu6GQyszKE8MP3REPNHof%2Bbh3v1acVLRnvfpM7Nc4cQ3BPv8XRQF2%2B44124XVDIhjSZ273N0ZtFBbOiti5K21mpiP0lkAGO98WnVHgEX9q9ZKYK9sAoBj%2F45WUHtlpWrqKnVzT3MmEu6kqJN64nu9V8LJ%2F9FjOwEtwxhcVT3FtU9uOrhqHzeiYGvQg7bP9y2ozNfsE7s3lG6PcTBBZr8oU6D%2FBVLrrUWqmr2k6o5PrrJVDMce1coveEF%2F6oPvUCw4pxZI5KqlKa2iTn6jccbUn7ILxr%2FDb%2FlzYyeuDY9Se%2BYmYcCssyXVrkS%2FIATrygxgNXB8jxrwauwb5LLT1hcVt67541n4IINf4hGHbZNxspqflUoshbZoS7YugyYDVW%2B%2FEBruHNPR9hJ%2BpR0qREktoBcM6C1J7nH6UEB6Np1i6wG66qaxM6Fdic08%2FZ5m2TgeJsX%2BZGZag6Pk%2B4OXRwUGxiBZWiQ2IeNB31wIZ76APSG5bkOEUJ6F6EGx4SwC2a5TrFNtxS%2BGMlYFfLtk9g4rcxr%2FDSopDxFb5WLdyh1SdmVxDKv%2Ft9WpxshibPGyBZt5C%2B5GtBaTvWxJmG61DQ4drDeid9SFOIC2MrWeEGKAaWvdgC2T13DDRbLOE4ot4LwpzXC7bKrtJOGjiNUxmM7kMW89T8kmbO9MvapF8dExc1bRm8LwXy4VS22erV1lDWxibMiV%2F5TvJICWOs51RuN9F5rvsVovM3c9N%2F8tHQCxUPLokLCkSUiagyyIUVsq5zxzQCR5%2BXLP8JtBomqPW5B8RrG9toakn0bz5IbvTXo3u2c%2F9libm0%2FNXOjzrkcyLAOcFWGlQrbz%2FLhqOXDEQPHgL%2FWgUQQYoH%2FJPF7OM%2F9Y%2FCdkgXhE5Oqq8AiZim5hKyU6agKScCTkvPQhlSXd4QmZAllhKzgix%2BPBT%2BsCkshkYOfv2MgVpiSdDbN%2BZPX%2BQLDt%2F3FYHtJunz2xfJbn0q%2FZdlur2ZzRzWeaoh9Let5ESEjn4XuZZ2N4BOrIrzbTlGu7U2KyefG4BJznhQa4HyZuohuECO5sjLZ3ZPkTVCLw9jskqLqbLtFv5LsP%2BEpPWvwW5gNUoK%2BajXrGVSXbSZqXnRT8k%2B5ZMGP9pDIv4aN8Z364dCMlxN4LmOvpAfDlRrfSr3NkD3pLbEu0hORf554GUiO%2FnyTiORhHx0YSOoRxU67VJzUy9Py9JmaJ8fRvE%2FhKBmuWI6kXAhJUW1HKVb%2BS4gkpmXzHMLveHpHDbbgd3W0%2BSBji%2FQmeKjGcNyoAP06Ydfb%2FGssB6NmhRtXbD4MKWaoSqiuAYlEj79XvkSHO%2B%2BFdnOwTIOPp1e4FkwKyax9dNb1wG4dpvA8UU9zJhVJwbGIhM%2By74hPBH%2BbDlgsW%2BVj%2BxHlERd6284fmvazM5UpNf6vB3GA%2FNt%2FIDHK4Y4tcKaJck5oxirFQ3lHPGhncB7LwGgz7qVIQMOhvOVbsQ2JJiEOrGC9Sg0pqAGdhv9TmYU4%2FkIuyD42aQE4evK96rq2JypONKITffda8ANpaXKYu5EmbdFw6Hy01RaEF4w5A,NA,NA,NA,NA,NA,#446206915,NA,Edifier,R2730DB,NA,NA,NA,NA
1093, Parlante Samsung Level Box Mini ,1810,NA,0,NA,18 cuotas,100.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MARITIKI2009,https://articulo.mercadolibre.com.uy/MLU-461639070-parlante-samsung-level-box-mini-_JM,NA,NA,NA,NA,NA,#461639070,NA,Samsung,NA,NA,NA,NA,NA
1094, Parlante Jbl Pulse 3 Bluetooth Sumergible Ipx7 Tsuy ,299,NA,0,8,18 cuotas,602.98,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/TS.UY,https://articulo.mercadolibre.com.uy/MLU-464570954-parlante-jbl-pulse-3-bluetooth-sumergible-ipx7-tsuy-_JM,1,0,0,0,0,#464570954,20 W,JBL,Pulse 3,NA,NA,NA,NA
1095, Parlante Profesional Activo 8 Xion Xi-sd8bat ,77,NA,0,10,18 cuotas,157.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/IMPOBARATO,https://articulo.mercadolibre.com.uy/MLU-459895254-parlante-profesional-activo-8-xion-xi-sd8bat-_JM,NA,NA,NA,NA,NA,#459895254,NA,Xion,NA,NA,4 kg,NA,NA
1096, Parlante Portátil C/batería Bluetooth Radio Usb 8 Micro ,2100,NA,0,1000,18 cuotas,116.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ELGOLOSOCOTILLONYGOLOSINAS,https://articulo.mercadolibre.com.uy/MLU-463617481-parlante-portatil-cbateria-bluetooth-radio-usb-8-micro-_JM,NA,NA,NA,NA,NA,#463617481,NA,NA,NA,NA,NA,NA,NA
1097, Parlante 2.1 Soundbass Bluetooth 40w Negro Argom ,110,NA,0,9999,18 cuotas,221.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FERRETERIA+FERRESERVI,https://articulo.mercadolibre.com.uy/MLU-451036775-parlante-21-soundbass-bluetooth-40w-negro-argom-_JM,NA,NA,NA,NA,NA,#451036775,NA,NA,NA,NA,NA,NA,NA
1098, Parlante Portatil Jbl Boombox Bluetooth 2x30 Watts ,799,NA,0,7,18 cuotas,1.611.32,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECSYS+ML,https://articulo.mercadolibre.com.uy/MLU-462599131-parlante-portatil-jbl-boombox-bluetooth-2x30-watts-_JM,NA,NA,NA,NA,NA,#462599131,NA,JBL,Boombox,Activo,5.25 kg,NA,Negro
1099, Parlante Portatil Bt Mini F Chico Sd Fm ,499,NA,0,1100,18 cuotas,27.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MDEOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-457388519-parlante-portatil-bt-mini-f-chico-sd-fm-_JM,NA,NA,NA,NA,NA,#457388519,NA,NA,NA,NA,NA,NA,NA
1100, Parlante Sony Muteki Mhc-v90 Dvd Hdmi Usb Fm Bluetooth Nnet ,1467,NA,0,999,18 cuotas,2.958.45,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-451042536-parlante-sony-muteki-mhc-v90-dvd-hdmi-usb-fm-bluetooth-nnet-_JM,NA,NA,NA,NA,NA,#451042536,NA,Sony,NA,NA,NA,NA,NA
1101, Parlante Tipo Torre Nordmende C/bluetooth ,220,NA,0,10,18 cuotas,443.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/IMPOBARATO,https://articulo.mercadolibre.com.uy/MLU-459342525-parlante-tipo-torre-nordmende-cbluetooth-_JM,NA,NA,NA,NA,NA,#459342525,NA,Nordmende,NA,NA,NA,NA,NA
1102, Parlante Bluetooth Altec Lansing Life Jacket 2 ,4200,NA,0,81,18 cuotas,233.33,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URU-MARKET,https://articulo.mercadolibre.com.uy/MLU-450701774-parlante-bluetooth-altec-lansing-life-jacket-2-_JM,NA,NA,NA,NA,NA,#450701774,NA,NA,NA,NA,NA,NA,NA
1103, Parlante 2.1 One Evolution Ev-594 80w Rms Bluetooth Amv ,149,NA,1,10,18 cuotas,300.48,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-453887408-parlante-21-one-evolution-ev-594-80w-rms-bluetooth-amv-_JM,NA,NA,NA,NA,NA,#453887408,NA,NA,NA,NA,NA,NA,Negro
1104, Parlantes Kolke Kpg 100 Karaoke Usb Megastore Virtual ,46,NA,0,NA,18 cuotas,92.77,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MEGASTORE_VIRTUAL,https://articulo.mercadolibre.com.uy/MLU-460582591-parlantes-kolke-kpg-100-karaoke-usb-megastore-virtual-_JM,NA,NA,NA,NA,NA,#460582591,NA,Kolke,Hi-Fi Karaoke,Activo,NA,NA,NA
1105, Parlante Portátil Aiwa Multimedia Bluetooth Con Microfono ,2399,NA,25,NA,18 cuotas,133.28,NA,Envío a todo el país,NA,NA,3,3,http://perfil.mercadolibre.com.uy/UNIVERSO+BINARIO,https://articulo.mercadolibre.com.uy/MLU-448466839-parlante-portatil-aiwa-multimedia-bluetooth-con-microfono-_JM,1,0,1,0,1,#448466839,NA,Aiwa,NA,NA,NA,NA,Negro
1106, Parlantes Klip Xtreme Kws-710 2.1 Bluetooth 1600w Usb Sd ,129,NA,0,100,18 cuotas,260.15,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DEACOSRL,https://articulo.mercadolibre.com.uy/MLU-464620706-parlantes-klip-xtreme-kws-710-21-bluetooth-1600w-usb-sd-_JM,NA,NA,NA,NA,NA,#464620706,NA,NA,NA,NA,NA,NA,NA
