search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Modelo,Formato,Marca,Color
941, Skullcandy Hesh 3 bluetooth Inalámbrico Auriculares De Di ,178,NA,0,NA,18 cuotas,365.99,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464996071-skullcandy-hesh-3bluetooth-inalambrico-auriculares-de-di-_JM#position=43&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#464996071,NA,NA,Skullcandy,NA
942, Adaptador Bluetooth 4.1 A Bateria 3.5mm Audio Auto Auricular ,247,NA,2,9998,18 cuotas,13.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-458654593-adaptador-bluetooth-41-a-bateria-35mm-audio-auto-auricular-_JM#position=44&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#458654593,NA,NA,NA,NA
943, Uniden Hs910  auriculares Para Teléfonos Inalámbricos ,69,NA,0,NA,18 cuotas,141.87,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-465023561-uniden-hs910auriculares-para-telefonos-inalambricos-_JM#position=45&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#465023561,NA,NA,NA,NA
944," Autolover - Auriculares Bluetooth Para Motocicleta (3,280 ",160,NA,0,NA,18 cuotas,328.98,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-465053526-autolover-auriculares-bluetooth-para-motocicleta-3280-_JM#position=46&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#465053526,NA,NA,NA,NA
945, Auricular Inalambrico Punktal Bluetooth Radio Fm Micro Sd ,27,NA,0,999,18 cuotas,55.52,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TODOOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-464705486-auricular-inalambrico-punktal-bluetooth-radio-fm-micro-sd-_JM#position=47&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#464705486,NA,Con Vincha,NA,Verde/Gris
946, Auricular Manos Libres Bluetooth Compatible Celular Tablet ,6,NA,0,999,18 cuotas,12.34,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SOLUCIONESMOVILESCPC,https://articulo.mercadolibre.com.uy/MLU-455916463-auricular-manos-libres-bluetooth-compatible-celular-tablet-_JM#position=48&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#455916463,NA,NA,NA,NA
947, Auriculares Jbl Bt Manos Libres Celular Samsung Xiaomi ® Ty ,3290,NA,0,500,18 cuotas,182.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-457117566-auriculares-jbl-bt-manos-libres-celular-samsung-xiaomi-ty-_JM#position=49&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#457117566,BT,In-ear,JBL,Negro
948, Auriculares Turtle Beach Stealth 600 Gaming ,215,NA,0,NA,18 cuotas,442.06,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CHIPY.PARK,https://articulo.mercadolibre.com.uy/MLU-457463328-auriculares-turtle-beach-stealth-600-gaming-_JM#position=50&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#457463328,NA,NA,Turtle Beach,NA
949, Auriculares Inalámbricos Aiwa Aw2 Pro Negro Dcshop ,38,NA,0,99,18 cuotas,78.71,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DCSHOPCOMUY,https://articulo.mercadolibre.com.uy/MLU-463044663-auriculares-inalambricos-aiwa-aw2-pro-negro-dcshop-_JM#position=51&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#463044663,NA,Con Vincha,NA,Negro
950, Mini Auricular Bluetooth ,590,NA,0,NA,18 cuotas,32.78,NA,Lo retiro en el domicilio del vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MATEANDO3,https://articulo.mercadolibre.com.uy/MLU-465066636-mini-auricular-bluetooth-_JM#position=52&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#465066636,NA,NA,NA,NA
951, Auriculares Bluetooth Manos Libres Ifrogz Free Rein Febo ,990,NA,0,99999,18 cuotas,55.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-457897187-auriculares-bluetooth-manos-libres-ifrogz-free-rein-febo-_JM#position=53&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#457897187,NA,Sin Vincha,NA,NA
952, Panasonic Wings Wireless Bluetooth En Audífonos Deportivo ,126,NA,0,NA,18 cuotas,259.07,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-458571177-panasonic-wings-wireless-bluetooth-en-audifonos-deportivo-_JM#position=1&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#458571177,NA,NA,Panasonic,NA
953, Auriculares Bluetooth Alpha Bh530r Con Ajuste Suave Funda ,60,NA,0,NA,18 cuotas,123.37,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-461329377-auriculares-bluetooth-alpha-bh530r-con-ajuste-suave-funda-_JM#position=2&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#461329377,NA,NA,Alpha Digital,NA
954, Auricular Bluetooth Sony Mod. Wh-ch400 ,99,NA,NA,3,18 cuotas,203.55,NA,Retiro gratis en tienda de Geant,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ODALERSAODALERSA?brandId=522,https://articulo.mercadolibre.com.uy/MLU-463357225-auricular-bluetooth-sony-mod-wh-ch400-_JM#position=3&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#463357225,WH-CH400,Headset,Sony,NA
955, Arrord Enchufe Anti Del Polvo Auriculares De Jack ,41,NA,0,NA,18 cuotas,84.30,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-461653724-arrord-enchufe-anti-del-polvo-auriculares-de-jack-_JM#position=4&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#461653724,NA,NA,ArRord,NA
956, Auriculares Bluetooth Deportivos Sonido Calidad Premium ,489,NA,3,39,18 cuotas,27.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-451756684-auriculares-bluetooth-deportivos-sonido-calidad-premium-_JM#position=5&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#451756684,NA,NA,NA,NA
957," Mpow D4 Auriculares Bluetooth, Ipx6 Impermeable Deportivo ",57,NA,0,NA,18 cuotas,117.20,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464916777-mpow-d4-auriculares-bluetooth-ipx6-impermeable-deportivo-_JM#position=6&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#464916777,NA,NA,Mpow,NA
958, Auriculares Bluetooth Sony C300 B Inalambrico Microfono Pcm ,70,79,0,999,18 cuotas,143.93,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-463452948-auriculares-bluetooth-sony-c300-b-inalambrico-microfono-pcm-_JM#position=7&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#463452948,NA,Sin Vincha,NA,NA
959," Wscsr Auriculares Bluetooth, Auriculares Inalámbricos Blu ",50,NA,0,NA,18 cuotas,102.81,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917382-wscsr-auriculares-bluetooth-auriculares-inalambricos-blu-_JM#position=8&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#464917382,NA,NA,NA,NA
960," Urvoix Auriculares Bluetooth, Wireless Headset Auriculare ",44,NA,0,NA,18 cuotas,90.47,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464918028-urvoix-auriculares-bluetooth-wireless-headset-auriculare-_JM#position=9&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#464918028,NA,NA,NA,NA
961, Auriculares Manos Libres Bluetooth Inalámbricos Crown - Tv ,1850,NA,0,NA,18 cuotas,102.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DEJE1841335,https://articulo.mercadolibre.com.uy/MLU-463352368-auriculares-manos-libres-bluetooth-inalambricos-crown-tv-_JM#position=10&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#463352368,NA,Con Vincha,NA,NA
962, Hisonic Hs1709 - Auriculares Inalámbricos Estéreo Con Blu ,57,NA,0,NA,18 cuotas,117.20,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464977194-hisonic-hs1709-auriculares-inalambricos-estereo-con-blu-_JM#position=11&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#464977194,NA,NA,NA,NA
963, Auricular Bluetooth C/radio Lector Tarjeta Ripcolor- Mesirve ,749,NA,2,997,18 cuotas,41.61,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MESIRVE-UY,https://articulo.mercadolibre.com.uy/MLU-456087848-auricular-bluetooth-cradio-lector-tarjeta-ripcolor-mesirve-_JM#position=12&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#456087848,NA,NA,NA,NA
964, Omnitech Auricular Bluetooth Para Teléfonos Móviles ,84,NA,0,NA,18 cuotas,172.71,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464999830-omnitech-auricular-bluetooth-para-telefonos-moviles-_JM#position=13&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#464999830,NA,NA,NA,NA
965, Auriculares Bluetooth Control Táctil I12 Tws iPhone Android ,1980,NA,2,4,18 cuotas,110.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DESTROSTORE,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=FsAOG2wT7dlozd%2BbJV7ySaAf0r4uHt4n9nrSJ1YnNI%2BrRcI635Md%2Fx2toC6rLaE5SmPludrpnJW5yvyFDAJfDcmUuUxQUcu%2BEcmplYw3Aq4Y0Gb1%2FjCHuBcaSjNJtWR4Fz4hsmdMjCleIdlVTsp%2Fpcc85hxIO1A8kMAqza28geJdgnGmAYmd1%2BDHzhS795wEdqSdlrEMU8a7GuzUe02yVAigY0Febh0onPgkMbvFQsoyuyI0XOl20tZaNSCJmBqO6Nmz8Iw9QSnSIdwqVnK529nI%2Bmx76yP5rAQqND95wbZ1e7d8AjW5xc3U2EEmp%2FJxt%2FA2e9SjP18LHwI9O7mPvrqx2uShSz5dVjrFlnPvbPK%2BADeWo6%2FSJcyXdnTIj%2FWY5ETgD4LByZG0ppyABx0C9HBOKDsWBEQCnKem9iEUOo%2FyJZahEQgjpCxZCLOOBaFu9FU8Ydpj9BSOatBLI%2BtTC1F1lunKoPwOQXdXsIQdgrcEViEI2V8kb3n%2B5lPnMe9Ss9hvczuUwkQutsBR2kseOGIYZmP%2BYxQkrIK%2FZT95GcNGAK7NT1M1WxBSwn1a%2BMO1g30wGsw4Nnj0TDQOPubK3KkcNkfxqaQu3oh0RWu5ewGmVlXIZ%2BxE%2BfAC%2Bxz47qh4bbwnEq1nRaco2kTxtm6YPTnEj6ujRmFB%2FpwXIL6NpnthQoPyRxTVznDZm38ataW0RvvCuZDDa5bxSoTYyB9ipslMX%2FQJ7%2Fkv0sFaDHxeitUBBdQovFPncktyGHbmBLYnD62ILee18PjuAEiRLdSaHs5ckMZ8fGfmdWEss00i9s8TGfWpYS%2BDMLfy4yB9keeoh%2BYlm%2BZ2HdmXRCY%2BA1IDpWkhnDAfS5u0jtygj2KvHFG5t%2Fg9rRxysqHyffnPS458KAA%2FnedcdC3%2BY6l9dkwSnmHTENjsG3fmvk3DnLR0jYQKWkUMsBa0IU18ErE7mjOrBE7f8a%2B6PFGdJSkOT9w8YOaSwe1xDs8DjaZTyJV3sD4GyetOy7VF%2FTd0M62w4SH0dOD%2B1NaL5eQsCOXEVsEo2J9VglgSNfQOSPCg78jZoE6pth8YYicy0J%2FN8jolpL0Dkh%2B%2FwNEs5v1Q2qibZ7BWxgrhmuCRuXn0aRC6UtUOrsxjjL4H4yA%2BGE2O%2Bq1PUCaWS%2B76tXciX5Pz7Bv0SYyIn1oGm5TbBTVMdJx8aTsww84Q9QViyExuMHEkxb0SHCzcOgOO4hadm5xhV8nxcDdtoltjNtV%2Fy7UWOrFTxEpG%2Fbe%2Fb7eWUb2oIlkEYCOx2xmHsSlFRizVqqBbF8JChymQJearYlPSDV7eDPEpDhBsMZZorefm0VQKabi4jSBpH5jTfPdvQOK88kas%2BKJKuGNwH%2FMt6Ha%2FhHjXpxO%2BgT%2FxInFyiQLnra%2Fdx9WqaEVk8SIr%2Fs1IOmrOFJ%2Fn8rDDCckrtfqFaYuj24y3VFWDqCaUupstTHfrG2OvZuNCKQG5DgISHwCmFUJkKjZuuabKJ8L1SDn8YIw7YznCP3oL6AqrciQdF5GlTab%2BjWr4X0f%2BhNtj8N%2B%2BJAARN125l1ASW1LKj83IrAeVddqdsO%2BMu21A5iy53hHjAWhRkCO03DNzda%2BEuvHv7HDrAeZqz17XNab%2BGsMPv7teAh%2BQpvyn0B1I0YYU%2B2eJNNG7zUBRphcQzjulHkzDij8fHFe13uXf5i7jc2DaCXp2gDEHaUYaihRsUOb%2BDGi%2FQhjhFWQ1H5Dyrw3%2FaF2TdexbWxASpZ%2FEArhDJkeH9LoYOhrmTyuI8c8dlViLxRRoSbWFvPhA4FE5tIR7bTG4q3vNGVPVfGAg7KmgO5wI%2FwKgo7Wy%2FVyFueCkiPk%3D,NA,NA,NA,NA,NA,#465769026,i12,In-ear,NA,NA
966, Auriculares Inalámbricos Aiwa Aw2 Pro Bluetooth Blanco Pcm ,45,NA,0,999,18 cuotas,92.52,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-465292595-auriculares-inalambricos-aiwa-aw2-pro-bluetooth-blanco-pcm-_JM#position=15&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#465292595,NA,Con Vincha,NA,NA
967, Plantronics Voyager 5200 auricular Bluetooth Con Fuente D ,177,NA,0,NA,18 cuotas,363.93,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-465023930-plantronics-voyager-5200auricular-bluetooth-con-fuente-d-_JM#position=16&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#465023930,5200,Headset,Plantronics,NA
968, Auriculares Manos Libres Vivitar Vf-40020-bt Dcshop ,21,NA,0,99,18 cuotas,44.82,NA,Lo retiro en el domicilio del vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DCSHOPCOMUY,https://articulo.mercadolibre.com.uy/MLU-460437755-auriculares-manos-libres-vivitar-vf-40020-bt-dcshop-_JM#position=17&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#460437755,NA,NA,NA,NA
969, Auricular Inalambrico Sumergible Natación 8gb Bluetooth ,58,NA,2,27,18 cuotas,119.25,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LIDERTEK+SRL,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=4BK73E0VjWWiI2OFQyKe93XpB%2FLx8M5cfHyHoxFkkbEqCgr%2BM9Ahwij9dHfa%2F68RH9cvJ4PHK5ZTYbH8rhJcGCSDs5CCFCG3wSy3ydWVaZzqjD3FIcCgoiaql07uRssDG0Gq7biXyFrOFWHqwkf5OcZVqfTd2I9DCRKUfw8xZXHSq%2BTXX8JYYHghW0TieGQtoJ5s6Hb1LcI%2F3ea2jOYf8WMJzo7OzOSyJA%2B4y%2BsAYvqgDNktxnYZhVBsvblpxJDFoZfQ6l2hthzJQk1pLTMds1jCD7kMYuU3k4IPtaJTe6Xw%2B9oDaFD3NuBaaoQKNBisKtOkUCWR7e2kZY3iLwRGXsGNoCb%2Bp9g8du5GqWAn67WIveWEXBmRRdHNEtgmOSOnarx9NJQsD7sBm7aYiEHtADOS1%2BrdPj6HNe9MS6NahlMl0B%2FaxuegcW%2BNvBmRDP1xEDtLCSVRk7Jt%2Bq2kOLvbBcmc751ZfMf45ZFynSeNFvuzJ0DyiDoe5hZtT0s5ZlrMYuHL5c5LQBDyfy1Fm0BFr6pDtPlF8SfSboXafQM1wgZSOFYTXRf4M1rYYr3TPBWsBzSynjXF0OwBmQzmVobP2cALEvByRG5xFTM%2F3V3Y5lXF9zIyX221Ln%2BfS96ZvvEIGbZ8Z4HpvBXK4BJoZOGzMBixuTTzSaPE3UUvYKvWaC6FRZh%2B%2FQ0xIjCl7oR8omtiMmMEWT%2FY%2BpvlRQz78mi5FAp0zEOS7%2F%2Bfgfy%2B%2FfVhxtM%2BgGj8UTW5OpJwo78FQVh0xyyAp2Fj0aF7ISZKmkEsk0DN3CLQrt8iVe%2FTy9Bwz1NHPbxNax5Md6igF6TLVH09DTgJ2UdOmw64ZXR8BvHK6nQZpeznF6vmtn2EJJpRMHapSF3yKV5U3AuQ8Enc%2FFv7LobtfyIpCseprepv1IK0zx8OEj32HHdceOgbux%2BC7NnBGV6TWdsHxGAu27J%2FMjkKN8KlE%2BXOkjav3x3DOdOyK6rQEc%2BuZEWfjzjHCJlRfPZWJNcG2JI51gwm1H3vz2gkEW263HchezI2vk3xEcVZ9Rm1m8D6p36N73vgEnnv51%2B%2B8Orr7a4YiVBHwdI0%2FDndjkISeDNaqdE7wUrk1iQX666JY1SRXkyiSOv8jPE5NsRyHqLttijL7KYkOR%2BmB888YAvh1MhsUWY4rlYW5cixsQEkMpuyC6XULSkvDT51tqZ4Llnikr2%2FkzFVlmY5M0%2B85hCnaREDZe9Bc7YRrGpTOAzs5753YE6A1QGZP2VsOmMkCiUCUGpwVIX5iTazgKEy0yO9TT9rAiO6vUENhDNbKL9%2FvdbWjRHUXrYonSaS0e9qS1E0YmLdU8KqXtbTZPH8Y%2Fn3uOJxLV7kd6pRyl2ZHLhsysnNJxoj%2BniYamCoxGz0Eu4tzNsVsVsG6xK34mJOEi66aG5ILqVhb14OL19a0NeHzKtmZ7TQU%2F%2B%2Buhhss%2Bs0aMkBuZU0q%2F85rktyBKK7T8JDTI3nhuVVqSKV%2BPMzEQPdhP3b%2FjOAt6TcCOFObov7dXPUpFkb12v6K3rKQgU%2BVGjBoK0Z1YXelR6YUDHTv1L6GDyldzKeooOw%2FvRRwv4ONBv%2BHz42W%2FPjgda%2BqwLXhJHS7RGo9XJkKXnmzbomf4JlLQqKPN7igg0FTSfphy%2Fs0eGW%2FIne8szvKbDsi21IgzXJqEBtaNA40vuE4z248zqM27u3mlEVJpIkEGcba58yxEnnpkUIMVmy1%2Fz6EAMfvtkqj5%2BaZBDXrr94Tf8qxav3uZv1cf1Q4Y6xjQ75AvRWlFLpM3u1wKhYLB8bUSAybbgEDxNHay6rk2SFSFQIRGTBv3ZVJI2V1OfvpQ%3D%3D,NA,NA,NA,NA,NA,#465244555,S1200,NA,LiderTek,NA
970, Auriculares Manos Libre Jbl Endurance Sprint Bluetooth Negro ,80,NA,0,99,18 cuotas,164.92,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DCSHOPCOMUY,https://articulo.mercadolibre.com.uy/MLU-463061032-auriculares-manos-libre-jbl-endurance-sprint-bluetooth-negro-_JM#position=19&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#463061032,SPRINT,Sin Vincha,JBL,NA
971, Auricular Bluetooth Gorsun E89 ,1100,NA,0,NA,18 cuotas,61.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUNACEL,https://articulo.mercadolibre.com.uy/MLU-456765639-auricular-bluetooth-gorsun-e89-_JM#position=20&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#456765639,NA,NA,NA,Negro
972, Auricular Edifier W855bt Bluetooth Aptx Marron - Nfc ,189,NA,NA,5,18 cuotas,388.60,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SHOPPING-UY?brandId=9,https://articulo.mercadolibre.com.uy/MLU-459997995-auricular-edifier-w855bt-bluetooth-aptx-marron-nfc-_JM#position=21&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#459997995,W855BT,Con Vincha,Edifier,NA
973, Auriculares Bluetooth Hbs-730 ,650,NA,0,NA,18 cuotas,36.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALBERTOBETOCAL,https://articulo.mercadolibre.com.uy/MLU-462103179-auriculares-bluetooth-hbs-730-_JM#position=22&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#462103179,NA,NA,NA,NA
974, Auriculares Tipo Earpods Bluetooth Stereo iPhone Compatible® ,299,NA,0,1000,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-464344814-auriculares-tipo-earpods-bluetooth-stereo-iphone-compatible-_JM#position=23&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#464344814,NA,In-ear,NA,NA
975, Auricular Acellories Bluetooth Bth250 ,874,NA,0,5,18 cuotas,48.56,NA,Lo retiro en el domicilio del vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-446262485-auricular-acellories-bluetooth-bth250-_JM#position=24&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#446262485,NA,NA,Acellories,NA
976, Auriculares Bluetooth Circumaulares C/giro 360° ,800,NA,0,NA,18 cuotas,44.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CBROTOS2008,https://articulo.mercadolibre.com.uy/MLU-453077841-auriculares-bluetooth-circumaulares-cgiro-360-_JM#position=25&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#453077841,NA,NA,NA,NA
977, Auriculares Jbl Tune110 Gris Bluetooth Con Micrófo Zonatecno ,65,NA,NA,10,18 cuotas,133.65,NA,Envío a todo el país,NA,NA,4.4,62,http://perfil.mercadolibre.com.uy/ZONATECNO?brandId=628,https://articulo.mercadolibre.com.uy/MLU-456517402-auriculares-jbl-tune110-gris-bluetooth-con-microfo-zonatecno-_JM#position=26&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,40,14,4,0,4,#456517402,T110,Headset,JBL,Gris
978, Skullcandy Hesh 2 Inalámbricos Bluetooth Para Auriculares ,180,NA,0,NA,18 cuotas,370.10,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-456698384-skullcandy-hesh-2-inalambricos-bluetooth-para-auriculares-_JM#position=27&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#456698384,Hesh 2,Over-ear,Skullcandy,NA
979, Auriculares Billboard Headphone Bluetooth - Negro ,26,NA,4,10,18 cuotas,53.46,NA,Lo retiro en el domicilio del vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LEAMAUSRL,https://articulo.mercadolibre.com.uy/MLU-461590677-auriculares-billboard-headphone-bluetooth-negro-_JM#position=28&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#461590677,Billboard bb778 headphone bluetooth negro,NA,Bilboard,NA
980, Mpow Pro Camionero Bluetooth Auriculares/celular Teléfono ,64,NA,0,NA,18 cuotas,131.59,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-457435287-mpow-pro-camionero-bluetooth-auricularescelular-telefono-_JM#position=29&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,NA,NA,NA,NA,NA,#457435287,NA,NA,Mpow,NA
981," Adaptador Bluetooth 4.1 A Bateria,3.5mm Audio Auto Auricular ",550,NA,13,4,18 cuotas,30.56,NA,Entrega a acordar con el vendedor,NA,NA,3,1,http://perfil.mercadolibre.com.uy/XPAND+IMPORTACIONES,https://articulo.mercadolibre.com.uy/MLU-453268993-adaptador-bluetooth-41-a-bateria35mm-audio-auto-auricular-_JM#position=30&type=item&tracking_id=6ce75f3a-e619-4ba6-95ff-365a6cca40ad,0,0,1,0,0,#453268993,NA,NA,NA,NA
