search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Cor,Potência de saída (RMS),Formato do alto-falante,Conectores de entrada,Sensibilidade de entrada,Largura,Profundidade,Altura,Peso,Linha,Voltagem,Tipos de alto-falante,Tipos de filtros do alto-falante,Lugares de colocação,Configuração de canais,Quantidade de alto-falantes,Resposta máxima em frequência,Resposta mínima em frequência
189, Caixa Ativa 8 Master Voice Bluetooth Bateria + Microfone Mv8 ,219,NA,24,78,12x,18.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CASAR%C3%83O+SOM2,https://produto.mercadolivre.com.br/MLB-954761354-caixa-ativa-8-master-voice-bluetooth-bateria-microfone-mv8-_JM,NA,NA,NA,NA,NA,#954761354,Master Voice,MV-08,NA,NA,NA,Auxiliar,NA,NA,NA,NA,2.7 kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
190, Caixa De Som Bluetooth Portátil Gorila Sound - Gorila Shield ,179,199,73,927,12x,17.20,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3.8,5,https://perfil.mercadolivre.com.br/GORILASHIELD.COM.BR?brandId=1976,https://produto.mercadolivre.com.br/MLB-1173167796-caixa-de-som-bluetooth-portatil-gorila-sound-gorila-shield-_JM,2,2,0,0,1,#1173167796,Gorila Shield,Portátil,NA,NA,Caixa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191, Caixa Som Bluetooth Amplificada Portátil Usb Fm Sd Microfone ,239,NA,83,8,12x,22.94,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/SATURNO+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1173852733-caixa-som-bluetooth-amplificada-portatil-usb-fm-sd-microfone-_JM,1,0,0,0,0,#1173852733,Briwax,BX-668,NA,20 W,Torre,Entrada para Microfone,80 dB,NA,NA,NA,NA,NA,NA,Subwoofer,Passivo,De piso,5.1,2,NA,NA
192, Micro System Caixa Som 2.1 Bluetooth 3000w Mp3 Fm Pc Bivolt ,215,NA,48,952,12x,20.64,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/CHALLENGE+TEC.,https://produto.mercadolivre.com.br/MLB-1214462647-micro-system-caixa-som-21-bluetooth-3000w-mp3-fm-pc-bivolt-_JM,1,0,0,0,0,#1214462647,Knup,KP-6024BH,NA,8 W,Caixa,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roda,Ambientes casuais,2.1,NA,NA,NA
193, Caixa De Som Jbl Boombox Verde Nova Original Garantia E Nf ,1699,NA,31,2,12x,141.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,553,https://perfil.mercadolivre.com.br/BRELETROALLNEW,https://produto.mercadolivre.com.br/MLB-1109309110-caixa-de-som-jbl-boombox-verde-nova-original-garantia-e-nf-_JM,435,47,21,21,29,#1109309110,JBL,Boombox,NA,60 W,Caixa,NA,NA,NA,NA,NA,5.25 kg,NA,NA,Caixa,Ativo,"Interno, Externo",NA,NA,20 kHz,20 Hz
194, Caixa De Som Portátil Jbl Party Box 300 Bluetooth ,2443,NA,11,2,12x,203.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,38,https://perfil.mercadolivre.com.br/QUALITYSP?brandId=515,https://produto.mercadolivre.com.br/MLB-1156776466-caixa-de-som-portatil-jbl-party-box-300-bluetooth-_JM,33,4,0,0,1,#1156776466,JBL,PartyBox 300,NA,NA,NA,NA,NA,NA,NA,NA,15.84 kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
195, Jbl Link 20 Bluetooth Original Lacrada Google Home Port. ,610,NA,46,2,12x,58.30,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,13,https://perfil.mercadolivre.com.br/ANGELO+GRAMINHO,https://produto.mercadolivre.com.br/MLB-1213276514-jbl-link-20-bluetooth-original-lacrada-google-home-port-_JM,12,1,0,0,0,#1213276514,JBL,Link 20,NA,20 W,NA,NA,NA,NA,NA,NA,NA,Link Series,NA,NA,Ativo,NA,NA,NA,NA,NA
196, Extreme Caixa Som Xtreme Grande Bluetooth 40w Grave Alto ,249,NA,121,4,12x,23.89,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,4,https://perfil.mercadolivre.com.br/ALXSUPORTES,https://produto.mercadolivre.com.br/MLB-1072038654-extreme-caixa-som-xtreme-grande-bluetooth-40w-grave-alto-_JM,1,3,0,0,0,#1072038654,importado,Xtreme,NA,40 W,NA,NA,80 dB,NA,NA,NA,NA,NA,NA,NA,NA,todos,5.1,1,20 kHz,70 Hz
197, Caixa De Som Sound Bar Com 120w Smart Tv Pc Bluetooth Optico ,499,NA,67,933,12x,41.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,3,https://perfil.mercadolivre.com.br/MEGAOFERTA1000,https://produto.mercadolivre.com.br/MLB-1029363160-caixa-de-som-sound-bar-com-120w-smart-tv-pc-bluetooth-optico-_JM,2,1,0,0,0,#1029363160,RCA,MTS2018,NA,120 W,subwofer,NA,NA,NA,NA,7 cm,NA,NA,NA,Subwoofer,Ativo,NA,NA,NA,NA,NA
198, Caixa De Som Amplificada Bluetooth 25w Portátil Karaokê Fm ,194,NA,145,6,12x,18.63,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,168,https://perfil.mercadolivre.com.br/SHOPPING-HERE,https://produto.mercadolivre.com.br/MLB-946867454-caixa-de-som-amplificada-bluetooth-25w-portatil-karaok-fm-_JM,117,27,14,6,4,#946867454,Briwax,FBX-103,NA,25 W,Caixa,USB,NA,NA,NA,NA,2.4 kg,Amplificada,NA,Subwoofer,Woofer,Portátil,NA,NA,NA,NA
199, Jbl Wind Mini Caixa De Som Bluetooth Bike Moto Potatil Ios ,160,NA,629,43,12x,15.29,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,922,https://perfil.mercadolivre.com.br/SHOP+PRATICO,https://produto.mercadolivre.com.br/MLB-882846124-jbl-wind-mini-caixa-de-som-bluetooth-bike-moto-potatil-ios-_JM,745,120,39,6,12,#882846124,JBL,Wind,NA,3 W,circular,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ativo,"Motocicletas, Bike, Patinete",NA,NA,NA,NA
200, Caixa Jbl Go 2 Bluetooth Original Na Caixa Novo Go2 Jbl ,137,NA,117,9,12x,11.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,1587,https://perfil.mercadolivre.com.br/CATIADACIANEOLIVEIRA,https://produto.mercadolivre.com.br/MLB-1285645411-caixa-jbl-go-2-bluetooth-original-na-caixa-novo-go2-jbl-_JM,1456,101,19,5,6,#1285645411,JBL,GO 2,NA,3 W,Caixa,Auxiliar,80 dB,NA,NA,NA,NA,NA,NA,Woofer,Ativo,De piso,NA,NA,NA,NA
201, Caixa Som Amplificada Bluetooth Bateria +mic Sem Fio Karaokê ,325,NA,31,969,12x,31.16,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,62,https://perfil.mercadolivre.com.br/CHALLENGE+TEC.,https://produto.mercadolivre.com.br/MLB-1215168034-caixa-som-amplificada-bluetooth-bateria-mic-sem-fio-karaok-_JM,38,14,3,1,6,#1215168034,Grasep,D-BH3202,NA,100 W,Caixa,Entrada para Microfone,NA,NA,NA,NA,4.5 kg,NA,NA,Portátil,Ativo,Ruas,7.1,NA,NA,NA
202, Caixa Som Ambiente Jbl Selenium C621b Par Branca - Loja ,519,NA,58,3,12x,49.60,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/CASAR%C3%83O+SOM4,https://produto.mercadolivre.com.br/MLB-1010013172-caixa-som-ambiente-jbl-selenium-c621b-par-branca-loja-_JM,1,0,0,0,0,#1010013172,JBL,C621b,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ambientare,NA,Woofer,NA,NA,NA,NA,20 kHz,20 Hz
203, Speaker Bluetooth Jbl Go2 Original Cinnamon ,169,NA,106,1,12x,14.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,1587,https://perfil.mercadolivre.com.br/RW-CAR,https://produto.mercadolivre.com.br/MLB-1081537699-speaker-bluetooth-jbl-go2-original-cinnamon-_JM,1456,101,19,5,6,#1081537699,JBL,jblgo2,NA,3 W,Caixa,NA,80 dB,NA,NA,NA,NA,NA,NA,NA,Woofer,De piso,5.1,1,20 kHz,20 Hz
204, Kit 10 Mini Caixinha Som Portátil Bluetooth Mp3 Fm Sd Usb ,158,NA,80,18,12x,15.20,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3,2,https://perfil.mercadolivre.com.br/RMALAS42,https://produto.mercadolivre.com.br/MLB-1232117974-kit-10-mini-caixinha-som-portatil-bluetooth-mp3-fm-sd-usb-_JM,0,0,2,0,0,#1232117974,Mini Speaker,WS-887,NA,3 W,Caixa,NA,NA,NA,NA,NA,NA,NA,NA,Mesa,Ativo,"Casa, Escritório , Festas",Bluetooth,NA,NA,NA
205, Caixa De Som Bluetooth Hopestar H20 Original Super Potente ,264,NA,52,2,12x,22.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,6,https://perfil.mercadolivre.com.br/EAESPORTS,https://produto.mercadolivre.com.br/MLB-1188722451-caixa-de-som-bluetooth-hopestar-h20-original-super-potente-_JM,5,1,0,0,0,#1188722451,Hopestar,H20,NA,31 W,Caixa,"USB, cartão memória",NA,NA,NA,NA,NA,NA,NA,Subwoofer,Ativo/Passivo,base,não,NA,NA,NA
206, Caixa Som Ambiente Jbl Selenium C521 Par Branco C521b 80w ,387,NA,87,912,12x,32.30,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/AUDIOB+SHOP,https://produto.mercadolivre.com.br/MLB-980670782-caixa-som-ambiente-jbl-selenium-c521-par-branco-c521b-80w-_JM,NA,NA,NA,NA,NA,#980670782,JBL,C521,Branco,40 W,Caixa,NA,NA,22 cm,18 cm,15 cm,NA,Ambientare,NA,NA,Passivo,De parede,NA,NA,NA,NA
207, Caixa De Som Portátil Bluetooth Amplificada High E Microfone ,194,NA,313,970,12x,16.18,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,633,https://perfil.mercadolivre.com.br/HW11MX,https://produto.mercadolivre.com.br/MLB-1121318221-caixa-de-som-portatil-bluetooth-amplificada-high-e-microfone-_JM,445,122,37,16,13,#1121318221,Deko,SY-658,NA,15 W,Caixa,NA,80 dB,NA,NA,NA,NA,Deko,NA,Woofer,Woofer,"Sala,quarto,suite,cozinha,festa,balada,escritorio,carro,quintal,sacada,terraço,salão,portatil,usb,fm",Digital,2,NA,NA
208, Caixa De Som Moto Bluetooth Mp3 Usb Rádio Prova D'agua Preto ,119,NA,157,39,12x,9.99,NA,Envio para todo o país,NA,NA,3.4,12,https://perfil.mercadolivre.com.br/CONNECT+PARTS?brandId=170,https://produto.mercadolivre.com.br/MLB-1123066795-caixa-de-som-moto-bluetooth-mp3-usb-radio-prova-dagua-preto-_JM,4,3,2,0,3,#1123066795,S&T,Caixa de Som para Moto,NA,30 W,Caixa,"USB, MicroSD",NA,NA,NA,NA,NA,NA,NA,NA,Ativo,NA,NA,NA,NA,NA
209, Caixa De Som Multifuncional Wireless Speaker Para Smartphone ,39,NA,615,99,6x,7.40,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,30,https://perfil.mercadolivre.com.br/MEGAOFERTA1000,https://produto.mercadolivre.com.br/MLB-1000757506-caixa-de-som-multifuncional-wireless-speaker-para-smartphone-_JM,26,4,0,0,0,#1000757506,6973618822132,HF-Q3,NA,5 W,Caixa,Auxiliar,NA,NA,NA,NA,457 g,NA,NA,Woofer,Woofer,NA,NA,NA,NA,NA
210, Caixa Som Q3 Musica Caixinha Smartphone Android Bluetooth ,39,NA,117,8,6x,6.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/LIGU2042437,https://produto.mercadolivre.com.br/MLB-1186770605-caixa-som-q3-musica-caixinha-smartphone-android-bluetooth-_JM,2,0,0,0,0,#1186770605,Wireless Speaker,Q3,NA,5 W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211, Caixa Som Amplificada Bluetooth 500w Portátil Led Sub 15 Tws ,716,NA,34,49,12x,68.48,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,170,https://perfil.mercadolivre.com.br/MCACESSORIO,https://produto.mercadolivre.com.br/MLB-1178556024-caixa-som-amplificada-bluetooth-500w-portatil-led-sub-15-tws-_JM,120,29,12,4,5,#1178556024,AMVOX,ACA 501 NEW X PRETO BIVOL,Preto,500 W,Caixa,NA,NA,NA,NA,NA,13.1 kg,NA,110/220V (Bivolt),Woofer e Tweeter,Ativo,De piso,2.1,NA,NA,NA
212, Caixa De Som Speaker Google Home Mini Wi-fi Novo Lacrado ,198,NA,146,7,12x,16.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/GOLD+INFOMGA,https://produto.mercadolivre.com.br/MLB-1141816792-caixa-de-som-speaker-google-home-mini-wi-fi-novo-lacrado-_JM,2,0,0,0,0,#1141816792,Google,Google Home Mini,NA,3 W,Caixa,NA,NA,"3.86 """,NA,"3.86 """,350 g,Home,110/220 Volts,Subwoofer,Ativo,De piso,7.1,NA,NA,NA
213, Mini Caixinha Som Ws-908 Rádio Fm Usb Sd P2 Mp3 Portátil ,26,NA,417,10,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,14,https://perfil.mercadolivre.com.br/TNT+TECNOLOGIA,https://produto.mercadolivre.com.br/MLB-921613135-mini-caixinha-som-ws-908-radio-fm-usb-sd-p2-mp3-portatil-_JM,11,2,1,0,0,#921613135,XTrad,WS908,NA,5 W,redondo,USB,NA,7.5 cm,7 cm,7 cm,300 g,Audio,NA,Redondo,Comum,1,digital,1,NA,NA
214, Caixa Som Soundbar Bluetooth Mts-2018 Tomate Tv Celular 120w ,469,NA,117,220,12x,44.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,8,https://perfil.mercadolivre.com.br/ARTFLEXSUPORTES,https://produto.mercadolivre.com.br/MLB-1036776852-caixa-som-soundbar-bluetooth-mts-2018-tomate-tv-celular-120w-_JM,5,3,0,0,0,#1036776852,RCA,MTS2018,NA,120 W,Caixa,NA,NA,NA,NA,7 cm,NA,NA,NA,potente,NA,tv,5.1,NA,NA,NA
215, 2 Caixinha De Som Mini Charge 3+ Bluetooth Sd Pen Drive Jbl ,120,NA,86,12,12x,10.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2387,https://perfil.mercadolivre.com.br/CELIAGOMESHENRIQUE,https://produto.mercadolivre.com.br/MLB-1257382392-2-caixinha-de-som-mini-charge-3-bluetooth-sd-pen-drive-jbl-_JM,1769,339,136,52,91,#1257382392,JBs,Charge 3 mini,NA,15 W,Caixa,NA,80 dB,NA,NA,NA,NA,NA,NA,Tweeter,Subwoofer,"jbl, charge mini, caixinha de som, caixa de som, bluetooth",5.1,2,20 kHz,65 Hz
216, Jbl Charge 4 30wats Caixa De Som Bluetooth Original ,768,NA,16,42,12x,64.07,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,92,https://perfil.mercadolivre.com.br/PRIMOS+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1281052373-jbl-charge-4-30wats-caixa-de-som-bluetooth-original-_JM,65,11,9,1,6,#1281052373,JBL,Charge 4,NA,30 W,pasivo,NA,NA,NA,NA,NA,965 g,NA,NA,Pasivo,Ativo,NA,5.1,NA,NA,NA
217, Caixa De Som Jbl Tuner Fm Speaker Bluetooth Portátil Com Rds ,384,NA,29,12,12x,36.80,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/SULMART+BR,https://produto.mercadolivre.com.br/MLB-1223776579-caixa-de-som-jbl-tuner-fm-speaker-bluetooth-portatil-com-rds-_JM,2,0,0,0,0,#1223776579,JBL,Tuner FM,NA,5 W,Caixa,NA,NA,NA,NA,NA,445 g,NA,NA,NA,NA,NA,NA,NA,NA,NA
218, Caixa Caixinha Som Amplificada Bluetooth Mp3 Usb Cartao 106 ,64,NA,347,141,12x,5.37,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.6,15,https://perfil.mercadolivre.com.br/MAGAZINEHELENA,https://produto.mercadolivre.com.br/MLB-916822223-caixa-caixinha-som-amplificada-bluetooth-mp3-usb-cartao-106-_JM,3,5,5,2,0,#916822223,Yes,MS-140BT,NA,15 W,NA,Auxiliar,NA,NA,NA,NA,NA,Caixa de Som Portátil,110V/220V (Bivolt),NA,Auto-falante com caixa de madeira selada,NA,NA,2,80 kHz,18 kHz
219, Caixa Som Portátil Amplificada Bluetooth Usb 40w 2 Microfone ,229,NA,83,14,12x,21.98,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,103,https://perfil.mercadolivre.com.br/SATURNO+ELETRONICOS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=NGg4%2FPQF%2FytI6DwuPHSWHTjkmMkkfqzXzZVjLUhSOghDZesZ%2FGza7yqwSztu%2FPu2TzhhQQ8EN4IjUcrHtQc%2BK8b0CWc64eRFLPcuCWtP1AWMqAqfc6yMXhv8ZxVq6t0ohdTZiKeBlaiJ0NOqx8RYfmll7ovzZ6tJMJFcrdeQTh2%2Bn6ddBkKKnzJAExS7CQQ4T8jpJe8DxzE%2FyxKxAAYHlufIbht2j8owWnivUqiEi1%2Fraeyv3Vm%2BU99k8Za1PlqSlFnxZtzXXMMjBGfgw75d5KFPNkX4%2BAdZAumPQobK2Tp%2BEyz1EHnxBNKc4rNgNNe%2Bp%2FEwV%2FwO8k7t070JqQ2HxpWW%2B3RgNjHVgbnrm9BMkvqEFHio6XbtsZT69ORvcYq2094%2FgL3TU14bJdztwaQraab6XXajvZ7fz5TjK1JwuxtkTGDyK%2F0wJA6KlvoPIOyGpA2aoIr9lLO%2FC1Id9F%2B3OuRGWEI05gHpe3xjuPI8kS4yf%2Bk8JMxjSjbee79Nzdmav8uIvC%2BdpI5sezJ2MSnpbfDgwssCBSoCTABGhef3ExQngyVsxlFohTEdjZOpXDmZcMYaPNdFLEuQalWo0ndS2nu65qeq6KHbdhjCzaY%2BM0JtTSOWF8w1aNJOiO3SSXrekiud8Hdh6Ocb1ElPoEDP%2FXqLg2HM4zyo1OgmThHFCFfwzCRqzxeYnYbq%2BivJyfHA61YBO8eSDIEJhVQEf8yLkBcjQVLZ4aZk9ucDEdQgSDMI1%2B4Q1Z0WIxbgrSZatREpmNCgV7zx0gIGAXZKQVtl6qrhZI%2FcUxUWUdYBTNMyCu4CQgtKvsPOZJZ9T%2Fv4QTJ6Q0nbAyyoywe0KvBqVh%2FelbdwGHlQH886tiou%2BzNw%2FUppms43Y3c09kLzmQFoSpHG8B9ez3Y8roMRdUUDQ%2F2Tc8d1mvcywzqXg5SYCrRy9y8g1yjiAC4kHlK3D6L5dshbzIsFv3EXVXs2Z6AMQ8m24e05lqY%2Bifqke8lYk8mozXtoJc8%2F9ViqPR%2FL%2FTHcIi60itOroznzOP4Q4VKG4vpovHoUoDDXmDPw9JHXA1W6lHqIWZwyv4ZbzxbONKtw55aDMirsuUxV%2B4az1XYqFIrAJkP9oh2ulZTNyZBlKpBEJOuTG2qQkODm%2FaUrHJ9WIzvU3qTn4VNue%2FICHTIScdB1H5r6Am%2FZL1QfjK23KpnrAruq8owjRtFoQNCirHkwHBcWbquT%2Fr%2F1eoP4MnDYWxXAzykBrz2%2FOubA56bgxK8Ip7ew3Hla8bMKymwAsU4z8vwubICBHKEm15MePxBOHZ1h%2F6qLrzg07KuqDEILwJBVvEMGn2jSiWLKtrxsi8srutBWgTcnTWNvrmyKm7zmZcFtcmc1ov5lPN4EINS9%2FbvMBoicG0ze21%2F0K2MDzFzBMN8DSRrsGHbEK0oq%2FzLyCBnxQepg8nA1Y%2Bbt1UHtMcWcuyAodvDop1Z2vVjsBtr0FIupUjyqskzX32CO4He8s1g3Ax5XrMYCw8ReHPYlmODgolSVYBwY31pVc31o4Ti7mj2mQt5KDOiuchmI8GkEe4XbbG%2BYpNv77MteWxI6R75W3baM0gtPssYIsXz795bQPwHfRzmJeDc6%2F144%2BAnEdwj%2B%2B%2Fei6E%2Fg16xAyV5sOHVyO3rHQRTHoAMsosCtr3vHwHoXAdAdjDwtolM%2FbwLH558xKYJrjW5Io5iVV1rjBd0YfFM9z71VRV0gfqGGF8rwdJA3SXKHiQOJzJyGRIaWaenupHzl9xacsX0hkUGMsNERp6oHb8jwrlUr5UCJS4HoqAaB1JfsMmpye%2B8TKiz42a13q%2FnZpsQbTqLQku8yRF%2BFV20j7u3xwUYhHn5rf9mrKOOUXoYvKIwBQAN5az4y%2BDk8k%2BMQhWm3k0KeB8ybyiPIQIgOCuprNWKOwlGmJJfeNB1N,65,19,5,8,6,#1156595615,Briwax,FBX-106,NA,30 W,Caixa,Entrada para Microfone,NA,NA,NA,NA,2.75 kg,NA,NA,Woofer,Tweeter,De piso,2.1,NA,NA,NA
220, Caixa Som Portátil Amplificada 500w Bluetooth + 1 Microfone ,769,NA,17,49,12x,64.12,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,170,https://perfil.mercadolivre.com.br/BANANA-SHOP,https://produto.mercadolivre.com.br/MLB-1236239046-caixa-som-portatil-amplificada-500w-bluetooth-1-microfone-_JM,120,29,12,4,5,#1236239046,Amvox/Knup,ACA501 NEW X/KPM0001 PRETO BIVOL,Preto,500 W,Caixa,NA,NA,NA,NA,NA,13.37 kg,NA,110/220V (Bivolt),Woofer e Tweeter,Ativo,De piso,2.1,NA,NA,NA
221, Caixa Caixinha Som Portátil Bluetooth Mp3 Pen Drive Fm 8w ,27,NA,181,56,5x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,13,https://perfil.mercadolivre.com.br/REIDOSELETR%C3%94NICOS,https://produto.mercadolivre.com.br/MLB-842088871-caixa-caixinha-som-portatil-bluetooth-mp3-pen-drive-fm-8w-_JM,10,2,0,1,0,#842088871,Briwax,MF-1604,NA,8 W,Caixa,"USB, P2",NA,NA,NA,NA,300 g,MF-1604,NA,Subwoofer,Subwoofer,De piso,5.1,NA,NA,NA
222, Combo 2 Google Home Mini Caixa De Som Speaker Wi-fi Vitrine ,324,NA,27,18,12x,27.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CLICOU_TELECOM,https://produto.mercadolivre.com.br/MLB-1221364597-combo-2-google-home-mini-caixa-de-som-speaker-wi-fi-vitrine-_JM,NA,NA,NA,NA,NA,#1221364597,Google,Google Home Mini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223, Caixinha Jbl Go 2 Bluetooth A Prova D´água Original - Preta ,169,NA,45,15,12x,14.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,1587,https://perfil.mercadolivre.com.br/PANAVIDEO+NET,https://produto.mercadolivre.com.br/MLB-1177028506-caixinha-jbl-go-2-bluetooth-a-prova-dagua-original-preta-_JM,1456,101,19,5,6,#1177028506,JBL,GO,NA,3 W,NA,NA,80 dB,NA,NA,NA,0.18 kg,NA,NA,NA,Passivo,NA,Não,1,20 kHz,180 Hz
224, Caixinha Caixa De Som Charge Mini 3+ Bluetooth ,50,NA,85,30,10x,5.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,4,https://perfil.mercadolivre.com.br/ELETRONICOS+ALVES93,https://produto.mercadolivre.com.br/MLB-1241813379-caixinha-caixa-de-som-charge-mini-3-bluetooth-_JM,3,1,0,0,0,#1241813379,Importado,Charge 3+mini,NA,10 W,Caixa,USB,NA,NA,NA,NA,NA,NA,NA,ativo,Subwoofer,portatil,5.1,NA,NA,NA
