search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Color,Marca,Modelo,Material
196, Protector Cover Softek Negro Para iPhone 7 Plus Y 8 Plus ,110,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-426549618-protector-cover-softek-negro-para-iphone-7-plus-y-8-plus-_JM#position=46&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#426549618,Apple,NA,NA,NA,NA
197," Silicone Case iPhone 6, 6s, 7/8, 7/8plus, Xr, Xs, Xsmax ",45,NA,"
			
				Nuevo
			
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437204608-silicone-case-iphone-6-6s-78-78plus-xr-xs-xsmax-_JM#position=47&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#437204608,iPhone,NA,Silicone,NA,NA
198," Brazalete Trianium Para iPhone X 8 7 6 6s Plus, Lg G6, Galax ",137,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436821124-brazalete-trianium-para-iphone-x-8-7-6-6s-plus-lg-g6-galax-_JM#position=48&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#436821124,Samsung,Pro Black,Trianium,TM000012,NA
199, Protector 360 iPhone Y Samsung S8 Y S8 Plus ,38,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-425957619-protector-360-iphone-y-samsung-s8-y-s8-plus-_JM#position=49&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#425957619,Samsung,NA,Samsung,NA,NA
200," Case Transparente iPhone 6, 7, 8, X Y Plus + Vidrio ",24,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-431770899-case-transparente-iphone-6-7-8-x-y-plus-vidrio-_JM#position=50&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#431770899,Apple,NA,NA,NA,Gel
201, Estuche Protector 3d Para iPhone X 8 7 6 7 Plus ,30,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MVH+STORE,https://articulo.mercadolibre.com.pe/MPE-428554111-estuche-protector-3d-para-iphone-x-8-7-6-7-plus-_JM#position=1&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#428554111,Apple,NA,NA,NA,Silicona
202, Cover Protector Silicona Star iPhone 7/8/7 Plus/8 Plus ,30,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437380668-cover-protector-silicona-star-iphone-787-plus8-plus-_JM#position=2&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#437380668,iPhone,NA,Chino,3d Glitter,Silicona
203, Cover Protector Laut Exoframe iPhone 7 Plus/8 Plus ,65,NA,"
			
				Nuevo
			
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437395447-cover-protector-laut-exoframe-iphone-7-plus8-plus-_JM#position=3&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#437395447,iPhone,NA,Laut,Exoframe,Aluminio/TPU
204, Protector Cover Softek Rosado Para iPhone 7 Plus Y 8 Plus ,110,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-426495028-protector-cover-softek-rosado-para-iphone-7-plus-y-8-plus-_JM#position=4&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#426495028,Apple,NA,NA,NA,NA
205, iPhone 7 Plus /8 Plus Vidrio Templado Lensun Nano 0.35 Mm ,60,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOCELENSUNPERU,https://articulo.mercadolibre.com.pe/MPE-435230291-iphone-7-plus-8-plus-vidrio-templado-lensun-nano-035-mm-_JM#position=5&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#435230291,Apple,NA,NA,NA,NA
206, Cover Protector Silicona Flamingo iPhone 7/8/x/7 Plus/8 Plus ,30,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437380370-cover-protector-silicona-flamingo-iphone-78x7-plus8-plus-_JM#position=6&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#437380370,iPhone,NA,Chino,3d Glitter,Silicona
207, Cover Protector Puregear Dualtek iPhone 7 Plus/8 Plus ,65,NA,"
			
				Nuevo
			
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437395542-cover-protector-puregear-dualtek-iphone-7-plus8-plus-_JM#position=7&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#437395542,iPhone,NA,PureGear,Dualtek,TPU/Policarbonato/Goma
208, Cover Protector Baseus Fusion iPhone 7 Plus/8 Plus ,40,NA,"
			
				Nuevo
			
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437558141-cover-protector-baseus-fusion-iphone-7-plus8-plus-_JM#position=8&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#437558141,iPhone,NA,Baseus,Fusion,TPU/Policarbonato
209, Cover Protector Puregear Slim Shell iPhone 7 Plus/8 Plus ,55,NA,"
			
				Nuevo
			
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437395600-cover-protector-puregear-slim-shell-iphone-7-plus8-plus-_JM#position=9&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#437395600,iPhone,NA,PureGear,Slim Shell,TPU/Policarbonato
210, Cover Protector Otterbox Symmetry iPhone 7 Plus/8 Plus ,55,NA,"
			
				Nuevo
			
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437395707-cover-protector-otterbox-symmetry-iphone-7-plus8-plus-_JM#position=10&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#437395707,iPhone,NA,Otterbox,Symmetry Graphics,TPU/Policarbonato/Goma
211," Fondo De Piel Para iPhone 8 Plus Y 7 Plus, Samsung Galaxy S7 ",163,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436821560-fondo-de-piel-para-iphone-8-plus-y-7-plus-samsung-galaxy-s7-_JM#position=11&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#436821560,Samsung,01 Gray,TECHCIRCLE,NA,NA
212, Case Flipcover iPhone 7 8 Plus Rock Tapa Transparente ,60,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(97 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTOREPUNTOPE,https://articulo.mercadolibre.com.pe/MPE-421263018-case-flipcover-iphone-7-8-plus-rock-tapa-transparente-_JM#position=12&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#421263018,Apple,NA,Rock,NA,NA
213, Rematando!!! Case Magnetico iPhone 6/7/7plus & Sam 8/edge S7 ,18,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-427161014-rematando-case-magnetico-iphone-677plus-sam-8edge-s7-_JM#position=13&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#427161014,Apple,NA,NA,NA,Acrílico
214, Funda Case Personalizado iPhone X 4 4s 5s Se 6 7 8 Plus ,49,NA,"
			
				Nuevo
			
			
				
					 - 
				
				48
				vendidos
			
		",(52 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/DASTOREPUNTOPE,https://articulo.mercadolibre.com.pe/MPE-421322221-funda-case-personalizado-iphone-x-4-4s-5s-se-6-7-8-plus-_JM#position=14&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#421322221,Apple,NA,NA,NA,NA
215, Protector Funda Silicone Case iPhone X 7 8 Y Plus - Sellado ,70,NA,"
			
				Nuevo
			
			
				
					 - 
				
				12
				vendidos
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EDUARDOVILCHEZCHAVEZ,https://articulo.mercadolibre.com.pe/MPE-428776707-protector-funda-silicone-case-iphone-x-7-8-y-plus-sellado-_JM#position=15&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#428776707,Apple,NA,NA,NA,NA
216, Protector iPhone 8 / 7 Plus Premium Case Aluminio + Vidrio ,99,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(7 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CYSCORP,https://articulo.mercadolibre.com.pe/MPE-426110173-protector-iphone-8-7-plus-premium-case-aluminio-vidrio-_JM#position=16&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#426110173,Apple,NA,NA,NA,Acrílico
217, Protector iPhone 8 Plus Slim Armor Spigen Original Funda Cas ,79,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(98 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONA+SMART,https://articulo.mercadolibre.com.pe/MPE-421557964-protector-iphone-8-plus-slim-armor-spigen-original-funda-cas-_JM#position=17&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#421557964,Apple,NA,NA,NA,NA
218, Case Funda Mickey Mouse iPhone 6 Plus /6s Plus/7 Plus/8 Plus ,39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CRUIZ145,https://articulo.mercadolibre.com.pe/MPE-432069569-case-funda-mickey-mouse-iphone-6-plus-6s-plus7-plus8-plus-_JM#position=18&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#432069569,Apple,NA,NA,NA,NA
219, Case Protector Funda Supcase Ub Pro iPhone 7 8 Plus Armadura ,99,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECJL,https://articulo.mercadolibre.com.pe/MPE-425842106-case-protector-funda-supcase-ub-pro-iphone-7-8-plus-armadura-_JM#position=19&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#425842106,Apple,NA,NA,NA,NA
220, Funda Case Transparente Gel iPhone 6 7 Plus S9 S8 P8 P9 A6+ ,19,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-435231484-funda-case-transparente-gel-iphone-6-7-plus-s9-s8-p8-p9-a6-_JM#position=20&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#435231484,NA,NA,NA,NA,NA
221," Case Relieve Funda Protector iPhone 6, 6s, 7, 8 Plus, X ",23,NA,"
			
				Nuevo
			
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KF+IMPORT,https://articulo.mercadolibre.com.pe/MPE-432576975-case-relieve-funda-protector-iphone-6-6s-7-8-plus-x-_JM#position=21&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#432576975,Apple,NA,NA,NA,NA
222," Case Funda Protector iPhone 6, 6s, 7, 8 Plus, X ",30,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KF+IMPORT,https://articulo.mercadolibre.com.pe/MPE-432668417-case-funda-protector-iphone-6-6s-7-8-plus-x-_JM#position=22&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#432668417,Apple,NA,NA,NA,NA
223, Case Funda Estuche Protector De Madera Para iPhone 8 Plus ,49,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CARLITOSFERRUA,https://articulo.mercadolibre.com.pe/MPE-432847163-case-funda-estuche-protector-de-madera-para-iphone-8-plus-_JM#position=23&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#432847163,Apple,NA,NA,NA,NA
224, Funda iPhone 6/6plus/7/7plus/8/8plus Diamonds Case Carcasa ,19,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KF+IMPORT,https://articulo.mercadolibre.com.pe/MPE-433188501-funda-iphone-66plus77plus88plus-diamonds-case-carcasa-_JM#position=24&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#433188501,Apple,NA,NA,NA,NA
225, Funda De Libro Para iPhone 8 Plus Y iPhone 7 Plus - Tarje ,173,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-433335530-funda-de-libro-para-iphone-8-plus-y-iphone-7-plus-tarje-_JM#position=25&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#433335530,NA,NA,Eco Fused,NA,NA
226, Case Funda iPhone 8 Plus 8+ Cover Tpu Marca Baseus Protector ,70,NA,"
			
				Nuevo
			
			
		",(30 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432215147-case-funda-iphone-8-plus-8-cover-tpu-marca-baseus-protector-_JM#position=26&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#432215147,Apple,NA,Baseus,NA,NA
227," Funda De Billetera Para iPhone 7/8 Plus, Vaultskin Eton A ",246,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436969775-funda-de-billetera-para-iphone-78-plus-vaultskin-eton-a-_JM#position=27&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#436969775,NA,NA,Vaultskin,NA,NA
228," Gear Beast iPhone 8 Plus /7 Plus Funda De Cartera, Vista ",195,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436057206-gear-beast-iphone-8-plus-7-plus-funda-de-cartera-vista-_JM#position=28&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#436057206,NA,NA,Gear Beast,NA,NA
229," Funda Cartera iPhone 8 Plus, Funda iPhone 7 Plus Con Tarj ",210,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-433520379-funda-cartera-iphone-8-plus-funda-iphone-7-plus-con-tarj-_JM#position=29&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#433520379,NA,NA,ZVE,NA,NA
230, Case/funda Baseus Glitter iPhone 8 Plus ,75,NA,"
			
				Nuevo
			
			
		",(50 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MARVINORDAYACHAMORRO,https://articulo.mercadolibre.com.pe/MPE-430059808-casefunda-baseus-glitter-iphone-8-plus-_JM#position=30&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#430059808,Apple,NA,Baseus,NA,Acrílico
231, Protector Funda Silicone Case iPhone X 7 8 Y Plus Remate ,15,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BEEN919830,https://articulo.mercadolibre.com.pe/MPE-435442575-protector-funda-silicone-case-iphone-x-7-8-y-plus-remate-_JM#position=31&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#435442575,NA,NA,NA,NA,NA
232," Funda De Kickstand Para iPhone 8 Plus, Lujo Bling Glitter ",169,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436956132-funda-de-kickstand-para-iphone-8-plus-lujo-bling-glitter-_JM#position=32&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#436956132,NA,NA,Black Lemon,NA,NA
233, Baseus Funda Para iPhone 7/8 Plus ,25,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALBERTOBQ,https://articulo.mercadolibre.com.pe/MPE-430415255-baseus-funda-para-iphone-78-plus-_JM#position=33&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#430415255,Apple,NA,Baseus,NA,Silicona
234," Funda Para iPhone 8plus ,8 Y X ",33,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JOSRONALTORRESBANDA,https://articulo.mercadolibre.com.pe/MPE-430789316-funda-para-iphone-8plus-8-y-x-_JM#position=34&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#430789316,Apple,NA,NA,NA,NA
235," Case Funda Protector Jelly iPhone 8, 8 Plus // 4 Tiendas ",29,NA,"
			
				Nuevo
			
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SMARTPHONESPERUMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-432654881-case-funda-protector-jelly-iphone-8-8-plus-4-tiendas-_JM#position=35&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#432654881,Apple,NA,NA,NA,NA
236," Funda iPhone 8 Plus /7 Plus Con Soporte Para Anillo, Proc ",205,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435958541-funda-iphone-8-plus-7-plus-con-soporte-para-anillo-proc-_JM#position=36&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#435958541,NA,NA,ProCase,NA,NA
237," Funda Para Funda iPhone 8 Plus / iPhone 7 Plus, Funda Adu ",184,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436955730-funda-para-funda-iphone-8-plus-iphone-7-plus-funda-adu-_JM#position=37&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#436955730,NA,NA,Aduro,NA,NA
238," Funda iPhone 8 Plus 6 Plus 6s Plus 7 Plus, Bomea Funda Re ",178,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436959609-funda-iphone-8-plus-6-plus-6s-plus-7-plus-bomea-funda-re-_JM#position=38&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#436959609,NA,NA,BOMEA,NA,NA
239," Funda iPhone 7 Plus / 8 Plus, Piel De Lujo Bola Suave Par ",169,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436965396-funda-iphone-7-plus-8-plus-piel-de-lujo-bola-suave-par-_JM#position=39&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#436965396,NA,NA,Black Lemon,NA,NA
240," iPhone 8 plus, Funda iPhone 7 plus/6 plus Funda, Salawat ",226,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-437159575-iphone-8plus-funda-iphone-7plus6plus-funda-salawat-_JM#position=40&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#437159575,NA,NA,NA,NA,NA
241, Ikasefu - Funda De Piel Sintética Para iPhone 7 Plus Y 8 ,178,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-437562722-ikasefu-funda-de-piel-sintetica-para-iphone-7-plus-y-8-_JM#position=41&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#437562722,NA,NA,NA,NA,NA
242, Protector Case Contra Caidas Golpes iPhone 7 / 8 Plus Armor ,39,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-435108755-protector-case-contra-caidas-golpes-iphone-7-8-plus-armor-_JM#position=42&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#435108755,Apple,NA,NA,NA,NA
243, Case Protector Camiseta De Peru Para iPhone 7 8 Plus Mundial ,25,NA,"
			
				Nuevo
			
			
		",(15 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432231443-case-protector-camiseta-de-peru-para-iphone-7-8-plus-mundial-_JM#position=43&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#432231443,Apple,NA,NA,NA,NA
244, Armadura De Aire Líquido Protector iPhone 8 Plus Caso / I ,178,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436959428-armadura-de-aire-liquido-protector-iphone-8-plus-caso-i-_JM#position=44&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#436959428,NA,NA,Spigen,NA,NA
245," Case Siliconori iPhone, 6s, 6 Plus, 7, 7 Plus, 8, 8 Plus & X ",33,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CELL.MAGIC,https://articulo.mercadolibre.com.pe/MPE-429557784-case-siliconori-iphone-6s-6-plus-7-7-plus-8-8-plus-x-_JM#position=45&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#429557784,Apple,NA,NA,NA,Silicona
246, Gomas/estuches De Silicona Para iPhone 6/7/7plus/ 8 / X ,45,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/QIA2,https://articulo.mercadolibre.com.pe/MPE-428739250-gomasestuches-de-silicona-para-iphone-677plus-8-x-_JM#position=46&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#428739250,Apple,NA,NA,NA,Silicona
