search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Modelo,Tipo de casco,Línea,Tipo
1916, Bolsa De Casco Para Motocicleta Maddog Gear 2000012669 ,136.333,NA,0,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LIZETH.GUERRERO,https://articulo.mercadolibre.com.co/MCO-492383798-bolsa-de-casco-para-motocicleta-maddog-gear-2000012669-_JM#position=11&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#492383798,NA,NA,NA,NA,NA,NA,NA
1917, Moto De Nieve Arctic Cat Sno Snow Cross Mx Atv Casco Negro ,620,NA,0,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LIZETH.GUERRERO,https://articulo.mercadolibre.com.co/MCO-492391555-moto-de-nieve-arctic-cat-sno-snow-cross-mx-atv-casco-negro-_JM?searchVariation=30037943866#position=12&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#492391555,Negro,NA,NA,NA,NA,NA,Cross
1918, Hjc Is-17 Casco Para Motocicleta Arcus Rojo Md Medio Sunshi ,1010.361,NA,0,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LIZETH.GUERRERO,https://articulo.mercadolibre.com.co/MCO-492392403-hjc-is-17-casco-para-motocicleta-arcus-rojo-md-medio-sunshi-_JM#position=13&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#492392403,NA,NA,HJC,Arcus,NA,IS-17,Integral
1919, Casco Shox Atom Color Negro Mate ,319.9,NA,1,36,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LEAF+MEMOSHOP,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=pAe2%2BRLAvOJjABVdsOaHXe%2BGSGKZul1oyg19fxIuqUXcb9L9tjSgNpVPz1%2BnwkrjNiYS9zryYSaM0pr9MEj2Oebx2vD8lDZbrAVzszuqQU23WskZCImCB4EDVWQcnj8YQFNg%2FohNFmn3sc2zG8YreK4nmUrHXm4t%2BoDxdWmL%2FfsbKxkpr7PNwr6HUQf6N7XEMDUSp71ZgP3E8hU%2Fv%2FQ6njJnV6xULJ%2BU4ddAocWpEg3pHFesPKuxo%2Fq2gZeDM2R6BTXLY2k6UrPizxG5yDOCmaDrSOCDLOh%2Bzz3dEE69tElgVoYZXbNoH2n1qWb5U4TssHvIy5akom6q51Hh52bXgRMOWTOSkw2tNX5ENw8MsGyM2%2F7e4fBzYQP8wvBaIPSn4oik%2FxermNFPh5YXd3nmbDzebU2FUehWGdtzdLDIKTGhrbmz451bLgwGYl7XPmDGTmEh4Gq0zGajJtwv97dJf00Rj2eC9%2B1i5QQPi3yrMAISvakxOqwa3febGkOT26t%2BU3pYKoBi21Da2sv5iZOUokzEEgyQNpU4YGl76LuiBQbnLp3lnX8MpUrlc9HYs8jNoBcn0Y31tBOBJRugvhIsVZxwOWF91yQLwe6qlzMaQHqPfDn74r541ysthLyY2epkHi8B2zrU7AhLmWtmKNyBbtua18zGmizAfbeekpRq4wH5gqbYROsR3R9JG%2BJ3CU5oXupAmqPRDou4FVitGYPcN6gi785gin8mA9N4HyVY1ar5xX1%2FJhcwoEO9c%2FXclWZZxkEdzUx1aNHZDQNEtliqiT2mlhS165aix49qFfmEuSttCjynO7tlY6hdnOAU5mGTpDBlA8TjhobV9yPm7HqN4Gh%2Bqus44TO2izoIGqAiHMSjcIw0fDjSihXrPpNrDroiPkgtrWuk9M1slTV9ZsxMs1On%2Ffka2bzo1oOIVkEiM3jeyFNQF43DhD8vuQ0zrfe38W5yi7KizingyQbwJdrvglJEqnsJHPwozLciO%2Fb7qteXorT0dpfaEGo4ufQMeQ1zfiLRm22s4tp%2BIrN%2BjAOPoTTsDkghQF9c8D3nwJnrgX0NNPGtQWrk24VXYTRu7eV91iscS8GG4XRyNJdmBMJy%2FSiXHCWjRUIlfB%2BKtF1BeaRxA49rOgCKJS1phwhHa%2BnbcV59xg86irJFIdqw0EYmOkOeW29ZQtEWnsmPgai6oFQ%2FI3jYZALCRRXWIBWRqI1%2F9TuWddHml4D19uPKSUHkZgMbEkH%2BIsTes2Sx9o0F16TkhxZTdANwEj0B7nsHinw2wEfaNpkC6d3lntUXM0RtbDedjeQFb0tMd5dRMTPO%2FvMwRBtDqxKsiJVavj0B9IKhPWYLOQoZrollBCdDrZQoq9cJzZ99n5%2Fa0zmn3rtuOaIueMh4W6bCgIRk0gx%2Bv4QDi%2F2JUqqmAt9%2B%2F7Svom%2FBNLVfs%2B4ZzKaVUoSh%2BlSvtjaDmlwAoFPzGZ8oD9AeYLoN5771pLJuwryh%2FKrQKyai8RxCuJpkOP3txu1aLUpe3Na8T7o9qwNKD48Ab1%2BWEMRYYQrOw3h3ykcPOmrgsuGkhuQzd2IwYZEeG7CjEqfwcJaLOckbs3nyaMoJl0VqpbwAXh4uDnxQU7F9bc376EzzM9HIonEZ2sDbtgzG1UskcwSaBPyIBERehCeRuFy1uoj42S5EtoWZBauNhc6m49GLtWzjvZZ9oKOHaJkkqQbcRGECHflu%2BthvoOEo0DEQvjaKv03%2B5LKOxdgITaGBY9hJZxlZ9EBzOjpuCqlQuvrZ4MqChIz8GDuwJl875096lArPI9adDa98lXQzHv07UIYpkBq0GkggoHjJnutqxWwZw0%2Fa9Tr8nmVFJBmjxckRo%2BWlAyBs7eFMPKggRdsb4kNv4nhsxm5CBRnPO4fqRrqOdwIb4e6%2FK%2BC98RJmsvdh,NA,NA,NA,NA,NA,#518339572,Negro,"S,M,L,XL,2XL",Shox,Atom,Rebatible,NA,NA
1920, Visera Tipo Campana Para Cascos De Motocicleta Custom 500 Y ,131,NA,0,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LIZETH.GUERRERO,https://articulo.mercadolibre.com.co/MCO-492593010-visera-tipo-campana-para-cascos-de-motocicleta-custom-500-y-_JM#position=15&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#492593010,NA,NA,NA,NA,NA,NA,NA
1921, Casco De La Motocicleta Grupo De Intercomunicación Sistemas ,1126.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-493399042-casco-de-la-motocicleta-grupo-de-intercomunicacion-sistemas-_JM#position=16&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#493399042,NA,NA,FreedConn,NA,NA,NA,NA
1922, Hjc Marvel Unisex-adult Cl-17 Punisher 2 Motocicleta Casco ,1027.777,NA,0,5,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/YAXA,https://articulo.mercadolibre.com.co/MCO-499665014-hjc-marvel-unisex-adult-cl-17-punisher-2-motocicleta-casco-_JM#position=17&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#499665014,NA,NA,HJC,NA,NA,CL-17,Integral
1923, Soporte Para Casco De Motociclista ,50,NA,6,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/FADA492667,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=%2Fa49bGQL%2FDVbR94FvvQlYBvaKyLqxwu4qoXCsIxwVRGi%2FRmqJx69ker6yEzqC8y1DjhXe5LoO0oXqtfPDl0saf0Og6JR6Dm3trWi7roaZtB77zqfXvLk1iWVNLnhHqs6KPhuf6QuHq7mpe7ggBJ4ZPNHw5gUFUT1%2Fyot%2B%2BwqIm2gk5iwfjiLRdQ4546Oy%2BQcpRboFccqsl5%2FwYVixVoBRs8WMy1ac3yIn%2FFri952S64%2BZsB0sPVGIXrTATkrGAhKCqkduYHbJ5%2BCzE19umFvIC9zPdeVJyQKZeeBIL%2F3x14eRY%2F%2FgmyTKg7Pk%2Fdjcxu8Lb7lGi6recqAz8lTDcw2iQ5dx4sytGlY2D80BzEijWShV33aBP9PNQxKgLJr9Z%2BgUqkFYAWLUZyIN2uzN%2BBmos5MfsGVBDlsfCxwR5cWwylUDQlVxjOOaHcqEHD2YWN3hUWsJcWsniLYO8s%2BUSJbV69q26v0K8UmmjfgpKdzem2DmGzVF74VBa%2Bans98AU49P8Jw4cIJNyFuTiOhtcZOww%2FgsICXZqHZDW2esWg%2BMcaUjkPl0gIIym7ip2v9yLp%2FKiUq5nKzs%2BUB0vzDYRIOvTwa7lIukxdJyCH4Rk2%2BYdoTj0FGFegwmRuKa1cHvJxXLA37y9Jdc3ZSkS4yUgCbz5LUJ7NApQHNO%2Fh9bWMP%2FUPKHwnNEAjzzhtNoyNjSoMql1z7LSUTWaipWXhpn%2FnJ%2BbEHfnfLKp85hQXN4dlKsdg%2BUguEXqFHp%2FKcSA1cNw0drkLlT28aSPYgiri8Xj4jcwAJhf197bPH2eCVuN%2BR4zYNXbVo3IB%2Fv7L9d306MCGPgZ81%2FZYfF1Ykr4ySpFUuCLHWBNuNU%2FXIPKzxQR0gdjFycSBqeHYWZmcZOYhn2274W8MFKDYqxrcbVDqxIX%2Fss3KN3iiAo6pNSIE0jdJA1tP8ixxXX8kDGOCcYIy7lq0YNqhxYWFazBVo8lQBbdME8ZDIwDThURbNGaNno4vZHKyN3DxvQY8RJ4oTrkcuv7s16fBQY1X5Nn6cbscKAqPHG4uvXuSBhhUtYfj7DqLCRue8GwDziZiGTtfrA%2FqV7hkd9BWVLh3dOQTsYQhj4BaHpHPHzq%2Bu31FM5T%2Fh0i3zxUGlqVlqbeM2m%2FtS6EXiv0khI%2FroUiFy8653oB3aNqsW92yr%2B%2Blke05AQBHBpj%2BP%2FXPi4nZxjU3Ts7LTtw8j8pe2umDam2DLISrBzEUcd2t3tUc8hCc9pJpuUVBk4%2FLPVLqZVAZc1dHCfr5%2BCqHdDuGdjKtM9FPxFGyHICLY3HTmcvOUtc97nHB5Cmc%2FT7dlcxgyJPeFQhovJBv3%2Fl%2BBwidO07%2F8WTWzoSrzaM%2BVQQqhBhult9EktT1JHPOwdl53GQ%2FCXJYKqGB2pPK9Wxw%2BRwt0yVVS6E6ZIP9axUZDgB7j%2BeGcBoeyFzcOqrFsjgIkx8IlAQC9jGD8%2FHPubMR7pD9czdYincQWh98M3JbxrzoYFkLodBrGgG5RJO%2FGVod3AVYn9Vd8MRxGipaKs1JpN1lQOjyFpvfP0bkdMiANz1Qr6IhaMvkuQyBM5YZPder5uvWJxlmJRMuzx7eiiNUL8j7s3Ai545wWBlg71k7WkBWn9KHeH8FWJT7ECKFKyONt%2FEOQPAY7tIy%2Bzhwf95Gb1AW1EVkoonsoLvJRd7yL77VXnOJ54hcCIsQ6B6Rwwrh0q%2BUJY9ifEK4k8ujcpRRv6YshgfN8rJklKCkeCMH8uJMerBJ18EjP3MyURE9GRjEKfG3Keink8DcUw6SHuSsDX5RFL0ChpgCCt2OnldMIS4q5JThg895BzWSmlhtmeW2lyje28hyaIdcmEONcl0MeSABtaezPiUBBgBZtJ5gDH84V%2BoNLF36CxQneNOxHkrbs%2B0DeKkTYkpYwjehOlrBne5k%3D,NA,NA,NA,NA,NA,#509410852,Gris oscuro,Two Wheels Designs SAS,Two Wheels Designs,2019,NA,NA,NA
1924, Casco Motocicleta Cara Abierta Pista Sólida Protector Solar ,625.998,NA,0,9,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATIENDAXPRESS,https://articulo.mercadolibre.com.co/MCO-500256223-casco-motocicleta-cara-abierta-pista-solida-protector-solar-_JM#position=19&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#500256223,NA,NA,NA,NA,NA,NA,Integral
1925, Casco Moto Integral Hro 512 Certificado ,162,NA,3,37,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFMMOTOS,https://articulo.mercadolibre.com.co/MCO-501383959-casco-moto-integral-hro-512-certificado-_JM#position=20&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#501383959,"S,M,L,XL",,HRO,NA,Integral,NA,NA
1926, Casco De Moto Shoei J-cruise White Open Face. ,3168,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-501445802-casco-de-moto-shoei-j-cruise-white-open-face-_JM#position=21&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#501445802,NA,NA,Shoei,NA,NA,NA,NA
1927, Hjc Is-17 Arcus Mc-1 Tamaño: Xxl Motocicleta Casco Complet ,998,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-501445960-hjc-is-17-arcus-mc-1-tamano-xxl-motocicleta-casco-complet-_JM#position=22&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#501445960,NA,NA,HJC Helmets,1658_20292,Integral,IS-17,NA
1928, Hjc Cl-17 Striker Snw Mc-1 Tamaño: Xxl Motocicleta Casco C ,852,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-501446349-hjc-cl-17-striker-snw-mc-1-tamano-xxl-motocicleta-casco-c-_JM#position=23&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#501446349,NA,NA,HJC,NA,Integral,CL-17,NA
1929, Casco De Motocicleta De Cara Abierta Y Pista Sólida Con Prot ,637.9,NA,0,8,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/NIKOMAR2,https://articulo.mercadolibre.com.co/MCO-502067168-casco-de-motocicleta-de-cara-abierta-y-pista-solida-con-prot-_JM#position=24&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#502067168,NA,NA,NA,NA,NA,NA,Integral
1930, Bell Pit Boss Openface Casco De Moto Solid Negro Grande ,708.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-504507010-bell-pit-boss-openface-casco-de-moto-solid-negro-grande-_JM#position=25&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#504507010,NA,NA,Bell,Pit Boss,NA,NA,NA
1931, Casco De Moto Hjc Cl17 Fullface Silver Xlarge ,762.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ITGLOBALSAS,https://articulo.mercadolibre.com.co/MCO-504538586-casco-de-moto-hjc-cl17-fullface-silver-xlarge-_JM#position=26&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#504538586,NA,NA,HJC Helmets,NA,NA,NA,Integral
1932, Hjc Cl17 Streamline Fullface Casco De Moto Mc3hf Xsmall ,847.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-504616651-hjc-cl17-streamline-fullface-casco-de-moto-mc3hf-xsmall-_JM#position=27&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#504616651,NA,NA,HJC Helmets,Streamline,NA,CL-17,Integral
1933, Agv 01017487 Casco De Moto K3 Sv Matte Black Xlarge ,1276.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-504616656-agv-01017487-casco-de-moto-k3-sv-matte-black-xlarge-_JM#position=28&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#504616656,NA,NA,AGV,K-3 SV,Integral,K-3 SV,NA
1934, Casco De Motocicleta Hjc Is17 Fullface Mc8 Xsmall ,1131.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-506612295-casco-de-motocicleta-hjc-is17-fullface-mc8-xsmall-_JM#position=29&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#506612295,NA,NA,HJC Helmets,NA,NA,NA,Integral
1935, Shoei Mens Rf1200 Antracita Cara Completa Casco De Moto M ,2562.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ITGLOBALSAS,https://articulo.mercadolibre.com.co/MCO-506662847-shoei-mens-rf1200-antracita-cara-completa-casco-de-moto-m-_JM#position=30&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#506662847,NA,NA,Shoei,RF-1200,NA,NA,Integral
1936, Casco Integral De Motocicleta Con Aprobación Dot - Yema Y ,454.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-507396252-casco-integral-de-motocicleta-con-aprobacion-dot-yema-y-_JM#position=31&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#507396252,NA,NA,Yema,NA,NA,NA,Integral
1937, Cascos De Moto Y Deportes De Motor Hjc Helmets 134-883 ,557.1,NA,0,100,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TYV+EXPRESS,https://articulo.mercadolibre.com.co/MCO-507913618-cascos-de-moto-y-deportes-de-motor-hjc-helmets-134-883-_JM#position=32&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#507913618,NA,NA,HJC,NA,NA,NA,Integral
1938, Llavero Moto Casco Biker Cross Acero ,8.9,NA,0,7,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOHNNOROZCO,https://articulo.mercadolibre.com.co/MCO-508880629-llavero-moto-casco-biker-cross-acero-_JM#position=33&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#508880629,NA,NA,NA,NA,NA,NA,Cross
1939, Casco Lleno Sólido Corriente Ls2 Motocicleta De La Cara Co ,674.45,NA,0,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ENCUENTRALO.COM,https://articulo.mercadolibre.com.co/MCO-509169622-casco-lleno-solido-corriente-ls2-motocicleta-de-la-cara-co-_JM#position=34&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#509169622,NA,NA,LS2,NA,NA,NA,NA
1940, Soporte Para Casco De Moto O Bici ,70,NA,1,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/FADA492667,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=0Hf3MPDP1R%2FUGkPFM2v0UZMnNVp3LXweZyiWCPha8G0GmMc%2FljQiFTnlJzLBgElHpoqqDWtmMSCpRmomvWfdjrIXojinX%2B2LMu4yTOXq%2F6OKeCGKjNes2RWNQUh3bidYf5bjRU3DNZk2f3YVIXl6yyQDFuq0rZm1SHZhYSWImjECq2bXaEmU0lsHTAPCdKk0dWcwe%2F%2BVOr5sWxWgkqLsLQX%2BdU%2Ft8q1HgsYe5XK7Z%2BzLlqde7loyNaC1qoaxt8h7CbfI6H%2BLKvJiBVD4nIcykQCAHk2NgQNUKuKwEESFCqtdtKcngDRqlSLfeEnUFqi39Yc32Q7vHQV5NXTa7HdJG3QUCQq2wuASTMkXREFPYzxyNELJkCMCkp40NRjjsgtzz8StkN0Ay5R6HVaL8GFj%2FXPnHoZ2TOOLM62NX3bFD2D0cKdBMX0LrbNCe%2BydzhRsFc%2Binvlc6CqKamth%2FmRH0q75HnLys32UA39rYWEwT%2B5B1T8wN%2BN%2BZC8NQ6jDeTwWHiOD2DgBuD2JoUTDRbAA0Stvx5vE7Sr9lwu%2FGyQGpR0PahKNG72H3A58gyX7s7tyWLZVKEfGzitDpibKwOwZPhu5I%2FtKjq4o8ZgbNvtm7vNtwQZF4BhwKEA44ndGrfafBRZWTxJG82Y6Yzk0knHrix40AyISzVZIIrQnTQuogyHKTntqcO3ULZGF5SNyBMPBI%2BIHWh2pfCWhzkOJen6J8nK%2Fc9hwUt5mhtodGswIiOvop6IgkgAclT5nZ6tJIKB1RS3%2Fpu9zTHGsQIj70hBzEcpKhIFi7bI9YokEJvpJ2TrGIDDC1Hk33nmq%2FXPU%2FK1clpIKip1D%2BItyEisnKX6Eewwrw2tunwfYFneuATSdo6idqrXY8%2BhvgLjWHhxlJPUCXjOdXeiF5TxJD152fdfCaVAY6GJ8xyHto1werT9quZml2LTEoUR2qWDyT32VHL6o%2B5iOpoYGG2%2FTokafyXI5ZJ2PkexV4IJYkcDaIhmdkpcb95zrljV%2BY5L5YX6dtbX8kQpXQnbwx%2FZ6O3XeuO0h5A%2BgW1gSCKlW7VaEter9qvaW6rrVwtFHa7P1YKyMKN5ZbHlkAEzaShCocgiedtstaC7dUdy4wYSiQo2pwk%2Brmy6gonEU13utoQwextB8e1VlhECo2%2BVpyGRl6DdB3fJy9zmY6M24I36Gmkv9wRq6adhWSHmC2d4rvIEtwP9A2WZcIKXBbH3yZ3ZS9qt4G%2BkYnPUHBz%2F6Q8VpIfS85jzqXZBd36UFXVqW33k8HWGSQL0n5zEYYutSImMLFWiW%2FQP6eLGL53zeT8Ur%2FSGoYLhPuIBbDolddVA3PfV8kSGrtZP%2BkYTa%2FUF59k0lMzYD9yQ4vug62UWyzFUf4NJmnFptJ3ceZv88ffCPMKOXEkLFoNg5hxWToR7lJ%2B3mXjQ%2Ft7ODBD1hZN5MKJquvRLdA0p0hx7LGcPn1NjdSf5fLCJ9GAlQW98nl5iuU8WDp0YJrKcBlhdOgf3sRfLytE2lHIjMrXbeUzswFehrhPeijwkRQODUN0IbL8Mal67GLmr0GSdgXZvhK9biMvhGJazQIV3yQBjfoR4O2slxbCaQ3qiYzszyhO91pJCqoPXPgCR3LHR3dBzQJw%2BPtrsDsneI%2BejE22HdC%2BKead5vGafRZpq8LtaRsNjrDrlsauAQdVOb5Nm9MVfsTFgyNxCTmySD8f23%2BgC%2BOWcgxkL2ozfwqVqodRIHUqe6Mz06ONSXkZV7bt0Ik%2BhwfXjs0DAZIsLjQGzAUakkAfsvRRzFwuEUAbiZRIrDvrdahpN1Ldoykz9Ad4YcbI9S9qNdPSGbAJWkkDwCM31q6D92TW%2BoDyD79nzivt7vIZ3GLXfAlnHRlgTnfnNqmomD3ZcWZCco3TRYtTCZdqnAUPsepmbuhumxHBk9nA%3D%3D,NA,NA,NA,NA,NA,#509412490,Gris oscuro,Two Wheels Designs,Two Wheels Designs,2019,Integral,NA,NA
1941, Hjc Cl17 Delantero Casco Integral Casco De Motocicleta Negr ,821.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA+MALU,https://articulo.mercadolibre.com.co/MCO-510674610-hjc-cl17-delantero-casco-integral-casco-de-motocicleta-negr-_JM#position=36&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#510674610,NA,NA,HJC Helmets,NA,NA,NA,Integral
1942, Raider 26-617-15 Lujo Medio Casco De La Motocicleta Con Vis ,314.6,NA,0,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TUPEDIDOMAYORISTA1,https://articulo.mercadolibre.com.co/MCO-511821696-raider-26-617-15-lujo-medio-casco-de-la-motocicleta-con-vis-_JM#position=37&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#511821696,NA,NA,NA,NA,NA,NA,Integral
1943, Dirtbike Moto Atv Warhawks Cascos De Motos De Nieve Casco M ,123.5,NA,0,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TUPEDIDOMAYORISTA1,https://articulo.mercadolibre.com.co/MCO-511821813-dirtbike-moto-atv-warhawks-cascos-de-motos-de-nieve-casco-m-_JM#position=38&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#511821813,NA,NA,NA,NA,NA,NA,Integral
1944, Casco Para Motocicleta De Cara Completa Hjc Fg-17 (negr... ,1004.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-514311914-casco-para-motocicleta-de-cara-completa-hjc-fg-17-negr-_JM#position=39&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#514311914,NA,NA,HJC Helmets,NA,NA,NA,Integral
1945, Novedad Águila Aburrida Negra Casco De Moto ,265.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GLOBAL+BOX,https://articulo.mercadolibre.com.co/MCO-516676677-novedad-aguila-aburrida-negra-casco-de-moto-_JM#position=40&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#516676677,NA,NA,Daytona Helmets Leading The Way In Quality He,NA,Integral,NA,NA
1946," Casco Para Moto Exo-r710 Golden State Street (negro, Pe... ",1433.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-516686556-casco-para-moto-exo-r710-golden-state-street-negro-pe-_JM#position=41&type=item&tracking_id=4c078f5c-80b0-4ab0-8396-ab4677c26fb2,NA,NA,NA,NA,NA,#516686556,NA,NA,Scorpion,Golden State,NA,EXO-R710,Integral
