search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso,Tipo de fechamento,Usos recomendados
1738, Capacete Moto Peels Spike Tropical Preto Fosco ,215,NA,"
			
				Novo
			
			
				
					 - 
				
				2
				vendidos
			
		",(100 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1800
		
		 sem juros
		
	

	
		",00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-1201169762-capacete-moto-peels-spike-tropical-preto-fosco-_JM#position=48&type=item&tracking_id=4cfecf2b-d681-4954-87cc-3ea7e04f1918,NA,NA,NA,NA,NA,#1201169762,Branco-brilhante,"56,58",Peels,Spike,Tropical,Integral,Simple,"Revestimento interno em tecido antialérgico, removível e lavável",ABS,Adultos,Unissex,NA,NA,NA
1739, Capacetes Moto Mixs Raptor Preto Fosco ,119,NA,"
			
				Novo
			
			
				
					 - 
				
				22
				vendidos
			
		",(17 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 992
		
		 sem juros
		
	

	
		",92,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.0,2,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-878579410-capacetes-moto-mixs-raptor-preto-fosco-_JM#position=49&type=item&tracking_id=4cfecf2b-d681-4954-87cc-3ea7e04f1918,NA,NA,NA,NA,NA,#878579410,"56,58,60,62",NA,Mixs,NA,MIXS RAPTOR,Integral,Simple,NA,casco feito em ABS de alto impacto,Adultos,Unissex,NA,NA,NA
1740, Capacete Fechado Moto 788 G6 Speed Evolution Pro Tork ,119,NA,"
			
			
				
				17
				vendidos
			
		",(1800 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 999
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,NA,NA,4.6,41,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-903408274-capacete-fechado-moto-788-g6-speed-evolution-pro-tork-_JM#position=50&type=item&tracking_id=4cfecf2b-d681-4954-87cc-3ea7e04f1918,33,4,1,1,2,#903408274,Cinza-escuro,"56,58,60",Pro Tork,Capacetes,Evolution G6 Speed,Integral,Simple,EPS,ABS,Adultos,NA,NA,NA,NA
1741, Capacete Moto Pro Tork Evolution G6 Eagle 788 ,119,NA,"
			
			
				
				3
				vendidos
			
		",(2100 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 999
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,NA,NA,4.5,49,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-931740632-capacete-moto-pro-tork-evolution-g6-eagle-788-_JM#position=51&type=item&tracking_id=4cfecf2b-d681-4954-87cc-3ea7e04f1918,34,10,1,2,1,#931740632,,"56,58,60",Pro Tork,Capacetes,Evolution G6 Eagle,Integral,NA,NA,ABS,NA,NA,NA,NA,NA
1742, Capacete Moto Aberto Protork New Liberty Three Frete Grátis ,109,NA,"
			
				Novo
			
			
				
					 - 
				
				8
				vendidos
			
		",(1496 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1051
		
		 sem juros
		
	

	
		",51,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1478,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-1147318181-capacete-moto-aberto-protork-new-liberty-three-frete-gratis-_JM#position=52&type=item&tracking_id=4cfecf2b-d681-4954-87cc-3ea7e04f1918,1106,254,88,12,18,#1147318181,"Fosco,Amarelo,Azul,Branco,Fosco,Prateado,Preto,Rosa,Vermelho","56,58,60",Pro Tork,CAPACETE,New Liberty 3,Aberto,NA,NA,NA,NA,NA,NA,NA,NA
1743, Capacete Moto Articulado Robocop Vpro Jet 2 Carbon + Frete ,189,NA,"
			
				Novo
			
			
				
					 - 
				
				4
				vendidos
			
		",(1479 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1582
		
		 sem juros
		
	

	
		",82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,728,https://perfil.mercadolivre.com.br/SABOREAVENTURA,https://produto.mercadolivre.com.br/MLB-962239773-capacete-moto-articulado-robocop-vpro-jet-2-carbon-frete-_JM#position=53&type=item&tracking_id=4cfecf2b-d681-4954-87cc-3ea7e04f1918,544,122,38,12,12,#962239773,"Rosa,Amarelo,Azul,Cinza,Laranja,Rosa,Verde,Vermelho","BRANCO,58,60,62",Pro Tork,V-pro jet 2,escamoteavel,Modular,NA,NA,INJETADO EM ABS,NA,NA,NA,NA,NA
1744, Capacete Moto Robocop Articulado V Pro Jet 3 Protork Azul ,199,NA,"
			
				Novo
			
			
				
					 - 
				
				136
				vendidos
			
		",(264 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1666
		
		 sem juros
		
	

	
		",66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1821,https://perfil.mercadolivre.com.br/VENDASFREEMARKET,https://produto.mercadolivre.com.br/MLB-930872699-capacete-moto-robocop-articulado-v-pro-jet-3-protork-azul-_JM#position=1&type=item&tracking_id=057e3ac6-858b-4cfe-a6e3-9059d84ade7e,1314,352,99,25,31,#930872699,Azul,"58,60,62",Pro Tork,V-Pro,V-Pro Jet 3,Integral,Simple,EPS,ABS,Adultos,Unissex,NA,NA,NA
1745, Capacete Moto New Liberty Four 4 + Viseira Camaleão Pro Tork ,120,NA,"
			
				Novo
			
			
				
					 - 
				
				2
				vendidos
			
		",(2398 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1000
		
		 sem juros
		
	

	
		",00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,1557,https://perfil.mercadolivre.com.br/AD-STORE,https://produto.mercadolivre.com.br/MLB-1197853190-capacete-moto-new-liberty-four-4-viseira-camaleo-pro-tork-_JM#position=2&type=item&tracking_id=057e3ac6-858b-4cfe-a6e3-9059d84ade7e,1042,323,140,31,21,#1197853190,"Amarelo / Tam. 56 (P),Amarelo / Tam. 58 (M),Amarelo / Tam. 60 (G),Azul / Tam. 56 (P),Azul / Tam. 58 (M),Azul / Tam. 60 (G),Branco / Tam. 56 (P),Branco / Tam. 58 (M),Branco / Tam. 60 (G),Prata / Tam. 56 (P),Prata / Tam. 58 (M),Prata / Tam. 60 (G),Preto / Tam. 56 (P),Preto / Tam. 58 (M),Preto / Tam. 60 (G),Preto Fosco / Tam. 56 (P),Preto Fosco / Tam. 58 (M),Preto Fosco / Tam. 60 (G),Rosa / Tam. 56 (P),Rosa / Tam. 58 (M),Rosa / Tam. 60 (G),Vermelho / Tam. 56 (P),Vermelho / Tam. 58 (M),Vermelho / Tam. 60 (G)",NA,Pro Tork,NA,New Liberty 4 Vis. Camaleão,Integral,NA,NA,NA,NA,NA,NA,NA,NA
1746, Capacete Moto Fechado R8 Viseira Fumê Pro Tork Laranja ,98,NA,"
			
			
				
				3
				vendidos
			
		",(1798 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 824
		
		 sem juros
		
	

	
		",24,NA,Envio para todo o país,NA,NA,4.4,2234,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1108199655-capacete-moto-fechado-r8-viseira-fum-pro-tork-laranja-_JM#position=3&type=item&tracking_id=057e3ac6-858b-4cfe-a6e3-9059d84ade7e,1489,418,186,69,72,#1108199655,"Amarelo,Azul,Azul-claro,Laranja,Plata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,Simple,Poliestireno,ABS,NA,NA,NA,Micrométrico,Urbano
1747, Capacete Feminino Moto Flores Forro Anti Alergico Preto Rosa ,115,NA,"
			
				Novo
			
			
				
					 - 
				
				2
				vendidos
			
		",(98 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1099
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/KAZZU+COMERCIO,https://produto.mercadolivre.com.br/MLB-1051394422-capacete-feminino-moto-flores-forro-anti-alergico-preto-rosa-_JM#position=4&type=item&tracking_id=057e3ac6-858b-4cfe-a6e3-9059d84ade7e,NA,NA,NA,NA,NA,#1051394422,Rosa,"58,60",Pro Tork,Capacetes,Evolution,Integral,NA,NA,ABS,NA,NA,NA,NA,NA
1748, Capacete Fechado Branco Moto Shutt One Todas As Cores ,89,NA,"
			
			
				
				199
				vendidos
			
		",(38 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 749
		
		 sem juros
		
	

	
		",49,NA,Envio para todo o país,NA,NA,4.4,229,https://perfil.mercadolivre.com.br/CONNECT+PARTS?brandId=170,https://produto.mercadolivre.com.br/MLB-863260918-capacete-fechado-branco-moto-shutt-one-todas-as-cores-_JM#position=5&type=item&tracking_id=057e3ac6-858b-4cfe-a6e3-9059d84ade7e,148,47,19,6,8,#863260918,,"Tamanho 56,Tamanho 58,Tamanho 60",EBF,Integral,Shutt One,Modular,NA,NA,NA,NA,NA,NA,NA,NA
1749, Capacete Moto Pro Tork Evolution 788 G5 Dragon ,119,NA,"
			
			
				
				2
				vendidos
			
		",(2700 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 992
		
		 sem juros
		
	

	
		",92,NA,Envio para todo o país,NA,NA,4.8,50,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1173935857-capacete-moto-pro-tork-evolution-788-g5-dragon-_JM#position=6&type=item&tracking_id=057e3ac6-858b-4cfe-a6e3-9059d84ade7e,42,5,3,0,0,#1173935857,,"56,58,60",Pro Tork,NA,Evolution G5 Dragon,Integral,NA,NA,NA,NA,NA,NA,NA,NA
1750, Capacete Moto Mixs Fokker Gtx Transfer Fosco Preto Vermelho ,119,NA,"
			
				Novo
			
			
				
					 - 
				
				4
				vendidos
			
		",(11 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1145
		
		 sem juros
		
	

	
		",45,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,29,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-1121230097-capacete-moto-mixs-fokker-gtx-transfer-fosco-preto-vermelho-_JM#position=7&type=item&tracking_id=057e3ac6-858b-4cfe-a6e3-9059d84ade7e,16,7,4,1,1,#1121230097,Preto com vermelho,"56,58,60,62",Mixs,Capacete,Fokker GTX,Cross,Simple,NA,ABS,Adultos,Unissex,1.6 kg,NA,NA
1751, Capacete Moto Aberto Pro Tork New Liberty 3 Three Cores ,128,NA,"
			
				Novo
			
			
				
					 - 
				
				1
				vendido
			
		",(32 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1067
		
		 sem juros
		
	

	
		",67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1051,https://perfil.mercadolivre.com.br/SHOPCAR+AC%C3%89SSORIOS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=c1OyWdZCT0XLU2g2h%2Fmf1sK%2B6DQEnzIxX6kKvRf%2B0pGaPe6XgIQpIj2f2jtL0B14imCkX6kcZeV5bP6wzf1q9TXm2b2JpN7aK3tUJ4%2BYSVxBsYxpo%2BK1qZSLbLccdZOH4kjJ3HHoSUGjQXG8I9%2Fv1GzrqN8Wn8iE1yDbJP4WrvAFt9yqRvJQ68aCzFLMV6pFYDvUHr6%2BRNxaXl5yO05Ddd2FgohmFUuBCNQ168MPFM6CijSyjB7bHLOzaXrEyC3Mo%2FDbgu66nTCpgaOfW3qhqHM8YreooTvoMnP4S95P3jNlY7f9QUODj3ybs%2FIrALa%2BYrkTvXgpNguh1tuZPWDsP8pIEguH%2Bi4jeBdZ8LI85OrXrgCXgbT2cgToF2I%2Fb0DdLwum%2Fg5Rq4lH3KBfQwtrWTTrJlhwIluBJ3bQ874zZnfKxtjUj84wCriX%2BqZoxN6WSFmIBv3IoEkoANP2jtvMQPVT%2FgVZNjDJ%2BIuLr4StY3iUdOYOuTc0w4DofmSRutahIsW6BF7Gtfg1dNg6k8tkO8NJoYjCHHJLL%2BwgUEPsMFUgWsm9LXNIiwkrHCEPlRppXjK8h%2F5jNB0KQ8SFdAZy5N6QtpEFudPe%2FwUizybCGWf05oidkVmKvanXT8gUjtu6veO2AxwAql%2BK6lz2aXaJaCmzcxe5H2dnUTs3DbwEbaoNq5EUUYypoX%2FV7cASK0cBJmOMmNc%2FOx%2FWr7ProZ%2F7jIOcvNVbu7FZxMi0Dna6H6YE3L06AxUYDzvzu9PU5%2FhGPK1IwrX8lW8KvnfMwXV6zOLFa68iMjL6bptbZR1HORkAgcZZkFojxTYhZvMOv%2B7nUgZsvDEM8iuk2GNiTkkEnaLEDq8X9cBiWdXEe1i9lCyhDkK9VhvOIeTnpq8GNL7Y9LLuaSK8tuv34y7yU2LYVyCSSe99z9XrIpz1RGfQ9NBLFBsHoHOS4bf3yZf854GsbSWjyWFvwxjVu6UPWJsSngTM%2Bb5N4jaCqkmEvGoDh8wY1WSETJD1fF3%2Fmv8UXBjn94LDX%2Bi0cAMMStxRx6j07MCvOMpRcyHtQRT4NMxZXTvDpgqcsDJbUoMrqqFsNMXELgcicQLLZxGquobBxBsTg7eAQtpSi6wdHp55HOYZbPCIAXZHYgcjevmKzS6FBJmoWvolrMl%2BqMy8fISm27hVDYVkjp%2BitV1ZnYp%2FtIeEsuoACRqdQS9DVSseE9fnRw%2F9Il0LpoKA56tXqoSggkGAvno%2FQnthyn%2FN0wOSKSBlMeTvTytKWjS1QSJsjZaqbeo6EA21Ss2YLJm%2BltwqVLNoQoBKdZBJtNQWrdzqpZZW8YTq1NGjPhHeIcypZv%2FXIMfFxrbQZgygUvu%2BfFoWSLsP9ajEkAa4Vdzc3J1Mf0%2BkXrG8aQ%2F%2FgLRwO%2FhafZdm%2B%2B%2FS68a3UdZQMc%2BzD5eToTRDFJSibFooLjisCdhsAb5Q7h69gbwhXDXyzZN597z5aw3D%2FqiK1evsC5vp1DbFrj%2Fx%2FVmdFSL80jTskL00na82mdbdFNMnevPShcs2T8I0Ssf3mG3v59x%2Bsx0mCaO1QGhPcYL32JxAaZrJHChWCjQOn%2FToSHxRwPDa3GZgCKDpEAEBX87K2907vP0it7Lt%2Fo%2B7kC8cp9UwYOJ2wYmmrqoBvRxv3OE5h%2F2jWc%2FWXasIk6p%2FTFcG0vUjuMFH0y2aZhtaxuOVPSkJ955oGz%2BcoezkR8Q54MAfqYzFW101miiU6H%2Bf3Oe6mf6ZQ0U3KEyviXrIxzVujaGjjs%2BF5v89coOL0lNDS1vJC23RcnrM08ccDDy9wpEdSVvHVFV5TggNy67SkKe%2FZiG0NKZ8VNmSjcSRSEyCJCizu1%2FyYbqFx5jDr03iQ6lU%2FpWDHAL%2B9v5NzedCynfJ8Tt0lldakmw1RCK%2F9S7NCouPnUT%2Bwg%2BRrGddVmdPrweKyGIf%2FYuYOzmAdPDjL7ePrkLr%2F9wXCmBfqjKle43H9ImVS20XSILJa79CQzfT6P%2Bc12uk3iaqBoiZKts8mUzWM3VvoxXi9%2B4xSFE%2FN2FU4Q2N1RmDQ0gCbta6tJPeNmE0%2BLbU,749,206,70,14,12,#1243714136,Preto,56 58,Pro Tork,NA,New Liberty 3,Aberto,NA,Termoplástico injectado,ABS,NA,NA,NA,NA,Urbana
1752, Capacete Moto Mt Stinger Divided Cz Br N Agv Ls2 Shark Zeus ,449,NA,"
			
				Novo
			
			
				
					 - 
				
				5
				vendidos
			
		",(1 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 3742
		
		 sem juros
		
	

	
		",42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/LEOMOTOPARTS,https://produto.mercadolivre.com.br/MLB-996290823-capacete-moto-mt-stinger-divided-cz-br-n-agv-ls2-shark-zeus-_JM#position=9&type=item&tracking_id=057e3ac6-858b-4cfe-a6e3-9059d84ade7e,NA,NA,NA,NA,NA,#996290823,Gun metal - Branco,61-62,MT,Stinger,Divided,Integral,Simple,Policarbonato,Policarbonato,Adultos,Unissex,NA,NA,NA
1753, Capacete Bell Moto-9 Infrared Intake ,699,NA,"
			
				Novo
			
			
				
					 - 
				
				2
				vendidos
			
		",(7 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 5825
		
		 sem juros
		
	

	
		",25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STARRACER+OUTLET,https://produto.mercadolivre.com.br/MLB-1199339689-capacete-bell-moto-9-infrared-intake-_JM#position=10&type=item&tracking_id=057e3ac6-858b-4cfe-a6e3-9059d84ade7e,NA,NA,NA,NA,NA,#1199339689,Infrared Intake,"56,61",Bell,NA,Moto-9,Cross,NA,NA,NA,NA,NA,NA,NA,NA
1754, Capacete Moto Pro Tork Evolution Nos ,129,NA,"
			
			
				
				19
				vendidos
			
		",(2713 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1075
		
		 sem juros
		
	

	
		",75,NA,Envio para todo o país,NA,NA,4.5,4,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-779772518-capacete-moto-pro-tork-evolution-nos-_JM#position=11&type=item&tracking_id=057e3ac6-858b-4cfe-a6e3-9059d84ade7e,2,2,0,0,0,#779772518,,"56,58,60",Pro Tork,Capacetes,NOS Evolution,Integral,Simple,EPS,ABS,Adultos,NA,NA,NA,NA
1755, Capacete Moto Integral Fechadoliberty R8 Protork 02 Viseiras ,143,NA,"
			
				Novo
			
			
				
					 - 
				
				3
				vendidos
			
		",(19167 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1198
		
		 sem juros
		
	

	
		",98,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2234,https://perfil.mercadolivre.com.br/CALIL+STORE,https://produto.mercadolivre.com.br/MLB-1181438946-capacete-moto-integral-fechadoliberty-r8-protork-02-viseiras-_JM#position=12&type=item&tracking_id=057e3ac6-858b-4cfe-a6e3-9059d84ade7e,1489,418,186,69,72,#1181438946,"Amarelo,Azul-claro,Azul-escuro,Laranja,Prateado,Prateao,Rosa,Verde,Vermelho","56,58,60",Pro Tork,NA,R8,Integral,Simple,Poliestireno,ABS,NA,NA,1200 g,Micrométrico,Urbano
1756, Capacete Ls2 Ff353 Rapid Modelo Alex Barros - Amarelo Moto ,649,NA,"
			
				Novo
			
			
				
					 - 
				
				3
				vendidos
			
		",(4 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 5408
		
		 sem juros
		
	

	
		",08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAVALODEACOMOTO,https://produto.mercadolivre.com.br/MLB-1201995438-capacete-ls2-ff353-rapid-modelo-alex-barros-amarelo-moto-_JM#position=13&type=item&tracking_id=057e3ac6-858b-4cfe-a6e3-9059d84ade7e,NA,NA,NA,NA,NA,#1201995438,Amarelo,"59/60 - (L/G),53/54 - (XS/PP),61/62 - (XL/GG)",LS2,FF353 Rapid,Réplica Alex Barros,Integral,Simple,Forração,KPA,Adultos,Unissex,NA,NA,NA
1757, Capacete Moto Mixs Mx2 Fokker Carbon X Fundo Fosco Lançamento Lopes ,120,NA,"
			
				Novo
			
			
				
					 - 
				
				1
				vendido
			
		",(19 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1147
		
		 sem juros
		
	

	
		",47,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.1,41,https://perfil.mercadolivre.com.br/MOTOLOPES.COM.BR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=78RkqMi6o3ufFBCdsP2l9D9PeaI7aZi%2F%2FD7ZirYCKsyt%2F4Q2WJIu38Y46h6be%2BSQw9E6VlItdkyToeVvLbYBPO3RYL%2FeMIYHg8E%2B47tos65uwBlfRI8ajVJ2jai13nXET0zFVIBsnewnNMNapqw1HwLi0dXB7AXLdEoA16Lmr8uw6EBghjHd4loGwNPVTF6asovCkDBFUPyyEbeYgq6K4sPt9nLlu1xAk4DXvi%2ByySuJK6YZA1qgEI4xvdMz1XkLdZq0MW7WTvFW1BVHsdt%2BLsyafY6NjOGgLtRLAk0brt4%2BqpRzXvWN9%2BiPWAgc%2F2rogMyJbtRJ891MmPlxCgvQN4ogvKCmmbQvPAiBuzzmGhtGWSZ8NgImNADchdT2iYfVaMy9%2FzS0jYM2gqEOVzu%2BWC2QLGOKAPJB2uxmAuxW6B5AA7Oiad9PfgNk5A5%2B1I3D1GzkNjWhkLiZ2ZM4GcZBzrdYOncvbBhTvvqC%2FnDCS57s7APubB110RrITapNHc2r55XCch7Q%2FOhuQ%2BklYSb263Eeweb6Qn9WKGbSf0LQNjg096lMek7UkJTpGGKOs%2B7S%2BJBQ3QGu6YZbTCii9JXxKb0b%2FAWebFZMjiXMMvxeRkTwop2E5P5Gle4lzlJyjKM1ae3duN0N2ijU6tMZJ%2FEXTSnQYGvwYPChtVStW6S7ZsGYGDqV46nmH1LhA6yjhOV0hrvaPCRg0sfly5%2B39iDnKyfO0pYK41SEzXfq%2B24%2BjS1NMouB8FWLu0ZOJ3N6DMlMrf2NWJQRC3nCe1Uk3tHth%2F8ZrZz4wuYKbZxsKhf4w5qWOSgo6jt1b1ppXHKsxIwdHycpEqzQ7Mh2JwY2%2Bwj1jPz6T%2BcdazYm%2F%2BEe2wWcTGHgDPVZisSjdxI%2Bysvbg9jhNjKazT0BSjbCG5Vlt9FFLajZjKDljFmn5HeLzjLBdpwPCNOEnGR4ArMRlU0nDXzcL0kzICo%2FvPezZ9peJdv4K0Nz7WwFFwW2sFAFqMZzJOYvut4Xk22m3HcLlSg%2Fid6OFb1VOSk7vds9H1HQVdflvMWazO%2BGrMchfLjKv4TAkeqCHPlCLSNZDtrCkXR%2BSPBKnhgkr5dzGCIJK%2FktAy7ifMvBQMIVzW0ddcFHz27jkcRcn2SR0oxqxCRvIuJg9xN%2BfW%2FD9kaOWBJkq4%2FJLBJnwxT3eZRi5Bj1fAVzDojOQA4OVghWrnAZpOLADC%2B7K%2ByTj%2FufpNt69jL9oX0AoDVLr3OuxR3zv9MFySkPh8G6QEuKmGc4s7zXPX9xkpcKJ6%2FTdc8xW%2BwdNBOaONK78FoILKgTAoID8aoaLEOFo75UPUTHALilLgcrXMphRSPcMOJXo%2B9PKDvr5EF%2BG3qtlzHFtqbJJLUkn7skNdPL3Z9zb23YtkPNmLkIisilQ4rwyfP6IgEzMU6T%2BaH%2B7%2BCP%2FU91j5JnQA8u2iHcepdLLkJWxty73KhjA28DInVmw75xEJevTC0e%2BYJCg%2BMoenmPGr3DiIwWpfiOb5200guO%2B%2FtaRtiNwyXb1UPZBaHhvvp2PXu6qmk2tNGeQkrBhg6Edj1byKPIE09Lf%2FMXA1mf46zjc4Dsmd%2BLVrwGt4EiFzw60TVYeiUwMKABGZDBJ5L9c3wwEA9s%2FLzv%2F5dshvyckc7K62BerRF9PGl6AwYNy64aCfza7c%2Fc1ncMibjbjaXVHgqcL1hFVa%2BgVHxBzTUorR%2B1BXLTn2LjsI%2F2mrqimNzUW45eBGpFobHHlWCuch7pdeSBxQDrvbnoCd%2B5qjqLwY4qSPxQ1iojm2WrK0Dnj4JhPjZQGfTOxMQZMYr2GlD91xVWbbX%2FuWFZo57sSOfV9tuvyhHK1ZSsZlER1R6f3JL3QbBLveWOeUbAmrSBFLEyOoGy37kTZ9GKWHWVTSjX%2FtXZJOf%2FmuWXImQz4R2iaGI8SzhKi9rP5YBbFwk%2BTi6dgbfehOjLcRZiVZ3HFoElRvfMS7XX5HzE0TDgxgz0E%2BXhrCVW2ssgXB8mOvz2gWQmOSJiC%2BVnrXKOC7vlMSz0LLXo54P%2FDwZjnGvECoYSmHxnXaxQkgUSUPem1HJJ5QSWkwuh8Zv9MEw%3D,22,10,4,3,2,#1298045551,Cinza-claro,"56,58,60",Pro Tork,Gladiator,Carbon-X,Integral,Simple,forro antialergico,ABS,Adultos,Unissex,NA,NA,NA
1758, Capacete Moto Feminino Pro Neon G6 788 Pro Tork ,119,NA,"
			
				Novo
			
			
				
					 - 
				
				2
				vendidos
			
		",(21000 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 999
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ELETRONOVO.COM.BR,https://produto.mercadolivre.com.br/MLB-1263027644-capacete-moto-feminino-pro-neon-g6-788-pro-tork-_JM#position=15&type=item&tracking_id=057e3ac6-858b-4cfe-a6e3-9059d84ade7e,NA,NA,NA,NA,NA,#1263027644,Vermelho/Cinza,"56,58,60",Pro Tork,NA,Pro Neon,Integral,Simple,EPS,ABS,NA,Unissex,NA,NA,NA
1759, Capacete Mulher Moto Articulado V Pro Jet 3 Pro Tork Rosa ,199,NA,"
			
				Novo
			
			
				
					 - 
				
				50
				vendidos
			
		",(119 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1666
		
		 sem juros
		
	

	
		",66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1821,https://perfil.mercadolivre.com.br/VENDASFREEMARKET,https://produto.mercadolivre.com.br/MLB-930862413-capacete-mulher-moto-articulado-v-pro-jet-3-pro-tork-rosa-_JM#position=16&type=item&tracking_id=057e3ac6-858b-4cfe-a6e3-9059d84ade7e,1314,352,99,25,31,#930862413,Rosa,"58,60,62",Pro Tork,V-Pro,V-Pro Jet 3,Integral,Simple,EPS,ABS,Adultos,Unissex,NA,NA,NA
1760, Capacete Moto Protork R8 Somente Viseira Iridiun + Balaclava ,114,NA,"
			
				Novo
			
			
				
					 - 
				
				2
				vendidos
			
		",(274 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 958
		
		 sem juros
		
	

	
		",58,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2234,https://perfil.mercadolivre.com.br/PISTAMOTO,https://produto.mercadolivre.com.br/MLB-1182292265-capacete-moto-protork-r8-somente-viseira-iridiun-balaclava-_JM#position=17&type=item&tracking_id=057e3ac6-858b-4cfe-a6e3-9059d84ade7e,1489,418,186,69,72,#1182292265,"Amarelo,Azul-claro,Azul-escuro,Laranja,Prateado,Rosa,Verde,Vermelho","56,58,60",Pro Tork,NA,R8,Integral,Simple,Poliestireno,ABS,NA,NA,NA,Micrométrico,Urbano
