search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante,Lugares de colocación,Formato del parlante,Configuración de canales,Conectores de entrada,Peso,Tipos de parlante,Voltaje,Altura
1010, Parlante Bluetooth 3w Portatil Celular Audio Mini Metalico ,11999,NA,1,1,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,29,https://perfil.mercadolibre.com.ar/TIENDAVMSHOP,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=vaGzjZy8cXU%2FcnojzroqnD7kYBnkwqSo9V6HdPZaWg4xP8vF0Fqkah%2ByQk7Bp4Zwyy1sH7b7bI7oaLTaOOj7rW9rTZtDjh738UI5WlDAb8dh7WHZpnO36RlHu8QJwK7VEAW7MZcadvkbI4xFAiZzUW8mJYSFrK6etoQ4Wg53mTQaoJXEW3sJKRU4yZpSjsXnHDvq2A%2BoxPb2dgANcstaH7qUPNNpG%2F2wYBvCjYj6LhvHEVtF91Civ0IJZR41euytkiFOuesbpdrGjLpvELQo%2FQYNDncjiQgB5mtChu73%2FQ4w8cC6dRfa%2FoLuhnWco144wWE6wPWriql4pTLwgZhaHhTS4QhOMPWIyqP6xr%2BkzPddd202KMfM%2BhzOzz6DVn347yqEGRdZyLOZIqkbt8j27jBrCSaFga5rei6pM5%2Fsn%2FelVbdN2mAfo32KMhhb7bud2rfstag7N%2BfpCaCOsTyA%2FmIdwu%2B3NrbC9bC8bEGbhTggscGFDUgOv4UhSWXnhijRpwaXPFvyS5hY4iiVqobEQEvW9ib%2Bztxp8KX8LM2oWBQTRUbZsA%2BT02ZO2n5iqjWCxUbJHU5heqgIqaT5jcpFonvk272SKH%2B0hbQ5XWvJuLv%2FYprWv73FGOFM6jT%2BbpPv7602cyzuuOTwn3OZRPJEtFmY7gMz1s8C9ZwAsQrKQ3EI99nJjKgt5McDSOnZfXXXrnCjDUI6cgngLEWb0sJYShQ23Gwzu9p7qWp3%2BKitW8oRl6Lkws7se%2FnGNuyMPyru9JjBh1hOwXh7%2B52ShJ6KMhhF5limPDbxT6wJA2KlY4NPJw0jWUU1t1rG6CHfQS6ZWJorUaVEdhJn2hMXSQmFtdoLnn%2BOTYp8oDt4luKXO6rUw7NXoGNDcKdWeLzoT4IjUEByNbAI1KU1ct72o%2BbBI%2Fi1l5tjfF1g0rkRw4LPxZ4hnl3I1%2FLjjJDhed3tvjvTHg2dI5Wd8%2F3BKgfdPfrM276gFk6xPFLzepV%2FBcSTQpFOv%2BvOA2KtKjsYSxR3OSz7H8hisuQgkAXF5Clb8OzTICESOvefSa6K%2BZ30J%2B1SXp4ls3b5EWmSNcIMoa7%2B9gb6rdwN4zGp1fgLhWyjmpzJkVrIBawAWSGUFUCiBhBDaWvqBfwQqeEq4MLYFPrRgcZH99NegprLBMBmiqYaoKxMA1akPt%2FmgpEJrn8SKc3fBKtk50rxGnnImQylkJSBGSkELJGEYFhrPCfryDJLuevoKYH5huBKzlMLetzjgU7yHKhbNZWLWA%2BczWxjN%2BTRjMFkxc2ncfA7BuTwqB5CeDLO1%2BEzkIT7ZCydOLX3h%2FXoFO5rtpRk6CqupLyMGJPaECyaUURtQLOVM6GUpWmMRmpQMuRQ17HVLrXfhC2f0oWf%2FuB%2FAaCt2PXGVOClKLzH7ZbcCbYm3SDx6SWoA7b2wVAal2GD0hkZQAaXMHFfmJYWh8UsWY%2F%2BEuwPuLQskiNoCe6b69ZgcKUV89wMeSX5M9BRShAUrXCN5gLBn9lPcoHp3ayU1Ki1cUXdO7SOJnkm5xkE2C%2BnrdYeQM8e5O2fCxVW1BH%2B73DyVKLvYwmtgQWLw%2BW5dbSODog38fbr2cS9CoACZaflFyRcO1EMud3ns0NQaIa%2FjV7h%2F9lmXzv6fZz0rUdMRsvD7B5m5UGD4jM9PhunlYK%2BffbRurGYOYF3voc%3D,22,5,1,0,1,#794860206,Harman Kardon,NA,Onyx5,50 W,Activo,NA,NA,NA,NA,2980 g,NA,NA,NA
1011, Parlante Bluetooth Bazooka Portatil Oferton Somosdepilar ,1349,NA,15,28,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,1,https://perfil.mercadolibre.com.ar/TIENDAS_KAUFEN,https://articulo.mercadolibre.com.ar/MLA-721319944-parlante-bluetooth-3w-portatil-celular-audio-mini-metalico-_JM,1,0,0,0,0,#721319944,W-King,EXTRA BASS,W7,3 W,Bluetooth,"Oficinas, Livings, Dormitorios, Vertical, Mesas",Caja,NA,"Auxiliar, Mini USB (5V), Lector SD",NA,Woofer,5V,NA
1012, Parlante Sony Extra Bass Linea 2018 Srs-xb31 Refurbished A ,499,NA,7,1,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TUTTIFRUTTI+ACCESORIOS,https://articulo.mercadolibre.com.ar/MLA-784092560-parlante-bluetooth-bazooka-portatil-oferton-somosdepilar-_JM,NA,NA,NA,NA,NA,#784092560,MHJUBA,NA,MH-520BT,3 W,Tweeter,hogar,Caja,2.1,NA,NA,Tweeter,NA,NA
1013, Parlante Portatil Bluetooth Karaoke Noga B1715 Usb Sd Fm Rgb ,1599,NA,24,999,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,2,https://perfil.mercadolibre.com.ar/ELECTRO+POINT,https://articulo.mercadolibre.com.ar/MLA-737443775-parlante-portatil-bluetooth-karaoke-noga-b1715-usb-sd-fm-rgb-_JM,1,1,0,0,0,#737443775,Noganet,NA,NG-B1715,10 W,Portátil,portatil - toda la casa,portatil,NA,Entrada para Micrófono,NA,portatil,NA,12.8 cm
1014, Bafle Potenciado 15 Pro Bass Elevate Lp Usb Sd Bt ,8199,NA,2,2,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/GAONA+NEXT,https://articulo.mercadolibre.com.ar/MLA-765039380-bafle-potenciado-15-pro-bass-elevate-lp-usb-sd-bt-_JM,NA,NA,NA,NA,NA,#765039380,Pro Bass,NA,Elevate LP,800 W,Woofer,Varios,Caja,NA,"RCA, 3.5mm Jack",16.99 kg,NA,NA,NA
1015, Parlante Portatil Bluetooth Onset Harmony Reproductor Mp3 ,550,NA,32,25,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,6,https://perfil.mercadolibre.com.ar/JFCELECTRONICA,https://articulo.mercadolibre.com.ar/MLA-611664874-parlante-portatil-bluetooth-onset-harmony-reproductor-mp3-_JM,2,3,1,0,0,#611664874,Onset,NA,Harmony,6 W,NA,Portatil,Caja,NA,Auxiliar,460 g,NA,NA,NA
1016, Parlante Bluetooth Jbl Flip 4 Portatil Harman Android iPhone ,2649,NA,3,197,6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/SEVEN+ELECTRONICS.,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=0OQ2x01WRsn00lcb6Ti8u25T1SZfnB%2FLx8e8Rcl1LlCgon%2Fa0hNWeIVrT17ID3YIcF5vWbUxDNL8jbDxCFNRbDKjCwjClkhjOqlLT2d8PzcvAOlkiKFHqK0gdWblPQfaLRs%2BPqruZeKCi3AVfQiMSqjYe8qzOBsXrIHkVJtlXsKL3x1KXyQTy8v5iINqdOyuo8HFnTxPeQMaF1Wb15ZFvN%2FAwc2kIV4ucopYoxstVZg0BFxt%2BoFfh1NCsw9DFelM4rtQQCFnzFHPld4yF5NPoq9hIKVyjubt1DRvgwaI4BQwTWrDJrnHHjn9q%2F029exGbpzABp3YzTtUyLM0vG8mzg%2BFPjh4NycPFMBo7EtZtjMY%2FEeXahQf7j5jlpniE1vEX4dfFrU%2F0Dnob1zu%2B%2FSXKHLMDqhm4Af4A%2FR9FMWmeB%2F%2Ffrz0U39elbLL1KlDMWK74jzRLdTXSMPhmngwYwqr%2BzcEjGTNrABH2QddmJNiRwPW9ATos2YxC7ubE5kouiQnPb%2BHnXe9Kc%2BdBLPAdtswWm1PejFZ1R86kIjtMLImsw1Cnmxtuwuh79MfKNmUlg7JMtt%2B0nNEybjOUz1eTxEYGzQpVStRQK7imwKoTtyhQoGOOrpVlCWJUHOnqTCqIYCoJYYS10EmYaDNonBKi%2Ff8qYFMGugamPOotMPNX5GuOT%2F8ks2VaHN0j9F3SaD2faxPOCvuc8%2FS1XOTPJ4g5ePX%2B%2B1oF9pgDA4nWfDXr7zPZuNN2QoZl7qLPkX3eUCxP4iQrPWfbwZ2MYTUVOleCakyQZzWw5x629LG5nVQcu2dEignjq%2BKAjEN1P30XEG82rZdylGRXgsx84ybPMLtvaaYNwT5Ps7pYkOG6b6lONFGzGrdeJXjp6nr3oxl47BcBUxFncIBYj0g%2BfM5Z4%2BZ4UVNqGlLnMqBPeetIGtzWzPsGDq6TFF2QRymmFXIvyE%2BmPijoqHb7VJY%2BzCKQjn7h7Skuj6ZZ0Q6n7UTMjlsG0NQIuB9azAwt1Lcu1b%2Fuxf9xyxoHX%2BdB9puEvrLcCztvx1uJUkZledul%2BEml1OoZw60iCdXhDULIXA9mrrCCmMtN0j28CcQYFUnIsCmxEhbLc3ZG6CGUbR4ucsfBBUMMzrUA6XHUqdclfSNkJzaBYgXyBFOpmKZt2KkWVpEQ3Imz0u%2F8NSwV5OfMK1oZBdFDaHqUJjo7xAE7RbmMpZEixTwKRB6HcEjtKPpIGTX3QrITyegAkUVtZyxV%2FvmYdfBpfH82J5HtcI45UpwYzCIeHjYTnIhU7RjtjKQ4YogwjttYf4DewSiiiKz7bPYEYIIxbFxDWCVR6R8qNE21dnE%2BW0rqIYpxGnMhcGGlge4zhjAkZaHbosvpzT7fENGMFqEtOU2XFyxYF4ALB04RAozxaIf8nbAHxaow3mdV6tRbu9lxlGYO3UoRl2h9ToFHbmIAmmC8%2FrRno3Nv3QfJCiXxKP5LQ2XP%2B%2BW40Urdym%2FAkoDXFVZGsebzAc0PPZmlCGSk8yoA5%2B39YiCDquSia%2B5nKMNBfhzYERQ8htDdB6XP2CxiEtf7wtWYVbC7K7dda%2BfvAXtTm7PHJ62vLuviYOYGLOYZSSsNpNtNbwZDGHQxnF57psnB2SYGwpyx%2B4yDYfgiUh5kdo%2B5x9Uygi8yILIieIALvMN,NA,NA,NA,NA,NA,#777985980,Unnic,NA,plt-ucsp07,10 W,Portátil,transportable,portatil,no,Auxiliar,395 g,Subwoofer,NA,NA
1017, Parlante Portatil Bose Soundtouch 10 Iii Wifi Serie 3 ,8049,NA,9,899,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,1875,https://perfil.mercadolibre.com.ar/LMS-TIENDAVIRTUAL,https://articulo.mercadolibre.com.ar/MLA-678812924-parlante-bluetooth-jbl-flip-4-portatil-harman-android-iphone-_JM,1597,238,29,6,5,#678812924,JBL,Flip Series,Flip 4,16 W,Pasivo,NA,Caja,NA,NA,NA,NA,16 W,NA
1018, Parlante Karaoke Mp3 Sd Usb Bluetooth Luces ,15499,NA,8,92,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5,1,https://perfil.mercadolibre.com.ar/ALIAS+PRODUCCIONES,https://articulo.mercadolibre.com.ar/MLA-701740581-parlante-portatil-bose-soundtouch-10-iii-wifi-serie-3-_JM,1,0,0,0,0,#701740581,Bose,SoundLink,III,50 W,Super tweeter,"pared, exterior",Caja,2,Auxiliar,NA,Super tweeter,12V,NA
1019, Parlantes Jbl Filp 4 Con Bluetooth Envío Gratis ,5499,NA,611,5,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,1875,https://perfil.mercadolibre.com.ar/ARMANDOSAMARVIDE,https://articulo.mercadolibre.com.ar/MLA-718986765-parlantes-jbl-filp-4-con-bluetooth-envio-gratis-_JM,1597,238,29,6,5,#718986765,JBL,Flip Series,Flip 4,16 W,Woofer,De pared,Caja,2.1,NA,NA,Tweeter,NA,NA
1020, Sistema Musica Funcional C/ 4 Parlantes De Techo Y Bluet ,10225,NA,15,6,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4,3,https://perfil.mercadolibre.com.ar/LT+ELECTRONICA,https://articulo.mercadolibre.com.ar/MLA-644627781-sistema-musica-funcional-c-4-parlantes-de-techo-y-bluet-_JM,1,1,1,0,0,#644627781,LELI,NA,AV-339,80 W,NA,De techo,NA,NA,Auxiliar,NA,NA,NA,NA
1021, Parlante Bluetooth Portátil Ngs-085 Noga ,390,NA,11,1,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ELTIOVENDE.COM,https://articulo.mercadolibre.com.ar/MLA-730563148-parlante-bluetooth-portatil-ngs-085-noga-_JM,NA,NA,NA,NA,NA,#730563148,Noganet,NA,ngs-085,3 W,Mini tweeter,dormitorio,Caja,2,Auxiliar,NA,portable,NA,10.5 cm
1022, Parlante Bluetooth Klip Xtreme Enkore Nfc Metálico 10 Watts ,3500,NA,1,99,6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/SEVEN+ELECTRONICS.,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=q59xynwUo%2BvlFgslHF1UpFp5Uzja2rN6K8yFUlT4V53Gn4z%2F3cHTUfaO0cmy5dwnN5MH%2F%2Bxm9swzwPy%2BwD6Tu%2BFVsqNbf4mcOvsvGgumPn%2Fvkausv29U2D41oWO8%2FLkAiDqwx4Brt0BIWJLj0E%2Fv6lp2feu8iFjZlExzdAldXGXxy0K6e4v2zY5D02sgUWxAJU89fbcAYZLmYhKfWbymVLvxvFNHNEBs3nVaNiohFkE1KQFuOj%2FZ6D0EUcr%2F7gqzlTqlVnl2UiXeWcCtw5mTRiAg4abPO5zGQPBuvVnuUG8Qu8THMr6oUwyFqdamUAp6OaD29g%2FMN9S%2F4pvmjtzZFNeKmXA9uQ7sL0q0U50F99H8YttUVJntPxB9%2Bb7pu0W6b9Q6kIcWZg1YODYAtmYn5Xv10oxGyUx19tyjvHjtAO1lYGeX%2FQjnk1ftYGKzbKFycz6j11vN79ccH6nHAfC6mcGx6uJ1vsi%2FgQlbe3QaayJPZtTT2hVUZB%2BDKKqqdsX2RdsNu%2BxYMrDKbFmbMRxsCwIVtE0fEnxaQIUx2UwlmG92TnU1%2BxOdv3%2BpsZLGQWuwJZ1RksNq%2Fh1U3eMMdk%2BaCXDqpUm%2BwfaTKtBmXd4oMYiKUpvo%2BxxpBdBq5YjM1%2BjoFeklt91tDq5Y%2F17jrfphohs1%2F7lRJwF%2BWJwZ%2FUGeFOuEAjz5TgIsqZiW9qKWm13Ro%2BqdRHiYSGPMeJXYIUll0lktb%2Ff4H4hpxcJkALBWXX93nyzRBwovjluaszP1RKxX6AyylYpAxfOsU63MQukQD7XMSPnTu1zjm50ZSD2sGcbJwz4zzoSqqWZ9JfC6Lqw8KxPfhpB2lwuP02ufPfrvRRm1Is2M8n1NZJGBwAQ2T2M3hBNb0i3VWZJA1JC4NZTaIGr5%2FSDwQqd68iRFeJE605jRXXYlDhKC6BUQCI7TJg7EGL68qqoJf00imv8yxDQctVq4Yr4kgF2eqZ5wlCC9PebZhzwzfjeiIcQLqEIJjSYxyRtVAirjxF3jXzif%2BGtyLC2ZOpl4Tyr0hFd1bxA4WD9LC4Bl%2B62UFkZMDTb9M9yX%2BhMIOaniRysGb9V%2BTsEw5sU6ESUzRZYhsscFLiTF2dO47bgLDPZ%2BA%2FdclsvdWB7UhU1vfrlk3b1QR%2B6IttqgDtm7Ln0s4AjbVvuK4wy%2BIpkBOzT4aOMlBWmwgBqKgPDvzAL8rnC1sZr1Hc%2FmeyM4qYadiSqNlzKkILnJYbtvqsFHM6a9hKgOuBK2mdFyG7GyrcmzNMKVhs%2Fs8mbB5HBXTsMPw2WdQboq%2FATuJfWS1RMSmfPn3NtjHfmVqGXCrz4YbrIpIMhBrNv8g6rfQjaekUZ580slJNkbp2QxB5feRHZMbCbSx1wl3Tua%2Fj%2Bmesk9BF0u5o8NSDndm80TpKNmH6gwOatXtfz13GFk8WQzVzOvXv0uMFEcxdqRjHx0mrtydTlyNXnrv41%2BAkp7fX56OWQRCv32DKFzsCfKHYzd0Du8AGu1LTc2yJ3xTQdpX76BRhUO7Bokpnatbz4jeYyrG3E3ysKuq%2Fogv0rASkdcdmZhPplFFiWOQ50flqdiswiLaK8wudyVQdCaEfUhWhOVzyOX94fvoWrEPFJtFFCVjav4xIaEDaFRwdIzBhNml6YcV3rmP%2FbN2bsnlg0%2FaCgAiQ%3D%3D,NA,NA,NA,NA,NA,#757085629,Unnic,NA,Bull,20 W,Portátil,NA,Caja,NA,Entrada para Micrófono,3 kg,Subwoofer,NA,NA
1023, Parlante Bluetooth Portátil 15 Karaoke Noga Qx23 45w Rms ,1752,NA,4,1,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/INSUMOS_ACUARIO,https://articulo.mercadolibre.com.ar/MLA-754205464-parlante-bluetooth-klip-xtreme-enkore-nfc-metalico-10-watts-_JM,NA,NA,NA,NA,NA,#754205464,Klip Xtreme,NA,Enkore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024, Parlante 10 Portatil Bateria 5000w 300rms Bluetooth Usb Mic ,7699,NA,11,12,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ITECOM+DIGITAL,https://articulo.mercadolibre.com.ar/MLA-749713614-parlante-bluetooth-portatil-15-karaoke-noga-qx23-45w-rms-_JM,NA,NA,NA,NA,NA,#749713614,Noga,NA,Qx 23,45 W,Tweeter,NA,NA,NA,Auxiliar,NA,Tweeter,NA,NA
1025, Parlante Bluetooth Jbl Wind Ideal Moto Bici Sublime Hot Sale ,2490,NA,11,13,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,22,https://perfil.mercadolibre.com.ar/PLANETA+ELECTRONICO,https://articulo.mercadolibre.com.ar/MLA-746647639-parlante-bluetooth-jbl-wind-ideal-moto-bici-sublime-hot-sale-_JM,14,6,1,1,0,#746647639,JBL,NA,Wind,3 W,Activo,NA,Line array,NA,Auxiliar,NA,"BLUETOOTH, MOTO, BICI, TUBULARES",NA,NA
1026, Parlante Ducha Bluetooth Portatil Inalambrico 40 ,7692,NA,2,843,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/DEMAGIA_SA,https://articulo.mercadolibre.com.ar/MLA-785788528-parlante-ducha-bluetooth-portatil-inalambrico-40-_JM,NA,NA,NA,NA,NA,#785788528,TSHA,NA,Resistente al Agua,5 W,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027, Parlante De Madera Home Theater Con Bluetooth Thonet Grub ,10998,NA,45,168,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,5,https://perfil.mercadolibre.com.ar/THONETANDVANDER?brandId=370,https://articulo.mercadolibre.com.ar/MLA-691394991-parlante-de-madera-home-theater-con-bluetooth-thonet-grub-_JM,4,1,0,0,0,#691394991,Thonet & Vander,NA,Grub,48 W,Subwoofer,Living,Caja,2.1,NA,NA,NA,NA,NA
1028, Parlante Panacom Sp3417 3500 W Bluetooth Portatil + Mic Inal ,6000,NA,11,5,6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5,1,https://perfil.mercadolibre.com.ar/DGO-TECH,https://articulo.mercadolibre.com.ar/MLA-711332767-parlante-panacom-sp3417-3500-w-bluetooth-portatil-mic-inal-_JM,1,0,0,0,0,#711332767,Panacom,NA,SP3417,3500 W,Portátil,NA,Caja,NA,"Entrada para Micrófono, USB, SD",NA,Tweeter,NA,NA
1029, Parlante Portatil Harrison Bluetooth Sintex Sp-kja25b Rojo ,1766,NA,5,5,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/DATASOFT.,https://articulo.mercadolibre.com.ar/MLA-759600621-parlante-portatil-harrison-bluetooth-sintex-sp-kja25b-rojo-_JM,NA,NA,NA,NA,NA,#759600621,Harrison,NA,SP-KJA25B,NA,Portátil,NA,Caja,NA,Entrada para Micrófono,NA,NA,NA,NA
1030, Parlante Bluetooth Linterna Luz Flash Bici Moto Portatil Usb ,799,NA,8,99,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/QUIEROESO+YA,https://articulo.mercadolibre.com.ar/MLA-740131990-parlante-bluetooth-linterna-luz-flash-bici-moto-portatil-usb-_JM,NA,NA,NA,NA,NA,#740131990,MOX,NA,MO-BF20,3 W,NA,"mano, bicicleta, moto, auto",Linterna,NA,NA,NA,NA,NA,NA
1031, Parlante Inalámbrico Bose Soundtouch 20 Iii Blanco ,28999,NA,15,2,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5,1,https://perfil.mercadolibre.com.ar/VIRTUAL-ELECTRO,https://articulo.mercadolibre.com.ar/MLA-663178982-parlante-inalambrico-bose-soundtouch-20-iii-blanco-_JM,1,0,0,0,0,#663178982,Bose,SoundLink,738063-2200,NA,Activo,NA,NA,NA,"Auxiliar, USB",NA,NA,NA,NA
1032, Parlante Bluetooth Manos Libres Portatil Niños Noga ,332,NA,4,28,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TIENDAS+DEPOT?brandId=391,https://articulo.mercadolibre.com.ar/MLA-720652856-parlante-bluetooth-manos-libres-portatil-ninos-noga-_JM,NA,NA,NA,NA,NA,#720652856,Noganet,NA,NG-P074AZ,4 W,Portatil.0,de mano,Caja,1,USB,NA,Portatil,NA,NA
1033, Parlante Portátil Bluetooth Winco W235 Usb Fm Led +microfono ,3549,NA,3,2,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,65,https://perfil.mercadolibre.com.ar/WINCO+STORE?brandId=1592,https://articulo.mercadolibre.com.ar/MLA-758118681-parlante-portatil-bluetooth-winco-w235-usb-fm-led-microfono-_JM,43,16,3,1,2,#758118681,Winco,NA,W235,35 W,Woofer portatil,Portatil,caja Portatil,NA,NA,NA,portatil,NA,82.5 cm
1034, Parlante Portatil Crown Mustang Cma-402bt 7000w Bt Micrófono ,3599,NA,3,3,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/OVERHARD+DIGITAL,https://articulo.mercadolibre.com.ar/MLA-785172319-parlante-portatil-crown-mustang-cma-402bt-7000w-bt-microfono-_JM,NA,NA,NA,NA,NA,#785172319,crow mustang,NA,CMA-402BT,1000 W,NA,NA,NA,NA,Auxiliar,NA,NA,NA,NA
1035, Parlante Portatil Bluetooth Bateria Usb Sd Radio Mic Trolley ,3645,NA,14,790,6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,1,1,https://perfil.mercadolibre.com.ar/BAIRES+INSUMOS,https://articulo.mercadolibre.com.ar/MLA-699348938-parlante-portatil-bluetooth-bateria-usb-sd-radio-mic-trolley-_JM,0,0,0,0,1,#699348938,SEWY,NA,PA-01,NA,Portátil,NA,NA,NA,NA,NA,NA,NA,NA
1036, Equipo Multireproductor Crown Mustang Bluetooth Cma402bt ,4389,NA,7,1,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ALESTEBRANDML,https://articulo.mercadolibre.com.ar/MLA-732372428-equipo-multireproductor-crown-mustang-bluetooth-cma402bt-_JM,NA,NA,NA,NA,NA,#732372428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037, Bafle Portatil Mp3 Columna 2x15 Bateria Bt 600w 2 Mic Out ,12999,NA,1,2,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,1,https://perfil.mercadolibre.com.ar/TODODJ,https://articulo.mercadolibre.com.ar/MLA-762225309-bafle-portatil-mp3-columna-2x15-bateria-bt-600w-2-mic-out-_JM,1,0,0,0,0,#762225309,GBR,Party Series,PL-800 Power OUTLET,120 W,BAFLE,"EVENTOS, CASA, FIESTAS, PILETAS, GIMNASIOS, CLUB, ESCUELTAS, COLONIAS, DIVERSION, SONIDO",Caja,1,"USB, BLUETOOTH, XLR, CANON, Plug, RCA",22.5 kg,NA,NA,NA
1038, Parlante Para Ducha Bluetooth ,289,NA,52,1,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/EGOS+GRAFICA,https://articulo.mercadolibre.com.ar/MLA-684995561-parlante-para-ducha-bluetooth-_JM,NA,NA,NA,NA,NA,#684995561,Dinax,NA,potatil waterproof,NA,NA,"De pared, espejo, Baño",Caja,NA,NA,NA,NA,NA,NA
1039, Parlante Xiaomi Mi Speaker Bluetooth Pórtatil 7hs De Musica ,3599,NA,3,21,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/GOUFITARGENTINA,https://articulo.mercadolibre.com.ar/MLA-779622189-parlante-xiaomi-mi-speaker-bluetooth-portatil-7hs-de-musica-_JM,NA,NA,NA,NA,NA,#779622189,Xiaomi,Mi,Bluetooth Mi Speaker,50 W,Subwoofer,Portátil,Minimalista,5.1,Auxiliar,NA,NA,NA,NA
1040, Parlante Radio Spica Sp130 Retro Am/fm Bt Usb Bateria ,1999,NA,193,997,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.8,13,https://perfil.mercadolibre.com.ar/LIBERCAM,https://articulo.mercadolibre.com.ar/MLA-625714677-parlante-radio-spica-sp130-retro-amfm-bt-usb-bateria-_JM,4,5,2,2,0,#625714677,Spica,Vintage,SP130M,3 W,NA,"Sala, Cocina, Escritorio, Oficina",Caja,NA,"Auxiliar, Auriculares",NA,"Digital, Bluetooth, Radio",5V,NA
1041, Parlante Bluetooth Beat Mini Pill Lector Micro Sd 3w ,359,NA,65,935,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,3,1,https://perfil.mercadolibre.com.ar/OPORTUNIDADESVIP,https://articulo.mercadolibre.com.ar/MLA-689868997-parlante-bluetooth-beat-mini-pill-lector-micro-sd-3w-_JM,0,0,1,0,0,#689868997,Genérico,NA,MIni Pill,3 W,Activo/Pasivo,De mesa,Ovalado,NA,NA,NA,Portatil,NA,NA
