search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso,Tipo de fechamento,Certificado de segurança,Usos recomendados,Posição da ventilação
1706, Capacete Pro Tork Moto Infantil New Liberty Four Kids ,69,NA,5,150,12x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,16,https://perfil.mercadolivre.com.br/AC+MOTOPARTS,https://produto.mercadolivre.com.br/MLB-1190070455-capacete-pro-tork-moto-infantil-new-liberty-four-kids-_JM?searchVariation=33779730335,14,2,0,0,0,#1190070455,Preto,54,Pro Tork,NA,New Liberty Four Kids,Integral,Simple,Poliestireno,pvc,Crianças,Unissex,NA,NA,NA,NA,NA
1707, 2 Und Capacete De Moto Sm Automatico Preto Motoboy Pro Tork ,119,NA,13,2978,12x,11.46,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1572,https://perfil.mercadolivre.com.br/SMART_SHOP_ATACADISTA,https://produto.mercadolivre.com.br/MLB-1056915950-2-und-capacete-de-moto-sm-automatico-preto-motoboy-pro-tork-_JM?searchVariation=25057389832,973,344,149,57,49,#1056915950,"Branco,Amarelo,Azul,Branco,Preto,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Sport Moto,Sport Moto,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1708, Capacete De Moto Pro Tork Dragon Evolution G5 + Viseira Fume ,179,NA,19,1011,12x,14.99,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,48,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-727953148-capacete-de-moto-pro-tork-dragon-evolution-g5-viseira-fume-_JM?searchVariation=27057539734,40,5,3,0,0,#727953148,Amarelo,"56,58,60",Pro Tork,Unissex,Dragon G5,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1709, Capacete Moto Peels F-21 Us Army Preto Branco ,249,NA,2,149,12x,20.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,35,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-1112909907-capacete-moto-peels-f-21-us-army-preto-branco-_JM?searchVariation=38743820253,27,3,5,0,0,#1112909907,Preto-brilhante - Branco,"56,58,60",Peels,US Army,F-21,Integral,Duplo,Revestimento interno em tecido antialérgico removível e lavável,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1710, Capacete Tipo San Marino Protork Masculino/feminino 56/58/60 ,65,NA,NA,6912,12x,5.42,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,35,https://perfil.mercadolivre.com.br/PN-SHOPPING,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Lchj4VWjwNhYrVhhwrF%2FtzpT4qgFNflxVe8hciwGJf4UZOexWq63HqlTDJk44tPcWUY5J7s7Pl9NzyoHdw5%2FG1e%2BHyVjRfnH0zJk%2BqIb0nMGElVTG7DODtMhKHJArlIsDF%2BOYPjkPgxLsTBhH7eOACwlNM6DUh5JLfco9FVv3pkebP3YmrXTsP0Y3U3sVdxhV9jk63pQuP9gLjqM5l%2FQ6KVl6vWfl13T%2BsnEtDGX7VmguSU9ToxShVsTRqLronCAIt%2FOK%2FbgzgRpFzCi0xuSSnjLcyzfWCqSX3xm77gz2Zq1KUzb1tuDjDvCD3n5mhwVLUWNfsLj3vUq7L24kEqs0vLzTsEjM0T2rhfi%2BShR0sYkzpBSU0lh2M%2BA49F7gcY4NZ%2BwnwSWMRID7N7oHNgvICLg9D8WHv7gLDA5SFt2i0%2FV3nqN4m4H65boeYVqxttLHjfosNC0qwVZF2Dt%2FcBlgZvv4F7SR2Z3dbt1Cl0pRI72a0pu016FR3ZW7L23DhtygrIbz3b%2BRYDLfrU4h0O6le4z3Rqc8vNQ6CbIXjWgWOWEShhRO8H%2Bxlrtj4UdLozlzwpWkz0X4yTl70cx%2FKF2rRdLrMiUVVAO7bcm2PQJsNFmT3PUx6jGBpJaK2eFByin14MCoIGIg4fGkf8dK8krSFP1pPAIXmZyvi4Y%2F870zjT9v8GU0Bkx99iz34LJDNcvmsZEE0%2B2bsB6NWIln%2B4AWEc4n4rOhhHIsZv3Rz1XCbR4RrDYZ%2BcneiRwiUHY3L6LXv70Mrbryiwp2otUFY3zdYvT7yFi6fHf7DBgJNMUkh6E56UBJtkfYXwh7OIq1i8Ny7d0ilOU8FsuJXizY8SgqLEE3Oist2JesVrB2U1HAe5Zd2KQ%2B5DWLqwL6J9zJU5F8IBmA%2FagFyict1JjyJU3etMQ9wLMhzM1efbJ1%2B8EHScoG5NT1r4Bvp7QkeP%2BCyrW%2B31opm9XuYil5wYo5mOM4wB740ToQmQFnbEqEbr%2BC5pJex1OLJqOwdi8TXyclNvZ1O6Ty5UmmGIfooq9KeQlaBZqsQ3diAj%2BLHdPkCeeROtWFDkyZp2b%2FIIugJvY8GDSTUbf7e%2BQewyyKwllNs8s1wWGJtbxvc7%2BEErN8vJBlvDyMn1gDU6G5XTL%2FHYNj98sljy5CrprYG8RyXeQMhOIwrdqYUTUokUsU2J1RmrkXqXkCcInte%2FGoMj95hLYeemvu%2Bt1RN9b6crADIs5J63Px8R1QWjXhydOhW7eRe4wz8OLZIKdOnBkjAbKrrGMLOjm0VmdhZ7%2BUqWIGFZC8OwCcHL7OSTcVfXxcBoJ6Z74WvksJWS06CbR8UlDxJmpfhCOr2UzpEYsuSEoPYdDbpgyRy6dGXFnX42avsPCemKVKUEJx4y0BQxShXsXIUCZpRtIfW1xmEc9X4SXJGjw8smUEPTTGxiF%2BIYa%2FRM056DPm%2Fx13OaH2JVKC0BHFlMzVSHmlMRVCcCkdlTZcYIfnr9Mu018ugp0EBClRh37f5W7OHOeO7JHoOhbZTCrOxl7Y5tJ%2B0xIH5kNzmKrhfM4g8E47NwstlrNAF4jTI%2BLLb1ihZA1QTsrYeVN8gFT%2FN5G1eaCMeKq4GXmUEwtx4OB6ujjRbMooqsZlSBRMm8rjol1vKUEPEEtJXmF1VADqTwh7gZTiGhb4V4Usan5jc%2BbTO2YTURO38sX3K2WufiTPWwoW4lJL%2BL%2Fqelx6q5cPv7Cj3DMJxzzN8qsjrsfPwYldCDlgbNLzBZEK6eAoDQZQca4Y0v6R%2FaGQFeJxW%2F0cVPv78QpmVRcAcnJDJjLzzc202xAmln%2Bjl2vB4Syw%2BwaNL0qmGMRYzg43WDgaHBup786FH1kKIY5Sa30fgTVeTFOlOJb2xJt5baSLcBlx4x0Ampbc3f3pm5wAztEdbWMhQgEEqMMgX09CikoeKa3hmYBiMgX6NmPcTU%3D,21,5,7,0,2,#1282954467,Preto,"56,58,60",Pro Tork,NA,Sport Moto,Integral,NA,NA,NA,Adultos,Unissex,NA,NA,NA,NA,NA
1711, Capacete Helt Cross Mx Rajado Original Motociclista Vermelho ,299,NA,3,14,12x,24.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,68,https://perfil.mercadolivre.com.br/CRISTINAFATIMARESENDE,https://produto.mercadolivre.com.br/MLB-1155813890-capacete-helt-cross-mx-rajado-original-motociclista-vermelho-_JM?searchVariation=36169670219,64,2,0,0,2,#1155813890,Vermelho,"Preto,58,60,62",Helt,Moto Cross,631 MX Rajada,Cross,NA,Poliestireno,ABS,Adultos,Unissex,1650 g,Micrométrico,NBR 7471,Corrida. Urbano,Superior
1712, Capacete Aberto Feminino Moto New Liberty Three Rosa Tork ,74,NA,4,3,12x,7.16,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1434,https://perfil.mercadolivre.com.br/JADE+MOTOPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-1199390002-capacete-aberto-feminino-moto-new-liberty-three-rosa-tork-_JM?searchVariation=34412638713,1070,248,86,12,17,#1199390002,Rosa,"56,58,60",Pro Tork,NA,Aberto New Liberty Three,Aberto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713, Capacete De Criança Fechado P/ Moto Pro Tork Infantil Kids ,65,NA,23,145,12x,5.42,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/VENDASFREEMARKET,https://produto.mercadolivre.com.br/MLB-989027136-capacete-de-crianca-fechado-p-moto-pro-tork-infantil-kids-_JM?searchVariation=21382763670,NA,NA,NA,NA,NA,#989027136,"Vermelho,Amarelo,Azul,Branco,Negro Brillante,Preto-fosco,Rosa,Vermelho",54,Pro Tork,Kids,New Four,Integral,Simple,EPS,ABS,Crianças,Unissex,NA,NA,NA,NA,NA
1714, Capacete Moto Pro Tork Evolution G6 Factory Racing - Cores ,149,NA,12,488,12x,12.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,144,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-888713215-capacete-moto-pro-tork-evolution-g6-factory-racing-cores-_JM,107,23,8,1,5,#888713215,NA,NA,Pro Tork,Unissex,Evolution G6 Factory Racing,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1715, Capacete Moto New Liberty Four Pro Tork R8 Fechado Vermelho ,129,NA,1,299,12x,10.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SPORT-PARTS,https://produto.mercadolivre.com.br/MLB-1122970297-capacete-moto-new-liberty-four-pro-tork-r8-fechado-vermelho-_JM?searchVariation=29029066202,NA,NA,NA,NA,NA,#1122970297,Vermelho,"56,58,60",Pro Tork,Capacete,R8,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1716, Capacete Tipo Sanmarino Pro Tork Feminino/masculino 56/58/60 ,70,NA,NA,1512,12x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,35,https://perfil.mercadolivre.com.br/A.T+STORE,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=GMu4ZOjEeDJTPzFQB6Ym7ysyvkKc8UQpC%2BlgMEA2meJjbbWNy8rubG8C7H1Klb%2FaeM9w%2BgA0X1j93Bm9AYoCzbn3y8QxlXABA7WTERy%2FzutEBjTjqZf%2B7QrlvljBrLc2j3OyyScu63XA%2Fgw5MlnKsJyzmn3PJsEZ8nbQrtvMRoMPdFtx2JuY8mLigLD8Dqgka%2FPJscCukPCsBKNPDcPzrIxNf3DZL5xi%2FF6rDWUwnwr754DW6v6ksWZXnwKJp3JJ8173u8tYjRiLukcWERBxnlIXTLDWr8kJH6zEAeJsjZ14Bv2Shjh%2FAkIMQxLYxpJf5SjhjVEcVtT6XZ%2FPDWhJmYWZqo6wySDdZanFAKiG0gv6mK1eSG1ig8g2wNojZbARHqpJGRI7jTHKh3OhwLKF30okoMO8ABD%2FqJnQDoI7xOt%2Fv3ZoGC4RNHkA7b9AH2veEAuO1o0HHAPhJK0WxBQORxXaxWdfnJbeqtRUHER%2FqOaPwccTbiPQLmYNLx4rzghw%2FKfy3r1nMI2dPmFvScxGLof1KIwUHrFBkKDsFYjtcMoC3fCzNUMkVPvQZjM43IFdjz7ilrPLkDLXJVA0VYR%2B3yazGI%2BLztOhL1%2Fu9uTICU%2BSssR61bhIyxKYdp88RoF%2Bmt8SOX55bSqX7i4KmxxxGxFRmiDLuwlbNXrBi02dpSi2wuRcNRdZfjlWRd9%2BiIuOr940HSz9dyb76htujh7Rbm1vgbjSghwqlC8J6DSb7Er8pAazfd5vQ9LyjaO%2BPP4X%2B1kqZXiYYYPr0isAuNY8dZPdu2jV6zG4AvtmSrIxE%2BPfwtTSFVw1S1y%2FDwbUVy14szs5W%2Fc5V8AbMe39Sug0BXFOLyMff03phRr0gVeKKYgXM%2B5OsgKAO7N3Rx1GTJ0jzk9INFjoA8dcvheC%2Blfvv9J1D%2BBXQ11FYgYv2mETx0aayq54X71tROHBoPUohPbHWgqpj0eURCVVWoncLSy3PuKV68W69OFHqsa0rEGq1CjK9r0aB3WYT0XXOc12YT40I1%2Bn30T%2BMcpfldyNO%2FcWRUQT7kjYbmCZOrovhxb1lE3IqiGZn1iRXFdZAkXU7sjUCzev67hvHRvPfJVoIO%2Bv7uF2gmXJwcPar8A%2FNfOeAO%2BkACNBLuV6kAJCKQQrV2iuRTwooXIqcOlzACEhK1ytUXDRMNQ%2B%2FZEz9Lb4suWPREvYnzkm0F47C%2BRi0vdy8dOasTe2L0eJvMw9TbMM%2BOMvD8a53mDJYqge3J9s647q4FmMcwDmiif7LSuYNaBJqb%2F1LG5QHgiypxIoQRBEMPGXXIvjYIp32RDNniZpxTo0t7%2FidxN242qAhYQCnZ4icugrCXI9%2BbvZt2Vqn8g6o%2F4XXNcvK5rxQ6tHgzHBQMfdS0DNz1naJXEmO0YpwwzqsPLyKS%2BAtG%2FkxaBZmWgfJb%2BPkdtHY4Zb8gh9N3Y8B4U%2BkBaID54zSmzAeJvxP5CccwuO5GI8qO8pQnQzxqPLTyM94GsLdRkGELBxOZHLrSSZxhXBKtYPVhBWHMC5E6RuTk5O2HZp7RCq1EynrRIeY5GotlBi85bCXUJ24AwAfq%2FqMvgqto7keAZ2db5WJ89Ib70x35qRX1wYCK73EZlly2FB%2FJbwC6gDuq65HvSn2viKrrK4kHTNxsz22Th%2FI%2FoTMw%2BNIbiSzTF8dHeRK4WsGvuXD5H2NFPwlOE4Xk04Y4x474fkq4tF%2Fvf2PuXesLqKqwQbGeuVk7WL%2FK%2F6XQC%2FuJ5epw4sstDKeRwFB47iSh83GjiJApHy4fvZKxOCCspGoXSkthDhwKOXG%2F%2Fz%2F0xVC81X7oJmVPuOA6wwoRUlRuCEqXKMP8ABKlWsc%2F5l44ULxoa%2BMPVuHlc7G0EcjP0cyybg79TKbd7S%2F5SgThgo6qClTF7f0r0ylnyMiuJqx6uvZn6dE2mKZ1uM5g5yT7MWwQjnYqv%2B54Y%3D,21,5,7,0,2,#1281297439,Preto,"56,58,60",Pro Tork,NA,Sport Moto,Integral,NA,NA,NA,Adultos,Unissex,NA,NA,NA,NA,NA
1717, Capacete Moto Mixs Fokker Gtx Transfer Fosco Preto Com Azul ,154,NA,2,10,12x,14.72,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,29,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-1112602074-capacete-moto-mixs-fokker-gtx-transfer-fosco-preto-com-azul-_JM?searchVariation=28315564204,16,7,4,1,1,#1112602074,Preto com azul,"56,58,60,62",Mixs,Classico,Fokker GTX,Cross,NA,NA,NA,NA,NA,1.6 kg,NA,NA,NA,NA
1718, Capacete Automático Feminino Sport Moto For Girls Pro Tork ,62,NA,4,2710,12x,5.93,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,39,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,https://produto.mercadolivre.com.br/MLB-1173034226-capacete-automatico-feminino-sport-moto-for-girls-pro-tork-_JM?searchVariation=32502834019,25,11,0,1,2,#1173034226,Branco,"56,58,60",Pro Tork,Capacetes,Sport Moto,Integral,NA,NA,ABS,NA,NA,1.07 kg,NA,NA,NA,NA
1719, Capacete Automático Feminino Rosa Sport Moto Girls Pro Tork ,64,NA,4,2715,12x,5.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1572,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,https://produto.mercadolivre.com.br/MLB-1173053380-capacete-automatico-feminino-rosa-sport-moto-girls-pro-tork-_JM?searchVariation=32504135461,973,344,149,57,49,#1173053380,Rosa,"56,58,60",Pro Tork,Capacetes,Sport Moto For Girls,Integral,Simple,NA,ABS,NA,NA,1.07 kg,Micrométrico,Inmetro,Urbano,NA
1720, Capacete Moto Pro Tork Evolution G5 Carbon Evo Vermelho ,119,NA,3,942,12x,11.37,NA,Envio para todo o país,NA,NA,4.5,72,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-838779829-capacete-moto-pro-tork-evolution-g5-carbon-evo-vermelho-_JM?searchVariation=15978757118,47,16,6,1,2,#838779829,"Vermelho,Amarelo,Azul,Cinza,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Capacetes,Evolution G5 Carbon Evo,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1721, Capacete Moto G6 Pro Series Fechado Azul - Pro Tork ,154,NA,1,5,12x,12.91,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/PE%C3%87AEMCASA,https://produto.mercadolivre.com.br/MLB-1182027079-capacete-moto-g6-pro-series-fechado-azul-pro-tork-_JM,NA,NA,NA,NA,NA,#1182027079,"56,60",NA,Pro Tork,NA,G6 Pro Series,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1722, Capacete Moto Pro Tork 788 G6 Pro Series Fechado Verde ,139,NA,4,1801,12x,11.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,87,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,https://produto.mercadolivre.com.br/MLB-1172437938-capacete-moto-pro-tork-788-g6-pro-series-fechado-verde-_JM?searchVariation=32459041950,62,17,7,0,1,#1172437938,"Verde,Amarelo,Azul,Cinza,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Evolution,G6 Pro Series,Fechado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1723, Capacete Pro Tork Evolution G4 Las Vegas Moto + Copo ,139,NA,9,567,12x,11.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,330,https://perfil.mercadolivre.com.br/PISTAMOTO,https://produto.mercadolivre.com.br/MLB-910388062-capacete-pro-tork-evolution-g4-las-vegas-moto-copo-_JM?searchVariation=17465491027,255,51,14,3,7,#910388062,Branco,"56,58,60",Pro Tork,Evolution G4,Las Vegas,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1724, Capacete Masculino Moto Motosky Magnum Preto Promoção ,113,NA,3,397,12x,9.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,8,https://perfil.mercadolivre.com.br/SMART_SHOP_ATACADISTA,https://produto.mercadolivre.com.br/MLB-1088687298-capacete-masculino-moto-motosky-magnum-preto-promoco-_JM?searchVariation=26727417821,7,0,1,0,0,#1088687298,Preto-brilhante,"56,58,60,62",Laquila,Magnum,Motosky,Cross,Simple,Material antialérgico,Material antialérgico,Adultos,Unissex,NA,NA,NA,NA,NA
1725, Capacete Off Road Moto Cross Infantil Pro Tork Kids Ck 01 ,137,NA,2,97,12x,11.49,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,232,https://perfil.mercadolivre.com.br/AD-STORE,https://produto.mercadolivre.com.br/MLB-1230932845-capacete-off-road-moto-cross-infantil-pro-tork-kids-ck-01-_JM?searchVariation=37092240827,191,27,9,3,2,#1230932845,Vermelho,54,Pro Tork,NA,CK-01,Cross,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1726, Capacete Moto Th1 New Adventure Fechado Pro Tork ,209,NA,2,2700,12x,19.98,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-1185619470-capacete-moto-th1-new-adventure-fechado-pro-tork-_JM?searchVariation=33454729370,NA,NA,NA,NA,NA,#1185619470,"Amarelo,Amarelo,Azul,Bordô,Laranja,Preto,Rosa,Vermelho","56,58,60",Pro Tork,NA,TH1 New Adventure,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1727, Capacete Moto P/ Criança Liberty Kids Infantil Girls C/ Flor ,64,NA,4,1,12x,5.41,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1210,https://perfil.mercadolivre.com.br/VALCOUTINHOVALCOUTINHO,https://produto.mercadolivre.com.br/MLB-1235394413-capacete-moto-p-crianca-liberty-kids-infantil-girls-c-flor-_JM?searchVariation=37550050707,871,230,76,13,20,#1235394413,Preto,54,Pro Tork,NA,Liberty Four,Integral,NA,Nylon,ABS,NA,NA,1400 g,Micrométrico,Inmetro,Urbano,NA
1728, Capacete Feminino Sport Moto 788 Amarelo Pro Tork ,64,NA,4,2715,12x,5.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,810,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,https://produto.mercadolivre.com.br/MLB-1173053241-capacete-feminino-sport-moto-788-amarelo-pro-tork-_JM?searchVariation=32504122262,487,191,90,22,20,#1173053241,"Amarelo,Amarelo,Azul,Branco,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Sport Moto,Sport Moto 788,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1729, Capacete Moto Fechado Mt Thunder 3 Branco Vermelho Preto 58 ,499,NA,2,1,12x,41.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAT_BARROS2011,https://produto.mercadolivre.com.br/MLB-1244566072-capacete-moto-fechado-mt-thunder-3-branco-vermelho-preto-58-_JM,NA,NA,NA,NA,NA,#1244566072,cores,58,MT Helmets,Thunder 3,Thunder 3,ESPORTIVO CLÁSSICO/INTEGRAL,Simple,Dry-Confort,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1730, Capacete Nexx Sx100 Core Branco C/ Viseira Sol (agv K3 S700 ,890,NA,1,39,12x,74.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA+TOLEMAN,https://produto.mercadolivre.com.br/MLB-978109096-capacete-nexx-sx100-core-branco-c-viseira-sol-agv-k3-s700-_JM,NA,NA,NA,NA,NA,#978109096,"56 - P,58 - M,60 - L,61/62 - XL",NA,Nexx,"Nexx SX100 para Motos Street, Naked, Scooters",Capacete Nexx SX100 Core Edition White (Brilhante) C/ Viseira Solar,Fechado,Duplo,"Forro, Isopor",ABS,Adultos,Unissex,1550 kg,Micrométrico,Inmetro,NA,NA
1731, Capacete Moto Fechado New Liberty 4 Pro Tork ,67,NA,8,2704,12x,6.40,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,1538,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-978600958-capacete-moto-fechado-new-liberty-4-pro-tork-_JM?searchVariation=20848962702,1027,322,138,31,20,#978600958,"Prata,Amarelo,Azul,Branco,Prata,Preto,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,Capacetes,New Liberty 4,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1732, Capacete Infantil Trilha Off Road Moto Cross Ck-01 Pro Tork ,119,NA,2,11109,12x,11.47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,232,https://perfil.mercadolivre.com.br/BONYNYMOTOPECA,https://produto.mercadolivre.com.br/MLB-1237331196-capacete-infantil-trilha-off-road-moto-cross-ck-01-pro-tork-_JM?searchVariation=37703617229,191,27,9,3,2,#1237331196,VERMELHA,NA,Pro Tork,NA,CK-01,Cross,NA,NA,NA,NA,NA,1400 g,NA,NA,NA,NA
1733, Capacete Moto Infantil Com Viseira Espelhada (azul) New Kids ,85,NA,17,102,12x,7.08,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,16,https://perfil.mercadolivre.com.br/VENDASFREEMARKET,https://produto.mercadolivre.com.br/MLB-1112395302-capacete-moto-infantil-com-viseira-espelhada-azul-new-kids-_JM?searchVariation=28303927790,14,2,0,0,0,#1112395302,Azul,54,Pro Tork,Kids,New Four,Integral,Simple,EPS,ABS,Crianças,Unissex,NA,NA,NA,NA,NA
1734, Capacete De Moto Pro Tork New Liberty Four R8 Fechado Crista ,99,NA,19,1,12x,9.55,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/KINGSOMDISTRIBUIDORA,https://produto.mercadolivre.com.br/MLB-1143979129-capacete-de-moto-pro-tork-new-liberty-four-r8-fechado-crista-_JM?searchVariation=30467269927,NA,NA,NA,NA,NA,#1143979129,Laranja,"56,58,60",Pro Tork,R8,R8,Integral,NA,NA,NA,NA,NA,1200 g,NA,NA,NA,NA
1735, Capacete Moto Escamoteável Robocop Articulado V-pro Jet 3 ,195,NA,7,119,12x,18.72,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1740,https://perfil.mercadolivre.com.br/MHF+CAPACETES,https://produto.mercadolivre.com.br/MLB-1051884540-capacete-moto-escamoteavel-robocop-articulado-v-pro-jet-3-_JM?searchVariation=24798296644,1256,338,93,23,29,#1051884540,Vermelho,"58,60,62",Pro Tork,Capacete,V-Pro Jet 3 Protork,Modular,NA,Não se aplica,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1736, Capacete Moto Pro Tork New Liberty R8 56 58 60 Viseira Extra ,132,NA,106,1499,12x,12.70,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2154,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-703808957-capacete-moto-pro-tork-new-liberty-r8-56-58-60-viseira-extra-_JM?searchVariation=34535652711,1430,407,183,63,71,#703808957,"Amarelo,Azul-claro,Azul-escuro,Cinza,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Unissex,New Liberty R8,Integral,NA,NA,ABS,NA,NA,1200 g,NA,NA,NA,NA
1737, Capacete Moto Peels Spike Robot Ciano Cb Xre Mt 03 Axxis/ls2 ,216,NA,7,4,12x,18.01,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/MAGAIVERMOTOSTORE,https://produto.mercadolivre.com.br/MLB-901585077-capacete-moto-peels-spike-robot-ciano-cb-xre-mt-03-axxisls2-_JM,1,0,0,0,0,#901585077,"58,60",NA,Peels,Spike,Spike Robot,Integral,Simple,Resina termoplástica,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1738, Capacete Sport Moto For Girls Pro Tork ,64,NA,32,2736,12x,5.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,39,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-970352597-capacete-sport-moto-for-girls-pro-tork-_JM?searchVariation=20164434462,25,11,0,1,2,#970352597,Branco,"56,58,60",Pro Tork,Capacetes,Sport Moto,Integral,NA,NA,ABS,NA,NA,1.07 kg,NA,NA,NA,NA
