search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Formato,Marca,Modelo,Color
226, Auriculares Philips Supraurales Shb3075wt/00 Microfono ,650,NA,1,9,18 cuotas,36.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MASTERCASE+CO,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=lZwFG5qvWtgSK3dk1sJVJI8PZvaAZF5iJ4V7XtD%2BWo95JzjfDacW%2FCyzcRha1MZANyJpS9lYCzfCztdRqT0kaBRSAmpOfGstWcV7HBU6Q8EaZfMSyFswTnAuy0gGTI7KnVeHOCRDUncjesZRy%2BP6PDX7bdL8y7Erx%2BSSZ9BPK%2FEeIVPINQC4R22ICBfesRKtRE%2Fi9G8%2FaNU1OVzvfLn5EThVp2q%2FVLr0aMWj8em6MOYTdp5IuUfzlB2Ww9Ywgn1Nykt%2B80hvxanK1oHK9OEZISw2oYgPyZMmoG8Wv89BkAh2sso3IrJtyUv3F0CYaPy%2BxuQIMIUqLTu9P0zX%2B6u4iI5ztQsh3kCi1hL6UNmrU9pjFJo7QD5CXSc7BL7ZleICfYfjHasuFhDrle1p1SDkqDUVc5AQR%2FYclxEGLAGGQ1bL5U7jwq8JtMSNVMW%2F8e31B28%2BHtpXq4IsdcOflGOGtafvzZgWulenrEogKT%2Bx9YsZX30C7Qf6dC9KIY3B5Iv%2FIXKzOmVsNQM%2BwGOkST%2BEXvn6muaB9DPV7sTFcUsyRGM4U4Ca6m%2BVx6OdSvv3XTehB3qI0cfFdaqZLe9WD69vCbnQw09qaHDPYRv4OnGFbGCEhDYbKB1495oYmpftcWE0FKJ6nEbTbLUi5cTdADYCPiQRd8uRlSkW36CsxVhUkkukIaS40zQ7xjCRZLBd7LYq5hp1buavMO0EIfJNBjjsmnO3viiho%2BnTmOARWRevkWbZe8iiQRDxFyPdkn8X8SBaraUyWUxmyfQL9YoHHp09f4%2B%2FrFTv1rNOjE2FuwI%2BrYu38il3f9BmjeLaNfLLyZ0dVjqnMvhO4RCP%2Bq9YyWfmQkHdUUSAXgNylqHObG3UL8DkHCxKt4ri9mByRrdl%2FDdZGraiQRT1vYMlvv2Lqx8cumknhkUJLdoGYDo8PC8THZxylGgiH3EC49hJAMoLhhawXEUOokqJoeZwJ8Fvwva05Hp0F8Ya4KVlmMBsyt1%2FAfHC3bbN2Lsm2UykDq1cf7HCOcO9YR7NeQFLSXQtig%2F%2FCpCDRwHCc6I4zaxgG6qJioviuILJJ0ZUwrsSt9I7bGjCs8cg5u8rFWVcvx4L0J2%2BvQ4pu2P45bB%2Byi1Sy1QXEEcxYkAm5sbk0U1qTOMP%2Fq4XFodrVQqcMrxwtQbbHU7123ZxRA3OVSXukupH7oa6GpQYUjFyI5jerKovuiXHCCO6i3J0H%2FvCnZonBV8MY7C8nEQVP69BK3p8bxH56oLLVwP5D4VA0kG5BlBEYSUljoC4j2KJPewf9KYNbwmYPpeC%2FAq8oeZdDLwQ%2B2bDbNz9WWbxpOSlrN0GxTBvpaPvP6JJZ0EMwZGbZtUBFX%2BKV3pnzOLuoWCkV2LZ9BEUxii2Jokr57B6W2tDYdmr%2Fc6Y9%2BYHrOcKjfwuYhdKjKtU7XlDkhxBN3FoiFVbej1ajAXDRzqFklPzBaKPx4mFL4Hj%2FZziGWZYS6BHgJghG4RYpF3JCmcA%2FmBkI9jH26QP4WLDCyw6b9sBH%2BFwdYsPCMoBVKIT5GYwLRUFQfQ8pLErXBL2j187gdJJajI4IyoTNDClYycEB%2F5bniwHM2qoqu7WpoF%2FHB1fVq40xb7zDmlo5cXAMKwMz0JeQHuB5fIprsVu5T3BbuZPD0gyvCIwU1%2FvEiFuCQOoTXxZ3beYUKSWruGv6A8gB3%2FCxBPP7UOTDWDlWQ%3D%3D,NA,NA,NA,NA,NA,#459196110,NA,NA,NA,NA
227, Mini Auriculares Bluetooth Headset 4.2 Base Y Cargador ,1599,NA,0,3,18 cuotas,88.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/UNIVERSO+BINARIO,https://articulo.mercadolibre.com.uy/MLU-463222130-mini-auriculares-bluetooth-headset-42-base-y-cargador-_JM,NA,NA,NA,NA,NA,#463222130,NA,NA,NA,NA
228, Auriculares Bluetooth Eurocase Yokohama Bt Con Micrófono ,895,NA,5,2996,18 cuotas,49.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://articulo.mercadolibre.com.uy/MLU-455936096-auriculares-bluetooth-eurocase-yokohama-bt-con-microfono-_JM,NA,NA,NA,NA,NA,#455936096,Con Vincha,Eurocase,EUHP-620,NA
229, AirPods I7s Auriculares Bluetooth Base De Carga Manos Libres ,17,NA,2,99997,18 cuotas,34.91,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CUANTA2,https://articulo.mercadolibre.com.uy/MLU-461487744-airpods-i7s-auriculares-bluetooth-base-de-carga-manos-libres-_JM,NA,NA,NA,NA,NA,#461487744,NA,NA,NA,NA
230, Auricular Bluetooth Ultimate Sound Edge Blanco Argom ,500,NA,0,24,18 cuotas,27.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIACELL848,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=eOKv5L59ofJLqk86kcBbA29nkuUqTWto5Bdnrn0yIa2DY8tZI57%2FCon0pdn8BI%2BkRorvZoq%2F72vgBuwOLEoxbq3TgXNaohFqT0agucRzgh%2FeRJltzMZp1Qn4X5QgU5OPzQtlyds%2BdEIDKnHXsAfTKYlfuMWcjFmSRYSI0aEg%2FVDuMJ9RoRXucKvYz8OlCxlRdKIqOVyH3usi%2F%2BLgpulponB3g%2BSSCjk3VhHotUhDB%2F7WpVonkm%2FLjobuA6912I%2Bm2vuTZSw2jC20GCtAXq0XN9UtZ%2FWqROZJpXUbfscJAcqCBGWPE796%2BDXRqY76KD9BzsZEtnMRwtROSs3yTwdQjWLxuPFGEPSqWzQSXR2L9hXXFdgPQpcwSWfZ5Msfl5i9quDbOpIlHMIUVJmurP8GkHS4ZEoDNt73g0KifvVH265hjT9ID2Us1mK1sO3NKD8aX86YCJKy7SsvHNN9LtcHsO5DCsTTPsuTn2JtF5ZlaoLvVUgn7qaEj7LnwhM8Dctp1TgYs%2Bb2WrxZE4rANffo9%2FQv77E%2BJrN5SEKvb4niI4UGgo%2BjpP6KUdOAJ2li2K9E9Z%2FAjhyhlGxvi7pD170ZVNnuemHUG4O0PHnUxIqox%2FsbsmHSSVR030oj8oKV6xKJX1dAZo8D0PRYFWsGcCwaF0xkdERYRxMJH9%2BxsuGQ0ipEZ7r4zhBHX%2BfkBv0Vqkb3wz3xUcYO3yncOQN%2B3%2Bd8dSnbciGLfBh1hVDJHKUo%2BRPLnNWtfYTVh5OVp3KD%2F9g52IWimUSXP6G6jQRChbKJCFwtAQHA85DmEHdrqLzm9%2FuQnBCzYS47hY%2F3AW4wHhjSjiPeezY8FQsNVpMtymBeEtq7ATpXlZ%2B6D4ZG9kv7%2FylIFmZNAmMTjxaFF9htdrWgu7VtYsAC8yNaXQQBpgp5DluumIYvTpdNOuWgTjx5AWEfy278i3zpgEjQcShLdzhIwhoedteZM7zgsbJLjoO3qXvBdp0tVuty51a1UsAzpDJ1Kt0EYgFnuXQqdwLVNDL4RPYY4A2n4GNqeDONIkZ7fPp6QRzKSPd5a%2FycXi8SaKL6AkCVZ9mBtn8JKGByUSomiZLedDW%2FNabhnoFrjlVbL07k5eiSLHO8xiE%2Bf6qqnOvm%2BHPSBjppe9uny7X0aRJ9A0ToWB0GaSOoV5%2Fp09DJmJONyrus1ArjhY8Hhttb8Fl37n%2F%2Bf7Jua%2Fjbfh5GEtMD0LZIEJWO6pyFZ%2F6Nx3JLlMyDOR7LvbzOqKPH6AQMNyvjDwNKVkEYAdSsAi6wxD4MTkmzyZ6UnTm4F%2BADBcxR7FRzKInw3WO9q9tB5OBCMFevj2xXcUvAiaIX%2BJ95HtwGN5R2mkvjNGxe4rXzEqTQx4CU3Co9%2FJYWzyitvqatNs6WbnIAQhggG4ZS3g1ZUb%2BRfVzemIAFtdKgW02GqvGb5CHG9ldWZnoPfhDZgIAw5w1RIbCxHgB%2BTjeNVE14EC4o4Ysy8cHZ9HJMZ7kk7FkMd74spQ1Zenoexev%2BP%2Fo5xM7ppYkUxTTrAY7vKUw6xzgTJRKRevt38ER2Q1NMqQVETvpARwOt%2B4Lh4KQV7slA9EsBk0udkNqy3uVNhbcJXB0Ty52%2FlisvAqNtYO%2BtzO%2FC%2Btcvt4OHLsS7c%2FxVsD4f%2BN2Q%2F%2Fne7DvtVXrshLS8j3n4lmpGxB%2BG9sJEvGSpiqPZEq1rZwIbOOvsICPS1hE%3D,NA,NA,NA,NA,NA,#464120057,NA,NA,NA,NA
231, Auriculares Bluetooth Control Táctil I12 Tws iPhone Android ,1980,NA,12,18,18 cuotas,110.00,NA,Envío a todo el país,NA,NA,4.5,6,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-452750160-auriculares-bluetooth-control-tactil-i12-tws-iphone-android-_JM,5,0,0,1,0,#452750160,Sin Vincha,JBL,T450BT,NA
232, Auriculares Bluetooth Crown Inalámbricos Con Microfono Cm$ ,1540,NA,0,6,18 cuotas,85.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DULANDIASA,https://articulo.mercadolibre.com.uy/MLU-452791803-auriculares-bluetooth-crown-inalambricos-con-microfono-cm-_JM,NA,NA,NA,NA,NA,#452791803,NA,NA,NA,NA
233, Auriculares Jbl Bt Manos Libres Celular iPhone Samsung ® Ty ,1990,NA,0,500,18 cuotas,110.56,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-457116944-auriculares-jbl-bt-manos-libres-celular-iphone-samsung-ty-_JM,NA,NA,NA,NA,NA,#457116944,NA,JBL,BT,NA
234, Auriculares Jbl Tune110 Negro Bluetooth Con Micróf Zonatecno ,65,NA,4,8,18 cuotas,133.47,NA,Envío a todo el país,NA,NA,3.8,7,http://perfil.mercadolibre.com.uy/ZONATECNO?brandId=628,https://articulo.mercadolibre.com.uy/MLU-455817716-auriculares-jbl-tune110-negro-bluetooth-con-microf-zonatecno-_JM,3,1,1,0,1,#455817716,Con Vincha,JBL,T110,NA
235, Auriculares Manos Libre Jbl Free X Bluetooth Negro Mfshop ,238,NA,0,10,18 cuotas,488.69,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-462104184-auriculares-manos-libre-jbl-free-x-bluetooth-negro-mfshop-_JM,NA,NA,NA,NA,NA,#462104184,NA,JBL,Free X,Negro
236, Auriculares Klip Xtreme Manos Libres Celular Tablet Febo ,2060,NA,6,99993,18 cuotas,114.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-449899695-auriculares-klip-xtreme-manos-libres-celular-tablet-febo-_JM,NA,NA,NA,NA,NA,#449899695,Sin Vincha,NA,NA,Negro
237, Auricular Bluetooth Inalambrico Motorola Hk115 ,1190,NA,0,NA,18 cuotas,66.11,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/IGNACIO.GOMEZDF,https://articulo.mercadolibre.com.uy/MLU-463908471-auricular-bluetooth-inalambrico-motorola-hk115-_JM,NA,NA,NA,NA,NA,#463908471,NA,Motorola,HK115,NA
238, Auricular Bluetooth Y Cable Fm Tarjeta Msd P47 Colores Dimm ,799,NA,19,9,18 cuotas,44.39,NA,Envío a todo el país,NA,NA,4.4,5,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-445612413-auricular-bluetooth-y-cable-fm-tarjeta-msd-p47-colores-dimm-_JM,2,3,0,0,0,#445612413,Con Vincha,NA,NA,NA
239, Auricular Bluetooth St2-x Circuit ,488,NA,7,50,18 cuotas,27.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-447717711-auricular-bluetooth-st2-x-circuit-_JM,NA,NA,NA,NA,NA,#447717711,NA,NA,NA,NA
240, Audifono Auriculares Havit Bluetooth Manos Libres Correr ® ,490,NA,0,1000,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-463467891-audifono-auriculares-havit-bluetooth-manos-libres-correr--_JM,NA,NA,NA,NA,NA,#463467891,NA,Havit,H919BT,NA
241, Reloj Inteligente + Auriculares Bluetooth Mp3 Deportes +16gb ,1320,NA,192,5000,18 cuotas,73.33,NA,Envío a todo el país,NA,NA,3.9,9,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-442818436-reloj-inteligente-auriculares-bluetooth-mp3-deportes-16gb-_JM,3,4,0,2,0,#442818436,NA,NA,NA,NA
242, Nuevo 2pin Tubo Garganta Mic Auriculares/auricular Ptt Para ,1282,NA,NA,100,18 cuotas,71.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMES_STORE?brandId=520,https://articulo.mercadolibre.com.uy/MLU-456541332-nuevo-2pin-tubo-garganta-mic-auricularesauricular-ptt-para-_JM,NA,NA,NA,NA,NA,#456541332,NA,NA,NA,NA
243, Auricular Bluetooth Jbl T110bt Circuit ,1913,NA,6,20,18 cuotas,106.28,NA,Envío a todo el país,NA,NA,4.5,6,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-451939520-auricular-bluetooth-jbl-t110bt-circuit-_JM,4,1,1,0,0,#451939520,Sin Vincha,JBL,T110BT,NA
244, Auriculares Manos Libres Inalambricos Bluetooth Rojo ,299,NA,0,NA,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449477819-auriculares-manos-libres-inalambricos-bluetooth-rojo-_JM,NA,NA,NA,NA,NA,#449477819,NA,NA,NA,NA
245, Auriculares Bluetooth Deportivos V3.0 En Dos Colores. ,390,NA,96,3,18 cuotas,21.67,NA,Entrega a acordar con el vendedor,NA,NA,4.2,14,http://perfil.mercadolibre.com.uy/JUNGLA+IMPOTACIONES,https://articulo.mercadolibre.com.uy/MLU-447735655-auriculares-bluetooth-deportivos-v30-en-dos-colores-_JM,4,9,1,0,0,#447735655,Con Vincha,NA,NA,NA
246, Auriculares Manos Libre Jbl Endurance Sprint Bluetooth Rojo ,79,NA,0,7,18 cuotas,164.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECSYS+ML,https://articulo.mercadolibre.com.uy/MLU-462571700-auriculares-manos-libre-jbl-endurance-sprint-bluetooth-rojo-_JM,NA,NA,NA,NA,NA,#462571700,NA,JBL,Endurance Sprint,NA
247, Auricular Sonic Bluetooh Blanco Argom ,450,NA,3,17,18 cuotas,25.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MUNDOSHOP.UY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=6AA182%2BzC0MndOv8U7K3k1%2FNSG30dBIAj2i5t%2FEAYZ1TqIalYDVuFWQ9IuI4BMIZEXwk8%2B13hPkMOSzW6SvvWHjHwJtxew5t77WGINjmgUTmxRhNgm%2BnUvJ7pSplrFjK4pI%2Bz5hTDZgeLk9ePKkX43M1Yzc%2BcrLosUe489pBvTlynNjTGOi6MCUxZPrvR%2F5AB2htfKIrQq8rOrfTpWOlOBd80QXvnsl%2BgcVvZmftGj7iKci0Q0ho%2BrAyti2LEiEIuerW8Fxpe0Yyf8K47%2BUV3T0obF%2BvBy%2B6U2kZQvlBpaleGSCeRQ4mPu0gPIlWSUjdeifMsYdQdbNWZj%2F%2FDlqyNWX9omZTyaKW3nCWmroal6FQ0o3y6Wyj%2BHKEnyr3e4JqTh%2BqKooAFV6UL3A%2FBTg5bEQBa5P63Mda0IL96j5f7TFyop4iB6S4YEYo5AjyBp05zfLYgGE2E1ypze82RPOKbV0HsYqGxawgTabdlL7xQqTGWv75PPc9RVLdTY2W3kGsyLDVPZP3HybhKreVmwfQBYR82uFVkQ6ptaN5DnBDGsKmqsMt61cehxB%2F%2BeQIiv0BCee4sZZSg3bZBJNaWUm2AnF0njozmQOtR5qv9%2BqhO8LERY2ffN1Hgu4%2Bg4wWe1nooSjXwZbBm0Ir2Kihq%2BkiOrWmf%2BVTHfJ2PsQO4x%2FxMCeiyj8iJabM1Xcl6eZUb9CBvS1F%2F%2BFg%2Fx4wx07Ye6KAqlDU%2B9qmyYOrwd4PEcuSoh%2BctWdqVYfZozIHSHvMV3QcB0W7vYsG0%2FaHRewFg2pvZsyj9SsPgWzQXpWtKcGQ8YZ34OOEusNT53Tz8F2UQsP%2BpbBZwS7WQYf9p7KzOHTwJwsd12Raaz4ikNfZ3H1A3JTraAit0kSV%2FevgJKxfC5GmX5dZAW31GI9VetuRrPy8r85tjkskgUe0XDZouzCCsIlftS7Y%2BZdDcTQKdDuekkLQ2tTQRoZ7fdY8KYX4VhQjAt4hIl3%2BHD9o29JreLqJJ8Q%2B%2FlH7rBURGIMGHja1id0XoDQJ4NHDdT6PuDnLo%2BbdkcYtpcZWTB1bqZbywO8FkNvI1DbEtKkcwmXXEV6jzbQ3LjzkRWQdj9vT%2FrVctEwQk1BjLvpS1zxLpLxnZrjk0kFGW2RpReMBD98dg9UQjp4aSh6odcp31BMhlmz%2BLoNv1Em8JXCwT6TZsR6b0C4WKMQxz0UT%2FNFo60ph%2FkLj1AKbEtTy3w780zXjQMDHLLmnR0BODP8SU0IItoWlBkVd19H4vEn5kqJ6V3%2B%2BtodFdXzuG3QXb6FW1dU%2BJ3RRjtBhqCrG8MOagBHrxTUy6aIhot1t8k4gRcl4YwM1Ayf4YG%2F5E2dbEiMuLXGj4ac%2B34CQ43znEQIZOCAelpM19s4W03hA53wUgCOWP5ZTn%2BHMJ%2FswQCKZUWDvBPTZHnlgKI%2Frqv1NxkUBJjkhUWWqdf3Tw6i3UrCR0ISgaMd%2BvTlVVZ6JAr9O4PyPg00vmJkhInoAAbtxU9XeQi12ZKsrWjcwwAt64W3iY26JGeYPTbNmni4EZUN9D0%2Bwnq%2F%2BQ1tEf2ardDnnZ9fi1LtUwb%2Bh%2BFLqx90BBaZ4q682EkTVL7CMDKcfNURd0V8P2%2FJFMlmNJd62KETJBRIc1gSmws%2Bi4%2FEiV5wgmq013Ef4TEgaMgD%2FpDMwi9kZ10JcHw81hiFpa%2BkYk%2BmG5TkYRcUxEyssOnHmblc%3D,NA,NA,NA,NA,NA,#465483447,Inalambrico,Apple,NA,NA
248, Auriculares Manos Libres Genius Hs-m225 Blanco Oferta Nnet ,311,NA,0,999,18 cuotas,17.29,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-458944346-auriculares-manos-libres-genius-hs-m225-blanco-oferta-nnet-_JM,NA,NA,NA,NA,NA,#458944346,NA,Genius,HS-M225,NA
249, Celular iPhone 8 64gb Refurbished + Auriculares Bluetooth ,695,NA,44,2999,18 cuotas,1.427.07,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://articulo.mercadolibre.com.uy/MLU-451580894-celular-iphone-8-64gb-refurbished-auriculares-bluetooth-_JM,2,0,0,0,0,#451580894,NA,Apple,iPhone 8,NA
250, Auricular Inalámbrico Bluetooth Soundpeats Q36 ,52,NA,2,NA,18 cuotas,106.77,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CREMORNESA?brandId=397,https://articulo.mercadolibre.com.uy/MLU-458999111-auricular-inalambrico-bluetooth-soundpeats-q36-_JM,NA,NA,NA,NA,NA,#458999111,Con Vincha,SoundPEATS,Q36,NA
251, Auriculares Bluetooth Simil AirPods iPhone + Caja De Carga ® ,499,NA,0,80,18 cuotas,27.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MADEINCHINAUY0,https://articulo.mercadolibre.com.uy/MLU-465515080-auriculares-bluetooth-simil-airpods-iphone-caja-de-carga--_JM,NA,NA,NA,NA,NA,#465515080,NA,NA,NA,Blanco
252, Auriculares Manos Libres Bluetooth Ideal Auto Y Moto ® Tc.uy ,690,NA,0,10,18 cuotas,38.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-452511747-auriculares-manos-libres-bluetooth-ideal-auto-y-moto-tcuy-_JM,NA,NA,NA,NA,NA,#452511747,NA,NA,NA,NA
253, Auriculares Estéreo Inalámbrico Bluetooth Manos Libres ,489,NA,3,47,18 cuotas,27.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DESTROSTORE,https://articulo.mercadolibre.com.uy/MLU-464203142-auriculares-estereo-inalambrico-bluetooth-manos-libres-_JM,NA,NA,NA,NA,NA,#464203142,Sin Vincha,NA,NA,NA
254, Auriculares Bluetooth Active Magnet Sport Dorado Y Rojo ,549,NA,0,1000,18 cuotas,30.50,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GRPRO,https://articulo.mercadolibre.com.uy/MLU-457558174-auriculares-bluetooth-active-magnet-sport-dorado-y-rojo-_JM,NA,NA,NA,NA,NA,#457558174,NA,NA,NA,Roja
255, Auriculares Manos Libre Jbl T205 Bluetooth Dorado ,2660,NA,0,10,18 cuotas,147.78,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/COMPRALO_HOY01,https://articulo.mercadolibre.com.uy/MLU-462571519-auriculares-manos-libre-jbl-t205-bluetooth-dorado-_JM,1,1,0,0,0,#462571519,In-ear,JBL,Tune 205BT,Dorado
256, Auricular Inalámbricos Bluetooth Philips Shb4000 ,1490,NA,3,7,18 cuotas,82.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DATASURTECNOSTORE,https://articulo.mercadolibre.com.uy/MLU-455625156-auricular-inalambricos-bluetooth-philips-shb4000-_JM,NA,NA,NA,NA,NA,#455625156,Con Vincha,Philips,SHB4000,Blanco
257, Auricular Bluetooth Hm-01 ,500,NA,0,5,18 cuotas,27.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DISCBOX,https://articulo.mercadolibre.com.uy/MLU-463461726-auricular-bluetooth-hm-01-_JM,NA,NA,NA,NA,NA,#463461726,NA,NA,NA,NA
258, Auriculares Bluetooth Manos Libres Correr Deportes Running ,349,NA,99,99900,18 cuotas,19.39,NA,Envío a todo el país,NA,NA,3.8,8,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-452133162-auriculares-bluetooth-manos-libres-correr-deportes-running-_JM,4,1,1,1,1,#452133162,Sin Vincha,NA,NA,NA
259," Auriculares I7 Bluetooth Para Andrews, iPhone Microsoft ",1470,NA,1,NA,18 cuotas,81.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFORAMA10,https://articulo.mercadolibre.com.uy/MLU-452136089-auriculares-i7-bluetooth-para-andrews-iphone-microsoft-_JM,NA,NA,NA,NA,NA,#452136089,NA,Microsoft,NA,NA
260, Auriculares Bluetooth Premium Extra Bass Con Micrófono Loi ,847,999,2,998,18 cuotas,47.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-463417480-auriculares-bluetooth-premium-extra-bass-con-microfono-loi-_JM,NA,NA,NA,NA,NA,#463417480,Con Vincha,NA,NA,NA
261, Auriculares Inalambricos Bluetooth Sports Waterproof ,450,NA,0,2,18 cuotas,25.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ROUGHDIAMOND,https://articulo.mercadolibre.com.uy/MLU-464612055-auriculares-inalambricos-bluetooth-sports-waterproof-_JM,NA,NA,NA,NA,NA,#464612055,NA,NA,NA,NA
262, Auricular Manos Libres Bluetooth Roca ,14,NA,0,7,18 cuotas,28.77,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DRACMASTORE.UY,https://articulo.mercadolibre.com.uy/MLU-460410494-auricular-manos-libres-bluetooth-roca-_JM,NA,NA,NA,NA,NA,#460410494,NA,Roca,Genérico,NA
263, Auriculares Bluetooth Jbl Endurance Jump + Envios Gratis ,99,NA,2,9998,18 cuotas,203.28,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463376907-auriculares-bluetooth-jbl-endurance-jump-envios-gratis-_JM,NA,NA,NA,NA,NA,#463376907,NA,JBL,JUMP,NA
264," Mpow H1 Auriculares Bluetooth Sobre El Oído Livianos, Cómodo ",2792,NA,0,100,18 cuotas,155.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457853195-mpow-h1-auriculares-bluetooth-sobre-el-oido-livianos-comodo-_JM,NA,NA,NA,NA,NA,#457853195,NA,Mpow,PAMPBH142AD-USAA1,NA
265, Samsung Galaxy A30 6.4' 64gb 4gb Funda+ Auriculares + Regalo ,326,NA,8,95,18 cuotas,669.39,NA,Envío a todo el país,NA,NA,4.7,52,http://perfil.mercadolibre.com.uy/PRECIOSMIAMI,https://articulo.mercadolibre.com.uy/MLU-461683226-samsung-galaxy-a30-64-64gb-4gb-funda-auriculares-regalo-_JM,38,10,2,1,0,#461683226,NA,Samsung,A30,NA
266, Auricular Deportivo Bluetooth Stereo Alta Performance ,797,NA,1,2,18 cuotas,44.28,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HANSBROTER,https://articulo.mercadolibre.com.uy/MLU-452723211-auricular-deportivo-bluetooth-stereo-alta-performance-_JM,NA,NA,NA,NA,NA,#452723211,NA,Samsung,NA,NA
267, Auriculares Iluv Bluetooth Tienda Easybuy Garantia ,900,NA,2,8,18 cuotas,50.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/EASYBUYSHOP,https://articulo.mercadolibre.com.uy/MLU-453430162-auriculares-iluv-bluetooth-tienda-easybuy-garantia-_JM,NA,NA,NA,NA,NA,#453430162,Con Vincha,NA,NA,NA
268, Auriculares Bluetooth Inalambricos I11 Tws iPhone Android ,1290,NA,0,10,18 cuotas,71.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DESTROSTORE,https://articulo.mercadolibre.com.uy/MLU-458952794-auriculares-bluetooth-inalambricos-i11-tws-iphone-android-_JM,NA,NA,NA,NA,NA,#458952794,NA,NA,NA,NA
