search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Modelo,Formato,Marca,Color
36, Huawei P30 Lite 6' 128gb 4gb + Funda + Auriculares Bt - P M ,384,NA,119,40,18 cuotas,789.76,NA,Envío a todo el país,NA,NA,4.7,57,http://perfil.mercadolibre.com.uy/PRECIOSMIAMI,https://articulo.mercadolibre.com.uy/MLU-461685314-huawei-p30-lite-6-128gb-4gb-funda-auriculares-bt-p-m-_JM#position=36&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,41,15,0,0,0,#461685314,P30 lite Dual SIM,NA,Huawei,NA
37, Auriculares Inalámbricos Apple - Sellados - Garantía!! ,310,NA,2,98,18 cuotas,637.57,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NEPOLLUCH,https://articulo.mercadolibre.com.uy/MLU-449003443-auriculares-inalambricos-apple-sellados-garantia-_JM#position=37&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,NA,NA,NA,NA,NA,#449003443,NA,NA,Apple,NA
38, Auriculares Jbl Bluetooth T110 Bt - Otec ,1699,NA,23,2,18 cuotas,94.39,NA,Entrega a acordar con el vendedor,NA,NA,4.5,6,http://perfil.mercadolibre.com.uy/O+TEC,https://articulo.mercadolibre.com.uy/MLU-460366220-auriculares-jbl-bluetooth-t110-bt-otec-_JM#position=38&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,4,1,1,0,0,#460366220,T110BT,Con Vincha,JBL,NA
39, Auriculares Acson As 440 Para Tv Cable 5 Mts Control De Vol ,279,NA,213,786,18 cuotas,15.50,NA,Entrega a acordar con el vendedor,NA,NA,5,3,http://perfil.mercadolibre.com.uy/LSTURUGUAY,https://articulo.mercadolibre.com.uy/MLU-444675531-auriculares-acson-as-440-para-tv-cable-5-mts-control-de-vol-_JM#position=39&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,3,0,0,0,0,#444675531,NA,NA,NA,NA
40, Auriculares Jbl Manos Libres T110 Bluetooth Celular Febo ,1698,NA,110,99889,18 cuotas,94.33,NA,Envío a todo el país,NA,NA,4.4,60,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-451102841-auriculares-jbl-manos-libres-t110-bluetooth-celular-febo-_JM#position=40&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,39,13,4,0,4,#451102841,T110,Sin Vincha,JBL,NA
41, Auriculares Inalámbricos Ledstar Fm Y Entrada Para Micro Sd ,590,NA,61,1139,18 cuotas,32.78,NA,Entrega a acordar con el vendedor,NA,NA,5,5,http://perfil.mercadolibre.com.uy/LSTURUGUAY,https://articulo.mercadolibre.com.uy/MLU-457587326-auriculares-inalambricos-ledstar-fm-y-entrada-para-micro-sd-_JM#position=41&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,5,0,0,0,0,#457587326,NA,NA,NA,NA
42, Auriculares Audifono Jbl Yx010 Bluetooth Envió Gratis!!! ,1150,NA,16,84,18 cuotas,63.89,NA,Envío gratis a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-457763186-auriculares-audifono-jbl-yx010-bluetooth-envio-gratis-_JM#position=42&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,1,1,0,0,0,#457763186,NA,Con Vincha,foco led 50 w,NA
43, Base De Carga Para Auriculares Bluetooth Inalambricos I7s ,270,NA,5,10,18 cuotas,15.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,https://articulo.mercadolibre.com.uy/MLU-463183960-base-de-carga-para-auriculares-bluetooth-inalambricos-i7s-_JM#position=43&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,NA,NA,NA,NA,NA,#463183960,NA,NA,Apple,NA
44, Xiaomi Redmi Note 7 6.3´ 64gb 4gb+ Funda+ Auriculares - P M ,262,NA,1314,29,18 cuotas,538.85,NA,Envío a todo el país,NA,NA,4.6,675,http://perfil.mercadolibre.com.uy/PRECIOSMIAMI,https://articulo.mercadolibre.com.uy/MLU-449993710-xiaomi-redmi-note-7-63-64gb-4gb-funda-auriculares-p-m-_JM#position=44&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,504,127,28,7,8,#449993710,Note 7,NA,Xiaomi,NA
45, Auriculares Bluetooth Manos Libre Deporte iPhone Android ,18,NA,65,19,18 cuotas,37.02,NA,Envío a todo el país,NA,NA,4.5,8,http://perfil.mercadolibre.com.uy/LIDERTEK+SRL,https://articulo.mercadolibre.com.uy/MLU-450309766-auriculares-bluetooth-manos-libre-deporte-iphone-android-_JM#position=45&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,4,4,0,0,0,#450309766,No Aplica,Sin Vincha,LiderTek,NA
46, Auriculares Bluetooth Stereo Manos Libres Correr Deportes ® ,330,NA,689,5000,18 cuotas,18.33,NA,Envío a todo el país,NA,NA,3.8,33,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-442753000-auriculares-bluetooth-stereo-manos-libres-correr-deportes--_JM#position=46&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,15,6,7,1,4,#442753000,NA,NA,NA,NA
47, Nano Auricular Manos Libres Bluetooth Ultra Pequeño Comodo ® ,190,NA,136,4997,18 cuotas,10.56,NA,Envío a todo el país,NA,NA,3.8,9,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-446287032-nano-auricular-manos-libres-bluetooth-ultra-pequeno-comodo--_JM#position=47&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,4,1,2,2,0,#446287032,Nano-manoslibre,In-ear,Samsung,NA
48, Auriculares Manos Libres Bluetooth Inalambricos Calidad Sony ,589,NA,43,57,18 cuotas,32.72,NA,Envío a todo el país,NA,NA,3.5,2,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-453667507-auriculares-manos-libres-bluetooth-inalambricos-calidad-sony-_JM#position=48&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,0,1,1,0,0,#453667507,NA,Con Vincha,NA,NA
49, Auricular Manos Libres Bluetooth Celulares Sony Samsung Lg ® ,178,NA,263,4999,18 cuotas,9.89,NA,Envío a todo el país,NA,NA,4.2,14,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443612911-auricular-manos-libres-bluetooth-celulares-sony-samsung-lg--_JM#position=49&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,7,4,2,1,0,#443612911,Manos libre Mono,Clip-ear,Genérico,NA
50," Auricular Bluetooth Xo, Divino! ",750,NA,7,8,18 cuotas,41.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MASTERCASE+CO,https://articulo.mercadolibre.com.uy/MLU-456702481-auricular-bluetooth-xo-divino-_JM#position=50&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,NA,NA,NA,NA,NA,#456702481,NA,NA,Apple,Roja
51, Auriculares Bluetooth Vincha Energy Sistem + Envios Gratis ,39,NA,17,9983,18 cuotas,80.21,NA,Envío gratis a todo el país,NA,NA,4.3,3,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-458891234-auriculares-bluetooth-vincha-energy-sistem-envios-gratis-_JM#position=51&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,2,0,1,0,0,#458891234,NA,Con Vincha,Energy Sistem,NA
52, Auricular Bluetooth Estilo iPhone Inalambricos Cod. I7tws - ,510,NA,12,3,18 cuotas,28.33,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/URUGUAYKIDS,https://articulo.mercadolibre.com.uy/MLU-457446473-auricular-bluetooth-estilo-iphone-inalambricos-cod-i7tws--_JM#position=52&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,1,1,0,0,0,#457446473,NA,NA,NA,NA
53, Auriculares Tipo Earpods Bluetooth Stereo iPhone Compatible® ,290,NA,63,5000,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,4.3,9,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-454091156-auriculares-tipo-earpods-bluetooth-stereo-iphone-compatible-_JM#position=53&type=item&tracking_id=2f99f8c7-d0ba-4e24-a767-42725e28bed9,7,0,0,2,0,#454091156,NA,NA,NA,NA
54, Auricular Manos Libres Bluetooth Klip Xtreme Celular iPhone ,385,NA,40,99959,18 cuotas,21.39,NA,Envío a todo el país,NA,NA,4.6,5,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-445275033-auricular-manos-libres-bluetooth-klip-xtreme-celular-iphone-_JM#position=1&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,4,0,1,0,0,#445275033,NA,NA,NA,NA
55, Auriculares Inalámbricos Bluetooth Tipo AirPods I9s Tws - Pm ,35,NA,2,48,18 cuotas,71.98,NA,Envío a todo el país,NA,NA,4,51,http://perfil.mercadolibre.com.uy/PRECIOSMIAMI,https://articulo.mercadolibre.com.uy/MLU-465594879-auriculares-inalambricos-bluetooth-tipo-airpods-i9s-tws-pm-_JM#position=2&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,21,17,9,1,3,#465594879,I9S TWS,In-ear,Apple,NA
56, Auricular Inalambrico Jbl Mdr-xb650bt Extra Bass Bluetooth ,870,NA,27,73,18 cuotas,48.33,NA,Entrega a acordar con el vendedor,NA,NA,3.5,6,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-457761722-auricular-inalambrico-jbl-mdr-xb650bt-extra-bass-bluetooth-_JM#position=3&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,2,1,1,2,0,#457761722,MDR-XB650BT,Con Vincha,JBL,NA
57, Auriculares Bluetooth Compatibles iPhone-android - Tecnológi ,650,NA,162,9,18 cuotas,36.11,NA,Envío a todo el país,NA,NA,3.7,17,http://perfil.mercadolibre.com.uy/TECNOLOGICO.UY,https://articulo.mercadolibre.com.uy/MLU-455155315-auriculares-bluetooth-compatibles-iphone-android-tecnologi-_JM#position=4&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,7,3,4,1,2,#455155315,NA,NA,Tecnológico,NA
58, Auriculares Inalambricos Xiaomi Redmi Airdots Futuro21 Dimm ,2399,2890,13,43,18 cuotas,133.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-450412108-auriculares-inalambricos-xiaomi-redmi-airdots-futuro21-dimm-_JM#position=5&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,NA,NA,NA,NA,NA,#450412108,AirDots,Sin Vincha,Xiaomi,NA
59, Auriculares Bluetooth + Base De Carga - Celtronic Paysandú ,399,NA,14,985,18 cuotas,22.17,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/CELTRONIC.PAY,https://articulo.mercadolibre.com.uy/MLU-459557614-auriculares-bluetooth-base-de-carga-celtronic-paysandu-_JM#position=6&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,1,0,0,0,0,#459557614,NA,NA,NA,NA
60, Auriculares De iPhone Lightning Bluetooth Con Cable - Sertel ,490,NA,19,17,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,1,1,http://perfil.mercadolibre.com.uy/SERTEL_SHOP,https://articulo.mercadolibre.com.uy/MLU-455738899-auriculares-de-iphone-lightning-bluetooth-con-cable-sertel-_JM#position=7&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,0,0,0,0,1,#455738899,NA,NA,Apple,NA
61, Auriculares Deportivo Imantados Bluetooth ,240,NA,62,88,18 cuotas,13.33,NA,Entrega a acordar con el vendedor,NA,NA,3.8,6,http://perfil.mercadolibre.com.uy/UNAGANGAUY.COM,https://articulo.mercadolibre.com.uy/MLU-458335027-auriculares-deportivo-imantados-bluetooth-_JM#position=8&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,3,1,1,0,1,#458335027,NA,NA,NA,NA
62, Auricular Manos Libres Inalámbrico Bluetooth iPhone Samsung® ,389,NA,69,624,18 cuotas,21.61,NA,Envío a todo el país,NA,NA,3,4,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-453896126-auricular-manos-libres-inalambrico-bluetooth-iphone-samsung-_JM#position=9&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,1,1,0,1,1,#453896126,NA,Con Vincha,NA,NA
63, Auricular Bluetooth Manos Libres Kolke Con Mic Oferta Loi ,197,NA,169,948,18 cuotas,10.94,NA,Envío a todo el país,NA,NA,4.2,11,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-453030564-auricular-bluetooth-manos-libres-kolke-con-mic-oferta-loi-_JM#position=10&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,8,1,0,0,2,#453030564,NA,NA,Kolke,NA
64, Auriculares Bluetooth Inalámbricos Tipo Airpod Base De Carga ,427,NA,220,4,18 cuotas,23.72,NA,Envío a todo el país,NA,NA,3.4,13,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-453085472-auriculares-bluetooth-inalambricos-tipo-airpod-base-de-carga-_JM#position=11&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,5,3,1,0,4,#453085472,NA,NA,NA,NA
65, Auricular Único (1) Inalámbrico Bluetooth AirPods +cargador ,245,NA,61,34,18 cuotas,13.61,NA,Envío a todo el país,NA,NA,3.3,6,http://perfil.mercadolibre.com.uy/IMPRESIONANTE+-KUSA,https://articulo.mercadolibre.com.uy/MLU-457359885-auricular-unico-1-inalambrico-bluetooth-airpods-cargador-_JM#position=12&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,2,1,1,1,1,#457359885,NA,Sin Vincha,NA,NA
66, Auriculares Jbl Bluetooth Manos Libres Celular Tipo AirPods ,7230,NA,5,99994,18 cuotas,401.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-459295402-auriculares-jbl-bluetooth-manos-libres-celular-tipo-airpods-_JM#position=13&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,NA,NA,NA,NA,NA,#459295402,NA,NA,JBL,NA
67, Auriculares Inalambricos Bluetooth I10 Tws ,69,NA,21,7,18 cuotas,141.91,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/INFORAMA10,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=hPmJT%2Fjbd%2F2fMXJsDtVqYf%2BmNNuDczqhmvgbwajgaBnwAz%2BRufYSJGDHc%2BDGlQ3lb7EqDlN8eKX3B4WZbVFVqd2DXqTKRqcYsusY0H9F5Hx%2F5IbmwZ4RV1WUbHJWzLzfnXlqS6ckG6HYBsf8aIcTU7fMLGahFsbl3LmK9%2Bk%2FGlyMurwxm3VmTT2fVv5qqotf43XtXTovA153BeC9bTs7LU4fsqnOd656%2FhybX5EQUNXmSnlPPX9Qu1Pe5QbkTSXSky%2FQ3WripaFRCr60bv4iQbn34ZwtqmNOrr6KJQv69uw3h6lkM6Zpab%2BBFpVLTnmbytXIv4qk9RQjfox9CgoBboVb%2Boxiandle6OwvWNHkDNDmehnvoM5E1a8w2RZ9%2Fl1B9GOLxjCdoVQLs2doJXarUyzkxwmg%2F3b7awQNQbn%2BhpKAPJYznzjph%2B8ERk4ffH%2BsmDbZuWpdo9lb8i0G%2FiAPetUxYONwRN7RnVSlLIUFlk6haUdy%2FTGcu9eOoXs1FCZG3M99lngplRdG0nTYEa4%2BTmNU9NbOSOrOoR%2B5W6%2B6%2BJ2241lAeR2Bdt%2FYgfJCYX2xmGX1N2lu2JHXp9KbHNcGi5Cbq69c%2FFPJ1c%2B6drWRYeDJSJTHJwZLj67ONwfn695QTWDhILexpwxi8rVsuFjNNHA80ud4N4N%2B86Bx%2ButOiXQ2pdJYHnOqAkPkVPae%2Fr4fM1ZHmy%2Bce7yWL56YjQbv8PMaFlF5Pxpi1QLPkK3OtGWhzrY263U%2FYP%2FCnBxYIeu4Y%2BxGjfmUcf8iwdIsPi732qP%2FrfWI%2F69GXylopj9RqPciaUrXqzBkjfyRpmqF0butG2bYtaffUB0KWzzusnhFprlpdzkE3IWXXL8tF7Dqs1it%2BSECMK%2FiwGzgI7KHoRoAmTCJwDplYlYZgNHrafLlv7Xz67Jo%2FSJTKfc7MYfjVasXSGM%2BLMLdw55C7JhnbEW5OnHxzLLESYVPkLJkK8bXH8UXfItpi3qfbQRtDQ9fTk7H6tmlRTvjZLg8kTwbjN96attv3oAk9jV62aaTAGqqlIo%2FrH06yrtkl5XexgVA847aEkzI7DvOXaK43z9c%2F5lEZGLaN9GmJWpDSFgeRoUWqaidPDB3Hl7C%2FFoPhqo2whit9p5OmAKk94u3Vw%2F2wwQaHvqkmb9LG8kNBxFae8i%2FXE%2FmgyK63UfLpvat4LoF5zjEDqrJW2eZ9VrDhugx8FKTUjBdNeyU4qPGmt82SK2Z8kDbICK5TrYGx61LQjhuFwmFEAN6UKgRGhhdpnwHGG76umM7YcPlsMMwAvvRLISSdEhzwYNXZ0Pa25J%2FeLcvV%2FGMimSpg5glPYJ6P4Wlhj08zmXTLL3nBd%2FEs80Zf6yZvRUWiNP52PNfdGHRwg8Lkv%2BCC1fnFSQlEuxzUu4Y4sqjpk3T23adKPavfSTAqUfKx6e0bhCP5Vk3UxLoOUMxCqjpcIE5Ve3XxZRU55Imi8yvWBdYgGmZlBnI7Sw0gq%2Bm56Wt3%2BbXTfuhiWsuJU8dY%2BS0VdAWrfCZQG5pngej1CdeskP7zESX2Ok%2BQsQIsq9F5WVstJwsZ9EZwfRPzPhtm3q%2B%2BMpIQDxxKBK1bVqtVpxckgMbtCH041tbD20SSLiBTuXzvioL0NO9SUVe9ipO3J5YGxiJb3YouPNZ6rhQTIjoGo3aTTnQIv0UXK1RLN7%2BW2EUIR9Jmo9fqQBX%2BK4YlPymXRuCCYA5jSfPyBOWP%2BGZlzUXEK9zLbGxeCHzPvQoWULB8iu7qmk%2F%2FjQFMSQxPGTHb4eZPqRxAlVzQ%2FJkYmN4KYNuwu6789bnCtO,1,0,0,0,0,#459598702,NA,Sin Vincha,NA,NA
68, Auriculares Inalámbricos Stereo Bluetooth Manos Libres Verde ,299,NA,90,36,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,3.5,12,http://perfil.mercadolibre.com.uy/MLCENTERUY?brandId=511,https://articulo.mercadolibre.com.uy/MLU-445189276-auriculares-inalambricos-stereo-bluetooth-manos-libres-verde-_JM#position=15&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,3,3,4,1,1,#445189276,NA,NA,NA,NA
69, Auriculares Samsung Galaxy Buds 2019 Bluetooth Futuro21 Dimm ,195,NA,12,8,18 cuotas,401.05,NA,Envío a todo el país,NA,NA,4.7,7,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-463176507-auriculares-samsung-galaxy-buds-2019-bluetooth-futuro21-dimm-_JM#position=16&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,6,0,1,0,0,#463176507,Buds,In-ear,Samsung,NA
70, Auricular Manos Libres Bluetooth Wireless Headset Fifo ,470,NA,16,99983,18 cuotas,26.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-458438753-auricular-manos-libres-bluetooth-wireless-headset-fifo-_JM#position=17&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,NA,NA,NA,NA,NA,#458438753,NA,NA,NA,NA
71, Auriculares Energy Sistem Headphones 1 Bluetooth 8 Horas ,35,NA,5,5,18 cuotas,71.98,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=4qRsTNmDH400Jbp4erbL5HxuGVPk%2FU230fj14OmKQ4ELGIwX7%2B1Kbw7POuPhOWAbG%2Bd5aVw7bn5r1LC%2BuOKfbxFwi6OGrZCNgZEXxukzAQ%2F6Z8mThhHLtnXqXqwV7rKH0ApRJXJyc9z0IQ1lcOZUceT3Ang6MYhykzBFMJq88eHRlIkLiEFQIXTLMrQU%2FkcUdYCN%2B62KscH4ojD10nUca8n63RWmT7rIk8StQAWGp%2Bua%2BAQ8nyPXEorZNQXmPWprg2DrWYOxhMtCXfMZgzVzooGksihRtMMErLS3Dgz%2FbykYqyxfw1w3okc39OHT9jFtGWZttoVtzHDRcMZ%2FEPtZvZrtQX1%2BqkH5fTnGmv8cgRpWogCzaPS7caHayb4s5FLPYSaWkDYZc08fDjcTc9gKmtBrDGpGUP0W1MNy0yXtyUQE1DVEYf9GwfNfUyOqoOongQC4Mxx%2BHHHJAYw39%2FJpEdRHBPtBQa6lLU9IC7JZeXBfjt9efpAaTjNfxUarhFvM0MtiaGEpnPRO9rtNtLJs8dg1KcknwXme3h2ooYQFvAEomMBEcr2ImzoU3KsL09pMI7UnsFvmWGUliq19N95QvgiIHNoICQP32zORWmolI0%2Fcg%2BkAV8%2BkKsIUbXGUJFsjowo0Wz7KMWQ03nuB%2FbzIEOP2wuUDIfuLt1iQGd0%2Fy9a5mm68LiYOD7E7CKuaZdMVcCZFdL21CZDaAdAk8A8Wq%2BPwXBRqv3bAKrm2BDmcM%2FDrzMLRyims1idAbN6uJ%2F2qNqbZ9Y5qCHpbts3%2FrHWkm6ufuLSFTPGSdIZ7zaeB26Cl%2F2oeSanxh9ckykeX7%2BUsbhxg8KfERVUPZ9p6QwTGH76SBwgRl0wA1%2FGrNMMlU7SB1mIPqCoP6SAVeWA%2BZJmbyRlq8rxQcFBgNcGPB6%2F6wJitxNmYePf5q4sK%2FE0KKac2%2F7bFYsjxic5tZ9e%2BB9iHCyYcNOkx8rbLGbbRsWxBhYqfhwmn1%2BQj4BCYIZuh2VNSCvytfr9G6XLbR5rfu5T95I42WIXagkyyMgPOXc26enM7s0KksjcI10Scfjydz9q%2BbYjRFEe8sW1TGT%2B2xAvP%2BpSguUcc4GnIl7%2FYI9RG8gDB8xT1LxBlqM0l53LKyYrGYMr9uEzFYeJJ7sCJ0e1JH774Tb%2FtoLA8%2BHEz1jV3dTGk%2Fy%2F1%2BGLC4OxonvWPTIQIe5xV7QEuFuPcZxIuE3pOF%2BHx9ZjpMindfOx5hvnslPn9TcJG9aDTDCniid6QdlhCexWMBELZ9zWgiYULcNpYocWzQZbgLQHzlIFjzJunhzvfHbdlOiixIRdNlCE0LF2KUtz2CNFeiZNVNrQV4avbMXGBGt3EJKbm74%2F%2FyHC9wjiWB0e0peHtTu8SU280SZGkmChipwGhjWpuzENBqSqHpE0TJsruIm75HUffoQnDlBcFIHOuBi%2FpjkrN4zpmnqXyh1mbt59g4iQ5S%2BIc5Z4Ore%2BErmC0%2BJ4Jcs33u%2BKlDalt45RkpXvh4%2FFu0UBQVP3O80xEzStBySL%2FoMvuagK%2B2qjJxdue05d9hX%2BiCXBA%2BSQH1UaTXpSvxRiX1anN9zY%2BRfwpKa7KEf49iWHeSFHe91FPFdTQ9ksqUvIyxPzSlJ%2Fh6Xm033ZzOJHpHVKo2zRmYLtyNLvA8ceBsbnt7abR7zV5pQIqGbZkNowhxJ1qCK3MUaSnb4sCX8w45FtG2%2BgyRG1cKe8DDfSBIPgs4XT8yiSge150GQuLOGaRjRrAnPVchiTD0Ea6uD2gqTtJQJE3yjyex6gRa%2FJiWYskQGUX%2BEPrjGygWQVMmOooc5KO18xHL15BCeo0cQs%3D,NA,NA,NA,NA,NA,#455332024,NA,Con Vincha,Energy Sistem,NA
72, Auriculares Bluetooth Deportivos Jbl Endurance Diginet ,79,NA,14,9986,18 cuotas,162.48,NA,Envío gratis a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-461617807-auriculares-bluetooth-deportivos-jbl-endurance-diginet-_JM#position=19&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,1,0,0,0,0,#461617807,NA,Sin Vincha,JBL,NA
73, Auriculares Bluetooth Simil AirPods iPhone + Caja De Carga ,790,NA,1,99,18 cuotas,43.89,NA,Envío a todo el país,NA,NA,4,51,http://perfil.mercadolibre.com.uy/NICO+AMOBLAMIENTOS,https://articulo.mercadolibre.com.uy/MLU-465568874-auriculares-bluetooth-simil-airpods-iphone-caja-de-carga-_JM#position=20&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,21,17,9,1,3,#465568874,NA,NA,Apple,NA
74, Auriculares Inalámbricos Bluetooth 4.1 Estilo iPhone Nnet ,646,NA,46,2,18 cuotas,35.89,NA,Envío a todo el país,NA,NA,1,1,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-459062061-auriculares-inalambricos-bluetooth-41-estilo-iphone-nnet-_JM#position=21&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,0,0,0,0,1,#459062061,NA,NA,NA,NA
75, Audífono Auricular Bluetooth Sony Rosado Envió Gratis! ,1050,NA,13,87,18 cuotas,58.33,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-455333877-audifono-auricular-bluetooth-sony-rosado-envio-gratis-_JM#position=22&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,NA,NA,NA,NA,NA,#455333877,NA,Con Vincha,NA,NA
76, Auriculares Inalámbricos Stereo Bluetooth Manos Libres Azul ,299,NA,69,44,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,3.5,6,http://perfil.mercadolibre.com.uy/MLCENTERUY?brandId=511,https://articulo.mercadolibre.com.uy/MLU-445603221-auriculares-inalambricos-stereo-bluetooth-manos-libres-azul-_JM#position=23&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,1,1,4,0,0,#445603221,NA,NA,NA,NA
77, Auriculares Energy Sistem Sport 1 Bluetooth - Netpc ,29,NA,12,8,18 cuotas,59.64,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/NETPC+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463786472-auriculares-energy-sistem-sport-1-bluetooth-netpc-_JM#position=24&type=item&tracking_id=00d8fdec-4c83-4703-9eea-dfea3331f81f,0,1,0,0,0,#463786472,NA,Sin Vincha,Energy Sistem,NA
