search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Género,Peso,Tipo,Color
647, Casco Moto Abatible Casco Abatible Moto Visor Sol Fgn ,32.99,NA,3,29996,12,2.749,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ADKAR+SHOP,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=FuO7vldX826SL2xoeS6%2FKdT4UgA5o6DW%2FWTTv0JYz8W4HSu1xtjZLDZNyLm9NW5AEm4gJLqWqv881lLwFvq%2FPM58aZt0vw%2FXq6DmSYHr6Sblq4DJSj2rImWDgV1XFB%2Bz%2FxqDRxRpUKt%2FR%2FioH1i%2BevBqvd0CUd2zKRjtp9ujkPSvjsKV5SgT09%2FaLBQzdE%2BvxeA%2F%2BJVc9Wuh1Q09%2B2bj%2BFFbBVGbMspPQViQIsrjFLArhTZQgxlxF85p9gYAH%2F9lz3bhC10b8AdvsKGW1tW4a0QHXv5lY%2BqJEt5LElNMUtokUXVCtenQHs0da4YyQsst6iMdU%2FgB2yJsUFF2FTstn%2BP58RWWT4%2BuPs%2BqQVz23FXCrWmmFSCTcJTVXa0sqhyu3TSuaYpCRK%2BxP1ix0q%2B0DGgTB3n%2BCYy7Sq0EqS3y2cF0oQ%2Fs%2BXqrRbyz8ckV3klNjMOSw6%2F61BhXXaC01NHWGK%2B4EtxpCtyGvsCR0mmvIvQ8eWTZFzF8Y1kClU%2FnbvblUuM%2BBGzwNeDgjQuzBeMjU5zgEs8dY6BtKWQzZZ4L3y5luUtNUNa4Ou1ZBC9OuAe8kuugfqNrLYa7ECTziDL%2FvBq8diLVqRNMdMJ535Lx9vOsQ0M5h%2BWM%2F55bx%2BVDMSFB5Z4zZQc8zcKON6UJbl8hcrbcRLLNOhxbsZ8Hpmje%2FlvH5dzLicLPUHfYhcG69NVxtG0kAuSt8RODMr4ccg2GkUAAabzBoiENIvYljwASoGv0idZ7ZN0cklRxd3Ap20SlLwFcZb7RSr4uiebd92xCrOoKnrken%2FbUE1KzaymVZgEGBjfvh0%2Bjdu81UcJvZaHQXVh1weAnBX02afCKqJWegL4wol94ctzPsPYLMypQ5bDmNjNuLeX3lbgRkR4H0heyzjxF%2BFByHCaS7%2FgZnFU67BATjv%2By3fvRWhssXZ%2FJvlXjmHtty0jlJgYiEGuaZIehJDM%2F30RKP0SZDji9gQDzl%2FipMkU0EpdyGZ5JX4mOQL34jXuBoIWwd%2BmZkW0XHif56WcduOiuTko6v932Hi72f2zkd1o%2BvLJDHlVZ6DdZFzlxmSrHGcMlUM7q598bVOy5k6%2F34pEQqdx7lhWYbBsfzGUSDeWWK0JEMslpaCPtpHZU60%2FZPXejRiPDj0epkDsjgt1KbIOZ9%2F9r15pUv9qjPhKt1xpcb4Kd1XG4eNA%2FuAnQttZhHMqHj%2BcREmcy0Wo0Y9nbDcm1%2Fu0wXSGIj6FoyVcCvtl59qyIH9B2QNok8To1CYRoZFGqyFSR4iRJACYM%2Bsd7jQJAFlTQlp26aSnIfZHzc6qCQEkCl8FBWxoxAX1lfODGKzo7foGl38meJ8VMWnzD%2FlS0Y%2FQrtmsxL2qNApJl4s2Rtj6KsyowaQ%2FK9BxqtJ%2FAbzYM%2Bi9hThNFmxWzlsl4%2BBUT5V0XCKlve6HYqKFHeugukwVD9C41IrPOTjEkOMb1CA4e4oYLKdhw1cbOC9Adzq2JfTgmezrJWPaFE4U1d2KoywmOP%2FhmZYyeSquwelYzk0p%2FrlBy2s3%2B55AwK1cN5wtf2YABV5Cg%2F6KkFkclJo5CHuKbeQSUcawnESQ%2Bc%2FU0oz59OopgxEp%2FXi%2Bm42Ac75ZzfhXtlz3Zx0mkwYm9HvtABtHkdVaJxdfLwf9vZkGKtXniPxnG%2BnPzPEjZsfuYsitubz4ME%2BXD4IioVZDlmJPN%2FLHJHvGgD7Q7587dJNIdRdmRzd9kVqMpoxnLu9obKNigEUnTh%2Bp7bBFuECCGoIOQnN6emQYp7taPN8HxR5U%2B0n4gyzzFcDGSzmytaQFYWw4d,NA,NA,NA,NA,NA,#497098651,Negro,Tamaño: 54-60cm,FGN,NA,862,Rebatible,Unisex,NA,NA,NA
648, Set De Tornillos Repuesto Para Casco Moto Nzi Combi Fijacion ,6.99,NA,0,20,12,582,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-471232375-set-de-tornillos-repuesto-para-casco-moto-nzi-combi-fijacion-_JM,NA,NA,NA,NA,NA,#471232375,NA,NA,NZI,NA,COMBI SMOKE,NA,NA,NA,Integral,NA
649, Cascos Moto Y Deportes Motor Mx-9 Mips Bell ,259.094,NA,0,100,6,43.182,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPREONLINECHILE,https://articulo.mercadolibre.cl/MLC-480528597-cascos-moto-y-deportes-motor-mx-9-mips-bell-_JM,NA,NA,NA,NA,NA,#480528597,NA,NA,Bell,NA,MX-9,NA,NA,NA,Rebatible,NA
650, Hjc Lank De Los Hombres Is-17 sports Bike Casco De Motocicle ,21.842,NA,0,200,12,1.820,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TOMTOPWHOLESALECL,https://articulo.mercadolibre.cl/MLC-475022938-3casco-de-motocicleta-de-media-cara-abierta-con-gafas-visor-_JM,NA,NA,NA,NA,NA,#475022938,NA,NA,NA,NA,NA,NA,NA,NA,Abierto,NA
651, Bluetooth Manos Libres Para Cascos De Motos ,21,NA,17,2,6,3.500,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/MARCOSBIZAMA,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=8CG5i%2FVcl2ak7l9RBhIu1MacjqdCByofaIdNZLXBW2KLsF93tHOHPNqcxI8VUbw30kOYcyN3B66qFwKjvVLLtKRLo%2B1MlmsgwJQgNeFSGc4MqaopmQ3L6mfGPZCzPZW17rjyaw%2BkdK0DnbhEp1PfvDONNB7fe1UXHw%2BAFKYZmtKBUrg4ramPnkWZYPyiJ7HedAYOuUrNs%2BQZrb52vsDoa%2BBNz0jCLbYg%2BRhLzPTbiOL5nlCaJkG%2B5Kqt0VEoNTnzS4xV8aENzJ3aViu5NvtfXAPwpHaRMzY%2Bs%2F9ByG%2BKbfaUE64cdaU7xC%2FERcCvpRo8p7kYpAufWE04G5J5jBY6Xc%2FPKU9PYxAdM46gmC8ZPBDfMIqsCDJDsjR%2FRaNTBxrTlkq%2BAYNP8kfNTXFsWhA75Ium1wWh%2BHNek7%2F0FmpBlKggtLOO8qUPZ3McIupCtwe6M9DUt9GpZZuguT6scRadOymrZnP6pgI1%2FnlE5C0gsKAiHNS%2BLu6ZaD%2BWrwitZ2sXNXQUJFeDgm9BBIJwZuqQsNekgIRTCSdOK1KM%2Fdr3JhMjCFzdgU8Ao5ZyXxOmdecMIUFnBP8536rUTxI9Vl%2F8NtS8AvNfcpjF4Na81JNia0cCE4Neb2whoILVbPeG6P9lBvSMUMWzL3uQ%2BHvgQoMkyeNVopNKs6JyOyW7AlNwpU3WifAay8HVM1lpaQjhB4XxtLoTE%2BdQJDp4RNfR%2F5hUycSfSmQfUzLooTbzZ9aGKKWWjp%2BdVl9vz0s015%2FaYTtLKddADK4XWrJ9g94yqREdXHDZlj1BJawQQxI%2BYQmICRrP2eAHs0Gxi8Nfrr5HsBssgIZVhaCFbo3P2SYEBpxet19YydwHNpIvmyD2GeUN1AKa4W8jYogv1mywy2gLa2t7NdswoZy8GW6iJy5ryyZJ6v06%2B2t3thw%2FeX0GFMSQZbrvNxmCRDOZk7sU6FXKdF4XnKFOid0aolPeAgpBGXxg2a1wqAKQS1aOsVi%2BT2yaD84%2FoMzvar76yuZ9g2eA4bPsaq%2BQYmTuKPX5f%2Bzysejfu8pBVuj%2FRhtCgusxP76x36tYXdNc3tareKkmUen2oyCAgRSCWW6YS8xd4VFwGJHr3yswtc%2Fffh1DsTmKCw4DRQYltp3Nxqk%2BpZ1T8ugH0ZmHdJFmZ%2FwFkEiyCotmVF8Oj8JJtj7mzTkGhSpX5pWQenJ042DqVnBvICWWMKETXHWvaBL0F6DHIIxI0KklIwsxjaCJv%2F61hitIoNR4Hjxul4I5jVasUE75QDfDOVtWzx4fEZ%2F5RsSQTF42iN4JnOgbHAa9QkduW9aY3mgktzFfZ%2F0nqBuOccPk9yz%2BnPZ%2FP23gd%2BlwzcRBFRjMZmc9pvxnevod1RCIZ3yo776hBIzt3G5t%2FtRNQ4%2FcX5VR68Xesj57tBaMfPJrE%2FVhjByckNwnQ6Yt%2BHz4NePO7VabG9qYznwH6ZMUeo0FJSupGCeUUtAv4v49r1yqzJid28ANNkouxvvQWqsRj7C%2FFnekO1fDLJr%2B3tYFyVmq3ETrBxQbBqz9eBkWOf0EfPlhzYUP8ND%2BuWm9ILa2XaUvpzwAcspVMvjbbA6iwLlmqrOMHYokr4aVQpH7aACrIhG75p%2BCbC%2FVHw%2B6elafiHKzUCY6bKZEKPRbwD4Aejj0U4R6eWRoPlVl%2BqZuQc6btxPCMBNdGhN6%2B7YD4%2BvescnNyTWeawrMkkZyuKYWwB5%2Bi9VrvgYBEdQ%2F6%2BvTdluJ8TBCAuwVbEcfLgaH9fvpWU5PMFCEWcOfg7oIGeBzfunu5sZ3t3U%3D,1,0,0,0,0,#448923982,NA,NA,NA,NA,NA,NA,NA,NA,NA,Negro
652, Casco Moto Shiro Sh-881 Phoenix Amarillo Mate ,72.99,NA,NA,27,6,12.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-478981807-casco-moto-shiro-sh-881-phoenix-amarillo-mate-_JM,NA,NA,NA,NA,NA,#478981807,Amarillo mate,"S,M,L,XL",Shiro,NA,SH-881,Integral,NA,1.39 g,NA,NA
653, Casco Moto Integral Arex 807 Amarillo Fluor Brillante ,55,NA,0,29,6,9.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-475822266-casco-moto-integral-arex-807-amarillo-fluor-brillante-_JM,NA,NA,NA,NA,NA,#475822266,NA,NA,Arex,NA,MR 807,NA,NA,NA,Rebatible,NA
654, Casco Motocicleta Bell Qualifier Machine Pink. Talla Xs ,99.99,NA,1,NA,6,16.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PINCHEIRAMOTOS.OFICIAL,https://articulo.mercadolibre.cl/MLC-463458779-casco-motocicleta-bell-qualifier-machine-pink-talla-xs-_JM,NA,NA,NA,NA,NA,#463458779,NA,NA,Bell,NA,Qualifier,NA,NA,NA,Integral,NA
655, Casco Moto Ls2 Ff352 Negro Brillante ,52.99,NA,8,19,12,4.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-461027408-casco-moto-ls2-ff352-negro-brillante-_JM,NA,NA,NA,NA,NA,#461027408,"S,M,L,XL",,LS2,NEGRO BRILLANTE,FF352 ROOKIE,Integral,Unisex,1350 g,NA,NA
656, 3*casco De Motocicleta De Media Cara Abierta Con Gafas Visor ,7.27,NA,0,200,12,606,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TOMTOPWHOLESALECL,https://articulo.mercadolibre.cl/MLC-481755579-casco-de-motocicleta-de-media-cara-abierta-con-gafas-visor-_JM,NA,NA,NA,NA,NA,#481755579,NA,NA,NA,NA,NA,NA,NA,NA,Abierto,NA
657, Motocicleta Mitad Casco Abierto Cara Casco Protección Cásc ,5.824,NA,0,200,12,485,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CIMAALEGRIACL,https://articulo.mercadolibre.cl/MLC-470648327-motocicleta-mitad-casco-abierto-cara-casco-proteccion-casc-_JM,NA,NA,NA,NA,NA,#470648327,NA,NA,NA,NA,NA,Integral,NA,487 g,NA,Black
658, Casco Moto Abatible Yohe 950 Yellow White ,65,NA,0,10,6,10.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VIGA-MOTOS,https://articulo.mercadolibre.cl/MLC-456425577-casco-moto-abatible-yohe-950-yellow-white-_JM,NA,NA,NA,NA,NA,#456425577,NA,NA,Yohe,NA,950 abatible,NA,NA,NA,Rebatible,NA
659, Casco De Moto Para Niño ,18,NA,37,1,6,3.000,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CORO+RONDON,https://articulo.mercadolibre.cl/MLC-460359240-casco-de-moto-para-nino-_JM,NA,NA,NA,NA,NA,#460359240,Azul,NA,NA,NA,NA,NA,NA,NA,NA,NA
660," Medio Casco De Motocicleta Flatmingo, De Estilo Alemán, De A ",76.99,NA,0,3,12,6.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468637705-medio-casco-de-motocicleta-flatmingo-de-estilo-aleman-de-a-_JM,NA,NA,NA,NA,NA,#468637705,NA,NA,NA,NA,NA,NA,NA,1.7 lb,Integral,NA
661, Casco De Motocicleta De Media Cara Abierta Con Gafas Visor ,25.692,NA,0,NA,12,2.141,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TONGUELOVECL,https://articulo.mercadolibre.cl/MLC-491328879-motocicleta-abierto-cara-casco-de-la-moto-ciclomotor-jet-cor-_JM,NA,NA,NA,NA,NA,#491328879,NA,NA,TONGUE-LOVE,NA,TONGUE-LOVE,Abierto,NA,NA,NA,Como
662, Casco Abatible Para Moto Visor De Sol Uv Mica Uv Bike ,32,NA,0,6,12,2.667,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PEGI545499,https://articulo.mercadolibre.cl/MLC-497673190-casco-abatible-para-moto-visor-de-sol-uv-mica-uv-bike-_JM,NA,NA,NA,NA,NA,#497673190,NA,NA,fgn,NA,862,Rebatible,Unisex,NA,NA,Negro brillante
663, Casco Moto Airoh Switch Scary Negro Matt Talla L ,103.491,NA,0,NA,6,17.248,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DUNLOPCHILE,https://articulo.mercadolibre.cl/MLC-471316296-casco-moto-airoh-switch-scary-negro-matt-talla-l-_JM,NA,NA,NA,NA,NA,#471316296,NA,NA,Airoh,Switch,Scary,NA,NA,NA,Integral,NA
664, Casco Moto Ls2 Ff353 Rapid Carrera ,64.99,NA,1,40,12,5.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-464567350-casco-moto-ls2-ff353-rapid-carrera-_JM,NA,NA,NA,NA,NA,#464567350,"S,M,L,XL,XXL",,LS2,Carrera,FF353 RAPID,Integral,Unisex,1250 g,NA,NA
665, Casco Moto Ls2 Ff390 Breaker Swat Naranja Negro Fluo ,118.75,NA,NA,25,12,9.896,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-494381564-casco-moto-ls2-ff390-breaker-swat-naranja-negro-fluo-_JM,NA,NA,NA,NA,NA,#494381564,"S,M,L,XL,XXL",,LS2,NA,FF390 BREAKER,Integral,Unisex,1400 g,NA,NA
666, Casco Para Motos ,34.9,NA,0,5,6,5.817,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALVREID,https://articulo.mercadolibre.cl/MLC-466198874-casco-para-motos-_JM,NA,NA,NA,NA,NA,#466198874,NA,NA,GLX,NA,GLX,NA,NA,NA,Rebatible,NA
667, Motocicleta Abierto Cara Casco De La Moto Ciclomotor Jet Cor ,480.99,NA,0,3,12,40.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465880690-ls2helmets-cabrio-carbono-open-face-casco-de-moto-con-viser-_JM,NA,NA,NA,NA,NA,#465880690,NA,NA,LS2 Helmets,597,Cabrio,Abierto,NA,2.18 lb,NA,Negro
668, Soporte Camara Gopro Mentón Casco Moto S/daño Adaptado ,19.9,NA,9,1,12,1.658,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ESTOYKUKU,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=%2FIBrD0YlyHxKaF2%2BhBCSY2toBI%2FQyrWSipnmbeTpGV8%2BWxikTTQ39tfjjat8RMR6e5u2OzwJWa75p1D5NNJQN7IsTp2Fipvi5L6aKxai8YUYQoDFNoardEH5WsNu%2BKoZD5iIlhkoTQf2dK8fdtQ7lG2Gm%2BH6dQKg8%2BGYNlPgC5ioe%2FWOuQz8X%2F5VHaagVkTl8f8U0aC0KANs4%2Fu%2F0vHU%2F34ArrwzC2LrS0M1Ki0acoy95Ff60tEr8eKUKYu8D43wcL1x7DBaEuwx%2BgduS7SMF0GJBR63XWVinh4aQThQeF88bjoNGUjcJsVEqEDpKcD32QPjwADdh6AnZ28BHYFGnJDSYuI%2BVBWinU8aFigV%2FHSy27hRNhhRv3LAHWaTupvGAAcNzkwB3QKlyN%2BHBaSzse0D9CPOb7PBk7liSKHPGgtNRo3FXAAPGmjd%2BtrfPlK2L6%2F%2FYRSZSMQnp%2FDYGJf%2B6ixN9ahlWB3%2BK56sMP%2B9gvEssa6ggw9k9LbwxBwHmX8gnefbYBGadRHfsZbkNv90ShfBBU3IOOoWaIZ4tGqu29Dsn8qIWKAlTDp0N3qAh9VkDPYaAQw6eFf4C%2FYgfLDYYB4S%2BX%2FT%2FiSmrpq1dIvwy5JuKhwRtK%2F9u9Esd%2BKUuyX%2FCQ%2Fi3%2BxG5pQGRXW0AFzOlhq4oGYf7GmxZWgzND%2BpfRUx2LzSOKNOLdmGn6Jcvdf3LwfJO9KLje364FdmEgcwNl%2F0CD1OQxdQJMhYeCqN%2FVOoc91OTqymEhXSVOoEsLe%2FiGQw5IUuxc%2FfOwPp%2FUkB9jkil4gPrTBklFsazE1S4gvXWh4j%2BFOSUYW6Km9JLkwbp%2B4fMzwC9thzA5keVqmclwZrkQ0ICnKw40eLYCxbZmaMZeyQiOLmFy%2BpriBonH8F9ys5uqTFjX7jzi%2FQG1xkyveizqMNFpTHf7lQwX5zC%2F1UpIyEHIDxvMFFkyutQ8sDavbth0pQv9KFG7Z2r0Vc94jGcMmzj%2BhEvI00i6GkIJscevbZJejuT5Ij55GrQ%2B32KDj5dCLhbZll2GDU1HdhfKJ19doUueLLhSTx0%2BrtOxYV%2F7uJ6lCTnAIZbeRHTqB%2F6NkL8oxfJ9s9ABiMONMMMKjSdW8M9T2MYxXT6BXTR3j%2FTY7Ohs9XD7TI4pm8xoubYfD1eT6OVR7N3VkgrD19FyqtMI%2FGn3uSZe%2BrU4hgfthZnSpsE8lNnr6Aai1UkarbotQzsOElUFpEIZHauYP6kF5vM%2BO7eVbLpJnv0uIIxuQFQx4zyIS9pJdBhY%2BvQirRFqiwnKDjeozQyD7NDE5mr7r7yUaOAdpGHAY%2FjM%2FNiwLLF3PMbagN3%2FK30Y1wAUALnjl%2FlBND1kwaFcO16znZjfaOBobvWJiKkC%2FFqyCc3VyAXSKfDfijs1DDjtH3tiYNiL3OXTBHLuqeZ9Vb7CweEtq2mrNrmtH%2FrEFTDusVA67HHQbqt0JrhSv4qCOu6gVzJ%2FFMV7W3uhvuNrgkqPDGPmTuwvjX7at21Bl9HIz05zT9VpVZROyKI78gFWGgNWtW0zc2sTNxk%2BapAM1pYJYLUdIgnzL0OW6kzX8UQQWJua4fT%2FvSX7kou7TIYuYWuG1%2FZP9WEwJxtXDHFZ8c6Z6hsOROzPKlPHxfNd4vOlsfiyhxMhTRvGjfpihqnamEW%2FGmDrCBnXJ7PbmB1oGq82Mxx4naIM8OqkEnsK583n2vMXo3WObfzfvItzFaBzy%2Biu9HmLIoAW8d4lBCmhw8RSdheSCXU6HCj9GYQAAqAB3sR3HoYNZlrWbyxN1sgQFy7gT01CwlvO18,NA,NA,NA,NA,NA,#467482186,Negro,NA,Estoykuku,NA,Go! Pro,Integral,NA,150 g,NA,NA
669, Casco Moto Shoei Gt-air Primal Tc4 ,369.99,NA,NA,2,6,61.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-452087093-casco-moto-shoei-gt-air-primal-tc4-_JM?searchVariation=18362710228,NA,NA,NA,NA,NA,#452087093,TC-4,"TC-4 - L,TC-4 - M,M,L",Shoei,NA,GT-Air,Integral,NA,NA,NA,NA
670, Casco Moto Ls2 Ff353 Rapid Infinity Blanco Rojo Azul ,64.99,NA,1,29,12,5.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-464565745-casco-moto-ls2-ff353-rapid-infinity-blanco-rojo-azul-_JM,NA,NA,NA,NA,NA,#464565745,"M,L,XL",,LS2,INFINITY,FF353 RAPID,Integral,Unisex,1250 g,NA,NA
671, Casco Moto Integral Hjc Cs-15 Songtang Negro/gris Mate ,70,NA,0,7,6,11.667,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-475819727-casco-moto-integral-hjc-cs-15-songtang-negrogris-mate-_JM,NA,NA,NA,NA,NA,#475819727,NA,NA,HJC,CS-15,NA,NA,NA,NA,Rebatible,NA
672, Casco Motocicleta Mitad Abierto Cara Tamaño Ajustable Prote ,18.525,NA,1,200,12,1.544,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRALEGRECL,https://articulo.mercadolibre.cl/MLC-476534813-casco-motocicleta-mitad-abierto-cara-tamano-ajustable-prote-_JM,NA,NA,NA,NA,NA,#476534813,NA,NA,NA,NA,NA,Integral,Unisex,550 g,NA,Black/Red/White
673, Ls2 helmets Cabrio Carbono Open Face Casco De Moto Con Viser ,324.99,NA,0,3,12,27.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465883675-scorpion-vx-r70ascend-todoterreno-casco-de-moto-motorcross-_JM,NA,NA,NA,NA,NA,#465883675,NA,NA,Scorpion,VX-R70,Ascend,NA,NA,4 lb,Abierto,NA
674, Cod. 22/23/71 Casco De Moto Para Adulto ,19.99,NA,0,1,12,1.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FARENASL,https://articulo.mercadolibre.cl/MLC-484025758-cod-222371-casco-de-moto-para-adulto-_JM,NA,NA,NA,NA,NA,#484025758,Rojo/Gris/Rojo,M,NA,NA,NA,Integral,NA,NA,NA,NA
675, Casco Moto Abatible Ghb 160 Plain Negro Azul ,45.99,NA,0,20,12,3.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME+STORE,https://articulo.mercadolibre.cl/MLC-468112958-casco-moto-abatible-ghb-160-plain-negro-azul-_JM,NA,NA,NA,NA,NA,#468112958,"S,M",,GHB,NA,160 PLAIN,Rebatible,Unisex,1400 g,NA,NA
676, Casco Moto Ls2 Ff353 Rapid Infinity Negro Gris Naranjo ,64.99,NA,1,29,12,5.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-478217652-casco-moto-ls2-ff353-rapid-infinity-negro-gris-naranjo-_JM,NA,NA,NA,NA,NA,#478217652,Naranja,"M,L,XL",LS2,353,FF353 RAPID,Integral,Unisex,1250 g,NA,NA
677, Casco Moto Integral ,25,NA,3,2,6,4.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PORO5680211,https://articulo.mercadolibre.cl/MLC-437293296-casco-moto-integral-_JM,NA,NA,NA,NA,NA,#437293296,NA,NA,NA,NA,NA,NA,NA,NA,Integral,NA
678," Scorpion Vx-r70 ascend Todoterreno Casco De Moto, Motorcross ",69.99,NA,0,3,12,5.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465885837-raptor-open-face-casco-cruiser-motocicletas-camuflaje-_JM,NA,NA,NA,NA,NA,#465885837,NA,NA,NA,NA,NA,Abierto,NA,NA,NA,Negro brillante
679, Casco Moto Integral Arex Mr 807 Negro Mate ,55,NA,0,29,6,9.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-475822137-casco-moto-integral-arex-mr-807-negro-mate-_JM,NA,NA,NA,NA,NA,#475822137,NA,NA,Arex,NA,MR 807,NA,NA,NA,Rebatible,NA
680, Casco De Motocicleta Hci De Cara De Fibra De Carbono ,165.99,NA,0,3,12,13.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-487452229-casco-de-motocicleta-hci-de-cara-de-fibra-de-carbono-_JM,NA,NA,NA,NA,NA,#487452229,NA,NA,HCI,NA,NA,NA,NA,NA,Integral,NA
681," Mica Casco Ls2 Mx 436 Tinteada, Humo, Transparente ",19.99,NA,3,2,6,3.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-474500031-mica-casco-ls2-mx-436-tinteada-humo-transparente-_JM,NA,NA,NA,NA,NA,#474500031,NA,NA,LS2,NA,MX 436,NA,NA,NA,NA,Humo
682, Casco Moto Shiro Sh-881 Phillip Island Amarillo Mate ,72.99,NA,NA,21,6,12.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-478981233-casco-moto-shiro-sh-881-phillip-island-amarillo-mate-_JM,NA,NA,NA,NA,NA,#478981233,Amarillo mate,"S,M,L,XL",Shiro,NA,SH-881,Integral,NA,1.39 g,NA,NA
683," Raptor Open Face Casco, Cruiser-motocicletas, Camuflaje ",470.99,NA,0,3,12,39.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470767387-sena-momentum-lite-street-de-cara-completa-cascos-de-moto-c-_JM,NA,NA,NA,NA,NA,#470767387,NA,NA,NA,NA,NA,Abierto,NA,6.79 lb,NA,NA
684, Personalidad Motocicleta Casco Soman515 Iron Man Full Face ,48.532,NA,0,500,12,4.044,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CASATECNICACL,https://articulo.mercadolibre.cl/MLC-496871343-personalidad-motocicleta-casco-soman515-iron-man-full-face-_JM,NA,NA,NA,NA,NA,#496871343,NA,NA,No Brand,NA,No model,Rebatible,NA,NA,NA,NA
