search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso,Tipo de fechamento,Certificado de segurança,Usos recomendados,Posição da ventilação
1591, Kit 2 Capacetes Moto Aberto Protork New Liberty Three 3 City ,189,NA,23,1489,12x,18.16,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1453,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-1147312100-kit-2-capacetes-moto-aberto-protork-new-liberty-three-3-city-_JM?searchVariation=30661972174,1086,250,88,12,17,#1147312100,"Fosco,Amarelo,Azul,Branco,Fosco,Prateado,Preto,Rosa,Vermelho","56,58,60",Pro Tork,CAPACETE,New Liberty 3,Aberto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1592, Capacete Moto Protork Th1 Vision Adventure ,169,NA,233,2729,12x,16.15,NA,Envio para todo o país,NA,NA,4.5,654,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-837941565-capacete-moto-protork-th1-vision-adventure-_JM?searchVariation=15955243378,479,99,44,17,15,#837941565,"Azul,Amarelo,Azul,Bordô,Laranja,Prateado,Verde,Vermelho","56,58,60",Pro Tork,Capacetes,TH-1 Vision Adventure,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1593, Capacete Protork Moto Cross Infantil Kids Ck 01 +óculos+copo ,176,NA,22,178,12x,14.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,233,https://perfil.mercadolivre.com.br/PISTAMOTO,https://produto.mercadolivre.com.br/MLB-941055789-capacete-protork-moto-cross-infantil-kids-ck-01-oculoscopo-_JM?searchVariation=21069495464,192,27,9,3,2,#941055789,NA,54,Pro Tork,Evolution G4,788,Cross,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1594, Capacete Moto Feminino Pro Tork 788 G6 Preto Fosco Rosa ,141,NA,15,80,12x,11.82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,504,https://perfil.mercadolivre.com.br/ROYAL+GOLDSHOP,https://produto.mercadolivre.com.br/MLB-1090072736-capacete-moto-feminino-pro-tork-788-g6-preto-fosco-rosa-_JM,357,88,37,6,16,#1090072736,Rosa Pro neon,58,Pro Tork,Evolution G6,Evolution G6,Integral,Simple,EPS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1595, Capacete De Moto New Atomic Brasil ,166,NA,1,986,12x,13.87,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,444,https://perfil.mercadolivre.com.br/JULLIANADECASTROSOUZACASTRO,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=D7ZEZmSgaCwL1go5wRb9JWde7mpeBFbl2Zfq08v6kCCk5dqXACvo9FwKqxGMSnqz9lismoCjtE5aDREDXso%2B98RoC8XDntZT3BYyt1ywaoawG1LpRed%2FXO%2BMX%2BOPfv8%2BQMQkT7OSXtNfXvpvcQQoH0fK2wG1WYq8Fq2q09u46dA71bvC6i6MXttMUt6V0hUwUxjR%2FctO6ZtRHFdQ0Gs2DRAOsDsOrRWrwU7MirbFZgthV5Bj4VupCvBNT4cssr%2BaXkpwijBtgM4H7G3JoXDZS1mqzzVTq6pD0aUVCIlvKdP%2BsypaLRECLLzDUdebwZGW%2F3%2FhM9TnJk%2FFbonPDmEUh%2Fav%2BSYB%2FzBkoqbM1roxTtfDErNNkSfPsxKFbglP%2Fi5tBLUkfjV13Gu7k9MVH8Yr%2B4B2wdYqC6PASaqcVmt9MP%2BD%2BSbxv58DGyz%2FU2MtVcsaP2BfOXbxoJj0RwJF5hZI41QJlkmn6n%2BGsIHo02S6skdIf4J9teWvbYy3kFKJfaeSOK7a%2FJ5FHPgiDTgJCEsByXF701CVOAtvKnWqY2uYF3GHj31VWT0fPjbUQODD3D4dA4hkuxF0JX4RvwzpC4C%2FzH7V%2F8ngU6sGhSAwru8gEHWElFvIjs6quVCbRFXyfxiT%2BcbpFCvDip1hoMbTa9L%2B99qLjUR6cGF4NNYkHAAT%2F%2FplH2N1%2Blob3nM0iq6Dwdr4klf%2BjOXFcElPEUTIdBJQXMsoEdqqRiWaP1vSkDU8bJGLe1P0q6xNzYOhoYgo49%2Fo4QwelgIcnqTQqW%2Fb1WvLMLphJqvPX6I3LqzE9t0C3SAQNpce0uoyN8NKZB11DkxQfUs0Fv9DqBqB55OA%2BQc3%2Bmp8LlwrSLmUE%2FG9Xbs4Zx5k2dF%2FPzjcvz4OAxgA%2FzEsdlG%2B%2BjJT%2F4KrvAQOEe20QW4P7RCmfOrXWE1Prs5%2FKinDiRQTQGWXwkbkrj4Y%2FbU2duWbvWAx32jCHlr%2FwGZRL3FurlTeUu61KUb2MU25S7Xu2LHpMpJs%2ByCvmbClMyIUBlMGV3OBepaWkYHllWHS4KhiMGwT0NoXyFrDZPJl%2BpYRZqMYvmZ7eclzJVNtGBaVSJDAuD6voOudaPkb3yOYiein4kNKTjEWowYqojvTPWPPGEBRhVXSLTVRKi6QjwmHrXcTHGa8YZHYMQXG2v4OsPzQOVwiKL%2FB28JEHgML5BFkBuENQt86zvu84kzCS6ndCdI0V09GCDxdzeAc16lcgBmVhD09%2BdRSodz8XUE%2BZoggdsNE0iB32ktW%2B3E18gkEiXMCJWCm5aDm4EaMPs76QIKZZF5X7HtqiU6NyDsrrxv3EsN11O8NK8RKxwLLHvfcFSnDwoXjHnkvKSWzHL8NGsgyI338O7bNPUxrTrFNt%2BIDLwIYhHoMk6YOnV82nBjdAAM8AhP6hndWvaIxDZHzWCFIT3aI1kkzDIKACHe3m4G%2B0Rslg5rzv9cbhVTCtmz4FCQVJ9JtQyUdOS9ePBeV7buxkwg3py25pTz4v0%2Fs6r4rUWpZDWP1C7QdtGa9YLGrmDNW%2FtPB1ZdFkuTh0braZC1HFca%2F4WneG3fUTpX6QLuOvnUDm27f4RmnSAJh76nCCSi54%2FMRBtD54YUqK%2F8%2BsMhyQttJZhxxEEg%2FKXEIgYy1wiPy8XcqUJ7tKnY%2BT%2FiogcAPhJhiLBjS8tz3ryXaKURH%2FEskNapn1cb%2BKt7eIzWub24kOQS8%2FeFB0%2FSNfIpmjNQvuKsYC0mkbi%2FyLpzUSJDrl1EdTfdDtS3vH%2B1NcMsPti7hfz9Wt30g02jdphJgTbb9f7zmoHJVimyUBQA8eFY8A0fKmVh725sJLzVTzac52WLOVJVQ76DfyxVNPqQymGJVdI31CuKH1O%2FZcrir6SmY1VGovVstMbqGNaOBGp2adj2kqnvFWTEwBnwj57dh,317,84,27,10,6,#1237390019,Brasil,58,Pro Tork,NA,New Atomic,Aberto com Viseira,Simple,Poliestireno,Policarbonato,Adultos,Unissex,NA,NA,NA,NA,NA
1596, Capacete De Moto Pro Tork New Liberty Four R8 Fechado Azul ,103,NA,11,6,12x,8.62,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2171,https://perfil.mercadolivre.com.br/MOTOALFA+ONLINE,https://produto.mercadolivre.com.br/MLB-1002675896-capacete-de-moto-pro-tork-new-liberty-four-r8-fechado-azul-_JM?searchVariation=22408326079,1443,409,183,64,72,#1002675896,Azul,"56,58,60",Pro Tork,R8,New Liberty,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1597, Capacete Moto Peels Icon Preto Fosco Mt 03/06 Cb500 Xj 600cc ,316,NA,4,4,12x,26.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,39,https://perfil.mercadolivre.com.br/MAGAIVERMOTOSTORE,https://produto.mercadolivre.com.br/MLB-977571698-capacete-moto-peels-icon-preto-fosco-mt-0306-cb500-xj-600cc-_JM?searchVariation=20817954978,26,8,2,3,0,#977571698,"56,58,60",NA,Peels,Icon,Icon Classic,Integral,Simple,Resina termoplástica,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1598, Capacete De Moto Feminino Mixs Fokker Racing Girls ,154,NA,3,3597,12x,14.72,NA,Envio para todo o país,NA,NA,4.6,212,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=1034,https://produto.mercadolivre.com.br/MLB-1165623678-capacete-de-moto-feminino-mixs-fokker-racing-girls-_JM?searchVariation=31931666807,160,32,16,2,2,#1165623678,Preto/Rosa,"56,58,60,62",Mixs,Fokker,Racing Girls,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1599, Capacete Moto Ebf Spark Cartoon Preto N Peels Pro Tork ,148,NA,9,2,12x,12.41,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/LEOMOTOPARTS,https://produto.mercadolivre.com.br/MLB-1108466297-capacete-moto-ebf-spark-cartoon-preto-n-peels-pro-tork-_JM?searchVariation=36792285599,1,0,0,0,0,#1108466297,Preto,58,Peels,New Spark,Flash,Integral,Simple,ABS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1600, Capacete Moto Evolution 788 G5 Carbon Protork - Tam 56 58 60 ,119,NA,3,147,12x,9.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,72,https://perfil.mercadolivre.com.br/MHF+CAPACETES,https://produto.mercadolivre.com.br/MLB-1194039315-capacete-moto-evolution-788-g5-carbon-protork-tam-56-58-60-_JM?searchVariation=34035635280,47,16,6,1,2,#1194039315,Azul,"56,58,60",Pro Tork,NA,Evolution G5 Carbon Evo,Integral,NA,Não se aplica,ABS,Adultos,Unissex,1400 g,NA,NA,NA,NA
1601, Capacete Moto Masculino Feminino Pro Tork 788 G6 Fosco Neon ,137,NA,5,20486,12x,11.49,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JULLIANADECASTROSOUZACASTRO,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=PRZIQcHAE5jZVxq0QwowB345JojMJVCnwfCw3qLHARF2VkN7SAK7%2FxT1MIlEp8aKMYfzu4BwzOn9ohz0GX%2BTJWxGtnVd0oECbkxFKCCog7rkkpIY6VT5HNX4Z6%2BiR2zobgGWPGo2yjyudV97G%2F9em0u7YrdevOdhx7USuiItpv513KQWNSf7evMPmznmrYRUTrv8FNGt74jVFGlEI1KNH3d3hBcv1S1xq9sbjMPRebmKV0qhJ16ZGm%2BfubwoA5wdeEyFAapqVOnzwiP8TL5ipQOPoDZiTNRRYBriK9HIyS94LvzzNEr2Zm83gid1Gzj2NcS81%2FFjy3oUWIvzRXf7yrhp0hd8RM5MPhZNFm18RBPqE1pAKB2tCRdp56lwD%2Bh92MGEfVecUSgs%2FQQS6XX9SuWvFYAO3iqLut%2F7utaAcS6yA8rLuxg2KL48tu40bnDhncAOaWC6NQxSxj5T6FryS5lSh1XnI4fRX9kOClHNe%2B9sj10GRPAfp3r2zpYAIMGFnisB%2FXHZWlmYwapzIq5WF9IKuBqLP5UaZyYVkEM9sV2icOqw9zTbpQ7LJSis8QcT3OZ6lY9%2Bf4%2Fv%2BsN9I9ZGQInNUbfPLf9HWdxqDJWt6MzwdjjEfBNAh7yUur7c03r1eTNBH1HkybDy6CFF6QHMWmynLg4TXndnyn3vl%2FjybUsoxMdAmxlfhGxQ75JCMfiiDV1eu1MqEXBfpyrkX87KBPN7zYnpWadd%2BCpQT2Y7GrBWsG4CHdFrktV9TbJmD8fxt%2FaLcsGR8LmHrtVU2x0CIjOMqYz%2Bmo40nBUNRHLmdCRsuGWIP8%2B3PfLBNZSNnwx%2BnEANlHw3%2B8ZvaFULDoaJvdrfZQCEkp8OFrKpTvRW76OLQJsgjAl%2FrIy7nVUoRGYENMDihJriDi4m6ZFujBVwqFwR3SgNbM0o%2BzQCpzhrwtvYXzMf3GepiiNzAu7qrK4Smj7M3jnUxgjUTqk7PxnwNWnbxg3WLcAOd820IRoBll06YZ4bIvWufC1FS0fknyf1Ful%2FhYpTO87G45IxI0LuZxubQm78%2B%2FD0Vxnram0SwQ2ygPAedhLfNnxYdxKl3sdBgOawZozUINGHkI6pW0U3%2Bl42qR8FP3J%2B52TwN5PqlAvJD6FVFiB3NlS0OlVDN733i3b656AEpwq01YuYPBUj49%2FzBybzrEzKLaakFbGkI%2FpSo%2F8%2Fc0vPB%2FekKMbk5nG%2F5mfOZ%2Fnz8zmFX1%2BWkND0CKsBWAFCODKhw51cwnos74li0pcmSMS9O0qaqWoky8zdJMr%2FyQ8tvcwJNKgtXBMH7ZRnGNR6QAwxZEtnPacRlFeh9bNRpP0SM7OiDkMtl4LEAEFOC%2BtxqVcKFvDo2pgfWgcwizgmi2zVbqpOMts5AMhwWGkHcvinxQfgL7%2BMm1To7VS8lI16V3CuIw9Gn9%2B8RGxrnErw8qBTuuGWLhvdVgvtbAbMIrZ5xOoakp1uzoeyoLOCXeaxrfssuvY8RcS1nkM1uWq1XWVahWSUPzgIz78JSSf1DNgztsOLoqzQIy3Yum8gwc9ofxVUNlxwFUoMazaLM04s6oDKAdk1SAx4udZRSLYTD%2Febop1Ld%2BxE5N0aYhM3D9%2B%2Fon7jinSZ9nyE15FF20pCIhilliZc5%2BvqyH%2FurLllrzRydV7dNP4uIlRCs%2BKsZG1xQMYipE0MzJxdt3oM7Z%2FjvZZKnRoHLqFjIijmCq6EWT4qgFBqcdlFe%2FBkL7TXd0gpHfcNaTkV5K9KcYuyMHWcN9CXMzVvPnkCSspnPnv4VRePsmdnxzwU%2FlptnhQfVOXurJPsC2%2FWA%2BUbXOPVt3tHyLhbfMi4VxghAQplnO19zxa%2Fvvp5D5%2FBnVowyxYMiadTCHOGCNbkyTHnNaWeo9nmy0lq3Rsvm9GM2aeFy0Zs5dlt2svJeF8nwhADDMX5SfmrtfB7%2FP96L0iA%2FjgHDUQLLVSRYTE%3D,NA,NA,NA,NA,NA,#1212252457,"CINZA COM ROSA,EAGLE AMARELO,EAGLE AZUL,FACTORY LARANJA,NEON CINZA,Neón rosa,Neón vermelho,Néon vermelho,PRETO COM AZUL,PRETO COM LARANJA,PRETO COM VERMELHO,PRETO COMLARANJA,RACING AMARELO,Rosa","58,60",Pro Tork,NA,Evolution G6,Integral,Simple,Poliestireno,Policarbonato,Adultos,Unissex,NA,NA,NA,NA,NA
1602, Capacete Moto Fechado R8 Viseira Esportiva Azul E 1 Cristal ,149,NA,8,195,12x,12.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2171,https://perfil.mercadolivre.com.br/VENDASFREEMARKET,https://produto.mercadolivre.com.br/MLB-1124105415-capacete-moto-fechado-r8-viseira-esportiva-azul-e-1-cristal-_JM?searchVariation=29175553950,1443,409,183,64,72,#1124105415,Azul-escuro,"56,58,60",Pro Tork,R8,R8,Integral,Simple,EPS,ABS,Adultos,Unissex,NA,Micrométrico,Inmetro,Urbano,Superior
1603, Capacete Evolution Moto Flamengo Preto/vermelho ,139,NA,5,78,12x,11.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ROYAL+GOLDSHOP,https://produto.mercadolivre.com.br/MLB-1098709136-capacete-evolution-moto-flamengo-pretovermelho-_JM,NA,NA,NA,NA,NA,#1098709136,NA,60,Pro Tork,Capacetes,788,Integral,Simple,eps,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1604, Capacete Infantil Moto Criança Pro Tork Liberty ,60,NA,6,4,12x,5.73,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1216,https://perfil.mercadolivre.com.br/SUPERSTAR.IMPORT,https://produto.mercadolivre.com.br/MLB-1123047808-capacete-infantil-moto-crianca-pro-tork-liberty-_JM?searchVariation=29036638160,875,232,76,13,20,#1123047808,Rosa,54,Pro Tork,Infantil,Four,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1605, Capacete Moto Flores Ebf E0x Feminino Preto E Rosa ,177,NA,2,1,12x,14.82,NA,Frete grátis,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/CONNECT+PARTS?brandId=170,https://produto.mercadolivre.com.br/MLB-1060687948-capacete-moto-flores-ebf-e0x-feminino-preto-e-rosa-_JM?searchVariation=25234246845,NA,NA,NA,NA,NA,#1060687948,Preto,56,EBF,E0X,Flowers,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1606, Capacete Moto New Atomic Pro Tork Highway Dreams Sub Viseira ,179,NA,2,2706,12x,17.11,NA,Envio para todo o país,NA,NA,4.7,223,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-837592395-capacete-moto-new-atomic-pro-tork-highway-dreams-sub-viseira-_JM?searchVariation=16098191946,173,41,7,2,0,#837592395,Rosa,"56,58,60",Pro Tork,Capacetes,New Atomic Highway Dreams,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1607, Capacete Mixs Gladiator Neo Escamoteável Robocop Moto ,197,NA,NA,3,12x,16.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/YESSMOTO,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=EmBb%2F0B8MnoYCuIw1LCpoRF7y74skjX9iYTuHH2WugcoIK7Sunhv37vinvL3V1wI%2Bx2IttzberOEmcImwZgMJsCd3x0vWCt0%2BTNpr3vFRqLkuYReG2931m5PKDsULv%2BwYIbS1yBszH8hrSEG4klF9tahQNbIpLkVWakXukrYUD6iJjCz%2FXQJkevxxrOxND19oPl1lRzlnMb0YUfRrULrF7R5bwMhw1kzGHjgav5WXmO6hvE1CiTTnYfoQ68BFyAW7yvtndyJO9lOnB4nkWWMSb0wemu4ug7CVU%2FfFhSyBiUmgdQyqiL9dsCJjXoz7jw1lfAyeMZL%2F87MhivcsuuoQF4DNTCLaI82etcUbTnLOiL%2BZpxW6QXhOe8RrG22FvLyDRVOsFhbOY0OcPU0SdQtzPsGCP7NJ0opArlMEMxDbd1uJ5CZ0kMuJRmAu9zZtHW4q2eTxGu1rAoPEQ5Eu568out0Vyvrmbtzus%2FWL2XY8nXRaPeEXMVR34ZExNaJZ%2BlFss6EJsHXSOzjwxooPEUGSGpHXvZTo2iYRDIxyMGiakbv91imvWmvkHZQ88ozEWOZNAhKD7NrTsRZUfJpEGblsiQGbLxJpgvY2lWoJQKdoz4gd2JLpLqgEm5GMtQREZwTdCxM0N%2B1qTgTy1w0WE9q0XkGvByiKhYdTsrbcivqzXqCHqE12om4B0AmVZhzWbf0p609J8QZOPualj9AKlSjbL1PJC8m7NfZX12q1KSeG1V0YyDUmGkcLYwpy%2BvfPS0jRRS7knyf3WCyvye5VauxUq%2BgvtFRRCwPkj%2FevjimLQGgwoMtFbi8KjYGJHgJp6rF1%2FQ%2FEXkBAvrGrf7PYQoFeskwbUcJlpCKCrBXaXGQaXnXFFPTK%2FNKZY39i9%2ByWo9YdkQqqeG1iLi%2FUAOpQfxHnLKi5LeId5sIYZyczbaJLUczqBTfes3EPSOBAZ7nbEdj2lvUxK9Kq%2F19ZYJRwvUB%2BdlGoJZ3zkPcboKWSiK9OGZ217h9nc6ZlrXOQHfnvpyPmtnR9ypOZJBu9mmVhqlfDM0qVoOZbLnsryml9GgnLU3wUo9dRShWQJrPG0ePXUv7AMprQTARojD%2Foj9Qd%2FNs3t5um729IgNy7HOu9NeJVHAEZeOcufYxCoiCGSvhn7T0dQUL47uS7n%2FycJXWJ2m1MBt0z%2FhptcqeIDQMHd3RUiivzz%2BVss6wmfqT4Dx51M768D6VNUffnkuKR4aUEuekEdXhwb0sz%2Fve9rHzc9BIuTQypzhXZZOLBA3f1aLPEaqKWmg22dP6DwfO6B3ods7krOvg1EfxxF9KXGu8Jfn5HFtgKuyrsRrzR4BLFfqAIs6%2FYuPOcBH23B%2FRYC%2Fnvgu9KhyT3nvF5eBuBHdCeGHi%2FmoApehD9su%2B3g72gQDJimiv9DUgtse5GQ5qVzDz%2FfNt6173v32zXkjsg3Kkd9d7TkR2zCHs2kzTLjDC489zWYxkYbqumSRrPongM520Ng7iI57%2BPUsndeKH6yODJ%2B3NdOYSrWi816nU1ODrNI7lGZz4uZtg1QOSkcljwBjbekJ%2BJc8nsjn9R6pqlctfN7gFfUZYSQe0YppvgMaoTZnI%2BdQ1YI%2BwYnle1PONUjSrwmgK3SIqOQjpvJ8Xfet74KERPdTFeIA9icJ%2F8eztm1%2FzpZYUrXa30tWYfSfIFdxLYR%2FQvEcNOx6VbZIZi6x8KiCxATMiNsuZ7RN7tfyPJz4NC%2FntcvJwZvtfELkbdj7Qsz9SRRVcKlP6rBuvqq0AuCuTK4HYzgNvoDa0TYotZpkHPGlde%2FS7cggxySc1iC3wwdy4%2FLuxyOYhVtch6tXIz%2BXe8f%2BxAFmdIK2EFJELrQW6AqewJY%2FbPQtnyEw%2Fhs79pHy8B4HhMPxMbsaYLjSzNLojcxk23mlzRz9Lo6tpxeve3nq8QRlVOZIVxwx%2FMDVhhMkM%2FKBjHSY%3D,NA,NA,NA,NA,NA,#1282925754,Cinza-escuro,"58,60,62",Mixs,Gladiator,Gladiator NEO,Escamoteável,Simple,"Dry Confort, Cinta jugular com engate micrométrico, Narigueira removível Anti-embaçante","Abs, Resina Termoplástica em ABS, Sistema de fixação de viseira que facilita a troca rápida sem o auxílio de ferramenta, Três pontos de ventilação de Ar no interior do Capacete, Viseira Solar interna com excelente visibilidade e de fácil manuseio, Viseira",Adultos,Unissex,NA,NA,NA,NA,NA
1608, Capacete Moto New Atomic Pro Tork Superbike Black/blue ,184,NA,5,2701,12x,15.33,NA,Envio para todo o país,NA,NA,4.7,34,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-783641004-capacete-moto-new-atomic-pro-tork-superbike-blackblue-_JM?searchVariation=22236420414,26,6,2,0,0,#783641004,"Branco/Azul (SB1),Azul/Branco (SB2),Azul/Branco (SB7),Azul/Preto (SB6),Branco/Azul (SB1),Branco/Azul (SB8),Branco/Laranja (SB1),Laranja/Branco (SB4),Preto/Azul (SB2),Preto/Laranja (SB4),Preto/Vermelho (SB3),Verde/Branco (SB5),Vermelho/Preto (SB3)","56,58,60",Pro Tork,Capacetes,New Atomic,Aberto,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1609, Flip Up Viseira Capacete Bubble Old Moto Preto Harley ,59,NA,19,1,10x,6.70,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/VELOCITY+MOTORS,https://produto.mercadolivre.com.br/MLB-900138078-flip-up-viseira-capacete-bubble-old-moto-preto-harley-_JM?searchVariation=33689638698,NA,NA,NA,NA,NA,#900138078,Preto,NA,Shield,Bubble,Bubble,Aberto,NA,NA,PVC,NA,NA,NA,NA,NA,NA,NA
1610, Capacete Masculino Moto Mixs Fokker Carbon X Fosco ,154,NA,2,1200,12x,14.72,NA,Envio para todo o país,NA,NA,4.6,15,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=1034,https://produto.mercadolivre.com.br/MLB-1119604581-capacete-masculino-moto-mixs-fokker-carbon-x-fosco-_JM?searchVariation=28793145962,10,4,1,0,0,#1119604581,"Amarelo,Amarelo,Azul,Grafite,Laranja,Rosa,Verde,Vermelho","56,58,60,62",Mixs,Capacetes,Fokker,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1611, Capacete Moto Mt Revenge Binomy Sharp 5 Estrelas ,799,NA,20,4,12x,66.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-750227211-capacete-moto-mt-revenge-binomy-sharp-5-estrelas-_JM?searchVariation=39347981255,1,0,0,0,0,#750227211,Branco,"56,58,60",MT,Revenge,Revenge,Integral,Simple,NA,Policarbonato,Adultos,Unissex,NA,NA,NA,NA,NA
1612, Capacete Bell Scout Air Aberto Coquinho Moto Selo Inmetro ,699,NA,5,194,12x,58.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-742795631-capacete-bell-scout-air-aberto-coquinho-moto-selo-inmetro-_JM?searchVariation=24000513339,NA,NA,NA,NA,NA,#742795631,Preto - Fosco,"58,60",Bell,Custom,Scout Air,Aberto,NA,NA,Tricomposite,Adultos,Unissex,NA,NA,NA,NA,NA
1613, Capacete De Moto Pro Tork New Atomic Nos Speed 32 ,184,NA,271,2708,12x,15.33,NA,Envio para todo o país,NA,NA,4.6,37,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-781174623-capacete-de-moto-pro-tork-new-atomic-nos-speed-32-_JM?searchVariation=15951066508,31,2,1,1,2,#781174623,Preto,"56,58,60",Pro Tork,Capacetes,New Atomic NOS Speed,Aberto,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1614, Capacete Moto Robocop Escamoteável Protork New V-pro Jet 3 ,199,NA,3,1499,12x,19.11,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1751,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-1147322087-capacete-moto-robocop-escamoteavel-protork-new-v-pro-jet-3-_JM?searchVariation=30662134697,1263,340,93,24,30,#1147322087,"Amarelo,Azul,Azul-claro,Azul-escuro,Laranja,Prateado,Verde,Vermelho","58,60,62",Pro Tork,Capacetes,V-Pro Jet 3,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1615, Capacete Moto Artic Ebf E08 Robocop Pfo Fos N Peels Pro Tork ,169,NA,4,7,12x,14.12,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LEOMOTOPARTS,https://produto.mercadolivre.com.br/MLB-1228361749-capacete-moto-artic-ebf-e08-robocop-pfo-fos-n-peels-pro-tork-_JM?searchVariation=36804246150,NA,NA,NA,NA,NA,#1228361749,Preto-fosco,"L - 59/60,XL - 61/62",EBF,NA,E08 Robocop,Escamoteável,Simple,ABS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1616, Capacete Agv K3 Hang Dainese Original Oferta Limitado Moto ,699,NA,2,1,12x,58.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/IFORCE57LV8,https://produto.mercadolivre.com.br/MLB-1209288244-capacete-agv-k3-hang-dainese-original-oferta-limitado-moto-_JM?searchVariation=41968452899,NA,NA,NA,NA,NA,#1209288244,Branco,62,AGV,K-3,K3,K3,Simple,Resina termoplástica,Polipropileno,Adultos,Unissex,NA,NA,NA,NA,NA
1617, Capacete Moto Pro Tork Fechado R8 Com Viseira Esportiva Azul ,125,NA,10,11740,12x,12.03,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2171,https://perfil.mercadolivre.com.br/PRO-ONLINE,https://produto.mercadolivre.com.br/MLB-1147652107-capacete-moto-pro-tork-fechado-r8-com-viseira-esportiva-azul-_JM?searchVariation=30933900673,1443,409,183,64,72,#1147652107,Azul,"56,58,60",Pro Tork,Capacete,R8,Integral,Simple,Poliestireno,ABS,NA,NA,NA,Micrométrico,Inmetro,Urbano,Superior
