search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Formato,Color
1322, Smartcheater Auricular Inalambrico Invisible Espia Nano Con ,479.99,NA,0,12,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES,https://articulo.mercadolibre.com.co/MCO-514636480-smartcheater-auricular-inalambrico-invisible-espia-nano-con-_JM#position=6&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#514636480,Smartcheater,NA,NA,NA,NA
1323, Auriculares Samsung Inalambricos Con Bluetooth ,142.9,NA,1,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GETTING.,https://articulo.mercadolibre.com.co/MCO-467777626-auriculares-samsung-inalambricos-con-bluetooth-_JM#position=7&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#467777626,Samsung,NA,NA,NA,NA
1324, Auricular Bluetooh Motorola Hk115 Negro ,125,NA,1,5,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SMARTFONE+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-493226529-auricular-bluetooh-motorola-hk115-negro-_JM#position=8&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#493226529,NA,NA,NA,NA,NA
1325, Audifonos Kz Zst Pro 2019 + Bluetooth 4.2 + Cable Trenzado ,159,NA,1,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,172,https://perfil.mercadolibre.com.co/MUSICAUDIO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-500395161-audifonos-kz-zst-pro-2019-bluetooth-42-cable-trenzado-_JM#position=9&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,134,30,5,2,1,#500395161,KZ,NA,ZST,NA,NA
1326, Auriculares Manos Libres Inalámbricos Bluetooth Deporte ,15.115,NA,0,988,12 cuotas,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/HOLAMALLCO,https://articulo.mercadolibre.com.co/MCO-514061422-auriculares-manos-libres-inalambricos-bluetooth-deporte-_JM#position=10&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#514061422,NA,NA,NA,NA,NA
1327, Audifono Airpot Hbq V7 Manos Libres Bluetooth Android Ios ,59.99,NA,55,43,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DRAGOTRONIX,https://articulo.mercadolibre.com.co/MCO-494564148-audifono-airpot-hbq-v7-manos-libres-bluetooth-android-ios-_JM#position=11&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#494564148,Apple,NA,NA,NA,NA
1328, Aftershokz Trekz Titanium Mini Auriculares De Conducción ,406.634,NA,1,49,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,2,https://perfil.mercadolibre.com.co/DELIVERYSASUSAME,https://articulo.mercadolibre.com.co/MCO-518202684-aftershokz-trekz-titanium-mini-auriculares-de-conduccion-_JM#position=12&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,2,0,0,0,0,#518202684,AfterShokz,NA,Trekz Titanium,Open-Ear,NA
1329, Audifonos Inalambricos Bluetooth I7s Tws ,40,NA,1,NA,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TATO822,https://articulo.mercadolibre.com.co/MCO-525978798-audifonos-inalambricos-bluetooth-i7s-tws-_JM#position=13&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#525978798,NA,NA,NA,NA,NA
1330, Audifonos Bluetooth P45 Diadema Microsd Fm. ,35,NA,5,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4,1,https://perfil.mercadolibre.com.co/LICHOCARO,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=OhsACWiS9H3oG9%2FeFbFBqDF7kA4iLkCFeWapR98p41R%2BvQ%2BM1pa03G0k7OlMCTZQI3JnLqAY0OdnW7KJJrffXas%2Bex8VSTO4pIbuMbjjcHchNg3PTATHoFM1VFgJ8%2B3CetNL9tdU56FSXrO6c6nQQ1OqZzThzqn8wEIiF2VXYXtsc1uRMXckXJF6ytCfEAcq6yP%2FyaW3oc7ae61aZsUY7x%2FO5cpvqT6yQ%2BvY2mbIINEITUQEhZoMXssKiab3t2PD4SO1frJWUiQO8bUcsYRanqPUwwWu2qcYGzULkD4y2AKUHLE7%2Bm64nrWAItIt8%2B08NT5nEAyHA0YdYLkN2p5trDfaZ83c6m754dRqEjoQMKvlHLBbOgStPk2Z94pFrl4QpiFQzZdu8fG%2FtN%2B7W87YLL1Dsapj2SCuxEIttptqh2BnBOhcYChdJXYm4jaWbFzNBk055MYKHbRb65RgvwZ2iCW%2FpYHuQGCkH4SiaGd7ydBosys%2FvhANB15GZuzMpRzaq07e4rxOSDxGPlyQ3F1VjcVBqaWbVQv%2FsVtjMIW9%2Fo6zCicxU0Pyyw%2B%2BDndc%2BOdg%2BcuOuh3DnBjskJU3Wndon%2BRv3imJ77%2Fhtn7%2Bg8ZT%2FFav2inuH4henoGuNio24gAgKKuJKSrJzvhO2yP3QG5%2F84p7gfSfesLUWmvfHGCTGe4Pc%2F6RFKVer%2FUu%2FS7ndgm%2BOqtpmfp586EY5PRY0OscHZsluEZPUnlmvNpsrv%2B1suipWnZU9LuGXGgeWiTO5l%2FuK%2B4sU8Q9zMF6qKIIbdVKiTu%2FneuF5hS7vgM46L9LNO9WX%2BWDhAkC1uTBAjAXXmI%2BbD9Act1rs7%2Buwi%2FlCQ6aPsw0Mqc%2F%2ByAKlvewoWfLCe6%2FZyfLh90MT3Xd3AqaphXDKC5dMzJeECn%2Fc7m4cYHVwpIU%2FI1wjoXHfskirFIFLznU8g5ZWSm5GDKOpZaLXqOGfsD29FwR1Q9FROVFfQCUUzwKwf4Ijo244BQCZ0Bju6vjwx73sT6w09KNQsDG8NR6HM1ItldtVTWyxGWJIFD%2B8TnAQuoElG5fRl%2BcbilkXXY1REaSQMZEC49Dv6NNLlJDSvZ9Rwto%2BCugTbyTz9UTgVi73EE%2FeP26hMiyJWDnSaWVb8rVrVnl6pN6K0CIXwbO%2BFMf%2B9CyZtKdgYKNEt3Le0%2Fca8EcItA8fvzhv0smJ7PquVi6xqBXtJDaccgMYQw54GRmNekr1mX%2Ftz%2F96hTbumxzOpRdT8XBI9clfH6cWoJ8Vb3l3Xqw5Pc%2Fsd1pJkHOEysLsi2gkGvyi3iTQvznc7cNC2vwDkge7Z1vLF%2FumYjSRmsE24fLs29hZje4VGgP6dpwh70UQmGBebtec3GU8%2B3%2FWyJdkQ3dZAP749gBRoas8FX05iVrNnBJdjKeEcSnS48i3ZffD6SuCyZK0kUF727DbzMRGb3QZFdbRDTVxmtlSQ5170480jtM3ORli5Zqpe0g%2FPhG8hNdjN%2Bt5FG7d4mtUdjyU%2BJcGoKp9sotttVHhkhCM1qBCMXz0R%2FEFoXTEOxirt9fBFxsCi8abAITDI6HGsZJ0fczwlGq5A4mDZ12fqssi9vt70kYPS58s%2FPnmvbJaaVcNJrW1XZ6xLD5TqesExSCib8CKlXqHzqEbj84SxK9S1iY%2FRciKpa04zLNtJSkoLE1U3Y3dHJ9UzCr4V0soFuTOU8Et3QwmKBPNNjiw6ve1n%2BpB3EFtjlM2KpaqCf5KQn9LCrRtZCT,0,1,0,0,0,#495091678,NA,NA,NA,Over-ear,NA
1331, Audífonos Inalambricos I10xs ,75,NA,1,22,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TELEPRODUCTOS+BOGOTA,https://articulo.mercadolibre.com.co/MCO-510390582-audifonos-inalambricos-i10xs-_JM#position=15&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#510390582,NA,NA,NA,NA,NA
1332, Mini Auriculares Inalámbricos Bluetooth Hbq Truly Wireless ,106.99,NA,0,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AUNCLICKSTORE,https://articulo.mercadolibre.com.co/MCO-507124984-mini-auriculares-inalambricos-bluetooth-hbq-truly-wireless-_JM#position=16&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#507124984,HBQ,NA,NA,NA,NA
1333, Audifono Bluetooth Deportivo Cuello B9+ Micro Con Puerto Sd ,23.9,NA,2,8,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ACFA439423,https://articulo.mercadolibre.com.co/MCO-529917768-audifono-bluetooth-deportivo-cuello-b9-micro-con-puerto-sd-_JM#position=17&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#529917768,NA,NA,NA,Over-ear,NA
1334, Audífonos Diadema Bluetooth Con Función De Manos Libres ,60,NA,0,100,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/HEROSIMPORTADORA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=DyL5LWDKvpyB4wQAB7B3tghNkNKO1t7Q%2Fl%2FFuKRvUFXdtZlUYgirztocRdC482%2F59btsNHC7IS4CQxIZwqXFU9z8ul5GSt1qMb8sLOqGaCqpukjuXSIx9JXo23HRdU%2B%2BrRBjsRLSv4T44LsadbZ5yDA6MOsHJXUNl7WifuqZYBxVK4CgRy%2FcfsM8zial7LZDhDH0q5MR9ZR26gMzPkNXYHmaihCCpfQJoMV1YtGYyWkO7zEN3QhDUnDwfKB%2Fw18QaQBPEl1DtVG1lQlVHp22fW1FpluuTjmgpvGG5k2%2F2TwhCxwVemT0OBkUxA6qgJlkVNBbGALMG55cNEzt%2BvHD5iJq9f9y8AS23zuzQCCK6iajEO4phWFVqa0WPC2YS2uUKlv4CTfGH2LTJWTiCZnpWsvmuHVVRq8w22LVu5J2Rf3WxRWKhj8UPQngPCGNwQFsU7Nhmf9o5KLWIhFPj8Ra7yXnpQZVdYfGDS4YsV6Czpkx830hVCtmGhFT6b6yE5edxGDIbWtQCkoHqs6aUR7ZvyT48FzFzdkJu75EGWlncvCyZNZNLlxzlkQqcapf1zWt6WoBrk9NX%2F2KY0NqYerBDZRvFwf%2BIU1ImhlMZszDn%2Beo5yOjFsf2K6ZydMc%2F1BkRBM8b7Urxz2qSEzcC8WSSG82vsbDn0uUiccRivuee2q7A1iBkAQ5iYoDmWk7EX5a3Ay2d8K2CNfoL4Xtn0hob3%2FDg430xPElpnoKmh3x9XEI8iv89YsDNQTz3pGSy3ya32t%2FFoLeZ8LDNSzAfC81%2Ftk%2BKMzXzC6F2C1HGqUNWaZwerrtB11MpaaKcHwYUj5Imnmcmzg7DDIJvwFUdeW4MrlvE1G5L7JWX7v9Uu6N4UPijx4IXNwStJrE2e1EEKmH%2BoXqn%2BkHYWDkYSdYhrCYfcffhv8FgSboM0bLwkZudQZzGqc4XBK%2F83HPumawylNC0aJ4DitIo5ppx8FfzzthqO%2BdI7PonrTLxvpOHezG6geOHWYe0tvDXPvEYi1UJs3rrtp%2FDS7bjW5xxP1ecRWQpoL6KTF6vi1WHa3f7ZQB1CDCx9X7cvMpIXiE%2Fv%2Fia5wSPgr3Yp5o64QjAjjTC0KMQmoZHB1c7VBYYGe93WIRzWmRG8E9iij5A%2FkaN0TxESRkBiubZHwHjPISWYwga%2Fsq6T0d%2BB1fX0ntYHLpJHDmNHc1LLdjAAl4q7tNKre6naJY67NE3HSXWv7N7Kmhx5qVpSyRspCfftIQ%2FDYRsllyRRcuEmowbJMG%2FBrLJwFRDoA0cSM2Rt%2BElIkYwnJQD%2BiRzN9HjDZnfvRs7Jux0JFnQF0lbEgdxL2sGoXIyIQcrznvzc3JB41x8ZGmekLjFh0%2FSPAyY%2FlXyWsOo4YVq1B7frlaFy%2FLiJrLAZDVsZqTP87xFYkc3fxou%2BoygqVQJx7lKJzt%2F3RMW5RFIIpglqPgSsuBpNfu6XCL%2BpKFRLFu48mJzfjyhcyrwuTF9yLfLGVM4T0rNIGjOq5mI833oe4dVH%2F7vHpzkvqxxD3CjmULPm6RFBwMY%2BxR4BpEXrP2VXzZBn4%2Bd2cwoG8r7XVdFrtCrUzpnHYVcDW3%2BIRkcKQaNs10EoT%2BqANRwSx4VLUGqWbonFsqRejdn%2FYI8n8IQRfuLBjc45q8UaRhojkRWNbh9drfNuu2svQyBopthk0XcMX%2FYuOl7yPp0CSL8yXOGu3x2INGZ%2B81qvKsuoJUffqMmK4r9G1FI1YLzN9wYuJnkliIiUDp4OW9uGyRhYg%3D%3D,NA,NA,NA,NA,NA,#529403167,NA,NA,NA,Over-ear,NA
1335, Auriculares Inalámbricos Bluetooth Xiaomi Redmi Airdots ,101.474,NA,0,999,12 cuotas,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/YAYINGCO,https://articulo.mercadolibre.com.co/MCO-521901367-auriculares-inalambricos-bluetooth-xiaomi-redmi-airdots-_JM#position=19&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#521901367,Xiaomi,NA,Redmi AirDots,NA,NA
1336, Auriculares Bluetooth Inalámbricos Con Imán In-ear Deportivo ,29.9,NA,3,8,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LUX-STORE,https://articulo.mercadolibre.com.co/MCO-504671617-auriculares-bluetooth-inalambricos-con-iman-in-ear-deportivo-_JM#position=20&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#504671617,NA,NA,NA,NA,NA
1337, Audifono Manos Libres Bluetooth Llamadas Musica ,24.9,NA,2,18,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRASDE+VERDAD,https://articulo.mercadolibre.com.co/MCO-457040268-audifono-manos-libres-bluetooth-llamadas-musica-_JM#position=21&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#457040268,NA,NA,NA,NA,NA
1338, Manilla Pulcera Brazalete Y3 Auricular A Color Smart Band ,84.9,NA,2,98,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/VIVIANA+MORERAS,https://articulo.mercadolibre.com.co/MCO-519969659-manilla-pulcera-brazalete-y3-auricular-a-color-smart-band-_JM#position=22&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#519969659,Y3,PULCERAS MANOS LIBRES,Y3,NA,NA
1339, Auriculares Bluetooth Con Cancelación De Ruido Activo Taot ,269.99,NA,0,12,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PRUXIA,https://articulo.mercadolibre.com.co/MCO-462202365-auriculares-bluetooth-con-cancelacion-de-ruido-activo-taot-_JM#position=23&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#462202365,TaoTronics,NA,TT-BH22US,NA,Black
1340, Micro Manoslibres Bluetooth Stereo Multipunto Audifono Extra ,34.99,NA,1589,49,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/DRAGOTRONIX,https://articulo.mercadolibre.com.co/MCO-483767273-micro-manoslibres-bluetooth-stereo-multipunto-audifono-extra-_JM#position=24&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,1,0,0,0,0,#483767273,NA,NA,NA,NA,NA
1341, Original Audifonos Qcy Q29 Bluetooth ,155.4,NA,7,3,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,8,https://perfil.mercadolibre.com.co/4NDREWFELIP3,https://articulo.mercadolibre.com.co/MCO-517121563-original-audifonos-qcy-q29-bluetooth-_JM#position=25&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,5,3,0,0,0,#517121563,QCY,NA,Q29,NA,NA
1342, Audifonos Estéreo Inalámbricos Bluetooth Con Oreja De Gato ,72.853,NA,1,8,12 cuotas,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/HOLAMALLCO,https://articulo.mercadolibre.com.co/MCO-521106559-audifonos-estereo-inalambricos-bluetooth-con-oreja-de-gato-_JM#position=26&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#521106559,NA,NA,NA,NA,NA
1343, Audifono Tipo Bluetooth Esenses 10 Metros Ultima Tenc Hc. ,74.793,NA,1,11,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKITIENDA,https://articulo.mercadolibre.com.co/MCO-478871098-audifono-tipo-bluetooth-esenses-10-metros-ultima-tenc-hc-_JM#position=27&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#478871098,NA,NA,NA,NA,NA
1344, Auriculares Inalambricos Anker Soundbuds - Microfono Incorpo ,171.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-510726853-auriculares-inalambricos-anker-soundbuds-microfono-incorpo-_JM#position=28&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#510726853,Anker,SoundBuds,AK-A3233011,NA,NA
1345, Auriculares Bluetooth Qcy M1s Original Alta Calidad ,84.9,NA,1,9,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ALLCOMMERCIAL.CO,https://articulo.mercadolibre.com.co/MCO-530552068-auriculares-bluetooth-qcy-m1s-original-alta-calidad-_JM#position=29&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#530552068,QCY,Bluetooth Inalambricos,M1S,In-ear,NA
1346, Audifonos AirPods I9 Bluetooth 5.0 + Llavero + Funda ,69.9,NA,4,26,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/QUILLATECHNOLOGY,https://articulo.mercadolibre.com.co/MCO-517479308-audifonos-airpods-i9-bluetooth-50-llavero-funda-_JM#position=30&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#517479308,NA,NA,NA,NA,NA
1347, Receptor Bluetooth Adaptador Mp3 Tf Auriculares Carro ,38.9,NA,3,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GONZALEZ74,https://articulo.mercadolibre.com.co/MCO-514295154-receptor-bluetooth-adaptador-mp3-tf-auriculares-carro-_JM#position=31&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#514295154,NA,NA,NA,NA,NA
1348, Audifonos Diadema Bluetooth Micro Sd Deporte iPhone Android ,36.999,NA,4,9,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ZOOMGADGETSBGTA,https://articulo.mercadolibre.com.co/MCO-450883657-audifonos-diadema-bluetooth-micro-sd-deporte-iphone-android-_JM#position=32&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#450883657,NA,NA,NA,Over-ear,Negro
1349, Audifono Bluetooth Micro Sd Mp3 Magneticos ,29.9,NA,0,10,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/EASYSHOPBOGOTA,https://articulo.mercadolibre.com.co/MCO-507077552-audifono-bluetooth-micro-sd-mp3-magneticos-_JM#position=33&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#507077552,NA,NA,NA,NA,NA
1350, Audífonos Inalámbricos Otium Auriculares Ipx7 Entrega Imedta ,109.9,NA,2,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ACT+TECH,https://articulo.mercadolibre.com.co/MCO-506745129-audifonos-inalambricos-otium-auriculares-ipx7-entrega-imedta-_JM#position=34&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#506745129,NA,NA,NA,NA,Negro
1351, Audifonos Inalambrico Bluetooth Manos Libres Magneticos ,25.9,NA,6,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/INGEGUZ,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=ghVBTDjy29PI1F%2BpoKM3GxzcuZVPyDTsLun9vzRIP8itgJAVgEUbqjxK0MgjverCdzFa2oYGRG7NjV0fx66E70vCTSbawyOUOg6gc8p4IrcJzWySrkpiQ%2Fjxcd7T85QIAt9k7AWVdcVnYhqOF7XgNNuValGdPPYmOguUgGb93y9dAbOhkQbPCafKJWycY%2FJ0VD5O5aI8D5h9LAS%2FJ3XRzVQ9tJrRvPEc1CkybwD9w2K9YZWsU%2Bf5Elyb57IhwgY2ZA5S9mxFM9UJmZ5zpg0GViwPW9gzj4XIzUfvuH0k5IV78xF7dHZw2d8XV0aSj5w7bvV7OFHUzHPvE7nmjdMWbwst%2FJ5ISY9gEMyHAyKfTyfTYGgCQ8jj2c%2FgPTFKsYPWmy%2BjhNjm2%2Fwc0kTa1BDz7%2ByJM%2FDxWn%2F%2FtIMHRKwxVcWaQP%2Bq5Leb92Hg4OL1aRH9Yh05aW2qK3MjHDUT%2B7xiP%2By0UBxu09t0P1ZlmJdaMHejR%2BW9ICSfiHRVqIm9p8eTOOkloEZb0ixt9zLxhYnmqAS9M3ojWB12fqrU5nHlezhQDAVzNaZWOjvtfvH%2BW65OTs5pM%2BvwrU7iPUapeWm5xftNKNjPAhIy5nEPC1poIv53WeR0i3Xg2nVo9HxIaeuwbNoIfE4vXluCAQra%2F110h%2FrswpFsZrJwggylnZm1j1CEVI2E3TRLnw6nNb95SaiqNJN8zF1AnLG5zprJboa34OrM%2F%2F0D8izorS8ABn7tJPye9hrz8Xbt900QCPdpoXvDAgJJaDmBzp7kSmgXb6ZmYNnwFXIWyh9T3JG9FVfd7piVeyLL6wkKsltiKtRj8CZYPXLFbP8sOAaUliMdSWoWB4nAf%2BwaR3savvhxu42BErGX%2BI6xvT9q0k5d2vprF5hGV6bWwjnU6olUcmi05Pf2%2FCF0ODWJK5cNosivGHU3dqU7Goe0wsr%2FPINjSGVXiCSwof4XmBNOqpCKiqo4GKJz6HneOHvqIKYLJ%2BvOImvBrmY%2B%2Fuo1ypWX%2FWkk3dKdoNP0LCwYEv4YvXU2RDuo5cTQJeVCY6rctId4upSmyBDBZdW2UywoWmd4k9Zofu%2FTb8hAjTxRY5mqRfYsbr9F0rpYX1UZySL5PJG9pRzRBcbSkNzqxjwpdaxezmXpoAl%2FlKjPNt3diMyobOBpXipR%2FcPTpHuhv56HOQ7YF4EiAGZdDDSTS0kC5icLzRaexCWhAtEtqcDc7Qh9mQwQfYXG%2FhsQ6ZReYQ3%2FWkIuUmOR%2F0JxKEVOQLA88jdKcRLw58KuxCUAa2lALvQ%2FRJfEJFny1bqJVPwe%2FSmpFETsElahctSIEfLK0cjzudRGawzX3pSYMsFUJ%2FbmbLZ0S%2FwyjBuFp05W%2F6BaJS8%2BrP%2Bs4XzEBwkaFuQoKerMA1GKtxQ75YmD%2BHDsfOYIZBMw1FyYlpbPVwV0W7zP4IGck%2BXVWmkaFyO3REl2XlouMa8%2B6K1SV%2FVx4NGvxh9xTs%2BZsuImf86BoZHe%2F9JAhUHhpLwX2v6qFJ%2BTiz4UMZ75wbiPqF8qQNMfU05Yw3YlbXnFqiZuvPAi9E2ujHhkhSca4ITUo7ramFicNpJ%2B2tOJZR6Bf5mPDOTGwTCGwtLzelFTvndZ%2BYczub5RjmN5LuSkqdLm1q5eJcd9gbhxm%2BrV%2Ft1sG2wUtFT8lJZtr1EOBQbXe7NNSuKcu5onhF1SnPt4PZUr%2BRQ6CJsHMBP2rdxHUrt79XWyfaE6GXNCefcK%2FSgpd3Dr%2F0fW%2Fn2WstW%2FlczD7E51bA%3D%3D,NA,NA,NA,NA,NA,#519054664,XT-11,NA,NA,NA,NA
1352, Audífonos Bluetooth Magnéticos ,29.9,NA,2,18,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/QUILLATECHNOLOGY,https://articulo.mercadolibre.com.co/MCO-521286855-audifonos-bluetooth-magneticos-_JM#position=36&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#521286855,NA,NA,NA,NA,NA
1353," H800 Audífonos De Diadema Con Bluetooth Inalámbricos, Por ",356.9,NA,1,98,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-509161821-h800-audifonos-de-diadema-con-bluetooth-inalambricos-por-_JM#position=37&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#509161821,Logitech,NA,981-000337,Over-ear,NA
1354," Auricular Bluetooth Huawei Cm70-c 5,0 Interruptor Magnético ",285.767,NA,0,5,12 cuotas,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MEJORARTUVIDACO,https://articulo.mercadolibre.com.co/MCO-515934068-auricular-bluetooth-huawei-cm70-c-50-interruptor-magnetico-_JM#position=38&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#515934068,Huawei,NA,CM70 - C,NA,NA
1355, Audífono Deportivo Inalámbrico Bluetooth 3.0 Micrófono Azul ,55.9,NA,1,2,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/STEELANDLEATHERJEWELRY,https://articulo.mercadolibre.com.co/MCO-484477360-audifono-deportivo-inalambrico-bluetooth-30-microfono-azul-_JM#position=39&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#484477360,NA,NA,NA,Over-ear,NA
1356, Audifono Bluetooth Inalambrico Klip Xtreme Bt Khs-165 ,35.9,NA,1,9,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PYN+COMPUSTAR,https://articulo.mercadolibre.com.co/MCO-504407520-audifono-bluetooth-inalambrico-klip-xtreme-bt-khs-165-_JM#position=40&type=item&tracking_id=8de28ecd-99ea-468d-b7d5-eecfb83840d9,NA,NA,NA,NA,NA,#504407520,NA,NA,NA,NA,NA
