search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Tipos de cabezales,Cantidad de cabezales,Sistema de afeitado,Tipo de alimentación,Tiempo de funcionamiento,Tiempo de carga
35, Recortadora Cabello Barba Multigroom Phillips 23 Accesorios ,"1,399",NA,45,21,12 meses,138.21,NA,Llega gratis el martes,NA,NA,4.5,4,https://perfil.mercadolibre.com.mx/NPK2000,https://articulo.mercadolibre.com.mx/MLM-631411491-recortadora-cabello-barba-multigroom-phillips-23-accesorios-_JM,2,2,0,0,0,#631411491,Philips,MULTIGROOM,MG7790,Removibles,3,NA,Recargable,HASTA 6 HRS,1 h
36, Maquina Cortadora Recargable Desvanece Pelo Barba Shc4352 ,619,NA,64,27,18 meses,34.39,NA,Llega gratis mañana,NA,NA,5,7,https://perfil.mercadolibre.com.mx/DIRECTISHOP+OFICIAL,https://articulo.mercadolibre.com.mx/MLM-596891235-maquina-cortadora-recargable-desvanece-pelo-barba-shc4352-_JM,7,0,0,0,0,#596891235,Sinbo,Recortadora,SHC 4352,Planos,4,Láminas,Recargable,1 hora,120 m
37, Rasuradora Recargable 3 Cabezas + Trimmer Bsk-9000 ,462,NA,77,2,18 meses,25.67,NA,Envío a todo el país,NA,NA,4.7,4,https://perfil.mercadolibre.com.mx/TIMCOWEB?brandId=1277,https://articulo.mercadolibre.com.mx/MLM-601445922-rasuradora-recargable-3-cabezas-trimmer-bsk-9000-_JM,2,1,0,0,0,#601445922,Timco,NA,BSK-9000,Giratorios,3,Rotativo,Recargable,40,8 h
38, Afeitadora Profoil Plus Andis Lithium Titanium Shaver Recarg ,"1,599",NA,160,42,18 meses,88.83,NA,Llega gratis mañana,NA,NA,4.9,8,https://perfil.mercadolibre.com.mx/CARAS1990?brandId=1233,https://articulo.mercadolibre.com.mx/MLM-674350662-afeitadora-profoil-plus-andis-lithium-titanium-shaver-recarg-_JM,7,1,0,0,0,#674350662,Andis,pROFESIONAL,Profoil Plus,Planos,NA,NA,Recargable,80 m,NA
39, Rasuradora Remington Portatil Recargable Afeita Dual Flex Para Viaje R95 Full ,569,NA,39,2,12 meses,56.21,NA,Llega gratis mañana,NA,NA,5,2,https://perfil.mercadolibre.com.mx/DIRECTISHOP+OFICIAL,https://articulo.mercadolibre.com.mx/MLM-658073006-rasuradora-remington-portatil-recargable-afeita-dual-flex-para-viaje-r95-full-_JM,2,0,0,0,0,#658073006,Remington,Rasuradora,R-95,Flexibles,2,Rotativo,Eléctrica,30 m,1 m
40, Rasuradora Cortadora Barba Bigote Remington All-in-1 8 Pzas ,669,999,728,1,12 meses,66.09,NA,Llega gratis mañana,NA,NA,4.7,91,https://perfil.mercadolibre.com.mx/MERCADAZOOFICIALES?brandId=880,https://articulo.mercadolibre.com.mx/MLM-582625283-rasuradora-cortadora-barba-bigote-remington-all-in-1-8-pzas-_JM,67,17,5,1,0,#582625283,Remington,Remington,PG6025 (110) F,Giratorios,5,Láminas,Eléctrica,65 MINUTOS,4 h
41, Rasuradora Philips Norelco Todo N Uno Mg5750 Recargable 18pz ,"1,099",NA,93,4,18 meses,61.06,NA,Llega gratis mañana,NA,NA,5,8,https://perfil.mercadolibre.com.mx/AUDIOLAND+ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-612747886-rasuradora-philips-norelco-todo-n-uno-mg5750-recargable-18pz-_JM,8,0,0,0,0,#612747886,Philips,Multigroom 5000,MG5750/49,Plano,1,Rotativo,Recargable,3 h,1 h
42, Recortador Nariz Orejas Philips Nt3160/10 Trimmer 3000 ,449,NA,348,NA,18 meses,24.94,NA,Envío a todo el país,NA,NA,4.7,32,https://perfil.mercadolibre.com.mx/IBUSHAK+OFICIALES?brandId=270,https://articulo.mercadolibre.com.mx/MLM-562492814-recortador-nariz-orejas-philips-nt316010-trimmer-3000-_JM,26,4,1,0,1,#562492814,Philips,Trimmer,NT3160/10,Cuchillas,NA,NA,Recargable,NA,NA
43, Afeitadora Rasuradora Profesional Andis Profoil Thilium ,"1,399",NA,125,93,18 meses,77.72,NA,Envío gratis a todo el país,NA,NA,4.8,4,https://perfil.mercadolibre.com.mx/TEKLIFE,https://articulo.mercadolibre.com.mx/MLM-613441635-afeitadora-rasuradora-profesional-andis-profoil-thilium-_JM,3,1,0,0,0,#613441635,Andis,ProFoil,Pro Foil,NA,NA,NA,Corriente directa,NA,NA
44, Rasuradora Wahl Inalambrica Y Alambrica Maquina Rasurar ,979,NA,246,5,12 meses,96.72,NA,Envío gratis a todo el país,NA,NA,4.6,13,https://perfil.mercadolibre.com.mx/COMERCIALIZADORA+JICON,https://articulo.mercadolibre.com.mx/MLM-552893314-rasuradora-wahl-inalambrica-y-alambrica-maquina-rasurar-_JM,9,3,1,0,0,#552893314,Wahl,Casa,79300-400W,Planos,1,Láminas,Eléctrica,CASERO,NA
45, Rasuradora Philips Norelco Mg7750 Multigroom Dual 23 Piezas ,"1,499",NA,32,2,18 meses,83.28,NA,Llega gratis mañana,NA,NA,5,3,https://perfil.mercadolibre.com.mx/AUDIOLAND+ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-631614977-rasuradora-philips-norelco-mg7750-multigroom-dual-23-piezas-_JM,3,0,0,0,0,#631614977,Philips,7000,MG7750,Planos,1,Lift&Cut,Recargable,5 horas,2 h
46, Rasuradora Electrica Gillette Fusion Proglide 3 En 1 ,699,NA,121,2,18 meses,38.83,NA,Llega gratis mañana,NA,NA,4.9,83,https://perfil.mercadolibre.com.mx/GATITO+TRISTE,https://articulo.mercadolibre.com.mx/MLM-612790460-rasuradora-electrica-gillette-fusion-proglide-3-en-1-_JM,73,10,0,0,0,#612790460,Gillette,Fusion ProGlide,Fusion Proglide Styler,Removibles,4,Láminas,Eléctrica,B00WQSEMIA,NA
47, Philips Norelco Mg375 Recortadora Barba Delineadora Negra Inalambrica ,599,NA,18,5,18 meses,33.28,NA,Llega gratis mañana,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TEKLIFE,https://articulo.mercadolibre.com.mx/MLM-665242966-philips-norelco-mg375-recortadora-barba-delineadora-negra-inalambrica-_JM,NA,NA,NA,NA,NA,#665242966,Philips,Afeitadora,MG3750,Planos,NA,NA,Recargable,8 horas,NA
48, Micro Rasuradora Switchblade 2 En 1 Cabello Y Barba ,299,NA,485,25,18 meses,16.67,NA,Envío a todo el país,NA,NA,2.5,10,https://perfil.mercadolibre.com.mx/CORP.RES+ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-557267260-micro-rasuradora-switchblade-2-en-1-cabello-y-barba-_JM,1,2,2,1,4,#557267260,MicroTouch,RASURADORA,Switchblade,Plano,2,Lift&Cut,Eléctrica,15MIN,0 m
49, Rasuradora Electrica Recargable Y Recortadora De Vello Timco ,395,NA,98,2,18 meses,21.94,NA,Envío a todo el país,NA,NA,3.3,13,https://perfil.mercadolibre.com.mx/ALAMODA.MX,https://articulo.mercadolibre.com.mx/MLM-611275983-rasuradora-electrica-recargable-y-recortadora-de-vello-timco-_JM,5,0,2,3,2,#611275983,Timco,3 en 1,RMS-B,Ergónomicos,3,Rotativo,Recargable,30 MINUTOS,12 h
50, Rasuradora Maquina Corta Pelo Portatil 4 Cabezas Recargable ,299,NA,19,13,18 meses,16.61,NA,Llega gratis mañana,NA,NA,5,1,https://perfil.mercadolibre.com.mx/MALU8988452,https://articulo.mercadolibre.com.mx/MLM-678415577-rasuradora-maquina-corta-pelo-portatil-4-cabezas-recargable-_JM,1,0,0,0,0,#678415577,Sonar,Blanca,5803,Removibles,NA,NA,Batería,NA,NA
51," Rasurador Electrico Con Cabeza Flexible, Hle30 Beurer ",348,767,56,16,18 meses,19.33,NA,Envío a todo el país,NA,NA,3.3,4,https://perfil.mercadolibre.com.mx/BEURER+MEXICO?brandId=785,https://articulo.mercadolibre.com.mx/MLM-555551127-rasurador-electrico-con-cabeza-flexible-hle30-beurer-_JM,1,1,0,0,1,#555551127,Beurer,Elle,HLE30,Removible,2,Láminas,Recargable,10 m,4 m
52, Terminadora Wahl Barba Mustache Cortadora Vello Nasal Oido ,379,NA,67,933,12 meses,37.44,NA,Envío gratis a todo el país,NA,NA,4,2,https://perfil.mercadolibre.com.mx/GIMPORTACIONESMX,https://articulo.mercadolibre.com.mx/MLM-664292004-terminadora-wahl-barba-mustache-cortadora-vello-nasal-oido-_JM,0,2,0,0,0,#664292004,Wahl,Beard Home,5537-420,Planos,NA,NA,Eléctrica,NA,NA
53, Rasuradora Eléctrica Inalambrica 3 Cabezas Barba Y Bigotes ,829,NA,148,8,12 meses,81.90,NA,Llega gratis mañana,NA,NA,4.8,17,https://perfil.mercadolibre.com.mx/RGCBRANDS+MEXICO,https://articulo.mercadolibre.com.mx/MLM-600053779-rasuradora-electrica-inalambrica-3-cabezas-barba-y-bigotes-_JM,14,1,1,0,0,#600053779,Philips,Kissliss,KLS7110 Kissliss,Giratorios,3,Rotativo,Recargable,120 m,60 m
54, Rasuradora Trimmer Solo Micro Touch Barba Bigote Face Body ,689,NA,14,4,18 meses,38.28,NA,Llega gratis mañana,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ON+TECHSTORE,https://articulo.mercadolibre.com.mx/MLM-692576538-rasuradora-trimmer-solo-micro-touch-barba-bigote-face-body-_JM,NA,NA,NA,NA,NA,#692576538,MicroTouch,RASURADORA,MICRO TOUCH,Pivotantes,NA,NA,Eléctrica,NA,NA
55, Rasuradora Pluma Perfilador Hombre Terminador Nariz Barba ,84,NA,18,16,18 meses,4.67,NA,Llega mañana,NA,NA,5,1,https://perfil.mercadolibre.com.mx/IMPORTACIONES+ACAPULCO,https://articulo.mercadolibre.com.mx/MLM-666517391-rasuradora-pluma-perfilador-hombre-terminador-nariz-barba-_JM,1,0,0,0,0,#666517391,generica,RASURADORA,Pluma,Removibles,NA,NA,Eléctrica,15,NA
56, Rasuradora Electrica Recargable Usb Barba Bigote Cabello ,349,NA,12,118,12 meses,34.48,NA,Llega gratis mañana,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/INOGADGET,https://articulo.mercadolibre.com.mx/MLM-699818071-rasuradora-electrica-recargable-usb-barba-bigote-cabello-_JM,NA,NA,NA,NA,NA,#699818071,LJK,Recargable,DT-6559,Giratorios,NA,NA,Batería Recargable,NA,NA
57, Rasuradora De Nariz Oídos Y Cejas Philips Nt1500 Peine 3mm ,449,NA,20,3,18 meses,24.94,NA,Llega gratis mañana,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/NEWSHOP35,https://articulo.mercadolibre.com.mx/MLM-658270062-rasuradora-de-nariz-oidos-y-cejas-philips-nt1500-peine-3mm-_JM,NA,NA,NA,NA,NA,#658270062,Philips,Nosetrimmer,NORELCO NT1500,Flexibles,1,NA,Eléctrica,USO DE BATERÍAS AA,NA
58, Rasuradora Cortadora Barba Bigote Remington Maquina ,549,NA,47,4,18 meses,30.50,NA,Llega gratis mañana,NA,NA,4.7,91,https://perfil.mercadolibre.com.mx/VADOSADEV,https://articulo.mercadolibre.com.mx/MLM-658398810-rasuradora-cortadora-barba-bigote-remington-maquina-_JM,67,17,5,1,0,#658398810,Remington,Remington,PG6025 (110) F,Giratorios,5,Láminas,Eléctrica,65 MINUTOS,4 h
59," Rasuradora Afeitadora Calidad Profesional, Wahl Five Stars Recargable, Shaver Shaper ","1,499",NA,20,11,18 meses,83.28,NA,Llega gratis mañana,NA,NA,5,2,https://perfil.mercadolibre.com.mx/TEKLIFE,https://articulo.mercadolibre.com.mx/MLM-652877853-rasuradora-afeitadora-calidad-profesional-wahl-five-stars-recargable-shaver-shaper-_JM,2,0,0,0,0,#652877853,Wahl Professional,Five Star,Shaver Shaper,De Rodillo,NA,NA,Recargable,NA,40 m
60, Maquina Recortadora Metalica Babyliss Rosefx Con 8 Guias ,"2,399",NA,26,2,12 meses,237.00,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.com.mx/PUNTA+BELLEZA,https://articulo.mercadolibre.com.mx/MLM-674997622-maquina-recortadora-metalica-babyliss-rosefx-con-8-guias-_JM,2,0,0,0,0,#674997622,BaByliss,Babyliss Pro,ROSE FX,Planos,NA,NA,Eléctrica,NA,NA
61, Rasuradora Philips Norelco Todo N Uno Mg5750 Recargable 18pz ,"1,099",NA,93,4,18 meses,61.06,NA,Llega gratis mañana,NA,NA,5,8,https://perfil.mercadolibre.com.mx/AUDIOLAND+ELECTRONICS,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=MVQ0mvH47TJvD36ac2G86P7WPxuj68T9YAPVEzkPIyWzS68ILrTBr8aFEYAo7I12XniGXAVc0T3VAzwDTkXgNxxIzk%2FE01C6XMFoqLOjrs37gQciELgPSGpHEAwMfac2OQOpMv%2B3bSjLk3lc%2BI6GukUXAxsZ83crlWGpknz7VMzE4v9qdmiBDE1G2xtAIaxl1VE8pYxoPTKiAq0o6dMhOFM4gwbA2wL8bjCYVsSr9%2BJISI9%2FVpI%2FB3Uv3UU9OaH3GK4TCOw4hjMK7N91o2Dv2coOIKWUdAdyqsGKd7sI%2FC1uP3713tssjqnPWYt%2Fnp9zPStKg1SggF%2FqIjWM1uE6naMc8sEzNpOPvf2VWzYQb6DJwZaA%2BokubmNL4npvbE7kH%2Fv8TFVLm331JhQ2gYjBylfcBeLBhHqBw6DHC3YD2O6JyexzUrEMpUTYXJKfO4fMexTR0gJyW%2BUg0mjrM8Yr6ZX%2BCH3cSIri1sdaszE0%2B%2FkwXESCqKl4x1VeEZIi0SDEuFKEyBPwU3H2YPPpyFQ8PucBDikCdgzAEJLLsfdpUZIR8fr2%2BlLcalzsCDOQ85nJrwx2LU97C4p3h7lXHtTBNezDY0o3eBYsmLELo6OIGOLvsa5fD2W%2BFrzICEWcfh8J%2BICIGOg5HDGGawKv5oP%2BE6%2FR6vvPQQ40sph79PCNy0Jfb9ZBrwHvn6m8xwNI47uPl4EE3yvuewXo3KHMzdNMCnjai%2FKvCHXEISwASOTMXiJaTKTxkBpiZPg2LlLWMhgprD1xMnl22PqQWiEbN8Gryzn7GIPDTWy5%2Bf2En2yeMCBm0AhMHbAocllEI0KU6HcBd3VK3elAzz%2FeRITir2QFjWSlv%2BJEIuoroY9J3yT%2BCxO5cIO9ef%2BshZzA8SeEUUBC5iNGd7Zb9GYAsYdyH0hF%2FiBsPqgU6Lk2geFwzmanF2HM8LYpN7R%2BkzmTgfM%2FWigBrB694iEVvpRAmnZBs%2B%2FcUJov36A%2FYsaxnnhNqHjm7XwCrIRH5PE8tVPorCQRdEa0t9hXoZVFfm4pp41HiIYfHV1HvEmUGIZhU0VyIv%2FFWNUEuUUAQ4nBvqn5oo406K1NosM%2FPew%2ByAm5MVJJhp0iIlddQZaSifQjeQImuGdiCC%2FtTgHdsttu9Va2x6y02zFpcYCSxPMlTnHCv%2BsPu2RybSsqMwQYAvANgcWhCBjs9Ljl6UW4dpfMxyKxg1Lh%2F5SEf3dEh0rxBD6P7PzC%2Ft4VUneMmC2DAGhy8CLCLgW%2FflNDNgdF4lcqQfHWIPoz%2FM7VB5AvIw60sG%2BEJ8l28j4sI46yFodm4dL47wFJbZ%2BVcsN9YhelYBOd60DQiJZ2udhUuH1%2BAjTerO%2BAHwB4AanRY3%2FE7mqmeOuRe1uj3qzm9V6LkAgm1yrSHCuXlDreufALAW%2FjfXiheV1XVsB6d8kjqMf%2FCzdSD1LbUSj40GLyk%2FHw4Z1qE9gzTcGCEmILlOCqxer4jpiHg%2Bjcrz2cMJuL%2FfaA4L3DszuIj0xDKd50yjPiXUFKsN88RoHP%2BAoQR0vI%2FGKEBdBNt2edjXDk8Zweys82%2FYyn9D6wn3lS44TFGPMV5XTT9S56rqAvc2gdWhaiaYb%2BjCuz%2BhUEB3FICMB4EETovsRZhM3TPnXTqR558Yv%2FgmjIL0mPhy%2BdicSd0ZPLwPrD45vuS71v5nsiIJ1wYFIUFK2oNOU31dFO36MdOYQW4GEB7EIUlTcJ7cvvgZsdlGbw4mj6tzO9hgrmbrdA7zCX6QQZPC7CmiFWyRWeT8OqwUPaHQ6mht7Ew8A47aO4KG8nre4DmO8YxBkxaj0y3FE5q20m%2F9fs52GBV%2FuqQb1sIYwfviIBaHAE8UIR7ZuZptpRB%2Bf1mbeGZqmQoQ0NKNI5oQ%3D%3D,8,0,0,0,0,#612747886,Philips,Multigroom 5000,MG5750/49,Plano,1,Rotativo,Recargable,3 h,1 h
62," Recortadora Nariz Y Oreja, 3 Cabezas Intercambiables Timco ",249,NA,30,4,12 meses,24.60,NA,Llega gratis mañana,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ALAMODA.MX,https://articulo.mercadolibre.com.mx/MLM-633213946-recortadora-nariz-y-oreja-3-cabezas-intercambiables-timco-_JM,NA,NA,NA,NA,NA,#633213946,Timco,NARIZ,X47,NA,NA,NA,NA,NA,NA
63, Philips Multigroom 3000 Arreglo Personal 8en1 Mg3730/15 F3z ,749,NA,436,66,18 meses,41.61,NA,Llega gratis mañana,NA,NA,4.8,49,https://perfil.mercadolibre.com.mx/IBUSHAK+OFICIALES?brandId=270,https://articulo.mercadolibre.com.mx/MLM-598198600-philips-multigroom-3000-arreglo-personal-8en1-mg373015-f3z-_JM,43,4,2,0,0,#598198600,Philips,Series 3000,Multigroom,Removibles,7,Lift&Cut,Recargable,60 Minutos,16 h
64, Rasuradora Afeitadora Philips At610/14 Aquatouch ,999,NA,120,3,18 meses,55.50,NA,Llega gratis mañana,NA,NA,4.5,4,https://perfil.mercadolibre.com.mx/IBUSHAK+OFICIALES?brandId=270,https://articulo.mercadolibre.com.mx/MLM-562492815-rasuradora-afeitadora-philips-at61014-aquatouch-_JM,2,2,0,0,0,#562492815,Philips,AquaTouch,AT610/14,CloseCut,NA,Wet & Dry,Batería,30 min,10 h
65, Paquete De 10 Rastrillos Doble Navaja Lubricante Vitamina E ,20,NA,138,21,12 meses,1.98,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/COMERCIALIZADORA_MAZE,https://articulo.mercadolibre.com.mx/MLM-623995305-paquete-de-10-rastrillos-doble-navaja-lubricante-vitamina-e-_JM,NA,NA,NA,NA,NA,#623995305,Maxiplus,Maxiplus,Maxiplus,Planos,NA,Láminas,NA,manual,NA
66," Terminadora Barba Y Cortadora Vello Nasal, Oido Wahl Negra ",399,NA,310,19,12 meses,39.42,NA,Llega gratis mañana,NA,NA,4.8,11,https://perfil.mercadolibre.com.mx/CARAS1990?brandId=1233,https://articulo.mercadolibre.com.mx/MLM-604530379-terminadora-barba-y-cortadora-vello-nasal-oido-wahl-negra-_JM,9,2,0,0,0,#604530379,Wahl,Beard Home,5537- 1801,Planos,4,Láminas,NA,1 s,1 s
67, Philips Norelco 3000 Recortadora Barba Delineadora Nasal Potente Inalambrica ,599,NA,78,25,18 meses,33.28,NA,Llega gratis mañana,NA,NA,4.6,5,https://perfil.mercadolibre.com.mx/TEKLIFE,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=gf67NqHcvhykVq8HQhxZBrF%2BdvGMTH6S4NTDyVP%2BcRZKGLzIpwnbpS%2Bd5FEPrYUSgTsaYedqJcw%2BHnX7fagAZtzE0caRvrP66d%2FVIvgetnCZSND6ScG6d32sfWsU9j92hcQ1Hfmm1yRYUANyM%2B2Kl5ciU0EyumMsACrOR%2B6Su1ORbgoEgP%2BiyC2gjVTjK5SWfK7PfX5Y2IbUrk9MMcCRCUW84tmj5yW5lhDjDX6EvND1EZ6%2BjaGaJG28zfKq9YjGVd3KAjRq9C1Ed28MAVmSAur4hhh5qsnnDrL%2BVuJbOxYLSA9UlKudHwY5Nsm02SBPfN0f0zlQmjsjDjuSKAMZCikz%2BARibfsLN1rIH3ZShXcOhR6TFDJbtmF05bjqUbL3MFMe1wEbxKpklHoc79dVYhI%2F30ovmi1elJY0m05%2FRsBDNCGhyVi7wH6Y0rJaDFQKNXM%2BunSAd5G6ZTWnBTWLManPWNEpWdy457oeLBTJlXY10xLv41t9OKh7DT0MfsixsJi5sP5JHV7nikMHI2erspjwEebAppU758VPlYIPlkYddtjV%2Fv4UZ6y48fTtJV7uMnBtVdqTBgfjEN9Zi65JCxeK8Lau%2BYXhn74XSfu0REdZf1TTFgyqN4UbCt3JDD2dYnrOkHWH00cr1DPkmzsTsC5YVMCsqy5iLbMnnyxwOn18EmADl%2BHfdZUAQTf%2B1Ph2jnJDnjcs%2BRtMzwU%2FgXOWEdb9wYv2NL91BOAnTH9GpWgOdosxl%2F%2FGpyqu2yQzUnz9xPYDhHSIzVVKawLgE0i5UCDpdT10BGhCSpxZ%2FNO3hCB017yWlvB09AykEolfwlWU%2B%2B8FEjfk8I%2BD6uqbijfDnFmsFw4VYiG6u5zfpAiA1%2Bs0wav71FP5VX30A%2BHTc8seuXv7MWMP5eBZaLQHjyRcVg2s6aQ%2B%2FLSVjKhvwUbI231%2B8t%2Fl2mPodOaRLTpOhyHDHT%2FTogq18FbNnCmHcyL%2Fp2px3UQaE6IEFlUfgRRsYglAJ6NyxC12MwEcoKS1QW7lnwOq5K75OD0qmLTJz%2B0R9y1FwuBLzzIgw0z6zno9gDhg%2FIIeZzVBZHeIlC1dbObMmKgD1tjtLoSp5v0iS%2BPEpxUVexygdWkjwY1ZbDfaPgZGmye5DXh2SwzwOOxkTpo9fbnTKx0gE23zHtQggFlCVMeG4OsZ6NTNfERMqtAHSa%2BnM3dcp41w7bITN68%2FjpbFW9dnGGPUVaf877Tk3rb44v8F7ZOvdWgrf4PQlO6cO4YrrhjeFUe%2BEHj36UTkjF7Ag4dCNRgl2iorJzEZQevfgILB05BdFD%2FjiApyUMWq0Kl55mLZB1hTnLW3LDFzPoBnzXJ3pDTvPDUJV5WbSIYYu5MrVJH7k1wQPGZs4yxbS6xbd%2BZjRKhDdJAEI9Da9CYAhbHzaId6vTmN4aggu9vyISp%2BWjAerBUrqRszgHTrMNZ9xB52mUNHxoHu9UsLEd0cIZiQbhgcswg8F1JYqIssIg%2BUnfz9lk5EY3PEziSc5K3Ltw8GYeShfNBrReZx5ku6QiXQnJIDWJbYe48h%2BuyEF61cHDtLRpXQ%2Fw4lUZ99l72CUw%2FySNrgBA%2BiS4UrkzczmL9u42pK7CwmSFjrIP6sKQfq7B6KVVr9XW4%2B5SbRqJztwkp92AbcEtan%2BbXlL%2FoU9LSh1g6QpRRE%2FGqMWVjtjqMFInroZkzCENxhMcDPjmkxdBaWPBeO1BJwzeRVv4PoA%2FqQprR40oZ761%2F5ViKfyVTD%2F%2FPSI0rOIdx%2B1Y%2FX98TBF0nAXJowVKoTHTsKwZJ4LmvV3al7%2F59OviBc1mb7W8YwjMPtLd%2FIrWdwXZIhnzeRcHjSIg%2FHDkZHX0ALJpYol2l9WYVYBxovZGGNGwLx%2FMWL7%2F20%2BWaKaBeB6JwSXpUUF95G,3,2,0,0,0,#647954731,NA,NA,NA,NA,NA,NA,NA,NA,NA
68, Philips Oneblade Recargable Qp2520/30 ,799,NA,10,25,18 meses,44.39,NA,Llega gratis mañana,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/PIKAMAGICSTORE,https://articulo.mercadolibre.com.mx/MLM-702066971-philips-oneblade-recargable-qp252030-_JM,NA,NA,NA,NA,NA,#702066971,Philips,OneBlade,QP2520/30,Planos,NA,NA,Recargable,NA,NA
69, Rasuradora Electrica Philips Recortador Corporal Series 3000 ,999,NA,56,5,18 meses,55.50,NA,Llega gratis mañana,NA,NA,4.8,4,https://perfil.mercadolibre.com.mx/IBUSHAK+OFICIALES?brandId=270,https://articulo.mercadolibre.com.mx/MLM-631083547-rasuradora-electrica-philips-recortador-corporal-series-3000-_JM,3,1,0,0,0,#631083547,Philips,Series 3000,Bodygroom,NA,NA,NA,Batería,NA,NA
70, Remington Rasuradora Recargable Con Batería De Litio ,599,NA,17,3,18 meses,33.28,NA,Llega gratis mañana,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CARAS1990?brandId=1233,https://articulo.mercadolibre.com.mx/MLM-661429607-remington-rasuradora-recargable-con-bateria-de-litio-_JM,NA,NA,NA,NA,NA,#661429607,Remington,Personal,SHAVER PR1240,Flexibles,3,Lift&Cut,Recargable,35 m,8 h
71, Philips | Rasuradora Corporal | Series 3500 | Bg5025/49 ,"1,049",NA,66,2,12 meses,103.63,NA,Llega gratis mañana,NA,NA,5,5,https://perfil.mercadolibre.com.mx/GMMENDOZA,https://articulo.mercadolibre.com.mx/MLM-616070450-philips-rasuradora-corporal-series-3500-bg502549-_JM,5,0,0,0,0,#616070450,Philips,Series 3500,BG5025/49,Ergónomicos,4,Láminas,Recargable,60 minutos,60 m
72, Philips Multigroom 5000 Arreglo Personal 11en1 Mg5730/15 F3z ,"1,299",NA,206,64,18 meses,72.17,NA,Llega gratis mañana,NA,NA,4.9,19,https://perfil.mercadolibre.com.mx/IBUSHAK+OFICIALES?brandId=270,https://articulo.mercadolibre.com.mx/MLM-598198582-philips-multigroom-5000-arreglo-personal-11en1-mg573015-f3z-_JM,18,1,0,0,0,#598198582,Philips,Multigroom series 5000,MG5730/15,NA,NA,NA,Batería,80 Minutos,NA
