search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Género,Peso,Tipo
597, Casco Dot Cross/enduro Omoto. Alta Calidad. Fullpower Moto ,47.99,NA,1,2,12,3.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FULLPOWER+MOTO,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=5HdZsY63OKsQpN1tM6sgZqGeWsM95fiFYCITAZ6EnckENKQitHiM4Tj1hIMUwLZzufAePBuTFFBI6C8LmWnorFYcFcY%2BlgW7HCnrk7WhhybXHj92i%2FXoSdxhCXitVGar8F%2BXAA1Gne37WZZL%2FsGs8S8lIu%2FUHUswpoeeTTFMkME1aQBNaG98uLGmoSXcvf5c6%2BA%2BmCxyS7BRsQLBwjyt33zrrscummz9iI0BO4WdXajO7sxQnaW%2FjBlJ8JZR976RcC044lpPUvM2N1gA7lQi5amaSPHtgc2NOYI8cKLiDwaCq16g%2BWqN95jYPZ9H7o0lsF6XKO1y%2Fi7xo%2FIUzgGC%2FDsgzKDjYzo5YR9jijgl7dFR3uyEGvDi5On%2BGu8UAXiNt3jgHLlH%2BFNyL1XY7YA0lUVf7EK2yIpoyMPHUsW%2FyGY9XrKAfCmun%2FLYVDyKwbddMRRSFkKmaNJVGGNExW4BnbpBJxwTMEOOA9vpOuf%2Bqcq%2FCX44LiVAe9mGj42zhnI515eoDNbj0KA1MZGYNiTX%2FPkxAlV6eH%2B88LYqNQ1EuqygHTon0CdSDqZOzk8h%2B4808xWBBVfWpdy%2FwIR5fsryObwPva133Q5D721uwNwfiNfqTYBQNKWFz%2BtkrOcnSD%2F4YWhlZKT7KuMNE3%2BmD0aiPuvnRtSh1u%2FrY2mkeSD8MnvU4gS7c4RuGre079v2qaeGTjgjl7ozBiNT2UoWl%2FKqC8FF7n5n8Swwg8XC3EYytUTW30MRFZVVSu%2FoeQ7ZoqasKBQcLB4c7udFCwSWTVQEQN3oa6WiVAnDZOQV%2Ba06OQCo%2BmSb7JnZLZuN9eI4KFe%2FxU0074NQ86B5q7B%2FkZuPzN3RQfYM2iMHp0NmuxR8%2FjdOpfOPbjaf%2FhkRl57T4sOcclpjiIckb1B0KKNk6fpjyVcbMVqNc2tgXQETs0cihm%2BOFELjtLDbHY16VbaHw3jJB6dRja%2BE90NHMu0kpS8zZiS2Z%2BCRbw4wlOjFCjj95lZFrURapPvpu2YHMzXGAuD7DEcl6YifvAw%2FUGvupo1tXXlYoC6suEe7Di4zBPdkhiLVKsk5sdJMflfLD22djLnRAE6QfkvEFqn%2BCkdSA3n0kACKyQLf%2B57jLN%2F8LnrrZK2lLh3yYGntb5UJr0Mq8RPKQogZf%2BiT93zr%2FzntmAspFODgdiIW2%2B2jv51l1xnsAaqQtzAQk6%2FbZfhGGxW0IgJCt7epNV139cbOq3NaE6oTCQfsXaAqHBctWHSLMtDtQSQrXPL0LWmF7Ltey9Fq5iFk1sQuyRFhXSf%2B3wZci4N1QH2z0faOhtKkWoXDQ32YuyqjMIR1S4%2BQQidC38U2r83i8kDCMp8uRD3TqhF5NcxxQzGwaPihdja%2F3qVfHf5XsGYAT0HIiZy4mx9kNCVYTQxApdTj9zv2iPtLTAPzUqfhDjkA1Zn4FxnmjcfPTvjs28Xs6vM2DOs5wFtPzI630xP6nWQzzTkxvC%2B%2F8u3zLrkLcL1S8WTij%2FkNfTGc%2Ba65XABwwEokYhgE6d7SptILXfKZLEkF%2FlMJw4mTPAf29B57tZqrBKPKKtmg5Av2QlbnBZ8UlSj2q1Pf88%2BaYUqHNjKk5WdcL%2B%2FLUB%2BobAgu%2BD6JLguzqiUOwEinE6k9cpEMH96wHHYR0xoBU91x2tI%2BVdA5xt9dRf3Y6dRsAZX9Yt3ivwTrmt7a4X8ghDTUnLM6zjTjfBEGOgk0yweyfi6p3E%2BJf8NMk6pgXfeZwIvcDwZ3A7SAuH3eIadk%2BrK%2BeV%2FIbMy2LINv7AvNEEh%2BhgYUH30z%2FMAQ9G%2Bn7lmvoA%3D%3D,NA,NA,NA,NA,NA,#460436340,NA,NA,Omoto,NA,NA,NA,NA,NA,Cross
598, Casco De Motocicleta Para Hombre Y Mujerde Doble Lente Jieka ,9.854,NA,0,999,12,821,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/LANLINGXINCL,https://articulo.mercadolibre.cl/MLC-484806816-casco-de-motocicleta-para-hombre-y-mujerde-doble-lente-jieka-_JM,NA,NA,NA,NA,NA,#484806816,NA,NA,Jiekai,NA,JK-512,Integral,NA,NA,NA
599, 3*casco De Motocicleta De Media Cara Abierta Con Gafas Visor ,21.206,NA,0,200,12,1.767,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TOMTOPWHOLESALECL,https://articulo.mercadolibre.cl/MLC-475022938-3casco-de-motocicleta-de-media-cara-abierta-con-gafas-visor-_JM,NA,NA,NA,NA,NA,#475022938,NA,NA,NA,NA,NA,NA,NA,NA,Abierto
600, Bluetooth Manos Libres Para Casco De Moto Bicicleta Audio Y ,17.99,26.990,13,19,6,2.998,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-459643274-bluetooth-manos-libres-para-casco-de-moto-bicicleta-audio-y-_JM,NA,NA,NA,NA,NA,#459643274,NA,NA,NA,NA,NA,NA,NA,NA,NA
601, Casco Calavera Burbuja Doble Uso Craneo Choppes Moto ,37,NA,3,2,6,6.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VIGA-MOTOS,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=Z4o1Ih73RTAUV%2Fe32kdr66oCCfK%2FiSfwo16ZrPaW6oGWbPoKu5fsHcCXwJktLIIytIm0yHMCO2uFUulEzY4bEY276w9YcDYbj3syKVe77lhjaWsb1pxT05O9BXkj4gDz26gl69M2dnAZD5m1bCqt4WYi3C3aCjTsXKMxoJGRjtrVcdmUZIuxew0RZbjLiRPD3KkXc8N6nG%2BvKjgUphqM%2F220pUxknjpBarUeEvMUaF9L4moaYq1eTuQvK6TtDCDV0lFaUtS1YtDmokp%2FBcxAKgz3wwt%2B7s7KKTQYLIzZ1Bb%2F%2FmwK1ndS%2FFJMGvrFpKq6UEEJse7Az7OG9kda5CJQvLEl8cPoKDihiJqwj4moxAJTWyZjo%2B9SK9hyizRt%2BeRWN19FLutzxyr1zUuY3mihZIMe15WJ5kZ%2B2ZnM14ddImnR3eRlrTY0vkpS4PLFJ6bFdO8Mduq6MPAzHnnyilQQPUYDZypjYMP1ZFdz4B5fIbPtHV7GlW2a8%2B6EsnJDkhSvJIdnvylLAM4XuPsDTTJTatV6uVAmG2JUjRncf9v1S5hUbO6mX9Mp%2Fpui95pgnzfqUwst1yRv0KUzfT7Vtffbwnfx2KStIfE1PrhMBf2S8tZATbJTr9URNdufkPgRrV1s0o5ZSnALOcHehLHkSFPf2EehBVQKudMxb%2Bb7t3yuS2wMtyL4gqx3wGCDQ4NMT7p0qfCfrmvCrl%2FWhF%2F5%2For9h06Em1Pjs9ERsjEcXQ%2FwF5YV0gQetM01gsQctFG7uCT5J3fe3U3QZGm3FWmlrz72WIjARvnfnfP8Y1SemOtgBwhqDaemdf%2FGKn1x83uaA8htp57l4vz3qLzgmXVCvcUIjSLgrHFIAPmdQVwDXfcUTpn9OSvCAtCp3WidZFwuGoyxjQ68Clr0NenBBpG7QbloLlkWLo1ENMseGniktRkM6rg5isHo7R9NH48RaSymvy7PNqUtyyzYbbMqUDrDtX7GiKRvfEZGE15O2gS7gY90iTHARyr3%2F2C3o64F6Xq9uQJSXbCCDxxJSfeN3lsGhQE6qmkPWs0Arov9EbNVwDCLpzaH18waEPTz70PdH4jo1U9C28ssOi5tc6TBkio8%2BDeaWtjYEiMqh5Qu7CAYkOZgbIiX%2BA4Mdo7tlzFR7Xcia3riLeH%2FE1dm%2F2nSFwqK%2Bv1wxVqMUp%2BC0jTp3oI2ibjWkOuZAiPt18r0%2BzNlZEByP9XGc8TuTn9%2FhquOiWet9MmyBIS%2BC8YxtnfeyBR6X6OEhexvkHWYfg78LY8HvVqIqrbiulHXk8%2BNfXjncXiFjR5yHVRC9thDk5l32nP12NfywSlBLzWAvdnyDHOgT2cBDKS%2BOIhYUPTEqJTaKZjpDEvhrLj2%2F5um4aSItBdxgfZZVbuWGyxD4agOqVnxUJnSYoEuRWepm9EV2nmekOc8EyqIlsIrl0t4Qrzp0EOHf0Tfx4dw1sVPiSCKu5oGfB0Vn9%2FjSPLa4v6Lfg70mGRtuvd%2BG69XBGB31AASJN4nQOpRgB1P61yznxN3VTPXinD9A0zMhxx3W00pWHFvoyMg54vNWos%2Fg6ExvEmBjxqQuuZEvt7VBiP9gcvSHB2QT8oB5%2BqP4F0UNl7Gu1mkAiswWGOKw1vcpyd2o9yn4sCpIrpDbNiksHT0eWGWCwDSNMJXVGhUmmZv9P0idhwHlD%2FiVuLIG8t0OpiM4xfw%2BjS4UhVA0TJ1%2F5Y2I%2Br1uIdWJwHEJ1IVm13FJSiaUj8U0cs0jCaqlvjCrH%2B1SNRL%2B%2FLqdZvPploQKHnlLRn2EoCLdqkHpYfgV0uTgBw6%2Bw%3D%3D,NA,NA,NA,NA,NA,#489832649,NA,NA,NA,NA,NA,NA,NA,NA,Abierto
602, Tapa Béisbol Mitad Casco Moto De Verano Cascos Para Hombres ,4.724,NA,0,200,12,394,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CIMAALEGRIACL,https://articulo.mercadolibre.cl/MLC-474587197-tapa-beisbol-mitad-casco-moto-de-verano-cascos-para-hombres-_JM,NA,NA,NA,NA,NA,#474587197,NA,NA,NA,NA,NA,NA,NA,NA,Integral
603, Casco Moto Abatible Yohe 950 Yellow White ,65,NA,0,10,6,10.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VIGA-MOTOS,https://articulo.mercadolibre.cl/MLC-456425577-casco-moto-abatible-yohe-950-yellow-white-_JM,NA,NA,NA,NA,NA,#456425577,NA,NA,Yohe,NA,950 abatible,NA,NA,NA,Rebatible
604, Casco Moto Shiro Sh-821 Converse Rosado ,64.99,NA,1,10,6,10.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-464976333-casco-moto-shiro-sh-821-converse-rosado-_JM?searchVariation=26975542013,NA,NA,NA,NA,NA,#464976333,Rosa,"L,XL,L,XL",Shiro,NA,SH-821,Integral,NA,NA,NA
605, Ls2 helmets Cabrio Carbono Open Face Casco De Moto Con Viser ,470.99,NA,0,3,12,39.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465880690-ls2helmets-cabrio-carbono-open-face-casco-de-moto-con-viser-_JM,NA,NA,NA,NA,NA,#465880690,NA,NA,LS2 Helmets,597,Cabrio,Abierto,NA,2.18 lb,NA
606, Casco Moto Integral Agv K-3 Sv Marini Deportivo ,190,NA,0,7,6,31.667,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-475818854-casco-moto-integral-agv-k-3-sv-marini-deportivo-_JM,NA,NA,NA,NA,NA,#475818854,NA,NA,AGV,K-3 SV,K-3 SV,Rebatible,NA,NA,NA
607, Casco Moto Telepizza Talla X L Shiro España ,19.99,NA,0,12,12,1.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOSHOW+CHILE,https://articulo.mercadolibre.cl/MLC-483025824-casco-moto-telepizza-talla-x-l-shiro-espana-_JM,NA,NA,NA,NA,NA,#483025824,Rojo,XL,Shiro,NA,Telepizza,Integral,NA,NA,NA
608, Casco Moto Ls2 Ff353 Rapid Carrera ,64.99,NA,1,40,12,5.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-464567350-casco-moto-ls2-ff353-rapid-carrera-_JM,NA,NA,NA,NA,NA,#464567350,"S,M,L,XL,XXL",,LS2,Carrera,FF353 RAPID,Integral,Unisex,1250 g,NA
609, Casco Moto Ls2 Ff353 Rapid Infinity Negro Gris Naranjo ,64.99,NA,1,29,12,5.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-478217652-casco-moto-ls2-ff353-rapid-infinity-negro-gris-naranjo-_JM,NA,NA,NA,NA,NA,#478217652,Naranja,"M,L,XL",LS2,353,FF353 RAPID,Integral,Unisex,1250 g,NA
610, Casco De Motocicleta Para Hombre Hjc Cl-17 Con Diseño De The ,191.99,NA,0,3,12,15.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468644963-casco-de-motocicleta-para-hombre-hjc-cl-17-con-diseno-de-the-_JM,NA,NA,NA,NA,NA,#468644963,NA,NA,HJC,CL-17,NA,NA,NA,NA,Integral
611, Casco Moto Integral Ls2 Ff 320 Bang Negro Amarillo ,90,NA,0,7,6,15.000,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-447803748-casco-moto-integral-ls2-ff-320-bang-negro-amarillo-_JM,NA,NA,NA,NA,NA,#447803748,NA,NA,LS2,NA,FF 320,NA,NA,50 g,Rebatible
612, Casco Moto Integral ,25,NA,3,2,6,4.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PORO5680211,https://articulo.mercadolibre.cl/MLC-437293296-casco-moto-integral-_JM,NA,NA,NA,NA,NA,#437293296,NA,NA,NA,NA,NA,NA,NA,NA,Integral
613," Troy Lee Designs Galaxy Se3 mx  casco De Moto Azul/naranja, ",360.99,NA,0,3,12,30.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465883829-troy-lee-designs-galaxy-se3mxcasco-de-moto-azulnaranja-_JM,NA,NA,NA,NA,NA,#465883829,NA,NA,Troy Lee Designs,SE3,Galaxy,NA,NA,16 lb,Abierto
614, Casco Moto Shoei Neotec Imminent Tc5 ,439.99,NA,NA,7,6,73.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-452056628-casco-moto-shoei-neotec-imminent-tc5-_JM?searchVariation=18309183156,NA,NA,NA,NA,NA,#452056628,TC-5,"TC-5 - L,TC-5 - M,TC-5 - S,S,M,L",Shoei,NA,Neotec,Rebatible,NA,NA,NA
615, Casco De La Motocicleta De La Cara Completa Casco Tctico D ,56.68,NA,0,200,12,4.723,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TOMTOPWHOLESALECL,https://articulo.mercadolibre.cl/MLC-486459526-casco-de-la-motocicleta-de-la-cara-completa-casco-tctico-d-_JM,NA,NA,NA,NA,NA,#486459526,NA,NA,NA,NA,NA,Integral,NA,NA,NA
616, Accesorio Del Auricular V6 Para Moto Intercomunicador 3.5mm ,3.84,NA,8,28,12,320,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAYUNJIACL,https://articulo.mercadolibre.cl/MLC-460467907-accesorio-del-auricular-v6-para-moto-intercomunicador-35mm-_JM,NA,NA,NA,NA,NA,#460467907,NA,NA,NA,NA,NA,NA,NA,NA,NA
617," Yescom Casco De Media Cara Para Motocicleta, Aprobado Por Do ",54.99,NA,0,3,12,4.582,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470765243-yescom-casco-de-media-cara-para-motocicleta-aprobado-por-do-_JM,NA,NA,NA,NA,NA,#470765243,NA,NA,NA,NA,NA,NA,NA,NA,Abierto
618, Casco Moto Abatible Ghb 158 Camo Negro Azul Matte ,36.99,NA,3,2,6,6.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VIGA-MOTOS,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=kNnM%2BstCgdmXBOqxbwadBzMeDTzW8jx8faYfAuOFW%2BcBv0pPpTO7s87oaMx4SqFxgtrsSiwufpOxdcpRQB4D%2Fknu3YKeghdjrhFC4LTDBMYqX%2FXS4K%2FDh3EB3AMgY%2BTQGt5%2FtzxZjbjeVPhPnyH4D5Ti90gfsnQVM96S1h%2FrZdNO1v0CDayJYYBs%2BrvT2urmgSfpTkG1icYOhlVQl5bLbNFIZ29UxCFTT8QwaQxCwrZYMsSZx1KmgAhs0GQSMmpdUaGzyH7F9TzlHgFYZVdKtmQpi6RsiQ8QBHn3eVEUA8u%2FgDHmtf%2Bmxhs0IERzhL9EOApL7r0W80kIU2OM5e6Iff7O%2F0Xmdvh1CxPXhax0TPwqCCbZcShfW4%2B851ZFPDUnEIpjerjKwbnMJOMF0nuSCzJQPfAZfXq1A92d2XcLuK%2BbToMfo%2BXQMwwY0NB6BffniyXUsAeJFco1qwDrU3uoFTAEDgEomCcmS4dFZtp%2BJ8oOJKxj0HBoeZ6pJm9BumfjoRU03OPJS20zxcG19DTTm83Al8VmDNbJv6xCTwUEPYKXL2YT3N00D3sQ270DViZz6QAu2xeG8Tle0bU%2BZLVrctSrE1aBCT5q81TyX72R63jch0ygK%2Bni%2FJfKOFJ2QOHT59%2FFVOHIt1OaLB2UP2m6d3tBBDdkFuBLv1zxyAHSx6As6NpcHvtzaWlC0t4d1Ths7K%2F1291sT5tPNEN0RzT2YR2giXg%2FQBcDzUX3uLSA6FB0DPjIF8LTL%2BG0f9c4Kwmt9rtWMzfHbUD599X5Zg73lnNJ4tdMKq5ruj9QIqPx4LjhhM%2BNiyuFAnE0t8QFkmPrPX7ST8yr9mlxU6PIj0KULc4KcHnlq%2BEoTJ8S5ZwTnpVLQAaLgavdlHmSttjrZkQnI%2FNGpKWu4p8PZAWTP7%2BLSzjjxlSWBDsnPAzR%2FYBKCEDrqswya%2Fx2qj5XW%2FkIcQMgSvBv9uDKIGyxYhOJLFbbSKKvTIi9QrsgULQv4V5eP%2F3XvT%2F%2FAjGVoE5gKNBkPiJ%2FukW7LPrzzqX83BgxxtMlPYfIOleCVNWuc6uE7bOUkiOHn27fZb3gri8tyB4LGT6t9xM3jOBITRxIoYHZVzVJOf3qJuwSSf5aRya4sQmAiwd5kgxovSRn7ovc46VIl54HYfYRJYRBIxRi62ESvCjOkAa2J9pZrnBXZMcqsIvzvw2EXXFcqdVNrYP9%2FaFnXhpNXV2rvkkUs86YKOExnjIRaMMWJ4mlJcb4v2zM96N93Syg8MLwaB045hdGHB%2BBnfuaI5t7DgDbWm8pvP8z9sxs8%2B6ZAWy%2FqJhVVWi2g%2BZiPbnUyeiUwAIDDRBU048i8%2BKC70%2FpAnTuEAAdNjOUyMeKdaG8gp5qk%2B%2BQWQkfF1JhXlpviTXg3UVVDMxQEjSMCx6MdbSUqJm0By6UCjGm%2F%2Fx9prpUVi4eHBlCpSzqF105CGeE9v4ju1Mi302OjWayGONDy%2BBhUYDyNBqjTOAQXKQMijdrFKJ1P55Mz4SPo5TUgrC5FLP3xzYVTfbyEap4mHPSS%2BitGR94T2HKHU2s2GC%2FERHbmRRtIoNCBdmAkUSyjoQGE27xaI2FA6%2FGmBmfD0dIu%2Be3yTG4DNbX3VufJrvtEz7hBLXhLatPuT7RRX%2FhApipw5E%2FTHVEG%2FWwPZhmYWNFzqAxCjcFBsgDGcS1nGEfaQ6SzK7Kkdnla4JhOnTGm%2BSrlZ7BcbBA1pvtLxJaR1nxq5hIVWcn7w%2FXUEloHVHYJ3mNz%2FOINRZuygnjzsj4d24VnRdxvYa63A37jzVCfDxJB%2F62sQ%3D%3D,NA,NA,NA,NA,NA,#477177818,Camuflaje,NA,GHB,NA,158 Abatible,Rebatible,Unisex,1400 g,NA
619," Ls2 helmets Metro Modular Casco De Moto, Xxxl Up Shop ",375.99,NA,0,3,12,31.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470771607-ls2helmets-metro-modular-casco-de-moto-xxxl-up-shop-_JM,NA,NA,NA,NA,NA,#470771607,NA,NA,LS2 Helmets,NA,NA,NA,NA,4 lb,Integral
620, Casco Moto Integral Arex 807 Jyh Gris Negro Blanco Mate ,55,NA,0,25,6,9.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-475807160-casco-moto-integral-arex-807-jyh-gris-negro-blanco-mate-_JM,NA,NA,NA,NA,NA,#475807160,NA,NA,Arex,NA,MR 807,NA,NA,NA,Rebatible
621," Simpson Outlaw Bandit Snell/dot Casco De Motocicleta, Negro ",600.99,NA,0,3,12,50.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465885246-simpson-outlaw-bandit-snelldot-casco-de-motocicleta-negro-_JM,NA,NA,NA,NA,NA,#465885246,NA,NA,Outlaw,NA,NA,NA,NA,3 lb,Integral
622, Casco Moto Ls2 Ff352 Ayd Negro Azul Morado ,52.99,NA,1,20,12,4.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-464616505-casco-moto-ls2-ff352-ayd-negro-azul-morado-_JM,NA,NA,NA,NA,NA,#464616505,Negro,"XS,S,M,L",LS2,NA,FF352 ROOKIE AYD,Integral,Unisex,1350 g,NA
623, Casco Moto Ls2 Ff 397 Vector Negro Mate ,149.99,NA,0,2,6,24.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-460909380-casco-moto-ls2-ff-397-vector-negro-mate-_JM,NA,NA,NA,NA,NA,#460909380,NA,NA,LS2,NA,Vector,NA,NA,NA,Rebatible
624," Medio Casco De Motocicleta Flatmingo, De Estilo Alemán, De A ",75.99,NA,0,3,12,6.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468637705-medio-casco-de-motocicleta-flatmingo-de-estilo-aleman-de-a-_JM,NA,NA,NA,NA,NA,#468637705,NA,NA,NA,NA,NA,NA,NA,1.7 lb,Integral
625," Motocicleta Scooter Open Face Casco Dot, Color Negro Brillan ",82.99,NA,0,3,12,6.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470768396-motocicleta-scooter-open-face-casco-dot-color-negro-brillan-_JM,NA,NA,NA,NA,NA,#470768396,NA,NA,NA,NA,NA,NA,NA,3.2 lb,Abierto
626, Casco Moto Ls2 Ff352 Locus Negro Gris Amarillo ,52.99,NA,6,39,12,4.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-466725273-casco-moto-ls2-ff352-locus-negro-gris-amarillo-_JM,NA,NA,NA,NA,NA,#466725273,"S,M,L,XL",,LS2,Locus,FF352 ROOKIE,Integral,Unisex,1350 g,NA
627, Motocicleta Completo Cara Casco Visera Para Hjc Hj -09 Cl -1 ,7.229,NA,0,46,12,602,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/HOMEGARDENTOYSCL,https://articulo.mercadolibre.cl/MLC-473549621-motocicleta-completo-cara-casco-visera-para-hjc-hj-09-cl-1-_JM,NA,NA,NA,NA,NA,#473549621,NA,NA,NA,NA,NA,NA,NA,NA,Integral
628," Duke Cascos Dk-120 Full Face Casco De Moto Mate Negro, L, Ne ",163.99,NA,0,3,12,13.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468637512-duke-cascos-dk-120-full-face-casco-de-moto-mate-negro-l-ne-_JM,NA,NA,NA,NA,NA,#468637512,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible
629, Casco Moto Airoh Switch Scary Negro Matt Talla L ,103.491,NA,0,NA,6,17.248,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DUNLOPCHILE,https://articulo.mercadolibre.cl/MLC-471316296-casco-moto-airoh-switch-scary-negro-matt-talla-l-_JM,NA,NA,NA,NA,NA,#471316296,NA,NA,Airoh,Switch,Scary,NA,NA,NA,Integral
630," Scorpion Exo-500 numbskull Street Casco Para Moto, Phantom ",298.99,NA,0,3,12,24.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470771284-scorpion-exo-500numbskull-street-casco-para-moto-phantom-_JM,NA,NA,NA,NA,NA,#470771284,NA,NA,Scorpion,NA,NA,NA,NA,4.8 lb,Abierto
631, Casco Moto Shoei Neotec 2 Excursion Tc6 ,479.99,NA,NA,6,6,79.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-480649880-casco-moto-shoei-neotec-2-excursion-tc6-_JM?searchVariation=33969485738,NA,NA,NA,NA,NA,#480649880,"Blanco/Negro,TC-6","S,M,L,XL",Shoei,NA,Neotec II,Rebatible,NA,NA,NA
632, Hjc Solid Adulto Is-cruiser Harley Cruiser Casco De Motocicl ,147.99,NA,0,3,12,12.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465883015-hjc-solid-adulto-is-cruiser-harley-cruiser-casco-de-motocicl-_JM,NA,NA,NA,NA,NA,#465883015,NA,NA,HJC,IS-Cruiser,Solid,NA,NA,3.7 lb,Integral
633, Casco Moto Ls2 Ff352 Locus Blanco Azul Rojo ,52.99,NA,2,29,12,4.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-466725227-casco-moto-ls2-ff352-locus-blanco-azul-rojo-_JM,NA,NA,NA,NA,NA,#466725227,"M,L,XL",,LS2,Locus,FF352 ROOKIE,Integral,Unisex,1350 g,NA
634, Casco De Motocicleta Autopdr 34 Con Máscara De Gafas Negr ,100.889,NA,0,NA,6,16.815,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILESPA,https://articulo.mercadolibre.cl/MLC-478709839-casco-de-motocicleta-autopdr-34-con-mascara-de-gafas-negr-_JM,NA,NA,NA,NA,NA,#478709839,NA,NA,AUTOPDR,NA,NA,NA,NA,NA,Abierto
